#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/27/2024 08:25:00,24.19,36280.32,,,,
2,04/27/2024 08:30:00,26.17,37335.04,,,,
3,04/27/2024 08:35:00,27.32,39065.60,,,,
4,04/27/2024 08:40:00,28.10,40529.92,,,,
5,04/27/2024 08:45:00,28.53,42270.72,,,,
6,04/27/2024 08:50:00,29.30,43642.88,,,,
7,04/27/2024 08:55:00,29.98,45240.32,,,,
8,04/27/2024 09:00:00,30.71,46858.24,,,,
9,04/27/2024 09:05:00,31.40,48353.28,,,,
10,04/27/2024 09:10:00,31.96,49991.68,,,,
11,04/27/2024 09:15:00,32.22,51527.68,,,,
12,04/27/2024 09:20:00,32.69,53534.72,,,,
13,04/27/2024 09:25:00,33.16,55029.76,,,,
14,04/27/2024 09:30:00,33.59,56606.72,,,,
15,04/27/2024 09:35:00,34.27,58183.68,,,,
16,04/27/2024 09:40:00,34.83,59740.16,,,,
17,04/27/2024 09:45:00,30.03,60559.36,,,,
18,04/27/2024 09:50:00,29.38,61870.08,,,,
19,04/27/2024 09:55:00,30.16,63344.64,,,,
20,04/27/2024 10:00:00,29.17,64839.68,,,,
21,04/27/2024 10:05:00,27.80,66129.92,,,,
22,04/27/2024 10:10:00,25.65,67747.84,,,,
23,04/27/2024 10:15:00,25.35,68956.16,,,,
24,04/27/2024 10:20:00,23.85,70184.96,,,,
25,04/27/2024 10:25:00,23.98,71372.80,,,,
26,04/27/2024 10:30:00,21.45,72458.24,,,,
27,04/27/2024 10:35:00,20.80,73871.36,,,,
28,04/27/2024 10:40:00,20.63,75202.56,,,,
29,04/27/2024 10:45:00,19.43,76390.40,,,,
30,04/27/2024 10:50:00,19.90,77537.28,,,,
31,04/27/2024 10:55:00,20.20,76943.36,,,,
32,04/27/2024 11:00:00,19.26,79626.24,,,,
33,04/27/2024 11:05:00,18.74,80711.68,,,,
34,04/27/2024 11:10:00,18.70,81571.84,,,,
35,04/27/2024 11:15:00,18.62,82616.32,,,,
