#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/27/2024 07:50:00,17.46,21760.00,,,,
2,04/27/2024 07:55:00,19.47,37632.00,,,,
3,04/27/2024 08:00:00,19.17,22620.16,,,,
4,04/27/2024 08:05:00,17.59,31887.36,,,,
5,04/27/2024 08:10:00,15.83,21176.32,,,,
6,04/27/2024 08:15:00,14.24,29644.80,,,,
7,04/27/2024 08:20:00,13.94,23623.68,,,,
8,04/27/2024 08:25:00,13.08,11571.20,,,,
9,04/27/2024 08:30:00,12.91,8069.12,,,,
10,04/27/2024 08:35:00,12.78,8760.32,,,,
11,04/27/2024 08:40:00,12.91,19143.68,,,,
12,04/27/2024 08:45:00,12.70,6781.44,,,,
13,04/27/2024 08:50:00,12.65,3873.28,,,,
14,04/27/2024 08:55:00,12.78,14796.80,,,,
15,04/27/2024 09:00:00,12.70,5227.52,,,,
16,04/27/2024 09:05:00,12.57,2215.04,,,,
17,04/27/2024 09:10:00,12.82,4748.80,,,,
18,04/27/2024 09:15:00,12.70,4515.84,,,,
19,04/27/2024 09:20:00,12.70,4312.32,,,,
20,04/27/2024 09:25:00,12.78,11612.16,,,,
21,04/27/2024 09:30:00,12.82,18616.32,,,,
22,04/27/2024 09:35:00,13.21,27453.44,,,,
23,04/27/2024 09:40:00,13.17,2908.16,,,,
24,04/27/2024 09:45:00,13.34,19804.16,,,,
25,04/27/2024 09:50:00,13.68,26593.28,,,,
26,04/27/2024 09:55:00,13.77,31395.84,,,,
27,04/27/2024 10:00:00,13.68,41052.16,,,,
28,04/27/2024 10:05:00,13.68,3644.16,,,,
29,04/27/2024 10:10:00,14.03,37273.60,,,,
30,04/27/2024 10:15:00,13.94,38451.20,,,,
31,04/27/2024 10:20:00,13.85,2912.00,,,,
32,04/27/2024 10:25:00,13.90,10027.52,,,,
33,04/27/2024 10:30:00,13.85,10644.48,,,,
34,04/27/2024 10:35:00,14.03,15344.64,,,,
35,04/27/2024 10:40:00,13.94,24565.76,,,,
36,04/27/2024 10:45:00,14.07,4970.24,,,,
37,04/27/2024 10:50:00,14.11,13358.08,,,,
38,04/27/2024 10:55:00,14.11,8583.68,,,,
39,04/27/2024 11:00:00,14.24,24084.48,,,,
40,04/27/2024 11:05:00,14.20,7795.20,,,,
41,04/27/2024 11:10:00,14.33,13619.20,,,,
42,04/27/2024 11:15:00,14.20,20838.40,,,,
43,04/27/2024 11:20:00,14.28,23234.56,,,,
44,04/27/2024 11:25:00,14.24,23603.20,,,,
45,04/27/2024 11:30:00,14.15,9062.40,,,,
46,04/27/2024 11:35:00,14.07,11253.76,,,,
47,04/27/2024 11:40:00,14.07,15805.44,,,,
48,04/27/2024 11:45:00,14.07,15585.28,,,,
49,04/27/2024 11:50:00,14.07,7631.36,,,,
50,04/27/2024 11:55:00,14.07,12677.12,,,,
51,04/27/2024 12:00:00,14.03,17950.72,,,,
52,04/27/2024 12:05:00,14.03,15416.32,,,,
53,04/27/2024 12:10:00,14.07,9597.44,,,,
54,04/27/2024 12:15:00,14.20,14504.96,,,,
55,04/27/2024 12:20:00,13.98,11653.12,,,,
56,04/27/2024 12:25:00,14.03,952.32,,,,
57,04/27/2024 12:30:00,14.07,8824.32,,,,
58,04/27/2024 12:35:00,14.15,13977.60,,,,
59,04/27/2024 12:40:00,14.07,5708.80,,,,
60,04/27/2024 12:45:00,14.11,7831.04,,,,
61,04/27/2024 12:50:00,14.11,10946.56,,,,
62,04/27/2024 12:55:00,14.15,12999.68,,,,
63,04/27/2024 13:00:00,14.28,4037.12,,,,
64,04/27/2024 13:05:00,14.24,17259.52,,,,
65,04/27/2024 13:10:00,14.33,4326.40,,,,
66,04/27/2024 13:15:00,14.24,12231.68,,,,
67,04/27/2024 13:20:00,14.37,12226.56,,,,
68,04/27/2024 13:25:00,14.37,14392.32,,,,
69,04/27/2024 13:30:00,14.37,8839.68,,,,
70,04/27/2024 13:35:00,14.41,8688.64,,,,
71,04/27/2024 13:40:00,14.50,18206.72,,,,
72,04/27/2024 13:45:00,14.58,7966.72,,,,
73,04/27/2024 13:50:00,14.54,16030.72,,,,
74,04/27/2024 13:55:00,14.50,3883.52,,,,
75,04/27/2024 14:00:00,14.54,3358.72,,,,
76,04/27/2024 14:05:00,14.58,6681.60,,,,
