#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/01/2024 13:10:00,36.76,88227.84,,,,
2,04/01/2024 13:15:00,37.45,89088.00,,,,
3,04/01/2024 13:20:00,37.36,89661.44,,,,
4,04/01/2024 13:25:00,37.54,90193.92,,,,
5,04/01/2024 13:30:00,37.88,90603.52,,,,
6,04/01/2024 13:35:00,37.79,90562.56,,,,
7,04/01/2024 13:40:00,37.62,90931.20,,,,
8,04/01/2024 13:45:00,37.23,90603.52,,,,
9,04/01/2024 13:50:00,35.86,90849.28,,,,
10,04/01/2024 13:55:00,35.78,89620.48,,,,
11,04/01/2024 14:00:00,36.46,89661.44,,,,
12,04/01/2024 14:05:00,36.63,89251.84,,,,
13,04/01/2024 14:10:00,36.81,88924.16,,,,
14,04/01/2024 14:15:00,36.72,88514.56,,,,
15,04/01/2024 14:20:00,36.85,88309.76,,,,
16,04/01/2024 14:25:00,36.59,87777.28,,,,
17,04/01/2024 14:30:00,36.51,87449.60,,,,
18,04/01/2024 14:35:00,36.46,86917.12,,,,
19,04/01/2024 14:40:00,36.16,86425.60,,,,
20,04/01/2024 14:45:00,35.82,85893.12,,,,
21,04/01/2024 14:50:00,35.48,85237.76,,,,
22,04/01/2024 14:55:00,35.39,84705.28,,,,
23,04/01/2024 15:00:00,34.79,84008.96,,,,
24,04/01/2024 15:05:00,30.84,80936.96,,,,
25,04/01/2024 15:10:00,29.38,78028.80,,,,
26,04/01/2024 15:15:00,23.85,673.28,,,,
27,04/01/2024 15:20:00,19.00,1444.48,,,,
28,04/01/2024 15:25:00,18.06,822.40,,,,
29,04/01/2024 15:30:00,17.72,427.52,,,,
30,04/01/2024 15:35:00,17.59,924.48,,,,
31,04/01/2024 15:40:00,17.46,832.00,,,,
32,04/01/2024 15:45:00,19.86,57180.16,,,,
33,04/01/2024 15:50:00,18.23,864.32,,,,
34,04/01/2024 15:55:00,17.37,7685.12,,,,
35,04/01/2024 16:00:00,17.54,1970.56,,,,
36,04/01/2024 16:05:00,17.59,56934.40,,,,
37,04/01/2024 16:10:00,18.10,1534.08,,,,
38,04/01/2024 16:15:00,17.41,5166.08,,,,
39,04/01/2024 16:20:00,17.03,729.28,,,,
40,04/01/2024 16:25:00,17.33,157.04,,,,
41,04/01/2024 16:30:00,17.16,18304.00,,,,
42,04/01/2024 16:35:00,17.29,37273.60,,,,
43,04/01/2024 16:40:00,16.69,1512.96,,,,
44,04/01/2024 16:45:00,17.07,9431.04,,,,
45,04/01/2024 16:50:00,16.64,2853.12,,,,
46,04/01/2024 16:55:00,16.77,1829.76,,,,
47,04/01/2024 17:00:00,16.51,2174.72,,,,
48,04/01/2024 17:05:00,16.73,1059.84,,,,
49,04/01/2024 17:10:00,16.30,741.12,,,,
50,04/01/2024 17:15:00,16.39,313.60,,,,
51,04/01/2024 17:20:00,16.30,1852.80,,,,
52,04/01/2024 17:25:00,16.21,1422.08,,,,
53,04/01/2024 17:30:00,16.13,808.32,,,,
54,04/01/2024 17:35:00,16.13,1827.84,,,,
55,04/01/2024 17:40:00,16.04,1060.80,,,,
56,04/01/2024 17:45:00,15.87,365.28,,,,
57,04/01/2024 17:50:00,15.78,221.20,,,,
58,04/01/2024 17:55:00,15.70,234.40,,,,
59,04/01/2024 18:00:00,15.61,244.08,,,,
60,04/01/2024 18:05:00,15.53,99.16,,,,
61,04/01/2024 18:10:00,15.44,22.98,,,,
62,04/01/2024 18:15:00,15.40,427.04,,,,
63,04/01/2024 18:20:00,15.36,318.48,,,,
64,04/01/2024 18:25:00,15.36,1623.68,,,,
65,04/01/2024 18:30:00,15.27,129.20,,,,
66,04/01/2024 18:35:00,15.27,215.76,,,,
67,04/01/2024 18:40:00,15.27,362.56,,,,
68,04/01/2024 18:45:00,15.27,166.16,,,,
69,04/01/2024 18:50:00,15.14,21.60,,,,
70,04/01/2024 18:55:00,15.18,388.96,,,,
71,04/01/2024 19:00:00,15.14,98.08,,,,
72,04/01/2024 19:05:00,15.14,88.28,,,,
73,04/01/2024 19:10:00,15.10,24.08,,,,
74,04/01/2024 19:15:00,15.06,25.12,,,,
75,04/01/2024 19:20:00,15.06,36.62,,,,
76,04/01/2024 19:25:00,15.01,4.61,,,,
77,04/01/2024 19:30:00,15.01,0.87,,,,
78,04/01/2024 19:35:00,14.97,0.00,,,,
79,04/01/2024 19:40:00,14.93,0.00,,,,
80,04/01/2024 19:45:00,14.93,0.00,,,,
81,04/01/2024 19:50:00,14.88,0.00,,,,
82,04/01/2024 19:55:00,14.93,0.00,,,,
83,04/01/2024 20:00:00,14.88,0.00,,,,
84,04/01/2024 20:05:00,14.88,0.00,,,,
85,04/01/2024 20:10:00,14.93,0.00,,,,
86,04/01/2024 20:15:00,14.84,0.00,,,,
87,04/01/2024 20:20:00,14.84,0.00,,,,
88,04/01/2024 20:25:00,14.84,0.00,,,,
89,04/01/2024 20:30:00,14.84,0.00,,,,
90,04/01/2024 20:35:00,14.84,0.00,,,,
91,04/01/2024 20:40:00,14.84,0.00,,,,
92,04/01/2024 20:45:00,14.80,0.00,,,,
93,04/01/2024 20:50:00,14.80,0.00,,,,
94,04/01/2024 20:55:00,14.80,0.00,,,,
95,04/01/2024 21:00:00,14.80,0.00,,,,
96,04/01/2024 21:05:00,14.75,0.00,,,,
97,04/01/2024 21:10:00,14.71,0.00,,,,
98,04/01/2024 21:15:00,14.75,0.00,,,,
99,04/01/2024 21:20:00,14.71,0.00,,,,
100,04/01/2024 21:25:00,14.75,0.00,,,,
101,04/01/2024 21:30:00,14.71,0.00,,,,
102,04/01/2024 21:35:00,14.71,0.00,,,,
103,04/01/2024 21:40:00,14.71,0.00,,,,
104,04/01/2024 21:45:00,14.67,0.00,,,,
105,04/01/2024 21:50:00,14.67,0.00,,,,
106,04/01/2024 21:55:00,14.67,0.00,,,,
107,04/01/2024 22:00:00,14.63,0.00,,,,
108,04/01/2024 22:05:00,14.63,0.00,,,,
109,04/01/2024 22:10:00,14.63,0.00,,,,
110,04/01/2024 22:15:00,14.58,0.00,,,,
111,04/01/2024 22:20:00,14.58,0.00,,,,
112,04/01/2024 22:25:00,14.58,0.00,,,,
113,04/01/2024 22:30:00,14.54,0.00,,,,
114,04/01/2024 22:35:00,14.58,0.00,,,,
115,04/01/2024 22:40:00,14.58,0.00,,,,
116,04/01/2024 22:45:00,14.58,0.00,,,,
117,04/01/2024 22:50:00,14.54,0.00,,,,
118,04/01/2024 22:55:00,14.58,0.00,,,,
119,04/01/2024 23:00:00,14.54,0.00,,,,
120,04/01/2024 23:05:00,14.50,0.00,,,,
121,04/01/2024 23:10:00,14.54,0.00,,,,
122,04/01/2024 23:15:00,14.54,0.00,,,,
123,04/01/2024 23:20:00,14.54,0.00,,,,
124,04/01/2024 23:25:00,14.45,0.00,,,,
125,04/01/2024 23:30:00,14.50,0.00,,,,
126,04/01/2024 23:35:00,14.41,0.00,,,,
127,04/01/2024 23:40:00,14.45,0.00,,,,
128,04/01/2024 23:45:00,14.41,0.00,,,,
129,04/01/2024 23:50:00,14.45,0.00,,,,
130,04/01/2024 23:55:00,14.45,0.00,,,,
131,04/02/2024 00:00:00,14.41,0.00,,,,
132,04/02/2024 00:05:00,14.41,0.00,,,,
133,04/02/2024 00:10:00,14.45,0.00,,,,
134,04/02/2024 00:15:00,14.41,0.00,,,,
135,04/02/2024 00:20:00,14.41,0.00,,,,
136,04/02/2024 00:25:00,14.41,0.00,,,,
137,04/02/2024 00:30:00,14.37,0.00,,,,
138,04/02/2024 00:35:00,14.37,0.00,,,,
139,04/02/2024 00:40:00,14.37,0.00,,,,
140,04/02/2024 00:45:00,14.37,0.00,,,,
141,04/02/2024 00:50:00,14.37,0.00,,,,
142,04/02/2024 00:55:00,14.37,0.00,,,,
143,04/02/2024 01:00:00,14.37,0.00,,,,
144,04/02/2024 01:05:00,14.37,0.00,,,,
145,04/02/2024 01:10:00,14.28,0.00,,,,
146,04/02/2024 01:15:00,14.37,0.00,,,,
147,04/02/2024 01:20:00,14.33,0.00,,,,
148,04/02/2024 01:25:00,14.28,0.00,,,,
149,04/02/2024 01:30:00,14.33,0.00,,,,
150,04/02/2024 01:35:00,14.33,0.00,,,,
151,04/02/2024 01:40:00,14.28,0.00,,,,
152,04/02/2024 01:45:00,14.28,0.00,,,,
153,04/02/2024 01:50:00,14.28,0.00,,,,
154,04/02/2024 01:55:00,14.28,0.00,,,,
155,04/02/2024 02:00:00,14.28,0.00,,,,
156,04/02/2024 02:05:00,14.24,0.00,,,,
157,04/02/2024 02:10:00,14.24,0.00,,,,
158,04/02/2024 02:15:00,14.24,0.00,,,,
159,04/02/2024 02:20:00,14.24,0.00,,,,
160,04/02/2024 02:25:00,14.24,0.00,,,,
161,04/02/2024 02:30:00,14.24,0.00,,,,
162,04/02/2024 02:35:00,14.20,0.00,,,,
163,04/02/2024 02:40:00,14.20,0.00,,,,
164,04/02/2024 02:45:00,14.24,0.00,,,,
165,04/02/2024 02:50:00,14.20,0.00,,,,
166,04/02/2024 02:55:00,14.20,0.00,,,,
167,04/02/2024 03:00:00,14.20,0.00,,,,
168,04/02/2024 03:05:00,14.24,0.00,,,,
169,04/02/2024 03:10:00,14.15,0.00,,,,
170,04/02/2024 03:15:00,14.20,0.00,,,,
171,04/02/2024 03:20:00,14.20,0.00,,,,
172,04/02/2024 03:25:00,14.20,0.00,,,,
173,04/02/2024 03:30:00,14.15,0.00,,,,
174,04/02/2024 03:35:00,14.15,0.00,,,,
175,04/02/2024 03:40:00,14.15,0.00,,,,
176,04/02/2024 03:45:00,14.15,0.00,,,,
177,04/02/2024 03:50:00,14.15,0.00,,,,
