#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/01/2024 13:00:00,29.73,84746.24,,,,
2,04/01/2024 13:05:00,31.36,84910.08,,,,
3,04/01/2024 13:10:00,31.92,84828.16,,,,
4,04/01/2024 13:15:00,32.09,84705.28,,,,
5,04/01/2024 13:20:00,31.96,84459.52,,,,
6,04/01/2024 13:25:00,31.74,83701.76,,,,
7,04/01/2024 13:30:00,31.83,83333.12,,,,
8,04/01/2024 13:35:00,31.87,83005.44,,,,
9,04/01/2024 13:40:00,31.57,82616.32,,,,
10,04/01/2024 13:45:00,31.31,82124.80,,,,
11,04/01/2024 13:50:00,31.31,81571.84,,,,
12,04/01/2024 13:55:00,31.31,80998.40,,,,
13,04/01/2024 14:00:00,31.36,80486.40,,,,
14,04/01/2024 14:05:00,31.49,79728.64,,,,
15,04/01/2024 14:10:00,31.61,79216.64,,,,
16,04/01/2024 14:15:00,30.89,78499.84,,,,
17,04/01/2024 14:20:00,30.67,78028.80,,,,
18,04/01/2024 14:25:00,30.07,77414.40,,,,
19,04/01/2024 14:30:00,30.07,76759.04,,,,
20,04/01/2024 14:35:00,29.81,75919.36,,,,
21,04/01/2024 14:40:00,29.43,74752.00,,,,
22,04/01/2024 14:45:00,29.26,73871.36,,,,
23,04/01/2024 14:50:00,28.87,72847.36,,,,
24,04/01/2024 14:55:00,28.40,71925.76,,,,
25,04/01/2024 15:00:00,28.53,70594.56,,,,
26,04/01/2024 15:05:00,27.97,69324.80,,,,
27,04/01/2024 15:10:00,27.88,67911.68,,,,
28,04/01/2024 15:15:00,27.45,66457.60,,,,
29,04/01/2024 15:20:00,27.24,64921.60,,,,
30,04/01/2024 15:25:00,26.81,63221.76,,,,
31,04/01/2024 15:30:00,26.47,61399.04,,,,
32,04/01/2024 15:35:00,26.04,59678.72,,,,
33,04/01/2024 15:40:00,25.35,57466.88,,,,
34,04/01/2024 15:45:00,24.71,55152.64,,,,
35,04/01/2024 15:50:00,24.11,51814.40,,,,
36,04/01/2024 15:55:00,23.55,48721.92,,,,
37,04/01/2024 16:00:00,23.03,45486.08,,,,
38,04/01/2024 16:05:00,22.52,40079.36,,,,
39,04/01/2024 16:10:00,21.92,31426.56,,,,
40,04/01/2024 16:15:00,21.58,23152.64,,,,
41,04/01/2024 16:20:00,21.19,19281.92,,,,
42,04/01/2024 16:25:00,20.68,16491.52,,,,
43,04/01/2024 16:30:00,20.16,13854.72,,,,
44,04/01/2024 16:35:00,19.90,13153.28,,,,
45,04/01/2024 16:40:00,19.56,15329.28,,,,
46,04/01/2024 16:45:00,19.26,15078.40,,,,
47,04/01/2024 16:50:00,18.23,12825.60,,,,
48,04/01/2024 16:55:00,17.37,8194.56,,,,
49,04/01/2024 17:00:00,17.11,7754.24,,,,
50,04/01/2024 17:05:00,16.73,9541.12,,,,
51,04/01/2024 17:10:00,16.51,3691.52,,,,
52,04/01/2024 17:15:00,15.83,2414.08,,,,
53,04/01/2024 17:20:00,15.70,1922.56,,,,
54,04/01/2024 17:25:00,15.70,1856.64,,,,
55,04/01/2024 17:30:00,15.87,1067.52,,,,
56,04/01/2024 17:35:00,15.70,2419.20,,,,
57,04/01/2024 17:40:00,15.40,2831.36,,,,
58,04/01/2024 17:45:00,15.48,2396.16,,,,
59,04/01/2024 17:50:00,15.31,2495.36,,,,
60,04/01/2024 17:55:00,15.27,72.58,,,,
61,04/01/2024 18:00:00,15.36,88.88,,,,
62,04/01/2024 18:05:00,15.31,410.40,,,,
63,04/01/2024 18:10:00,15.14,1732.48,,,,
64,04/01/2024 18:15:00,14.97,807.36,,,,
65,04/01/2024 18:20:00,14.67,1028.80,,,,
66,04/01/2024 18:25:00,14.71,2322.56,,,,
67,04/01/2024 18:30:00,14.45,2183.68,,,,
68,04/01/2024 18:35:00,14.75,1424.00,,,,
69,04/01/2024 18:40:00,14.84,1636.48,,,,
70,04/01/2024 18:45:00,14.75,1276.48,,,,
71,04/01/2024 18:50:00,14.75,7.20,,,,
72,04/01/2024 18:55:00,14.88,588.16,,,,
73,04/01/2024 19:00:00,15.01,9.76,,,,
74,04/01/2024 19:05:00,15.06,34.49,,,,
75,04/01/2024 19:10:00,14.97,16.11,,,,
76,04/01/2024 19:15:00,14.88,51.20,,,,
