Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
M1,1,4/7/2024 14:00,28.61,32563.2,,,,
M1,2,4/7/2024 14:05,31.57,91258.88,,,,
M1,3,4/7/2024 14:10,32.09,90439.68,,,,
M1,4,4/7/2024 14:15,32.22,89661.44,,,,
M1,5,4/7/2024 14:20,32.22,88719.36,,,,
M1,6,4/7/2024 14:25,31.7,87572.48,,,,
M1,7,4/7/2024 14:30,32.13,86753.28,,,,
M1,8,4/7/2024 14:35,32.47,85852.16,,,,
M1,9,4/7/2024 14:40,32,84705.28,,,,
M1,10,4/7/2024 14:45,31.83,83640.32,,,,
M1,11,4/7/2024 14:50,31.66,82411.52,,,,
M1,12,4/7/2024 14:55,31.44,81223.68,,,,
M1,13,4/7/2024 15:00,31.06,80117.76,,,,
M1,14,4/7/2024 15:05,30.97,79134.72,,,,
M1,15,4/7/2024 15:10,30.84,78008.32,,,,
M1,16,4/7/2024 15:15,30.41,76697.6,,,,
M1,17,4/7/2024 15:20,30.2,75345.92,,,,
M1,18,4/7/2024 15:25,30.03,73994.24,,,,
M1,19,4/7/2024 15:30,29.68,72581.12,,,,
M1,20,4/7/2024 15:35,29.94,71372.8,,,,
M1,21,4/7/2024 15:40,29.6,69857.28,,,,
M1,22,4/7/2024 15:45,29.17,66662.4,,,,
M1,23,4/7/2024 15:50,28.91,64757.76,,,,
M1,24,4/7/2024 15:55,28.44,62177.28,,,,
M1,25,4/7/2024 16:00,28.18,59064.32,,,,
M1,26,4/7/2024 16:05,28.01,59146.24,,,,
M1,27,4/7/2024 16:10,27.11,53473.28,,,,
M1,28,4/7/2024 16:15,26.72,53227.52,,,,
M1,29,4/7/2024 16:20,26.64,56320,,,,
M1,30,4/7/2024 16:25,27.2,56586.24,,,,
M1,31,4/7/2024 16:30,27.02,53084.16,,,,
M1,32,4/7/2024 16:35,26.81,52346.88,,,,
M1,33,4/7/2024 16:40,26.81,50606.08,,,,
M1,34,4/7/2024 16:45,26.17,39690.24,,,,
M1,35,4/7/2024 16:50,24.06,37335.04,,,,
M1,36,4/7/2024 16:55,24.36,44134.4,,,,
M1,37,4/7/2024 17:00,24.11,31232,,,,
M1,38,4/7/2024 17:05,23.03,31211.52,,,,
M1,39,4/7/2024 17:10,21.45,25937.92,,,,
M1,40,4/7/2024 17:15,21.96,35799.04,,,,
M1,41,4/7/2024 17:20,21.66,29480.96,,,,
M1,42,4/7/2024 17:25,21.62,22179.84,,,,
M1,43,4/7/2024 17:30,20.07,22845.44,,,,
