#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/27/2024 07:20:00,16.60,10777.60,,,,
2,04/27/2024 07:25:00,16.99,11248.64,,,,
3,04/27/2024 07:30:00,16.64,10792.96,,,,
4,04/27/2024 07:35:00,16.08,10721.28,,,,
5,04/27/2024 07:40:00,15.78,12364.80,,,,
6,04/27/2024 07:45:00,16.34,13557.76,,,,
7,04/27/2024 07:50:00,16.69,15298.56,,,,
8,04/27/2024 07:55:00,17.97,21790.72,,,,
9,04/27/2024 08:00:00,18.66,15759.36,,,,
10,04/27/2024 08:05:00,18.57,17387.52,,,,
11,04/27/2024 08:10:00,19.22,20121.60,,,,
12,04/27/2024 08:15:00,19.47,19368.96,,,,
13,04/27/2024 08:20:00,22.56,30484.48,,,,
14,04/27/2024 08:25:00,24.36,31877.12,,,,
15,04/27/2024 08:30:00,25.44,33116.16,,,,
16,04/27/2024 08:35:00,26.34,34795.52,,,,
17,04/27/2024 08:40:00,26.90,36515.84,,,,
18,04/27/2024 08:45:00,27.37,38297.60,,,,
19,04/27/2024 08:50:00,28.18,39731.20,,,,
20,04/27/2024 08:55:00,28.57,41410.56,,,,
21,04/27/2024 09:00:00,29.13,43008.00,,,,
22,04/27/2024 09:05:00,29.81,44625.92,,,,
23,04/27/2024 09:10:00,30.20,46223.36,,,,
24,04/27/2024 09:15:00,30.54,47800.32,,,,
25,04/27/2024 09:20:00,31.06,49479.68,,,,
26,04/27/2024 09:25:00,31.40,51343.36,,,,
27,04/27/2024 09:30:00,32.00,52961.28,,,,
28,04/27/2024 09:35:00,32.30,54497.28,,,,
29,04/27/2024 09:40:00,32.39,56197.12,,,,
30,04/27/2024 09:45:00,24.45,57978.88,,,,
31,04/27/2024 09:50:00,22.01,53800.96,,,,
32,04/27/2024 09:55:00,18.74,12042.24,,,,
33,04/27/2024 10:00:00,17.29,49664.00,,,,
34,04/27/2024 10:05:00,16.99,63651.84,,,,
35,04/27/2024 10:10:00,15.10,45608.96,,,,
36,04/27/2024 10:15:00,15.40,66211.84,,,,
37,04/27/2024 10:20:00,14.88,6978.56,,,,
38,04/27/2024 10:25:00,15.10,52203.52,,,,
39,04/27/2024 10:30:00,14.75,47329.28,,,,
40,04/27/2024 10:35:00,14.58,40693.76,,,,
41,04/27/2024 10:40:00,14.71,69058.56,,,,
42,04/27/2024 10:45:00,14.84,40499.20,,,,
43,04/27/2024 10:50:00,14.88,54906.88,,,,
44,04/27/2024 10:55:00,14.80,44052.48,,,,
45,04/27/2024 11:00:00,14.93,34682.88,,,,
46,04/27/2024 11:05:00,14.84,16168.96,,,,
47,04/27/2024 11:10:00,14.93,114769.92,,,,
48,04/27/2024 11:15:00,14.71,72704.00,,,,
49,04/27/2024 11:20:00,14.93,65822.72,,,,
50,04/27/2024 11:25:00,15.10,46305.28,,,,
51,04/27/2024 11:30:00,14.88,33157.12,,,,
52,04/27/2024 11:35:00,14.84,34529.28,,,,
53,04/27/2024 11:40:00,14.97,60354.56,,,,
54,04/27/2024 11:45:00,14.93,37048.32,,,,
55,04/27/2024 11:50:00,14.93,64225.28,,,,
56,04/27/2024 11:55:00,14.97,28692.48,,,,
57,04/27/2024 12:00:00,14.93,42414.08,,,,
58,04/27/2024 12:05:00,15.01,14151.68,,,,
59,04/27/2024 12:10:00,15.18,65351.68,,,,
60,04/27/2024 12:15:00,15.01,44810.24,,,,
61,04/27/2024 12:20:00,14.97,48660.48,,,,
62,04/27/2024 12:25:00,15.27,44277.76,,,,
63,04/27/2024 12:30:00,15.27,3660.80,,,,
64,04/27/2024 12:35:00,15.27,42946.56,,,,
65,04/27/2024 12:40:00,15.44,60723.20,,,,
66,04/27/2024 12:45:00,15.36,50913.28,,,,
67,04/27/2024 12:50:00,15.57,28272.64,,,,
