#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/27/2024 06:30:00,15.27,1831.04,,,,
2,04/27/2024 06:35:00,13.68,2554.24,,,,
3,04/27/2024 06:40:00,12.87,2890.24,,,,
4,04/27/2024 06:45:00,12.14,3246.08,,,,
5,04/27/2024 06:50:00,11.75,3813.12,,,,
6,04/27/2024 06:55:00,11.41,3896.32,,,,
7,04/27/2024 07:00:00,11.41,3266.56,,,,
8,04/27/2024 07:05:00,11.32,4156.16,,,,
9,04/27/2024 07:10:00,11.32,4576.00,,,,
10,04/27/2024 07:15:00,12.10,8486.40,,,,
11,04/27/2024 07:20:00,12.95,8381.44,,,,
12,04/27/2024 07:25:00,13.38,8424.96,,,,
13,04/27/2024 07:30:00,13.51,8143.36,,,,
14,04/27/2024 07:35:00,13.47,7787.52,,,,
15,04/27/2024 07:40:00,13.38,8396.80,,,,
16,04/27/2024 07:45:00,13.81,9894.40,,,,
17,04/27/2024 07:50:00,14.15,11366.40,,,,
18,04/27/2024 07:55:00,14.41,9866.24,,,,
19,04/27/2024 08:00:00,14.54,11166.72,,,,
20,04/27/2024 08:05:00,14.67,9881.60,,,,
21,04/27/2024 08:10:00,14.20,7764.48,,,,
22,04/27/2024 08:15:00,13.64,6873.60,,,,
23,04/27/2024 08:20:00,13.30,6620.16,,,,
24,04/27/2024 08:25:00,13.21,6638.08,,,,
25,04/27/2024 08:30:00,13.38,6658.56,,,,
26,04/27/2024 08:35:00,13.43,6686.72,,,,
27,04/27/2024 08:40:00,13.47,6799.36,,,,
28,04/27/2024 08:45:00,13.55,6850.56,,,,
29,04/27/2024 08:50:00,13.60,7019.52,,,,
30,04/27/2024 08:55:00,13.64,7127.04,,,,
31,04/27/2024 09:00:00,13.68,7211.52,,,,
32,04/27/2024 09:05:00,13.60,7324.16,,,,
33,04/27/2024 09:10:00,13.73,7549.44,,,,
34,04/27/2024 09:15:00,13.77,7772.16,,,,
35,04/27/2024 09:20:00,13.77,7969.28,,,,
36,04/27/2024 09:25:00,13.90,8002.56,,,,
37,04/27/2024 09:30:00,14.07,8215.04,,,,
38,04/27/2024 09:35:00,13.73,8501.76,,,,
39,04/27/2024 09:40:00,13.68,8824.32,,,,
40,04/27/2024 09:45:00,13.43,9292.80,,,,
41,04/27/2024 09:50:00,13.73,10096.64,,,,
42,04/27/2024 09:55:00,15.06,14018.56,,,,
43,04/27/2024 10:00:00,17.03,28958.72,,,,
44,04/27/2024 10:05:00,20.12,63283.20,,,,
45,04/27/2024 10:10:00,21.10,81838.08,,,,
46,04/27/2024 10:15:00,22.78,88268.80,,,,
47,04/27/2024 10:20:00,22.13,60846.08,,,,
48,04/27/2024 10:25:00,23.72,91709.44,,,,
49,04/27/2024 10:30:00,21.49,93224.96,,,,
50,04/27/2024 10:35:00,22.13,94248.96,,,,
51,04/27/2024 10:40:00,22.05,94289.92,,,,
52,04/27/2024 10:45:00,21.02,95436.80,,,,
53,04/27/2024 10:50:00,22.01,96174.08,,,,
54,04/27/2024 10:55:00,22.22,92856.32,,,,
55,04/27/2024 11:00:00,22.52,97853.44,,,,
56,04/27/2024 11:05:00,21.06,97853.44,,,,
57,04/27/2024 11:10:00,21.49,45649.92,,,,
58,04/27/2024 11:15:00,21.10,91340.80,,,,
59,04/27/2024 11:20:00,21.45,97730.56,,,,
60,04/27/2024 11:25:00,20.80,100556.80,,,,
61,04/27/2024 11:30:00,20.25,101294.08,,,,
62,04/27/2024 11:35:00,21.23,102195.20,,,,
63,04/27/2024 11:40:00,19.99,85114.88,,,,
64,04/27/2024 11:45:00,20.63,87449.60,,,,
65,04/27/2024 11:50:00,20.55,28948.48,,,,
66,04/27/2024 11:55:00,20.50,104366.08,,,,
67,04/27/2024 12:00:00,19.86,83415.04,,,,
68,04/27/2024 12:05:00,19.35,82247.68,,,,
69,04/27/2024 12:10:00,20.46,105267.20,,,,
70,04/27/2024 12:15:00,19.65,45178.88,,,,
71,04/27/2024 12:20:00,19.77,25610.24,,,,
72,04/27/2024 12:25:00,19.90,39454.72,,,,
73,04/27/2024 12:30:00,20.37,49561.60,,,,
74,04/27/2024 12:35:00,19.90,105881.60,,,,
75,04/27/2024 12:40:00,19.90,105103.36,,,,
76,04/27/2024 12:45:00,19.22,73195.52,,,,
77,04/27/2024 12:50:00,19.86,54292.48,,,,
78,04/27/2024 12:55:00,19.86,82718.72,,,,
79,04/27/2024 13:00:00,19.39,38533.12,,,,
80,04/27/2024 13:05:00,20.33,104652.80,,,,
81,04/27/2024 13:10:00,19.73,28876.80,,,,
82,04/27/2024 13:15:00,20.50,104038.40,,,,
83,04/27/2024 13:20:00,20.68,14177.28,,,,
84,04/27/2024 13:25:00,20.07,103669.76,,,,
85,04/27/2024 13:30:00,20.29,81489.92,,,,
86,04/27/2024 13:35:00,20.29,101949.44,,,,
87,04/27/2024 13:40:00,19.77,59105.28,,,,
88,04/27/2024 13:45:00,20.29,94986.24,,,,
89,04/27/2024 13:50:00,20.59,102195.20,,,,
90,04/27/2024 13:55:00,20.55,92241.92,,,,
91,04/27/2024 14:00:00,20.72,41943.04,,,,
92,04/27/2024 14:05:00,20.85,98181.12,,,,
93,04/27/2024 14:10:00,20.59,60436.48,,,,
94,04/27/2024 14:15:00,20.76,40908.80,,,,
95,04/27/2024 14:20:00,20.72,43806.72,,,,
96,04/27/2024 14:25:00,21.32,83107.84,,,,
97,04/27/2024 14:30:00,20.80,95109.12,,,,
98,04/27/2024 14:35:00,20.63,61501.44,,,,
99,04/27/2024 14:40:00,20.89,47390.72,,,,
100,04/27/2024 14:45:00,20.85,93102.08,,,,
101,04/27/2024 14:50:00,21.06,66969.60,,,,
102,04/27/2024 14:55:00,20.68,62709.76,,,,
103,04/27/2024 15:00:00,21.28,12738.56,,,,
104,04/27/2024 15:05:00,20.89,77783.04,,,,
105,04/27/2024 15:10:00,20.76,57610.24,,,,
106,04/27/2024 15:15:00,21.06,85237.76,,,,
107,04/27/2024 15:20:00,20.33,38952.96,,,,
108,04/27/2024 15:25:00,21.06,37969.92,,,,
109,04/27/2024 15:30:00,20.37,80240.64,,,,
110,04/27/2024 15:35:00,20.98,80896.00,,,,
111,04/27/2024 15:40:00,21.02,31037.44,,,,
112,04/27/2024 15:45:00,20.68,47984.64,,,,
113,04/27/2024 15:50:00,21.02,75059.20,,,,
114,04/27/2024 15:55:00,20.89,73973.76,,,,
115,04/27/2024 16:00:00,20.93,72581.12,,,,
116,04/27/2024 16:05:00,20.59,72847.36,,,,
117,04/27/2024 16:10:00,21.06,69263.36,,,,
118,04/27/2024 16:15:00,20.76,68853.76,,,,
119,04/27/2024 16:20:00,19.90,62033.92,,,,
120,04/27/2024 16:25:00,20.20,64983.04,,,,
121,04/27/2024 16:30:00,20.59,63549.44,,,,
122,04/27/2024 16:35:00,19.82,64921.60,,,,
123,04/27/2024 16:40:00,19.69,46428.16,,,,
124,04/27/2024 16:45:00,19.56,60170.24,,,,
125,04/27/2024 16:50:00,19.56,50954.24,,,,
126,04/27/2024 16:55:00,19.52,57159.68,,,,
127,04/27/2024 17:00:00,18.96,24504.32,,,,
128,04/27/2024 17:05:00,18.96,55091.20,,,,
129,04/27/2024 17:10:00,18.74,10042.88,,,,
130,04/27/2024 17:15:00,18.87,48762.88,,,,
131,04/27/2024 17:20:00,18.36,46653.44,,,,
132,04/27/2024 17:25:00,17.76,9418.24,,,,
133,04/27/2024 17:30:00,18.02,40345.60,,,,
134,04/27/2024 17:35:00,17.72,11223.04,,,,
135,04/27/2024 17:40:00,17.50,35164.16,,,,
136,04/27/2024 17:45:00,17.29,32655.36,,,,
137,04/27/2024 17:50:00,17.29,29982.72,,,,
138,04/27/2024 17:55:00,17.03,15027.20,,,,
139,04/27/2024 18:00:00,17.03,24453.12,,,,
140,04/27/2024 18:05:00,16.94,22466.56,,,,
141,04/27/2024 18:10:00,16.39,6371.84,,,,
142,04/27/2024 18:15:00,15.31,5772.80,,,,
143,04/27/2024 18:20:00,15.18,1872.00,,,,
144,04/27/2024 18:25:00,15.23,5227.52,,,,
145,04/27/2024 18:30:00,15.18,2358.40,,,,
146,04/27/2024 18:35:00,15.10,4243.20,,,,
147,04/27/2024 18:40:00,15.14,4327.68,,,,
148,04/27/2024 18:45:00,15.06,1116.16,,,,
149,04/27/2024 18:50:00,15.06,1342.72,,,,
150,04/27/2024 18:55:00,15.01,2477.44,,,,
151,04/27/2024 19:00:00,15.01,699.20,,,,
152,04/27/2024 19:05:00,14.97,2616.96,,,,
153,04/27/2024 19:10:00,14.93,551.52,,,,
154,04/27/2024 19:15:00,14.93,1367.68,,,,
155,04/27/2024 19:20:00,14.84,718.08,,,,
156,04/27/2024 19:25:00,14.84,429.60,,,,
157,04/27/2024 19:30:00,14.80,302.88,,,,
158,04/27/2024 19:35:00,14.80,238.72,,,,
159,04/27/2024 19:40:00,14.75,118.84,,,,
160,04/27/2024 19:45:00,14.71,60.78,,,,
161,04/27/2024 19:50:00,14.75,14.28,,,,
162,04/27/2024 19:55:00,14.71,7.00,,,,
163,04/27/2024 20:00:00,14.71,0.43,,,,
164,04/27/2024 20:05:00,14.67,0.21,,,,
165,04/27/2024 20:10:00,14.67,0.00,,,,
166,04/27/2024 20:15:00,14.71,0.00,,,,
167,04/27/2024 20:20:00,14.67,0.00,,,,
168,04/27/2024 20:25:00,14.67,0.00,,,,
169,04/27/2024 20:30:00,14.67,0.00,,,,
170,04/27/2024 20:35:00,14.71,0.00,,,,
171,04/27/2024 20:40:00,14.67,0.00,,,,
172,04/27/2024 20:45:00,14.63,0.00,,,,
173,04/27/2024 20:50:00,14.63,0.00,,,,
174,04/27/2024 20:55:00,14.67,0.00,,,,
175,04/27/2024 21:00:00,14.67,0.00,,,,
176,04/27/2024 21:05:00,14.67,0.00,,,,
177,04/27/2024 21:10:00,14.71,0.00,,,,
178,04/27/2024 21:15:00,14.63,0.00,,,,
179,04/27/2024 21:20:00,14.67,0.00,,,,
180,04/27/2024 21:25:00,14.63,0.00,,,,
181,04/27/2024 21:30:00,14.63,0.00,,,,
182,04/27/2024 21:35:00,14.63,0.00,,,,
183,04/27/2024 21:40:00,14.63,0.00,,,,
184,04/27/2024 21:45:00,14.63,0.00,,,,
185,04/27/2024 21:50:00,14.63,0.00,,,,
186,04/27/2024 21:55:00,14.67,0.00,,,,
187,04/27/2024 22:00:00,14.63,0.00,,,,
188,04/27/2024 22:05:00,14.67,0.00,,,,
189,04/27/2024 22:10:00,14.63,0.00,,,,
190,04/27/2024 22:15:00,14.63,0.00,,,,
191,04/27/2024 22:20:00,14.63,0.00,,,,
192,04/27/2024 22:25:00,14.63,0.00,,,,
193,04/27/2024 22:30:00,14.58,0.00,,,,
194,04/27/2024 22:35:00,14.63,0.00,,,,
195,04/27/2024 22:40:00,14.63,0.00,,,,
196,04/27/2024 22:45:00,14.63,0.00,,,,
197,04/27/2024 22:50:00,14.63,0.00,,,,
198,04/27/2024 22:55:00,14.63,0.00,,,,
199,04/27/2024 23:00:00,14.63,0.00,,,,
200,04/27/2024 23:05:00,14.63,0.00,,,,
201,04/27/2024 23:10:00,14.58,0.00,,,,
202,04/27/2024 23:15:00,14.63,0.00,,,,
203,04/27/2024 23:20:00,14.63,0.00,,,,
204,04/27/2024 23:25:00,14.63,0.00,,,,
205,04/27/2024 23:30:00,14.58,0.00,,,,
206,04/27/2024 23:35:00,14.58,0.00,,,,
207,04/27/2024 23:40:00,14.63,0.00,,,,
208,04/27/2024 23:45:00,14.58,0.00,,,,
209,04/27/2024 23:50:00,14.58,0.00,,,,
210,04/27/2024 23:55:00,14.63,0.00,,,,
211,04/28/2024 00:00:00,14.58,0.00,,,,
212,04/28/2024 00:05:00,14.58,0.00,,,,
213,04/28/2024 00:10:00,14.54,0.00,,,,
214,04/28/2024 00:15:00,14.58,0.00,,,,
215,04/28/2024 00:20:00,14.54,0.00,,,,
216,04/28/2024 00:25:00,14.54,0.00,,,,
217,04/28/2024 00:30:00,14.45,0.00,,,,
218,04/28/2024 00:35:00,14.33,0.00,,,,
219,04/28/2024 00:40:00,14.28,0.00,,,,
220,04/28/2024 00:45:00,14.20,0.00,,,,
221,04/28/2024 00:50:00,14.20,0.00,,,,
222,04/28/2024 00:55:00,14.11,0.00,,,,
223,04/28/2024 01:00:00,14.07,0.00,,,,
224,04/28/2024 01:05:00,14.03,0.00,,,,
225,04/28/2024 01:10:00,14.03,0.00,,,,
226,04/28/2024 01:15:00,13.90,0.00,,,,
227,04/28/2024 01:20:00,13.85,0.00,,,,
228,04/28/2024 01:25:00,13.85,0.00,,,,
229,04/28/2024 01:30:00,13.90,0.00,,,,
230,04/28/2024 01:35:00,13.85,0.00,,,,
231,04/28/2024 01:40:00,13.90,0.00,,,,
232,04/28/2024 01:45:00,13.77,0.00,,,,
233,04/28/2024 01:50:00,13.77,0.00,,,,
234,04/28/2024 01:55:00,13.77,0.00,,,,
235,04/28/2024 02:00:00,13.85,0.00,,,,
236,04/28/2024 02:05:00,13.85,0.00,,,,
237,04/28/2024 02:10:00,13.81,0.00,,,,
238,04/28/2024 02:15:00,13.81,0.00,,,,
239,04/28/2024 02:20:00,13.90,0.00,,,,
240,04/28/2024 02:25:00,13.94,0.00,,,,
241,04/28/2024 02:30:00,13.94,0.00,,,,
242,04/28/2024 02:35:00,14.03,0.00,,,,
243,04/28/2024 02:40:00,13.94,0.00,,,,
244,04/28/2024 02:45:00,13.98,0.00,,,,
245,04/28/2024 02:50:00,13.98,0.00,,,,
246,04/28/2024 02:55:00,13.98,0.00,,,,
247,04/28/2024 03:00:00,13.94,0.00,,,,
248,04/28/2024 03:05:00,13.94,0.00,,,,
249,04/28/2024 03:10:00,13.94,0.00,,,,
250,04/28/2024 03:15:00,13.81,0.00,,,,
251,04/28/2024 03:20:00,13.85,0.00,,,,
252,04/28/2024 03:25:00,13.81,0.00,,,,
253,04/28/2024 03:30:00,13.77,0.00,,,,
254,04/28/2024 03:35:00,13.73,0.00,,,,
255,04/28/2024 03:40:00,13.64,0.00,,,,
256,04/28/2024 03:45:00,13.55,0.00,,,,
257,04/28/2024 03:50:00,13.55,0.00,,,,
258,04/28/2024 03:55:00,13.34,0.00,,,,
259,04/28/2024 04:00:00,13.25,0.00,,,,
260,04/28/2024 04:05:00,13.17,0.00,,,,
261,04/28/2024 04:10:00,13.04,0.00,,,,
262,04/28/2024 04:15:00,12.87,0.00,,,,
263,04/28/2024 04:20:00,12.44,0.00,,,,
264,04/28/2024 04:25:00,12.27,0.00,,,,
265,04/28/2024 04:30:00,11.88,0.00,,,,
266,04/28/2024 04:35:00,11.58,0.00,,,,
267,04/28/2024 04:40:00,11.54,0.00,,,,
268,04/28/2024 04:45:00,11.71,0.00,,,,
269,04/28/2024 04:50:00,11.32,0.00,,,,
270,04/28/2024 04:55:00,11.07,0.00,,,,
271,04/28/2024 05:00:00,10.94,0.00,,,,
272,04/28/2024 05:05:00,10.72,0.00,,,,
273,04/28/2024 05:10:00,10.68,0.00,,,,
274,04/28/2024 05:15:00,10.59,0.00,,,,
275,04/28/2024 05:20:00,10.46,0.00,,,,
276,04/28/2024 05:25:00,10.42,0.00,,,,
277,04/28/2024 05:30:00,10.59,0.00,,,,
278,04/28/2024 05:35:00,10.55,0.21,,,,
279,04/28/2024 05:40:00,10.77,1.53,,,,
280,04/28/2024 05:45:00,10.94,5.90,,,,
281,04/28/2024 05:50:00,10.85,18.49,,,,
282,04/28/2024 05:55:00,10.94,56.78,,,,
283,04/28/2024 06:00:00,10.77,142.68,,,,
284,04/28/2024 06:05:00,10.72,303.12,,,,
285,04/28/2024 06:10:00,10.81,552.32,,,,
286,04/28/2024 06:15:00,10.77,882.24,,,,
287,04/28/2024 06:20:00,10.77,1298.88,,,,
288,04/28/2024 06:25:00,10.85,1699.84,,,,
289,04/28/2024 06:30:00,11.15,2161.92,,,,
290,04/28/2024 06:35:00,11.15,2508.80,,,,
291,04/28/2024 06:40:00,11.28,2877.44,,,,
292,04/28/2024 06:45:00,11.28,3206.40,,,,
293,04/28/2024 06:50:00,11.54,3665.92,,,,
294,04/28/2024 06:55:00,11.62,3802.88,,,,
295,04/28/2024 07:00:00,11.75,4075.52,,,,
296,04/28/2024 07:05:00,11.88,4341.76,,,,
297,04/28/2024 07:10:00,12.05,4531.20,,,,
298,04/28/2024 07:15:00,12.14,4785.92,,,,
299,04/28/2024 07:20:00,12.22,5038.08,,,,
300,04/28/2024 07:25:00,12.40,5419.52,,,,
301,04/28/2024 07:30:00,12.61,5447.68,,,,
302,04/28/2024 07:35:00,12.65,5498.88,,,,
303,04/28/2024 07:40:00,12.78,5667.84,,,,
304,04/28/2024 07:45:00,12.95,5798.40,,,,
305,04/28/2024 07:50:00,13.04,5926.40,,,,
306,04/28/2024 07:55:00,13.12,5990.40,,,,
307,04/28/2024 08:00:00,13.21,6131.20,,,,
308,04/28/2024 08:05:00,13.34,6305.28,,,,
309,04/28/2024 08:10:00,13.43,6379.52,,,,
310,04/28/2024 08:15:00,13.55,6451.20,,,,
311,04/28/2024 08:20:00,13.77,6525.44,,,,
312,04/28/2024 08:25:00,13.90,6638.08,,,,
