Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
B1,1,4/7/2024 14:35,27.71,59596.8,,,,
B1,2,4/7/2024 14:40,27.75,58900.48,,,,
B1,3,4/7/2024 14:45,27.58,57876.48,,,,
B1,4,4/7/2024 14:50,27.71,56832,,,,
B1,5,4/7/2024 14:55,27.54,55664.64,,,,
B1,6,4/7/2024 15:00,27.45,54661.12,,,,
B1,7,4/7/2024 15:05,27.45,53493.76,,,,
B1,8,4/7/2024 15:10,27.11,52224,,,,
B1,9,4/7/2024 15:15,27.2,51056.64,,,,
B1,10,4/7/2024 15:20,27.2,49254.4,,,,
B1,11,4/7/2024 15:25,27.2,47800.32,,,,
B1,12,4/7/2024 15:30,26.85,46571.52,,,,
B1,13,4/7/2024 15:35,26.64,45363.2,,,,
B1,14,4/7/2024 15:40,26.42,44113.92,,,,
B1,15,4/7/2024 15:45,26.21,41728,,,,
B1,16,4/7/2024 15:50,26.12,40202.24,,,,
B1,17,4/7/2024 15:55,25.82,38440.96,,,,
B1,18,4/7/2024 16:00,25.27,36198.4,,,,
B1,19,4/7/2024 16:05,25.18,36177.92,,,,
B1,20,4/7/2024 16:10,24.66,32829.44,,,,
B1,21,4/7/2024 16:15,24.41,32337.92,,,,
B1,22,4/7/2024 16:20,24.02,33454.08,,,,
B1,23,4/7/2024 16:25,24.66,33320.96,,,,
B1,24,4/7/2024 16:30,24.54,30883.84,,,,
B1,25,4/7/2024 16:35,24.24,29931.52,,,,
B1,26,4/7/2024 16:40,24.02,28231.68,,,,
B1,27,4/7/2024 16:45,23.68,22497.28,,,,
B1,28,4/7/2024 16:50,22.09,20853.76,,,,
B1,29,4/7/2024 16:55,22.09,23685.12,,,,
B1,30,4/7/2024 17:00,21.83,17909.76,,,,
B1,31,4/7/2024 17:05,19.3,11484.16,,,,
B1,32,4/7/2024 17:10,17.76,10920.96,,,,
B1,33,4/7/2024 17:15,16.99,11166.72,,,,
B1,34,4/7/2024 17:20,16.69,11130.88,,,,
B1,35,4/7/2024 17:25,16.56,11289.6,,,,
B1,36,4/7/2024 17:30,16.47,11407.36,,,,
B1,37,4/7/2024 17:35,16.34,11612.16,,,,
B1,38,4/7/2024 17:40,16.39,12001.28,,,,
B1,39,4/7/2024 17:45,16.3,11453.44,,,,
B1,40,4/7/2024 17:50,16.04,10378.24,,,,
B1,41,4/7/2024 17:55,15.78,9482.24,,,,
B1,42,4/7/2024 18:00,15.44,8673.28,,,,
B1,43,4/7/2024 18:05,15.18,8197.12,,,,
B1,44,4/7/2024 18:10,15.1,8916.48,,,,
B1,45,4/7/2024 18:15,14.63,8488.96,,,,
B1,46,4/7/2024 18:20,14.41,7549.44,,,,
B1,47,4/7/2024 18:25,14.67,6307.84,,,,
B1,48,4/7/2024 18:30,14.88,3733.76,,,,
B1,49,4/7/2024 18:35,14.93,5093.12,,,,
B1,50,4/7/2024 18:40,15.18,3120.64,,,,
B1,51,4/7/2024 18:45,15.14,2494.72,,,,
B1,52,4/7/2024 18:50,15.23,2096,,,,
B1,53,4/7/2024 18:55,15.18,1528.32,,,,
B1,54,4/7/2024 19:00,15.14,1473.28,,,,
B1,55,4/7/2024 19:05,15.1,866.56,,,,
B1,56,4/7/2024 19:10,14.97,551.2,,,,
B1,57,4/7/2024 19:15,14.97,298.48,,,,
B1,58,4/7/2024 19:20,14.93,131,,,,
B1,59,4/7/2024 19:25,14.84,91,,,,
B1,60,4/7/2024 19:30,14.84,25.55,,,,
B1,61,4/7/2024 19:35,14.8,10.13,,,,
B1,62,4/7/2024 19:40,14.84,2.58,,,,
B1,63,4/7/2024 19:45,14.8,0.86,,,,
B1,64,4/7/2024 19:50,14.75,0,,,,
B1,65,4/7/2024 19:55,14.75,0,,,,
B1,66,4/7/2024 20:00,14.75,0,,,,
B1,67,4/7/2024 20:05,14.75,0,,,,
B1,68,4/7/2024 20:10,14.67,0,,,,
B1,69,4/7/2024 20:15,14.58,0,,,,
B1,70,4/7/2024 20:20,14.58,0,,,,
B1,71,4/7/2024 20:25,14.54,0,,,,
B1,72,4/7/2024 20:30,14.5,0,,,,
B1,73,4/7/2024 20:35,14.54,0,,,,
B1,74,4/7/2024 20:40,14.58,0,,,,
B1,75,4/7/2024 20:45,14.54,0,,,,
B1,76,4/7/2024 20:50,14.54,0,,,,
B1,77,4/7/2024 20:55,14.5,0.21,,,,
B1,78,4/7/2024 21:00,14.5,0,,,,
B1,79,4/7/2024 21:05,14.54,0,,,,
B1,80,4/7/2024 21:10,14.45,0,,,,
B1,81,4/7/2024 21:15,14.5,0,,,,
B1,82,4/7/2024 21:20,14.5,0,,,,
B1,83,4/7/2024 21:25,14.45,0,,,,
B1,84,4/7/2024 21:30,14.5,0,,,,
B1,85,4/7/2024 21:35,14.45,0,,,,
B1,86,4/7/2024 21:40,14.45,0,,,,
B1,87,4/7/2024 21:45,14.41,0,,,,
B1,88,4/7/2024 21:50,14.41,0,,,,
B1,89,4/7/2024 21:55,14.41,0,,,,
B1,90,4/7/2024 22:00,14.41,0,,,,
B1,91,4/7/2024 22:05,14.37,0,,,,
B1,92,4/7/2024 22:10,14.41,0,,,,
B1,93,4/7/2024 22:15,14.41,0,,,,
B1,94,4/7/2024 22:20,14.37,0,,,,
B1,95,4/7/2024 22:25,14.37,0,,,,
