Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
B4,1,4/1/2024 12:55,26.77,89415.68,,,,
B4,2,4/1/2024 13:00,28.4,89006.08,,,,
B4,3,4/1/2024 13:05,28.95,88883.2,,,,
B4,4,4/1/2024 13:10,29.3,88719.36,,,,
B4,5,4/1/2024 13:15,29.56,88391.68,,,,
B4,6,4/1/2024 13:20,29.56,88104.96,,,,
B4,7,4/1/2024 13:25,29.73,87408.64,,,,
B4,8,4/1/2024 13:30,30.07,87244.8,,,,
B4,9,4/1/2024 13:35,30.11,86753.28,,,,
B4,10,4/1/2024 13:40,29.64,86179.84,,,,
B4,11,4/1/2024 13:45,27.2,82862.08,,,,
B4,12,4/1/2024 13:50,27.45,85442.56,,,,
B4,13,4/1/2024 13:55,26.25,84869.12,,,,
B4,14,4/1/2024 14:00,25.61,84131.84,,,,
B4,15,4/1/2024 14:05,24.41,83517.44,,,,
B4,16,4/1/2024 14:10,24.45,83005.44,,,,
B4,17,4/1/2024 14:15,24.02,72355.84,,,,
B4,18,4/1/2024 14:20,23.55,82247.68,,,,
B4,19,4/1/2024 14:25,23.34,82063.36,,,,
B4,20,4/1/2024 14:30,23.38,81694.72,,,,
B4,21,4/1/2024 14:35,23.38,81305.6,,,,
B4,22,4/1/2024 14:40,22.18,85155.84,,,,
B4,23,4/1/2024 14:45,22.91,80117.76,,,,
B4,24,4/1/2024 14:50,21.75,79237.12,,,,
B4,25,4/1/2024 14:55,22.61,76922.88,,,,
B4,26,4/1/2024 15:00,22.61,76226.56,,,,
B4,27,4/1/2024 15:05,22.31,75632.64,,,,
B4,28,4/1/2024 15:10,21.75,62464,,,,
B4,29,4/1/2024 15:15,20.68,64122.88,,,,
B4,30,4/1/2024 15:20,20.93,54722.56,,,,
B4,31,4/1/2024 15:25,20.93,76513.28,,,,
B4,32,4/1/2024 15:30,21.02,75489.28,,,,
B4,33,4/1/2024 15:35,19.9,33290.24,,,,
B4,34,4/1/2024 15:40,19.77,54128.64,,,,
B4,35,4/1/2024 15:45,19.52,41461.76,,,,
B4,36,4/1/2024 15:50,20.07,79093.76,,,,
B4,37,4/1/2024 15:55,19.86,77496.32,,,,
B4,38,4/1/2024 16:00,19.22,37406.72,,,,
B4,39,4/1/2024 16:05,19.39,34897.92,,,,
B4,40,4/1/2024 16:10,18.62,38133.76,,,,
B4,41,4/1/2024 16:15,19.09,70717.44,,,,
B4,42,4/1/2024 16:20,18.83,30218.24,,,,
B4,43,4/1/2024 16:25,18.83,39843.84,,,,
B4,44,4/1/2024 16:30,18.4,27238.4,,,,
B4,45,4/1/2024 16:35,18.7,58941.44,,,,
B4,46,4/1/2024 16:40,18.79,55828.48,,,,
B4,47,4/1/2024 16:45,17.89,30597.12,,,,
B4,48,4/1/2024 16:50,17.93,23080.96,,,,
B4,49,4/1/2024 16:55,18.1,21258.24,,,,
B4,50,4/1/2024 17:00,17.84,37785.6,,,,
B4,51,4/1/2024 17:05,17.5,25763.84,,,,
B4,52,4/1/2024 17:10,17.24,19450.88,,,,
B4,53,4/1/2024 17:15,17.41,17408,,,,
B4,54,4/1/2024 17:20,17.07,9203.2,,,,
B4,55,4/1/2024 17:25,17.2,14192.64,,,,
B4,56,4/1/2024 17:30,17.16,45916.16,,,,
B4,57,4/1/2024 17:35,16.99,16993.28,,,,
B4,58,4/1/2024 17:40,16.81,17495.04,,,,
B4,59,4/1/2024 17:45,16.94,32430.08,,,,
B4,60,4/1/2024 17:50,16.43,16742.4,,,,
B4,61,4/1/2024 17:55,16.21,11878.4,,,,
B4,62,4/1/2024 18:00,15.74,3472.64,,,,
B4,63,4/1/2024 18:05,15.66,3040,,,,
B4,64,4/1/2024 18:10,15.53,2958.08,,,,
B4,65,4/1/2024 18:15,15.48,1941.76,,,,
B4,66,4/1/2024 18:20,15.53,2945.28,,,,
B4,67,4/1/2024 18:25,15.44,4190.72,,,,
B4,68,4/1/2024 18:30,15.44,2449.28,,,,
B4,69,4/1/2024 18:35,15.4,2513.92,,,,
B4,70,4/1/2024 18:40,15.36,1524.48,,,,
B4,71,4/1/2024 18:45,15.31,1486.08,,,,
B4,72,4/1/2024 18:50,15.31,1284.48,,,,
B4,73,4/1/2024 18:55,15.23,1015.68,,,,
B4,74,4/1/2024 19:00,15.27,942.08,,,,
B4,75,4/1/2024 19:05,15.23,625.76,,,,
B4,76,4/1/2024 19:10,15.18,603.84,,,,
B4,77,4/1/2024 19:15,15.14,258.8,,,,
B4,78,4/1/2024 19:20,15.14,89.88,,,,
B4,79,4/1/2024 19:25,15.1,63.36,,,,
B4,80,4/1/2024 19:30,15.1,21.1,,,,
B4,81,4/1/2024 19:35,15.06,5.8,,,,
B4,82,4/1/2024 19:40,15.01,2.45,,,,
B4,83,4/1/2024 19:45,15.01,0,,,,
B4,84,4/1/2024 19:50,14.97,0,,,,
B4,85,4/1/2024 19:55,14.93,0,,,,
B4,86,4/1/2024 20:00,14.97,0,,,,
B4,87,4/1/2024 20:05,14.93,0,,,,
B4,88,4/1/2024 20:10,14.93,0,,,,
B4,89,4/1/2024 20:15,14.93,0,,,,
B4,90,4/1/2024 20:20,14.88,0,,,,
B4,91,4/1/2024 20:25,14.93,0,,,,
B4,92,4/1/2024 20:30,14.88,0,,,,
B4,93,4/1/2024 20:35,14.88,0,,,,
B4,94,4/1/2024 20:40,14.88,0,,,,
B4,95,4/1/2024 20:45,14.88,0,,,,
B4,96,4/1/2024 20:50,14.88,0,,,,
B4,97,4/1/2024 20:55,14.88,0,,,,
B4,98,4/1/2024 21:00,14.84,0,,,,
