#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/07/2024 14:35:00,27.71,59596.80,,,,
2,04/07/2024 14:40:00,27.75,58900.48,,,,
3,04/07/2024 14:45:00,27.58,57876.48,,,,
4,04/07/2024 14:50:00,27.71,56832.00,,,,
5,04/07/2024 14:55:00,27.54,55664.64,,,,
6,04/07/2024 15:00:00,27.45,54661.12,,,,
7,04/07/2024 15:05:00,27.45,53493.76,,,,
8,04/07/2024 15:10:00,27.11,52224.00,,,,
9,04/07/2024 15:15:00,27.20,51056.64,,,,
10,04/07/2024 15:20:00,27.20,49254.40,,,,
11,04/07/2024 15:25:00,27.20,47800.32,,,,
12,04/07/2024 15:30:00,26.85,46571.52,,,,
13,04/07/2024 15:35:00,26.64,45363.20,,,,
14,04/07/2024 15:40:00,26.42,44113.92,,,,
15,04/07/2024 15:45:00,26.21,41728.00,,,,
16,04/07/2024 15:50:00,26.12,40202.24,,,,
17,04/07/2024 15:55:00,25.82,38440.96,,,,
18,04/07/2024 16:00:00,25.27,36198.40,,,,
19,04/07/2024 16:05:00,25.18,36177.92,,,,
20,04/07/2024 16:10:00,24.66,32829.44,,,,
21,04/07/2024 16:15:00,24.41,32337.92,,,,
22,04/07/2024 16:20:00,24.02,33454.08,,,,
23,04/07/2024 16:25:00,24.66,33320.96,,,,
24,04/07/2024 16:30:00,24.54,30883.84,,,,
25,04/07/2024 16:35:00,24.24,29931.52,,,,
26,04/07/2024 16:40:00,24.02,28231.68,,,,
27,04/07/2024 16:45:00,23.68,22497.28,,,,
28,04/07/2024 16:50:00,22.09,20853.76,,,,
29,04/07/2024 16:55:00,22.09,23685.12,,,,
30,04/07/2024 17:00:00,21.83,17909.76,,,,
31,04/07/2024 17:05:00,19.30,11484.16,,,,
32,04/07/2024 17:10:00,17.76,10920.96,,,,
33,04/07/2024 17:15:00,16.99,11166.72,,,,
34,04/07/2024 17:20:00,16.69,11130.88,,,,
35,04/07/2024 17:25:00,16.56,11289.60,,,,
36,04/07/2024 17:30:00,16.47,11407.36,,,,
37,04/07/2024 17:35:00,16.34,11612.16,,,,
38,04/07/2024 17:40:00,16.39,12001.28,,,,
39,04/07/2024 17:45:00,16.30,11453.44,,,,
40,04/07/2024 17:50:00,16.04,10378.24,,,,
41,04/07/2024 17:55:00,15.78,9482.24,,,,
42,04/07/2024 18:00:00,15.44,8673.28,,,,
43,04/07/2024 18:05:00,15.18,8197.12,,,,
44,04/07/2024 18:10:00,15.10,8916.48,,,,
45,04/07/2024 18:15:00,14.63,8488.96,,,,
46,04/07/2024 18:20:00,14.41,7549.44,,,,
47,04/07/2024 18:25:00,14.67,6307.84,,,,
48,04/07/2024 18:30:00,14.88,3733.76,,,,
49,04/07/2024 18:35:00,14.93,5093.12,,,,
50,04/07/2024 18:40:00,15.18,3120.64,,,,
51,04/07/2024 18:45:00,15.14,2494.72,,,,
52,04/07/2024 18:50:00,15.23,2096.00,,,,
53,04/07/2024 18:55:00,15.18,1528.32,,,,
54,04/07/2024 19:00:00,15.14,1473.28,,,,
55,04/07/2024 19:05:00,15.10,866.56,,,,
56,04/07/2024 19:10:00,14.97,551.20,,,,
57,04/07/2024 19:15:00,14.97,298.48,,,,
58,04/07/2024 19:20:00,14.93,131.00,,,,
59,04/07/2024 19:25:00,14.84,91.00,,,,
60,04/07/2024 19:30:00,14.84,25.55,,,,
