Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
RW6,1,10/14/2023 16:30,29.94,42557.44,,,,
RW6,2,10/14/2023 16:35,27.02,372.16,,,,
RW6,3,10/14/2023 16:40,26.94,31109.12,,,,
RW6,4,10/14/2023 16:45,26.68,29337.6,,,,
RW6,5,10/14/2023 16:50,26.38,27074.56,,,,
RW6,6,10/14/2023 16:55,26.17,25149.44,,,,
RW6,7,10/14/2023 17:00,25.99,23265.28,,,,
RW6,8,10/14/2023 17:05,25.82,21452.8,,,,
RW6,9,10/14/2023 17:10,25.35,19660.8,,,,
RW6,10,10/14/2023 17:15,24.92,17873.92,,,,
RW6,11,10/14/2023 17:20,24.54,16015.36,,,,
RW6,12,10/14/2023 17:25,23.76,10496,,,,
RW6,13,10/14/2023 17:30,21.02,4474.88,,,,
RW6,14,10/14/2023 17:35,19.95,4099.84,,,,
RW6,15,10/14/2023 17:40,19.3,3728.64,,,,
RW6,16,10/14/2023 17:45,18.96,3363.84,,,,
RW6,17,10/14/2023 17:50,18.79,2986.24,,,,
RW6,18,10/14/2023 17:55,18.66,2582.4,,,,
RW6,19,10/14/2023 18:00,18.49,2124.8,,,,
RW6,20,10/14/2023 18:05,18.32,1717.76,,,,
RW6,21,10/14/2023 18:10,18.27,1277.76,,,,
RW6,22,10/14/2023 18:15,18.1,870.4,,,,
RW6,23,10/14/2023 18:20,18.06,529.44,,,,
RW6,24,10/14/2023 18:25,17.89,273.44,,,,
RW6,25,10/14/2023 18:30,17.72,119.64,,,,
RW6,26,10/14/2023 18:35,17.76,43.62,,,,
RW6,27,10/14/2023 18:40,18.02,6.06,,,,
RW6,28,10/14/2023 18:45,17.59,1.56,,,,
RW6,29,10/14/2023 18:50,18.4,0,,,,
RW6,30,10/14/2023 18:55,18.74,0,,,,
RW6,31,10/14/2023 19:00,18.7,0,,,,
RW6,32,10/14/2023 19:05,18.79,0,,,,
RW6,33,10/14/2023 19:10,18.83,0,,,,
RW6,34,10/14/2023 19:15,18.79,0,,,,
RW6,35,10/14/2023 19:20,18.79,0,,,,
RW6,36,10/14/2023 19:25,18.87,0,,,,
RW6,37,10/14/2023 19:30,18.87,0,,,,
RW6,38,10/14/2023 19:35,18.87,0,,,,
RW6,39,10/14/2023 19:40,18.87,0,,,,
RW6,40,10/14/2023 19:45,18.83,0,,,,
RW6,41,10/14/2023 19:50,18.79,0,,,,
