Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
B1,1,10/2/2023 18:10,18.32,2675.2,,,,
B1,2,10/2/2023 18:15,17.24,2420.48,,,,
B1,3,10/2/2023 18:20,16.77,1859.84,,,,
B1,4,10/2/2023 18:25,16.51,1328.64,,,,
B1,5,10/2/2023 18:30,16.3,861.76,,,,
B1,6,10/2/2023 18:35,16.17,499.52,,,,
B1,7,10/2/2023 18:40,16.08,257.12,,,,
B1,8,10/2/2023 18:45,16,111.6,,,,
B1,9,10/2/2023 18:50,15.91,41.38,,,,
B1,10,10/2/2023 18:55,15.87,12.63,,,,
B1,11,10/2/2023 19:00,15.87,3.54,,,,
B1,12,10/2/2023 19:05,15.83,0.88,,,,
B1,13,10/2/2023 19:10,15.87,0.22,,,,
B1,14,10/2/2023 19:15,15.83,0,,,,
B1,15,10/2/2023 19:20,15.78,0,,,,
B1,16,10/2/2023 19:25,15.74,0,,,,
B1,17,10/2/2023 19:30,15.74,0,,,,
B1,18,10/2/2023 19:35,15.7,0,,,,
B1,19,10/2/2023 19:40,15.7,0,,,,
B1,20,10/2/2023 19:45,15.7,0,,,,
B1,21,10/2/2023 19:50,15.74,0,,,,
B1,22,10/2/2023 19:55,15.78,0,,,,
B1,23,10/2/2023 20:00,15.7,0,,,,
B1,24,10/2/2023 20:05,15.44,0,,,,
B1,25,10/2/2023 20:10,15.23,0,,,,
B1,26,10/2/2023 20:15,15.18,0,,,,
B1,27,10/2/2023 20:20,14.97,0,,,,
B1,28,10/2/2023 20:25,14.67,0,,,,
B1,29,10/2/2023 20:30,14.63,0,,,,
B1,30,10/2/2023 20:35,14.88,0,,,,
B1,31,10/2/2023 20:40,15.18,0,,,,
B1,32,10/2/2023 20:45,15.01,0,,,,
B1,33,10/2/2023 20:50,15.01,0,,,,
B1,34,10/2/2023 20:55,14.93,0,,,,
B1,35,10/2/2023 21:00,14.5,0,,,,
B1,36,10/2/2023 21:05,14.37,0,,,,
B1,37,10/2/2023 21:10,14.15,0,,,,
B1,38,10/2/2023 21:15,14.03,0,,,,
B1,39,10/2/2023 21:20,13.98,0.22,,,,
B1,40,10/2/2023 21:25,14.11,0,,,,
B1,41,10/2/2023 21:30,14.11,0,,,,
B1,42,10/2/2023 21:35,14.33,0,,,,
B1,43,10/2/2023 21:40,14.71,0,,,,
B1,44,10/2/2023 21:45,15.27,0,,,,
B1,45,10/2/2023 21:50,15.23,0,,,,
B1,46,10/2/2023 21:55,16.64,0,,,,
B1,47,10/2/2023 22:00,17.16,0,,,,
B1,48,10/2/2023 22:05,17.24,0,,,,
B1,49,10/2/2023 22:10,17.5,0,,,,
B1,50,10/2/2023 22:15,17.5,0,,,,
B1,51,10/2/2023 22:20,17.63,0,,,,
B1,52,10/2/2023 22:25,17.67,0,,,,
B1,53,10/2/2023 22:30,17.67,0,,,,
B1,54,10/2/2023 22:35,17.76,0,,,,
B1,55,10/2/2023 22:40,17.76,0,,,,
B1,56,10/2/2023 22:45,17.76,0,,,,
B1,57,10/2/2023 22:50,17.8,0,,,,
B1,58,10/2/2023 22:55,17.8,0,,,,
B1,59,10/2/2023 23:00,17.84,0,,,,
B1,60,10/2/2023 23:05,17.89,0,,,,
B1,61,10/2/2023 23:10,17.8,0,,,,
B1,62,10/2/2023 23:15,17.8,0,,,,
B1,63,10/2/2023 23:20,17.84,0,,,,
B1,64,10/2/2023 23:25,17.84,0,,,,
B1,65,10/2/2023 23:30,17.8,0,,,,
B1,66,10/2/2023 23:35,17.84,0,,,,
B1,67,10/2/2023 23:40,17.8,0,,,,
B1,68,10/2/2023 23:45,17.84,0,,,,
B1,69,10/2/2023 23:50,17.8,0,,,,
B1,70,10/2/2023 23:55,17.8,0,,,,
B1,71,10/3/2023 0:00,17.8,0,,,,
B1,72,10/3/2023 0:05,17.76,0,,,,
B1,73,10/3/2023 0:10,17.76,0,,,,
B1,74,10/3/2023 0:15,17.76,0,,,,
B1,75,10/3/2023 0:20,17.76,0,,,,
B1,76,10/3/2023 0:25,17.76,0,,,,
B1,77,10/3/2023 0:30,17.72,0.22,,,,
B1,78,10/3/2023 0:35,17.67,0,,,,
B1,79,10/3/2023 0:40,17.72,0,,,,
B1,80,10/3/2023 0:45,17.67,0,,,,
B1,81,10/3/2023 0:50,17.72,0,,,,
B1,82,10/3/2023 0:55,17.63,0,,,,
B1,83,10/3/2023 1:00,17.63,0,,,,
B1,84,10/3/2023 1:05,17.63,0,,,,
B1,85,10/3/2023 1:10,17.67,0,,,,
B1,86,10/3/2023 1:15,17.59,0,,,,
B1,87,10/3/2023 1:20,17.59,0,,,,
B1,88,10/3/2023 1:25,17.54,0,,,,
B1,89,10/3/2023 1:30,17.54,0,,,,
B1,90,10/3/2023 1:35,17.5,0,,,,
B1,91,10/3/2023 1:40,17.5,0,,,,
B1,92,10/3/2023 1:45,17.41,0,,,,
B1,93,10/3/2023 1:50,17.41,0,,,,
B1,94,10/3/2023 1:55,17.41,0,,,,
B1,95,10/3/2023 2:00,17.46,0,,,,
B1,96,10/3/2023 2:05,17.46,0,,,,
B1,97,10/3/2023 2:10,17.41,0,,,,
B1,98,10/3/2023 2:15,17.41,0,,,,
B1,99,10/3/2023 2:20,17.41,0,,,,
B1,100,10/3/2023 2:25,17.41,0,,,,
B1,101,10/3/2023 2:30,17.37,0,,,,
B1,102,10/3/2023 2:35,17.41,0,,,,
B1,103,10/3/2023 2:40,17.37,0,,,,
B1,104,10/3/2023 2:45,17.41,0,,,,
B1,105,10/3/2023 2:50,17.41,0,,,,
B1,106,10/3/2023 2:55,17.37,0,,,,
B1,107,10/3/2023 3:00,17.29,0,,,,
B1,108,10/3/2023 3:05,17.37,0,,,,
B1,109,10/3/2023 3:10,17.29,0,,,,
B1,110,10/3/2023 3:15,17.33,0,,,,
B1,111,10/3/2023 3:20,17.29,0,,,,
B1,112,10/3/2023 3:25,17.33,0,,,,
B1,113,10/3/2023 3:30,17.37,0,,,,
B1,114,10/3/2023 3:35,17.24,0,,,,
B1,115,10/3/2023 3:40,17.29,0,,,,
B1,116,10/3/2023 3:45,17.24,0,,,,
B1,117,10/3/2023 3:50,17.16,0,,,,
B1,118,10/3/2023 3:55,17.24,0,,,,
B1,119,10/3/2023 4:00,17.2,0,,,,
B1,120,10/3/2023 4:05,17.2,0,,,,
B1,121,10/3/2023 4:10,17.2,0,,,,
B1,122,10/3/2023 4:15,17.2,0,,,,
B1,123,10/3/2023 4:20,17.11,0,,,,
B1,124,10/3/2023 4:25,17.11,0,,,,
B1,125,10/3/2023 4:30,17.07,0,,,,
B1,126,10/3/2023 4:35,17.03,0,,,,
B1,127,10/3/2023 4:40,17.03,0,,,,
B1,128,10/3/2023 4:45,16.99,0,,,,
B1,129,10/3/2023 4:50,16.94,0,,,,
B1,130,10/3/2023 4:55,16.9,0,,,,
B1,131,10/3/2023 5:00,16.86,0,,,,
B1,132,10/3/2023 5:05,16.86,0,,,,
B1,133,10/3/2023 5:10,16.69,0,,,,
B1,134,10/3/2023 5:15,16.69,0,,,,
B1,135,10/3/2023 5:20,16.86,0,,,,
B1,136,10/3/2023 5:25,16.9,0,,,,
B1,137,10/3/2023 5:30,16.73,0,,,,
B1,138,10/3/2023 5:35,16.86,0,,,,
B1,139,10/3/2023 5:40,16.77,0,,,,
B1,140,10/3/2023 5:45,16.81,0,,,,
B1,141,10/3/2023 5:50,16.77,0,,,,
B1,142,10/3/2023 5:55,16.86,0,,,,
B1,143,10/3/2023 6:00,16.9,0,,,,
B1,144,10/3/2023 6:05,16.77,0,,,,
B1,145,10/3/2023 6:10,16.94,0,,,,
B1,146,10/3/2023 6:15,16.99,0.44,,,,
B1,147,10/3/2023 6:20,16.86,1.33,,,,
B1,148,10/3/2023 6:25,16.99,6.65,,,,
B1,149,10/3/2023 6:30,16.94,20.92,,,,
B1,150,10/3/2023 6:35,17.03,62,,,,
B1,151,10/3/2023 6:40,16.99,161.48,,,,
B1,152,10/3/2023 6:45,16.86,137.32,,,,
B1,153,10/3/2023 6:50,17.07,703.04,,,,
B1,154,10/3/2023 6:55,17.11,1290.88,,,,
B1,155,10/3/2023 7:00,17.24,2211.2,,,,
B1,156,10/3/2023 7:05,17.41,2602.88,,,,
B1,157,10/3/2023 7:10,17.54,5177.6,,,,
B1,158,10/3/2023 7:15,17.72,6645.76,,,,
B1,159,10/3/2023 7:20,17.84,9333.76,,,,
B1,160,10/3/2023 7:25,18.02,4458.24,,,,
B1,161,10/3/2023 7:30,18.06,14740.48,,,,
B1,162,10/3/2023 7:35,18.19,5187.84,,,,
B1,163,10/3/2023 7:40,18.19,6192.64,,,,
B1,164,10/3/2023 7:45,18.1,18908.16,,,,
B1,165,10/3/2023 7:50,18.14,10716.16,,,,
B1,166,10/3/2023 7:55,18.14,6064.64,,,,
B1,167,10/3/2023 8:00,18.1,9879.04,,,,
B1,168,10/3/2023 8:05,18.19,4876.8,,,,
B1,169,10/3/2023 8:10,17.97,16312.32,,,,
B1,170,10/3/2023 8:15,18.1,15928.32,,,,
B1,171,10/3/2023 8:20,18.06,22548.48,,,,
B1,172,10/3/2023 8:25,17.97,36515.84,,,,
B1,173,10/3/2023 8:30,18.02,7639.04,,,,
B1,174,10/3/2023 8:35,17.97,16353.28,,,,
B1,175,10/3/2023 8:40,17.97,16168.96,,,,
B1,176,10/3/2023 8:45,17.97,14136.32,,,,
B1,177,10/3/2023 8:50,18.02,25856,,,,
B1,178,10/3/2023 8:55,18.06,24965.12,,,,
B1,179,10/3/2023 9:00,18.1,20802.56,,,,
B1,180,10/3/2023 9:05,18.1,26163.2,,,,
B1,181,10/3/2023 9:10,18.1,17745.92,,,,
B1,182,10/3/2023 9:15,18.19,13276.16,,,,
B1,183,10/3/2023 9:20,18.27,22538.24,,,,
B1,184,10/3/2023 9:25,18.27,18442.24,,,,
B1,185,10/3/2023 9:30,18.4,22947.84,,,,
B1,186,10/3/2023 9:35,18.36,23255.04,,,,
B1,187,10/3/2023 9:40,18.4,31375.36,,,,
B1,188,10/3/2023 9:45,18.44,24094.72,,,,
B1,189,10/3/2023 9:50,18.57,29296.64,,,,
B1,190,10/3/2023 9:55,18.53,26306.56,,,,
B1,191,10/3/2023 10:00,18.57,25139.2,,,,
B1,192,10/3/2023 10:05,18.49,13107.2,,,,
B1,193,10/3/2023 10:10,18.32,6801.92,,,,
B1,194,10/3/2023 10:15,18.32,19333.12,,,,
B1,195,10/3/2023 10:20,18.49,21237.76,,,,
B1,196,10/3/2023 10:25,18.62,38574.08,,,,
B1,197,10/3/2023 10:30,18.66,28446.72,,,,
B1,198,10/3/2023 10:35,18.74,33873.92,,,,
B1,199,10/3/2023 10:40,18.79,37068.8,,,,
B1,200,10/3/2023 10:45,18.7,28579.84,,,,
B1,201,10/3/2023 10:50,18.83,35481.6,,,,
B1,202,10/3/2023 10:55,18.87,57630.72,,,,
B1,203,10/3/2023 11:00,18.79,10114.56,,,,
B1,204,10/3/2023 11:05,18.87,23162.88,,,,
B1,205,10/3/2023 11:10,18.96,41553.92,,,,
B1,206,10/3/2023 11:15,19,29491.2,,,,
B1,207,10/3/2023 11:20,19.09,30484.48,,,,
B1,208,10/3/2023 11:25,19.22,43438.08,,,,
B1,209,10/3/2023 11:30,19.09,31160.32,,,,
B1,210,10/3/2023 11:35,19.17,39475.2,,,,
B1,211,10/3/2023 11:40,19.09,35235.84,,,,
B1,212,10/3/2023 11:45,19.13,28999.68,,,,
B1,213,10/3/2023 11:50,19.13,19568.64,,,,
B1,214,10/3/2023 11:55,19.22,33505.28,,,,
B1,215,10/3/2023 12:00,19.22,24135.68,,,,
B1,216,10/3/2023 12:05,19.22,23951.36,,,,
B1,217,10/3/2023 12:10,18.92,21493.76,,,,
B1,218,10/3/2023 12:15,19.22,34283.52,,,,
B1,219,10/3/2023 12:20,19,12262.4,,,,
B1,220,10/3/2023 12:25,19.13,30423.04,,,,
B1,221,10/3/2023 12:30,18.87,10434.56,,,,
B1,222,10/3/2023 12:35,19.09,6138.88,,,,
B1,223,10/3/2023 12:40,18.92,10880,,,,
B1,224,10/3/2023 12:45,19.05,7216.64,,,,
B1,225,10/3/2023 12:50,19,4280.32,,,,
B1,226,10/3/2023 12:55,19.05,6528,,,,
B1,227,10/3/2023 13:00,19.13,24483.84,,,,
B1,228,10/3/2023 13:05,19.13,27402.24,,,,
B1,229,10/3/2023 13:10,19.05,11760.64,,,,
B1,230,10/3/2023 13:15,19.05,11253.76,,,,
B1,231,10/3/2023 13:20,19.05,10695.68,,,,
B1,232,10/3/2023 13:25,19.05,9553.92,,,,
B1,233,10/3/2023 13:30,19.17,6225.92,,,,
B1,234,10/3/2023 13:35,19.22,22640.64,,,,
B1,235,10/3/2023 13:40,19.17,19824.64,,,,
B1,236,10/3/2023 13:45,19.3,16286.72,,,,
B1,237,10/3/2023 13:50,19.3,34467.84,,,,
B1,238,10/3/2023 13:55,19.35,5911.04,,,,
B1,239,10/3/2023 14:00,19.52,22968.32,,,,
B1,240,10/3/2023 14:05,19.26,17648.64,,,,
B1,241,10/3/2023 14:10,19.39,19732.48,,,,
B1,242,10/3/2023 14:15,19.39,20244.48,,,,
B1,243,10/3/2023 14:20,19.43,20833.28,,,,
B1,244,10/3/2023 14:25,19.47,19450.88,,,,
B1,245,10/3/2023 14:30,19.52,20705.28,,,,
B1,246,10/3/2023 14:35,19.6,27351.04,,,,
B1,247,10/3/2023 14:40,19.73,25139.2,,,,
B1,248,10/3/2023 14:45,19.73,28989.44,,,,
B1,249,10/3/2023 14:50,19.73,8737.28,,,,
B1,250,10/3/2023 14:55,19.86,8419.84,,,,
B1,251,10/3/2023 15:00,19.82,17597.44,,,,
B1,252,10/3/2023 15:05,20.07,42414.08,,,,
B1,253,10/3/2023 15:10,20.25,27146.24,,,,
B1,254,10/3/2023 15:15,20.16,30679.04,,,,
B1,255,10/3/2023 15:20,20.55,44462.08,,,,
B1,256,10/3/2023 15:25,20.68,26828.8,,,,
B1,257,10/3/2023 15:30,21.02,51609.6,,,,
B1,258,10/3/2023 15:35,21.62,56934.4,,,,
B1,259,10/3/2023 15:40,21.88,27770.88,,,,
B1,260,10/3/2023 15:45,21.7,25989.12,,,,
B1,261,10/3/2023 15:50,22.39,50974.72,,,,
B1,262,10/3/2023 15:55,22.48,32593.92,,,,
B1,263,10/3/2023 16:00,22.48,40785.92,,,,
B1,264,10/3/2023 16:05,23.21,47226.88,,,,
B1,265,10/3/2023 16:10,22.39,48783.36,,,,
B1,266,10/3/2023 16:15,23.08,48107.52,,,,
B1,267,10/3/2023 16:20,23.29,49356.8,,,,
B1,268,10/3/2023 16:25,23.08,50032.64,,,,
B1,269,10/3/2023 16:30,23.29,50503.68,,,,
B1,270,10/3/2023 16:35,23.16,47411.2,,,,
B1,271,10/3/2023 16:40,23.21,47001.6,,,,
B1,272,10/3/2023 16:45,23.38,42557.44,,,,
B1,273,10/3/2023 16:50,23.16,39454.72,,,,
B1,274,10/3/2023 16:55,23.55,34969.6,,,,
B1,275,10/3/2023 17:00,23.55,31621.12,,,,
B1,276,10/3/2023 17:05,21.02,7923.2,,,,
B1,277,10/3/2023 17:10,19.13,7603.2,,,,
B1,278,10/3/2023 17:15,18.79,7354.88,,,,
B1,279,10/3/2023 17:20,18.62,7060.48,,,,
B1,280,10/3/2023 17:25,18.57,6768.64,,,,
B1,281,10/3/2023 17:30,18.53,6481.92,,,,
B1,282,10/3/2023 17:35,18.44,6138.88,,,,
B1,283,10/3/2023 17:40,18.4,5788.16,,,,
B1,284,10/3/2023 17:45,18.32,5422.08,,,,
B1,285,10/3/2023 17:50,18.27,5011.2,,,,
B1,286,10/3/2023 17:55,18.14,4574.72,,,,
B1,287,10/3/2023 18:00,18.06,4106.24,,,,
B1,288,10/3/2023 18:05,17.97,3609.6,,,,
B1,289,10/3/2023 18:10,17.93,3075.84,,,,
B1,290,10/3/2023 18:15,17.84,2519.68,,,,
B1,291,10/3/2023 18:20,17.67,1952,,,,
B1,292,10/3/2023 18:25,17.54,1400.96,,,,
B1,293,10/3/2023 18:30,17.54,911.36,,,,
B1,294,10/3/2023 18:35,17.46,523.52,,,,
B1,295,10/3/2023 18:40,17.33,258,,,,
B1,296,10/3/2023 18:45,17.24,105.28,,,,
B1,297,10/3/2023 18:50,17.2,37.4,,,,
