Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
P5,1,10/17/2023 17:20,21.58,11187.2,,,,
P5,2,10/17/2023 17:25,20.5,5552.64,,,,
P5,3,10/17/2023 17:30,20.59,4993.28,,,,
P5,4,10/17/2023 17:30,,,Logged,Logged,,
P5,5,10/17/2023 17:35,20.03,1674.24,,,,
P5,6,10/17/2023 17:40,19.73,1940.48,,,,
P5,7,10/17/2023 17:45,19.6,2833.92,,,,
P5,8,10/17/2023 17:50,19.09,2473.6,,,,
P5,9,10/17/2023 17:55,19.47,2096,,,,
P5,10,10/17/2023 18:00,19.47,1369.6,,,,
P5,11,10/17/2023 18:05,19.47,1388.16,,,,
P5,12,10/17/2023 18:10,19,1034.88,,,,
P5,13,10/17/2023 18:15,18.83,646.24,,,,
P5,14,10/17/2023 18:20,19.39,312.48,,,,
P5,15,10/17/2023 18:25,19.39,63.52,,,,
P5,16,10/17/2023 18:30,19.47,12.02,,,,
P5,17,10/17/2023 18:35,19.65,2.67,,,,
P5,18,10/17/2023 18:40,19.65,2.86,,,,
P5,19,10/17/2023 18:45,19.65,0.66,,,,
P5,20,10/17/2023 18:50,19.69,0,,,,
P5,21,10/17/2023 18:55,19.69,0,,,,
P5,22,10/17/2023 19:00,19.65,0,,,,
P5,23,10/17/2023 19:05,19.69,0,,,,
P5,24,10/17/2023 19:10,19.65,0,,,,
P5,25,10/17/2023 19:15,19.65,0,,,,
P5,26,10/17/2023 19:20,19.69,0,,,,
P5,27,10/17/2023 19:25,19.69,0,,,,
P5,28,10/17/2023 19:30,19.69,0,,,,
P5,29,10/17/2023 19:35,19.69,0,,,,
P5,30,10/17/2023 19:40,19.73,0,,,,
P5,31,10/17/2023 19:45,19.65,0,,,,
P5,32,10/17/2023 19:50,19.69,0,,,,
P5,33,10/17/2023 19:55,19.69,0,,,,
P5,34,10/17/2023 20:00,19.69,0,,,,
P5,35,10/17/2023 20:05,19.65,0,,,,
P5,36,10/17/2023 20:10,19.69,0,,,,
P5,37,10/17/2023 20:15,19.69,0,,,,
P5,38,10/17/2023 20:20,19.73,0,,,,
P5,39,10/17/2023 20:25,19.73,0,,,,
P5,40,10/17/2023 20:30,19.69,0,,,,
P5,41,10/17/2023 20:35,19.69,0,,,,
