Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
RW2,1,10/3/2023 16:10,23.16,11136,"","","",""
RW2,2,10/3/2023 16:15,24.15,20218.88,"","","",""
RW2,94,10/3/2023 23:55,15.66,0,"","","",""
RW2,95,10/4/2023 0:00,15.91,0,"","","",""
RW2,96,10/4/2023 0:05,16.17,0,"","","",""
RW2,97,10/4/2023 0:10,16.6,0,"","","",""
RW2,98,10/4/2023 0:15,16.69,0,"","","",""
RW2,99,10/4/2023 0:20,17.03,0,"","","",""
RW2,100,10/4/2023 0:25,17.16,0,"","","",""
RW2,101,10/4/2023 0:30,17.59,0,"","","",""
RW2,102,10/4/2023 0:35,17.59,0,"","","",""
RW2,103,10/4/2023 0:40,17.67,0,"","","",""
RW2,104,10/4/2023 0:45,17.72,0,"","","",""
RW2,105,10/4/2023 0:50,17.67,0,"","","",""
RW2,106,10/4/2023 0:55,17.72,0,"","","",""
RW2,107,10/4/2023 1:00,17.76,0,"","","",""
RW2,108,10/4/2023 1:05,17.72,0,"","","",""
RW2,109,10/4/2023 1:10,17.72,0,"","","",""
RW2,110,10/4/2023 1:15,17.72,0,"","","",""
RW2,111,10/4/2023 1:20,17.67,0,"","","",""
RW2,112,10/4/2023 1:25,17.67,0,"","","",""
RW2,113,10/4/2023 1:30,17.67,0,"","","",""
RW2,114,10/4/2023 1:35,17.63,0,"","","",""
RW2,115,10/4/2023 1:40,17.63,0,"","","",""
RW2,116,10/4/2023 1:45,17.59,0,"","","",""
RW2,117,10/4/2023 1:50,17.54,0,"","","",""
RW2,118,10/4/2023 1:55,17.54,0,"","","",""
RW2,119,10/4/2023 2:00,17.46,0,"","","",""
RW2,120,10/4/2023 2:05,17.46,0,"","","",""
RW2,121,10/4/2023 2:10,17.41,0,"","","",""
RW2,122,10/4/2023 2:15,17.46,0,"","","",""
RW2,123,10/4/2023 2:20,17.41,0,"","","",""
RW2,124,10/4/2023 2:25,17.41,0,"","","",""
RW2,125,10/4/2023 2:30,17.41,0,"","","",""
RW2,126,10/4/2023 2:35,17.41,0,"","","",""
RW2,127,10/4/2023 2:40,17.41,0,"","","",""
RW2,128,10/4/2023 2:45,17.41,0,"","","",""
RW2,129,10/4/2023 2:50,17.33,0,"","","",""
RW2,130,10/4/2023 2:55,17.37,0,"","","",""
