Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
RW3,1,10/3/2023 16:40,23.81,67481.6,"","","",""
RW3,2,10/3/2023 16:45,20.76,214,"","","",""
RW3,3,10/3/2023 16:50,19.69,544.32,"","","",""
RW3,4,10/3/2023 16:55,19.3,571.2,"","","",""
RW3,5,10/3/2023 17:00,19.3,774.72,"","","",""
RW3,6,10/3/2023 17:05,19.13,538.24,"","","",""
RW3,66,10/3/2023 22:05,15.87,0,"","","",""
RW3,67,10/3/2023 22:10,15.96,0,"","","",""
RW3,68,10/3/2023 22:15,16,0,"","","",""
RW3,69,10/3/2023 22:20,16,0,"","","",""
RW3,70,10/3/2023 22:25,16.6,0,"","","",""
RW3,71,10/3/2023 22:30,17.16,0,"","","",""
RW3,72,10/3/2023 22:35,17.5,0,"","","",""
RW3,73,10/3/2023 22:40,17.76,0,"","","",""
RW3,74,10/3/2023 22:45,17.8,0,"","","",""
RW3,75,10/3/2023 22:50,17.97,0,"","","",""
RW3,76,10/3/2023 22:55,18.02,0,"","","",""
RW3,77,10/3/2023 23:00,18.06,0,"","","",""
RW3,78,10/3/2023 23:05,18.1,0,"","","",""
RW3,79,10/3/2023 23:10,18.1,0,"","","",""
RW3,80,10/3/2023 23:15,18.06,0,"","","",""
RW3,81,10/3/2023 23:20,18.06,0,"","","",""
RW3,82,10/3/2023 23:25,18.1,0,"","","",""
RW3,83,10/3/2023 23:30,18.06,0,"","","",""
RW3,84,10/3/2023 23:35,18.06,0,"","","",""
RW3,85,10/3/2023 23:40,18.06,0,"","","",""
RW3,86,10/3/2023 23:45,18.02,0,"","","",""
RW3,87,10/3/2023 23:50,18.02,0,"","","",""
RW3,88,10/3/2023 23:55,18.06,0,"","","",""
RW3,89,10/4/2023 0:00,18.02,0,"","","",""
RW3,90,10/4/2023 0:05,18.02,0,"","","",""
RW3,91,10/4/2023 0:10,18.06,0,"","","",""
RW3,92,10/4/2023 0:15,18.02,0,"","","",""
RW3,93,10/4/2023 0:20,17.97,0,"","","",""
RW3,94,10/4/2023 0:25,17.97,0,"","","",""
RW3,95,10/4/2023 0:30,17.97,0,"","","",""
RW3,96,10/4/2023 0:35,17.93,0,"","","",""
RW3,97,10/4/2023 0:40,17.93,0,"","","",""
RW3,98,10/4/2023 0:45,17.93,0,"","","",""
RW3,99,10/4/2023 0:50,17.84,0,"","","",""
RW3,100,10/4/2023 0:55,17.84,0,"","","",""
RW3,101,10/4/2023 1:00,17.8,0,"","","",""
RW3,102,10/4/2023 1:05,17.8,0,"","","",""
RW3,103,10/4/2023 1:10,17.8,0,"","","",""
RW3,104,10/4/2023 1:15,17.76,0,"","","",""
RW3,105,10/4/2023 1:20,17.76,0,"","","",""
RW3,106,10/4/2023 1:25,17.76,0,"","","",""
RW3,107,10/4/2023 1:30,17.76,0,"","","",""
RW3,108,10/4/2023 1:35,17.67,0,"","","",""
RW3,109,10/4/2023 1:40,17.67,0,"","","",""
RW3,110,10/4/2023 1:45,17.63,0,"","","",""
RW3,111,10/4/2023 1:50,17.59,0,"","","",""
RW3,112,10/4/2023 1:55,17.59,0,"","","",""
RW3,113,10/4/2023 2:00,17.54,0,"","","",""
RW3,114,10/4/2023 2:05,17.54,0,"","","",""
RW3,115,10/4/2023 2:10,17.54,0,"","","",""
RW3,116,10/4/2023 2:15,17.46,0,"","","",""
RW3,117,10/4/2023 2:20,17.5,0,"","","",""
RW3,118,10/4/2023 2:25,17.41,0,"","","",""
RW3,119,10/4/2023 2:30,17.5,0,"","","",""
RW3,120,10/4/2023 2:35,17.46,0,"","","",""
RW3,121,10/4/2023 2:40,17.46,0,"","","",""
RW3,122,10/4/2023 2:45,17.37,0,"","","",""
RW3,123,10/4/2023 2:50,17.37,0,"","","",""
RW3,124,10/4/2023 2:55,17.37,0,"","","",""
RW3,125,10/4/2023 3:00,17.41,0,"","","",""
RW3,126,10/4/2023 3:05,17.41,0,"","","",""
RW3,127,10/4/2023 3:10,17.41,0,"","","",""
RW3,128,10/4/2023 3:15,17.37,0,"","","",""
RW3,129,10/4/2023 3:20,17.37,0,"","","",""
RW3,130,10/4/2023 3:25,17.37,0,"","","",""
RW3,131,10/4/2023 3:30,17.33,0,"","","",""
RW3,132,10/4/2023 3:35,17.33,0,"","","",""
RW3,133,10/4/2023 3:40,17.33,0,"","","",""
RW3,134,10/4/2023 3:45,17.37,0,"","","",""
RW3,135,10/4/2023 3:50,17.37,0,"","","",""
RW3,136,10/4/2023 3:55,17.33,0,"","","",""
RW3,137,10/4/2023 4:00,17.33,0,"","","",""
RW3,138,10/4/2023 4:05,17.33,0,"","","",""
RW3,139,10/4/2023 4:10,17.33,0,"","","",""
RW3,140,10/4/2023 4:15,17.29,0,"","","",""
RW3,141,10/4/2023 4:20,17.29,0,"","","",""
RW3,142,10/4/2023 4:25,17.29,0,"","","",""
RW3,143,10/4/2023 4:30,17.33,0,"","","",""
RW3,144,10/4/2023 4:35,17.29,0,"","","",""
RW3,145,10/4/2023 4:40,17.29,0,"","","",""
RW3,146,10/4/2023 4:45,17.29,0,"","","",""
RW3,147,10/4/2023 4:50,17.24,0,"","","",""
RW3,148,10/4/2023 4:55,17.29,0,"","","",""
RW3,149,10/4/2023 5:00,17.2,0,"","","",""
RW3,150,10/4/2023 5:05,17.24,0,"","","",""
RW3,151,10/4/2023 5:10,17.24,0,"","","",""
RW3,152,10/4/2023 5:15,17.2,0,"","","",""
RW3,153,10/4/2023 5:20,17.16,0,"","","",""
RW3,154,10/4/2023 5:25,17.2,0,"","","",""
RW3,155,10/4/2023 5:30,17.2,0,"","","",""
RW3,156,10/4/2023 5:35,17.16,0,"","","",""
RW3,157,10/4/2023 5:40,17.16,0,"","","",""
RW3,158,10/4/2023 5:45,17.16,0,"","","",""
RW3,159,10/4/2023 5:50,17.2,0,"","","",""
RW3,160,10/4/2023 5:55,17.11,0,"","","",""
RW3,161,10/4/2023 6:00,17.07,0,"","","",""
RW3,162,10/4/2023 6:05,17.07,0,"","","",""
RW3,163,10/4/2023 6:10,17.16,0,"","","",""
RW3,164,10/4/2023 6:15,17.11,0,"","","",""
RW3,165,10/4/2023 6:20,17.11,0,"","","",""
