datetime,plot,number,temperature_c,light_lux,source_file
2023-10-03T05:10:00Z,B1,49,17.5,0,B1_Fall2023_detided.csv
2023-10-03T05:10:00Z,B3,50,18.02,0,B3_Fall2023_detided.csv
2023-10-03T05:10:00Z,B4,50,17.97,0,B4_Fall2023_detided.csv
2023-10-03T05:10:00Z,B5,51,17.93,0,B5_Fall2023_detided.csv
2023-10-03T05:10:00Z,B6,52,17.84,0,B6_Fall2023_detided.csv
2023-10-03T05:15:00Z,B1,50,17.5,0,B1_Fall2023_detided.csv
2023-10-03T05:15:00Z,B3,51,17.97,0,B3_Fall2023_detided.csv
2023-10-03T05:15:00Z,B4,51,17.97,0,B4_Fall2023_detided.csv
2023-10-03T05:15:00Z,B5,52,17.89,0,B5_Fall2023_detided.csv
2023-10-03T05:15:00Z,B6,53,17.84,0,B6_Fall2023_detided.csv
2023-10-03T05:20:00Z,B1,51,17.63,0,B1_Fall2023_detided.csv
2023-10-03T05:20:00Z,B3,52,18.02,0,B3_Fall2023_detided.csv
2023-10-03T05:20:00Z,B4,52,17.97,0,B4_Fall2023_detided.csv
2023-10-03T05:20:00Z,B5,53,17.93,0,B5_Fall2023_detided.csv
2023-10-03T05:20:00Z,B6,54,17.89,0,B6_Fall2023_detided.csv
2023-10-03T05:25:00Z,B1,52,17.67,0,B1_Fall2023_detided.csv
2023-10-03T05:25:00Z,B3,53,18.06,0,B3_Fall2023_detided.csv
2023-10-03T05:25:00Z,B4,53,17.97,0,B4_Fall2023_detided.csv
2023-10-03T05:25:00Z,B5,54,17.93,0,B5_Fall2023_detided.csv
2023-10-03T05:25:00Z,B6,55,17.93,0,B6_Fall2023_detided.csv
2023-10-03T05:30:00Z,B1,53,17.67,0,B1_Fall2023_detided.csv
2023-10-03T05:30:00Z,B3,54,18.06,0,B3_Fall2023_detided.csv
2023-10-03T05:30:00Z,B4,54,18.02,0,B4_Fall2023_detided.csv
2023-10-03T05:30:00Z,B5,55,17.97,0,B5_Fall2023_detided.csv
2023-10-03T05:30:00Z,B6,56,17.97,0,B6_Fall2023_detided.csv
2023-10-03T05:35:00Z,B1,54,17.76,0,B1_Fall2023_detided.csv
2023-10-03T05:35:00Z,B3,55,18.06,0,B3_Fall2023_detided.csv
2023-10-03T05:35:00Z,B4,55,18.02,0,B4_Fall2023_detided.csv
2023-10-03T05:35:00Z,B5,56,17.97,0,B5_Fall2023_detided.csv
2023-10-03T05:35:00Z,B6,57,17.93,0,B6_Fall2023_detided.csv
2023-10-03T05:40:00Z,B1,55,17.76,0,B1_Fall2023_detided.csv
2023-10-03T05:40:00Z,B3,56,18.06,0,B3_Fall2023_detided.csv
2023-10-03T05:40:00Z,B4,56,18.02,0,B4_Fall2023_detided.csv
2023-10-03T05:40:00Z,B5,57,17.93,0,B5_Fall2023_detided.csv
2023-10-03T05:40:00Z,B6,58,17.93,0,B6_Fall2023_detided.csv
2023-10-03T05:45:00Z,B1,56,17.76,0,B1_Fall2023_detided.csv
2023-10-03T05:45:00Z,B3,57,18.02,0,B3_Fall2023_detided.csv
2023-10-03T05:45:00Z,B4,57,17.97,0,B4_Fall2023_detided.csv
2023-10-03T05:45:00Z,B5,58,17.93,0,B5_Fall2023_detided.csv
2023-10-03T05:45:00Z,B6,59,17.93,0,B6_Fall2023_detided.csv
2023-10-03T05:50:00Z,B1,57,17.8,0,B1_Fall2023_detided.csv
2023-10-03T05:50:00Z,B3,58,18.02,0,B3_Fall2023_detided.csv
2023-10-03T05:50:00Z,B4,58,17.97,0,B4_Fall2023_detided.csv
2023-10-03T05:50:00Z,B5,59,17.89,0,B5_Fall2023_detided.csv
2023-10-03T05:50:00Z,B6,60,17.97,0,B6_Fall2023_detided.csv
2023-10-03T05:55:00Z,B1,58,17.8,0,B1_Fall2023_detided.csv
2023-10-03T05:55:00Z,B3,59,18.06,0,B3_Fall2023_detided.csv
2023-10-03T05:55:00Z,B4,59,17.97,0,B4_Fall2023_detided.csv
2023-10-03T05:55:00Z,B5,60,17.89,0,B5_Fall2023_detided.csv
2023-10-03T05:55:00Z,B6,61,17.93,0,B6_Fall2023_detided.csv
2023-10-03T06:00:00Z,B1,59,17.84,0,B1_Fall2023_detided.csv
2023-10-03T06:00:00Z,B3,60,17.97,0,B3_Fall2023_detided.csv
2023-10-03T06:00:00Z,B4,60,18.02,0,B4_Fall2023_detided.csv
2023-10-03T06:00:00Z,B5,61,17.89,0,B5_Fall2023_detided.csv
2023-10-03T06:00:00Z,B6,62,17.93,0,B6_Fall2023_detided.csv
2023-10-03T06:05:00Z,B1,60,17.89,0,B1_Fall2023_detided.csv
2023-10-03T06:05:00Z,B3,61,18.02,0,B3_Fall2023_detided.csv
2023-10-03T06:05:00Z,B4,61,17.93,0,B4_Fall2023_detided.csv
2023-10-03T06:05:00Z,B5,62,17.89,0,B5_Fall2023_detided.csv
2023-10-03T06:05:00Z,B6,63,17.93,0,B6_Fall2023_detided.csv
2023-10-03T06:10:00Z,B1,61,17.8,0,B1_Fall2023_detided.csv
2023-10-03T06:10:00Z,B3,62,18.06,0,B3_Fall2023_detided.csv
2023-10-03T06:10:00Z,B4,62,17.93,0,B4_Fall2023_detided.csv
2023-10-03T06:10:00Z,B5,63,17.89,0,B5_Fall2023_detided.csv
2023-10-03T06:10:00Z,B6,64,17.93,0,B6_Fall2023_detided.csv
2023-10-03T06:15:00Z,B1,62,17.8,0,B1_Fall2023_detided.csv
2023-10-03T06:15:00Z,B3,63,17.97,0,B3_Fall2023_detided.csv
2023-10-03T06:15:00Z,B4,63,17.93,0,B4_Fall2023_detided.csv
2023-10-03T06:15:00Z,B5,64,17.89,0,B5_Fall2023_detided.csv
2023-10-03T06:15:00Z,B6,65,17.84,0,B6_Fall2023_detided.csv
2023-10-03T06:20:00Z,B1,63,17.84,0,B1_Fall2023_detided.csv
2023-10-03T06:20:00Z,B3,64,17.97,0,B3_Fall2023_detided.csv
2023-10-03T06:20:00Z,B4,64,17.93,0,B4_Fall2023_detided.csv
2023-10-03T06:20:00Z,B5,65,17.84,0,B5_Fall2023_detided.csv
2023-10-03T06:20:00Z,B6,66,17.93,0,B6_Fall2023_detided.csv
2023-10-03T06:25:00Z,B1,64,17.84,0,B1_Fall2023_detided.csv
2023-10-03T06:25:00Z,B3,65,18.02,0,B3_Fall2023_detided.csv
2023-10-03T06:25:00Z,B4,65,17.89,0,B4_Fall2023_detided.csv
2023-10-03T06:25:00Z,B5,66,17.8,0,B5_Fall2023_detided.csv
2023-10-03T06:25:00Z,B6,67,17.89,0,B6_Fall2023_detided.csv
2023-10-03T06:30:00Z,B1,65,17.8,0,B1_Fall2023_detided.csv
2023-10-03T06:30:00Z,B3,66,17.97,0,B3_Fall2023_detided.csv
2023-10-03T06:30:00Z,B4,66,17.89,0,B4_Fall2023_detided.csv
2023-10-03T06:30:00Z,B5,67,17.8,0,B5_Fall2023_detided.csv
2023-10-03T06:30:00Z,B6,68,17.89,0,B6_Fall2023_detided.csv
2023-10-03T06:35:00Z,B1,66,17.84,0,B1_Fall2023_detided.csv
2023-10-03T06:35:00Z,B3,67,17.97,0,B3_Fall2023_detided.csv
2023-10-03T06:35:00Z,B4,67,17.89,0,B4_Fall2023_detided.csv
2023-10-03T06:35:00Z,B5,68,17.8,0,B5_Fall2023_detided.csv
2023-10-03T06:35:00Z,B6,69,17.89,0,B6_Fall2023_detided.csv
2023-10-03T06:40:00Z,B1,67,17.8,0,B1_Fall2023_detided.csv
2023-10-03T06:40:00Z,B3,68,17.89,0,B3_Fall2023_detided.csv
2023-10-03T06:40:00Z,B4,68,17.89,0,B4_Fall2023_detided.csv
2023-10-03T06:40:00Z,B5,69,17.8,0,B5_Fall2023_detided.csv
2023-10-03T06:40:00Z,B6,70,17.89,0,B6_Fall2023_detided.csv
2023-10-03T06:45:00Z,B1,68,17.84,0,B1_Fall2023_detided.csv
2023-10-03T06:45:00Z,B3,69,17.89,0,B3_Fall2023_detided.csv
2023-10-03T06:45:00Z,B4,69,17.89,0,B4_Fall2023_detided.csv
2023-10-03T06:45:00Z,B5,70,17.8,0,B5_Fall2023_detided.csv
2023-10-03T06:45:00Z,B6,71,17.89,0,B6_Fall2023_detided.csv
2023-10-03T06:50:00Z,B1,69,17.8,0,B1_Fall2023_detided.csv
2023-10-03T06:50:00Z,B3,70,17.97,0,B3_Fall2023_detided.csv
2023-10-03T06:50:00Z,B4,70,17.89,0,B4_Fall2023_detided.csv
2023-10-03T06:50:00Z,B5,71,17.8,0,B5_Fall2023_detided.csv
2023-10-03T06:50:00Z,B6,72,17.8,0,B6_Fall2023_detided.csv
2023-10-03T06:55:00Z,B1,70,17.8,0,B1_Fall2023_detided.csv
2023-10-03T06:55:00Z,B3,71,17.89,0,B3_Fall2023_detided.csv
2023-10-03T06:55:00Z,B4,71,17.8,0,B4_Fall2023_detided.csv
2023-10-03T06:55:00Z,B5,72,17.76,0,B5_Fall2023_detided.csv
2023-10-03T06:55:00Z,B6,73,17.8,0,B6_Fall2023_detided.csv
2023-10-03T07:00:00Z,B1,71,17.8,0,B1_Fall2023_detided.csv
2023-10-03T07:00:00Z,B3,72,17.89,0,B3_Fall2023_detided.csv
2023-10-03T07:00:00Z,B4,72,17.84,0,B4_Fall2023_detided.csv
2023-10-03T07:00:00Z,B5,73,17.76,0,B5_Fall2023_detided.csv
2023-10-03T07:00:00Z,B6,74,17.84,0,B6_Fall2023_detided.csv
2023-10-03T07:05:00Z,B1,72,17.76,0,B1_Fall2023_detided.csv
2023-10-03T07:05:00Z,B3,73,17.84,0,B3_Fall2023_detided.csv
2023-10-03T07:05:00Z,B4,73,17.76,0,B4_Fall2023_detided.csv
2023-10-03T07:05:00Z,B5,74,17.67,0,B5_Fall2023_detided.csv
2023-10-03T07:05:00Z,B6,75,17.8,0,B6_Fall2023_detided.csv
2023-10-03T07:10:00Z,B1,73,17.76,0,B1_Fall2023_detided.csv
2023-10-03T07:10:00Z,B3,74,17.8,0,B3_Fall2023_detided.csv
2023-10-03T07:10:00Z,B4,74,17.76,0,B4_Fall2023_detided.csv
2023-10-03T07:10:00Z,B5,75,17.72,0,B5_Fall2023_detided.csv
2023-10-03T07:10:00Z,B6,76,17.76,0,B6_Fall2023_detided.csv
2023-10-03T07:15:00Z,B1,74,17.76,0,B1_Fall2023_detided.csv
2023-10-03T07:15:00Z,B3,75,17.8,0,B3_Fall2023_detided.csv
2023-10-03T07:15:00Z,B4,75,17.76,0,B4_Fall2023_detided.csv
2023-10-03T07:15:00Z,B5,76,17.67,0,B5_Fall2023_detided.csv
2023-10-03T07:15:00Z,B6,77,17.76,0,B6_Fall2023_detided.csv
2023-10-03T07:20:00Z,B1,75,17.76,0,B1_Fall2023_detided.csv
2023-10-03T07:20:00Z,B3,76,17.8,0,B3_Fall2023_detided.csv
2023-10-03T07:20:00Z,B4,76,17.76,0,B4_Fall2023_detided.csv
2023-10-03T07:20:00Z,B5,77,17.72,0,B5_Fall2023_detided.csv
2023-10-03T07:20:00Z,B6,78,17.76,0,B6_Fall2023_detided.csv
2023-10-03T07:25:00Z,B1,76,17.76,0,B1_Fall2023_detided.csv
2023-10-03T07:25:00Z,B3,77,17.72,0.22,B3_Fall2023_detided.csv
2023-10-03T07:25:00Z,B4,77,17.76,0,B4_Fall2023_detided.csv
2023-10-03T07:25:00Z,B5,78,17.72,0,B5_Fall2023_detided.csv
2023-10-03T07:25:00Z,B6,79,17.76,0,B6_Fall2023_detided.csv
2023-10-03T07:30:00Z,B1,77,17.72,0.22,B1_Fall2023_detided.csv
2023-10-03T07:30:00Z,B3,78,17.76,0,B3_Fall2023_detided.csv
2023-10-03T07:30:00Z,B4,78,17.72,0,B4_Fall2023_detided.csv
2023-10-03T07:30:00Z,B5,79,17.63,0,B5_Fall2023_detided.csv
2023-10-03T07:30:00Z,B6,80,17.76,0,B6_Fall2023_detided.csv
2023-10-03T07:35:00Z,B1,78,17.67,0,B1_Fall2023_detided.csv
2023-10-03T07:35:00Z,B3,79,17.8,0,B3_Fall2023_detided.csv
2023-10-03T07:35:00Z,B4,79,17.76,0,B4_Fall2023_detided.csv
2023-10-03T07:35:00Z,B5,80,17.67,0,B5_Fall2023_detided.csv
2023-10-03T07:35:00Z,B6,81,17.72,0,B6_Fall2023_detided.csv
2023-10-03T07:40:00Z,B1,79,17.72,0,B1_Fall2023_detided.csv
2023-10-03T07:40:00Z,B3,80,17.72,0,B3_Fall2023_detided.csv
2023-10-03T07:40:00Z,B4,80,17.67,0,B4_Fall2023_detided.csv
2023-10-03T07:40:00Z,B5,81,17.63,0,B5_Fall2023_detided.csv
2023-10-03T07:40:00Z,B6,82,17.72,0,B6_Fall2023_detided.csv
2023-10-03T07:45:00Z,B1,80,17.67,0,B1_Fall2023_detided.csv
2023-10-03T07:45:00Z,B3,81,17.72,0,B3_Fall2023_detided.csv
2023-10-03T07:45:00Z,B4,81,17.67,0,B4_Fall2023_detided.csv
2023-10-03T07:45:00Z,B5,82,17.67,0,B5_Fall2023_detided.csv
2023-10-03T07:45:00Z,B6,83,17.72,0,B6_Fall2023_detided.csv
2023-10-03T07:50:00Z,B1,81,17.72,0,B1_Fall2023_detided.csv
2023-10-03T07:50:00Z,B3,82,17.76,0,B3_Fall2023_detided.csv
2023-10-03T07:50:00Z,B4,82,17.67,0,B4_Fall2023_detided.csv
2023-10-03T07:50:00Z,B5,83,17.63,0,B5_Fall2023_detided.csv
2023-10-03T07:50:00Z,B6,84,17.67,0,B6_Fall2023_detided.csv
2023-10-03T07:55:00Z,B1,82,17.63,0,B1_Fall2023_detided.csv
2023-10-03T07:55:00Z,B3,83,17.67,0,B3_Fall2023_detided.csv
2023-10-03T07:55:00Z,B4,83,17.67,0,B4_Fall2023_detided.csv
2023-10-03T07:55:00Z,B5,84,17.63,0,B5_Fall2023_detided.csv
2023-10-03T07:55:00Z,B6,85,17.72,0,B6_Fall2023_detided.csv
2023-10-03T08:00:00Z,B1,83,17.63,0,B1_Fall2023_detided.csv
2023-10-03T08:00:00Z,B3,84,17.72,0,B3_Fall2023_detided.csv
2023-10-03T08:00:00Z,B4,84,17.63,0,B4_Fall2023_detided.csv
2023-10-03T08:00:00Z,B5,85,17.59,0,B5_Fall2023_detided.csv
2023-10-03T08:00:00Z,B6,86,17.63,0,B6_Fall2023_detided.csv
2023-10-03T08:05:00Z,B1,84,17.63,0,B1_Fall2023_detided.csv
2023-10-03T08:05:00Z,B3,85,17.72,0,B3_Fall2023_detided.csv
2023-10-03T08:05:00Z,B4,85,17.63,0,B4_Fall2023_detided.csv
2023-10-03T08:05:00Z,B5,86,17.63,0,B5_Fall2023_detided.csv
2023-10-03T08:05:00Z,B6,87,17.67,0,B6_Fall2023_detided.csv
2023-10-03T08:10:00Z,B1,85,17.67,0,B1_Fall2023_detided.csv
2023-10-03T08:10:00Z,B3,86,17.72,0,B3_Fall2023_detided.csv
2023-10-03T08:10:00Z,B4,86,17.67,0,B4_Fall2023_detided.csv
2023-10-03T08:10:00Z,B5,87,17.63,0,B5_Fall2023_detided.csv
2023-10-03T08:10:00Z,B6,88,17.67,0,B6_Fall2023_detided.csv
2023-10-03T08:15:00Z,B1,86,17.59,0,B1_Fall2023_detided.csv
2023-10-03T08:15:00Z,B3,87,17.63,0,B3_Fall2023_detided.csv
2023-10-03T08:15:00Z,B4,87,17.59,0,B4_Fall2023_detided.csv
2023-10-03T08:15:00Z,B5,88,17.54,0,B5_Fall2023_detided.csv
2023-10-03T08:15:00Z,B6,89,17.63,0,B6_Fall2023_detided.csv
2023-10-03T08:20:00Z,B1,87,17.59,0,B1_Fall2023_detided.csv
2023-10-03T08:20:00Z,B3,88,17.59,0,B3_Fall2023_detided.csv
2023-10-03T08:20:00Z,B4,88,17.54,0,B4_Fall2023_detided.csv
2023-10-03T08:20:00Z,B5,89,17.5,0,B5_Fall2023_detided.csv
2023-10-03T08:20:00Z,B6,90,17.54,0,B6_Fall2023_detided.csv
2023-10-03T08:25:00Z,B1,88,17.54,0,B1_Fall2023_detided.csv
2023-10-03T08:25:00Z,B3,89,17.5,0,B3_Fall2023_detided.csv
2023-10-03T08:25:00Z,B4,89,17.5,0,B4_Fall2023_detided.csv
2023-10-03T08:25:00Z,B5,90,17.41,0,B5_Fall2023_detided.csv
2023-10-03T08:25:00Z,B6,91,17.54,0,B6_Fall2023_detided.csv
2023-10-03T08:30:00Z,B1,89,17.54,0,B1_Fall2023_detided.csv
2023-10-03T08:30:00Z,B3,90,17.54,0,B3_Fall2023_detided.csv
2023-10-03T08:30:00Z,B4,90,17.46,0,B4_Fall2023_detided.csv
2023-10-03T08:30:00Z,B5,91,17.46,0,B5_Fall2023_detided.csv
2023-10-03T08:30:00Z,B6,92,17.5,0,B6_Fall2023_detided.csv
2023-10-03T08:35:00Z,B1,90,17.5,0,B1_Fall2023_detided.csv
2023-10-03T08:35:00Z,B3,91,17.54,0,B3_Fall2023_detided.csv
2023-10-03T08:35:00Z,B4,91,17.5,0,B4_Fall2023_detided.csv
2023-10-03T08:35:00Z,B5,92,17.5,0,B5_Fall2023_detided.csv
2023-10-03T08:35:00Z,B6,93,17.54,0,B6_Fall2023_detided.csv
2023-10-03T08:40:00Z,B1,91,17.5,0,B1_Fall2023_detided.csv
2023-10-03T08:40:00Z,B3,92,17.46,0,B3_Fall2023_detided.csv
2023-10-03T08:40:00Z,B4,92,17.41,0,B4_Fall2023_detided.csv
2023-10-03T08:40:00Z,B5,93,17.37,0,B5_Fall2023_detided.csv
2023-10-03T08:40:00Z,B6,94,17.41,0,B6_Fall2023_detided.csv
2023-10-03T08:45:00Z,B1,92,17.41,0,B1_Fall2023_detided.csv
2023-10-03T08:45:00Z,B3,93,17.46,0,B3_Fall2023_detided.csv
2023-10-03T08:45:00Z,B4,93,17.41,0,B4_Fall2023_detided.csv
2023-10-03T08:45:00Z,B5,94,17.41,0,B5_Fall2023_detided.csv
2023-10-03T08:45:00Z,B6,95,17.46,0,B6_Fall2023_detided.csv
2023-10-03T08:50:00Z,B1,93,17.41,0,B1_Fall2023_detided.csv
2023-10-03T08:50:00Z,B3,94,17.5,0,B3_Fall2023_detided.csv
2023-10-03T08:50:00Z,B4,94,17.5,0,B4_Fall2023_detided.csv
2023-10-03T08:50:00Z,B5,95,17.41,0,B5_Fall2023_detided.csv
2023-10-03T08:50:00Z,B6,96,17.5,0,B6_Fall2023_detided.csv
2023-10-03T08:55:00Z,B1,94,17.41,0,B1_Fall2023_detided.csv
2023-10-03T08:55:00Z,B3,95,17.46,0,B3_Fall2023_detided.csv
2023-10-03T08:55:00Z,B4,95,17.41,0,B4_Fall2023_detided.csv
2023-10-03T08:55:00Z,B5,96,17.37,0,B5_Fall2023_detided.csv
2023-10-03T08:55:00Z,B6,97,17.46,0,B6_Fall2023_detided.csv
2023-10-03T09:00:00Z,B1,95,17.46,0,B1_Fall2023_detided.csv
2023-10-03T09:00:00Z,B3,96,17.54,0,B3_Fall2023_detided.csv
2023-10-03T09:00:00Z,B4,96,17.5,0,B4_Fall2023_detided.csv
2023-10-03T09:00:00Z,B5,97,17.5,0,B5_Fall2023_detided.csv
2023-10-03T09:00:00Z,B6,98,17.5,0,B6_Fall2023_detided.csv
2023-10-03T09:05:00Z,B1,96,17.46,0,B1_Fall2023_detided.csv
2023-10-03T09:05:00Z,B3,97,17.5,0,B3_Fall2023_detided.csv
2023-10-03T09:05:00Z,B4,97,17.5,0,B4_Fall2023_detided.csv
2023-10-03T09:05:00Z,B5,98,17.46,0,B5_Fall2023_detided.csv
2023-10-03T09:05:00Z,B6,99,17.5,0,B6_Fall2023_detided.csv
2023-10-03T09:10:00Z,B1,97,17.41,0,B1_Fall2023_detided.csv
2023-10-03T09:10:00Z,B3,98,17.46,0,B3_Fall2023_detided.csv
2023-10-03T09:10:00Z,B4,98,17.41,0,B4_Fall2023_detided.csv
2023-10-03T09:10:00Z,B5,99,17.37,0,B5_Fall2023_detided.csv
2023-10-03T09:10:00Z,B6,100,17.46,0,B6_Fall2023_detided.csv
2023-10-03T09:15:00Z,B1,98,17.41,0,B1_Fall2023_detided.csv
2023-10-03T09:15:00Z,B3,99,17.46,0,B3_Fall2023_detided.csv
2023-10-03T09:15:00Z,B4,99,17.41,0,B4_Fall2023_detided.csv
2023-10-03T09:15:00Z,B5,100,17.33,0,B5_Fall2023_detided.csv
2023-10-03T09:15:00Z,B6,101,17.41,0,B6_Fall2023_detided.csv
2023-10-03T09:20:00Z,B1,99,17.41,0,B1_Fall2023_detided.csv
2023-10-03T09:20:00Z,B3,100,17.46,0,B3_Fall2023_detided.csv
2023-10-03T09:20:00Z,B4,100,17.37,0,B4_Fall2023_detided.csv
2023-10-03T09:20:00Z,B5,101,17.33,0,B5_Fall2023_detided.csv
2023-10-03T09:20:00Z,B6,102,17.41,0,B6_Fall2023_detided.csv
2023-10-03T09:25:00Z,B1,100,17.41,0,B1_Fall2023_detided.csv
2023-10-03T09:25:00Z,B3,101,17.46,0,B3_Fall2023_detided.csv
2023-10-03T09:25:00Z,B4,101,17.41,0,B4_Fall2023_detided.csv
2023-10-03T09:25:00Z,B5,102,17.37,0,B5_Fall2023_detided.csv
2023-10-03T09:25:00Z,B6,103,17.46,0,B6_Fall2023_detided.csv
2023-10-03T09:30:00Z,B1,101,17.37,0,B1_Fall2023_detided.csv
2023-10-03T09:30:00Z,B3,102,17.5,0,B3_Fall2023_detided.csv
2023-10-03T09:30:00Z,B4,102,17.46,0,B4_Fall2023_detided.csv
2023-10-03T09:30:00Z,B5,103,17.37,0,B5_Fall2023_detided.csv
2023-10-03T09:30:00Z,B6,104,17.46,0,B6_Fall2023_detided.csv
2023-10-03T09:35:00Z,B1,102,17.41,0,B1_Fall2023_detided.csv
2023-10-03T09:35:00Z,B3,103,17.5,0,B3_Fall2023_detided.csv
2023-10-03T09:35:00Z,B4,103,17.46,0,B4_Fall2023_detided.csv
2023-10-03T09:35:00Z,B5,104,17.41,0,B5_Fall2023_detided.csv
2023-10-03T09:35:00Z,B6,105,17.46,0,B6_Fall2023_detided.csv
2023-10-03T09:40:00Z,B1,103,17.37,0,B1_Fall2023_detided.csv
2023-10-03T09:40:00Z,B3,104,17.46,0,B3_Fall2023_detided.csv
2023-10-03T09:40:00Z,B4,104,17.41,0,B4_Fall2023_detided.csv
2023-10-03T09:40:00Z,B5,105,17.41,0,B5_Fall2023_detided.csv
2023-10-03T09:40:00Z,B6,106,17.46,0,B6_Fall2023_detided.csv
2023-10-03T09:45:00Z,B1,104,17.41,0,B1_Fall2023_detided.csv
2023-10-03T09:45:00Z,B3,105,17.5,0,B3_Fall2023_detided.csv
2023-10-03T09:45:00Z,B4,105,17.46,0,B4_Fall2023_detided.csv
2023-10-03T09:45:00Z,B5,106,17.37,0,B5_Fall2023_detided.csv
2023-10-03T09:45:00Z,B6,107,17.41,0,B6_Fall2023_detided.csv
2023-10-03T09:50:00Z,B1,105,17.41,0,B1_Fall2023_detided.csv
2023-10-03T09:50:00Z,B3,106,17.5,0,B3_Fall2023_detided.csv
2023-10-03T09:50:00Z,B4,106,17.46,0,B4_Fall2023_detided.csv
2023-10-03T09:50:00Z,B5,107,17.41,0,B5_Fall2023_detided.csv
2023-10-03T09:50:00Z,B6,108,17.46,0,B6_Fall2023_detided.csv
