#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,07/29/2023 00:50:00,20.46,0.00,,,,
2,07/29/2023 00:55:00,19.60,0.88,,,,
3,07/29/2023 01:00:00,19.26,0.00,,,,
4,07/29/2023 01:05:00,18.92,0.00,,,,
5,07/29/2023 01:10:00,18.74,0.00,,,,
6,07/29/2023 01:15:00,18.62,0.00,,,,
7,07/29/2023 01:20:00,18.53,0.00,,,,
8,07/29/2023 01:25:00,18.57,0.00,,,,
9,07/29/2023 01:30:00,18.53,0.00,,,,
10,07/29/2023 01:35:00,18.53,0.00,,,,
11,07/29/2023 01:40:00,18.53,0.00,,,,
12,07/29/2023 01:45:00,18.49,0.00,,,,
13,07/29/2023 01:50:00,18.44,0.00,,,,
14,07/29/2023 01:55:00,18.44,0.00,,,,
15,07/29/2023 02:00:00,18.36,0.00,,,,
16,07/29/2023 02:05:00,18.32,0.00,,,,
17,07/29/2023 02:10:00,18.36,0.00,,,,
18,07/29/2023 02:15:00,18.23,0.00,,,,
19,07/29/2023 02:20:00,18.23,0.00,,,,
20,07/29/2023 02:25:00,18.23,0.00,,,,
21,07/29/2023 02:30:00,18.27,0.00,,,,
22,07/29/2023 02:35:00,18.23,0.00,,,,
23,07/29/2023 02:40:00,18.19,0.00,,,,
24,07/29/2023 02:45:00,18.10,0.00,,,,
25,07/29/2023 02:50:00,18.10,0.00,,,,
26,07/29/2023 02:55:00,18.06,0.00,,,,
27,07/29/2023 03:00:00,18.10,0.00,,,,
28,07/29/2023 03:05:00,18.06,0.00,,,,
29,07/29/2023 03:10:00,17.97,0.00,,,,
30,07/29/2023 03:15:00,17.84,0.00,,,,
31,07/29/2023 03:20:00,17.72,0.00,,,,
32,07/29/2023 03:25:00,17.50,0.00,,,,
33,07/29/2023 03:30:00,17.29,0.00,,,,
34,07/29/2023 03:35:00,17.67,0.00,,,,
35,07/29/2023 03:40:00,19.52,0.00,,,,
36,07/29/2023 03:45:00,19.95,0.00,,,,
37,07/29/2023 03:50:00,20.03,0.00,,,,
38,07/29/2023 03:55:00,20.12,0.00,,,,
39,07/29/2023 04:00:00,20.12,0.00,,,,
40,07/29/2023 04:05:00,20.16,0.00,,,,
41,07/29/2023 04:10:00,20.07,0.00,,,,
42,07/29/2023 04:15:00,20.16,0.00,,,,
43,07/29/2023 04:20:00,20.16,0.00,,,,
44,07/29/2023 04:25:00,20.12,0.00,,,,
45,07/29/2023 04:30:00,20.12,0.00,,,,
46,07/29/2023 04:35:00,20.12,0.00,,,,
47,07/29/2023 04:40:00,20.07,0.00,,,,
48,07/29/2023 04:45:00,20.12,0.00,,,,
49,07/29/2023 04:50:00,20.03,0.00,,,,
50,07/29/2023 04:55:00,20.03,0.00,,,,
51,07/29/2023 05:00:00,19.99,0.00,,,,
52,07/29/2023 05:05:00,19.95,0.00,,,,
53,07/29/2023 05:10:00,19.95,0.00,,,,
54,07/29/2023 05:15:00,19.95,0.00,,,,
55,07/29/2023 05:20:00,19.99,0.00,,,,
56,07/29/2023 05:25:00,19.99,0.00,,,,
57,07/29/2023 05:30:00,19.99,0.00,,,,
58,07/29/2023 05:35:00,19.95,0.00,,,,
59,07/29/2023 05:40:00,19.95,0.22,,,,
60,07/29/2023 05:45:00,19.90,0.44,,,,
61,07/29/2023 05:50:00,19.90,0.22,,,,
62,07/29/2023 05:55:00,19.90,2.88,,,,
63,07/29/2023 06:00:00,19.90,0.00,,,,
64,07/29/2023 06:05:00,19.90,1.99,,,,
65,07/29/2023 06:10:00,19.90,21.76,,,,
66,07/29/2023 06:15:00,19.95,53.84,,,,
67,07/29/2023 06:20:00,19.90,4.88,,,,
68,07/29/2023 06:25:00,19.95,83.72,,,,
69,07/29/2023 06:30:00,19.95,12.64,,,,
70,07/29/2023 06:35:00,19.95,184.32,,,,
71,07/29/2023 06:40:00,19.90,16.19,,,,
72,07/29/2023 06:45:00,19.95,123.76,,,,
73,07/29/2023 06:50:00,19.90,76.64,,,,
74,07/29/2023 06:55:00,19.90,74.74,,,,
75,07/29/2023 07:00:00,19.90,68.98,,,,
76,07/29/2023 07:05:00,19.95,18.19,,,,
77,07/29/2023 07:10:00,19.95,145.16,,,,
78,07/29/2023 07:15:00,19.95,49.34,,,,
79,07/29/2023 07:20:00,19.95,92.60,,,,
80,07/29/2023 07:25:00,19.95,235.36,,,,
81,07/29/2023 07:30:00,19.99,218.48,,,,
82,07/29/2023 07:35:00,19.99,221.12,,,,
83,07/29/2023 07:40:00,19.99,411.68,,,,
84,07/29/2023 07:45:00,19.99,14.64,,,,
85,07/29/2023 07:50:00,19.99,81.52,,,,
86,07/29/2023 07:55:00,19.99,919.04,,,,
87,07/29/2023 08:00:00,19.99,756.80,,,,
88,07/29/2023 08:05:00,20.07,639.20,,,,
89,07/29/2023 08:10:00,20.12,1759.36,,,,
90,07/29/2023 08:15:00,20.03,1196.80,,,,
91,07/29/2023 08:20:00,20.07,606.40,,,,
92,07/29/2023 08:25:00,20.12,2110.08,,,,
93,07/29/2023 08:30:00,20.16,2182.40,,,,
94,07/29/2023 08:35:00,20.16,1988.48,,,,
95,07/29/2023 08:40:00,20.16,2567.68,,,,
96,07/29/2023 08:45:00,20.16,3179.52,,,,
97,07/29/2023 08:50:00,20.25,1703.68,,,,
98,07/29/2023 08:55:00,20.20,848.64,,,,
99,07/29/2023 09:00:00,20.25,60.56,,,,
100,07/29/2023 09:05:00,20.29,248.00,,,,
101,07/29/2023 09:10:00,20.33,1511.04,,,,
102,07/29/2023 09:15:00,20.33,829.44,,,,
103,07/29/2023 09:20:00,20.37,253.28,,,,
104,07/29/2023 09:25:00,20.37,1527.68,,,,
105,07/29/2023 09:30:00,20.46,4506.88,,,,
106,07/29/2023 09:35:00,20.46,704.32,,,,
107,07/29/2023 09:40:00,20.50,1039.04,,,,
108,07/29/2023 09:45:00,20.59,4855.04,,,,
109,07/29/2023 09:50:00,20.59,553.12,,,,
110,07/29/2023 09:55:00,20.68,5209.60,,,,
111,07/29/2023 10:00:00,20.76,4152.32,,,,
112,07/29/2023 10:05:00,20.72,904.00,,,,
113,07/29/2023 10:10:00,20.76,6095.36,,,,
114,07/29/2023 10:15:00,20.85,1583.36,,,,
115,07/29/2023 10:20:00,20.80,3445.76,,,,
116,07/29/2023 10:25:00,20.93,8552.96,,,,
117,07/29/2023 10:30:00,21.06,9661.44,,,,
118,07/29/2023 10:35:00,21.02,8076.80,,,,
119,07/29/2023 10:40:00,21.06,9822.72,,,,
120,07/29/2023 10:45:00,21.15,7109.12,,,,
121,07/29/2023 10:50:00,21.10,2636.80,,,,
122,07/29/2023 10:55:00,21.19,98.48,,,,
123,07/29/2023 11:00:00,21.28,12497.92,,,,
124,07/29/2023 11:05:00,21.36,2906.88,,,,
125,07/29/2023 11:10:00,21.45,4524.80,,,,
126,07/29/2023 11:15:00,21.49,9162.24,,,,
127,07/29/2023 11:20:00,21.49,14131.20,,,,
128,07/29/2023 11:25:00,21.45,3059.20,,,,
129,07/29/2023 11:30:00,21.45,7936.00,,,,
130,07/29/2023 11:35:00,21.45,9794.56,,,,
131,07/29/2023 11:40:00,21.53,7239.68,,,,
132,07/29/2023 11:45:00,21.62,7219.20,,,,
133,07/29/2023 11:50:00,21.58,554.88,,,,
134,07/29/2023 11:55:00,21.62,8716.80,,,,
135,07/29/2023 12:00:00,21.62,12405.76,,,,
136,07/29/2023 12:05:00,21.70,4400.64,,,,
137,07/29/2023 12:10:00,21.66,10022.40,,,,
138,07/29/2023 12:15:00,21.70,3097.60,,,,
139,07/29/2023 12:20:00,21.66,2218.24,,,,
140,07/29/2023 12:25:00,21.66,1879.04,,,,
141,07/29/2023 12:30:00,21.70,15416.32,,,,
142,07/29/2023 12:35:00,21.83,16737.28,,,,
143,07/29/2023 12:40:00,21.88,9185.28,,,,
144,07/29/2023 12:45:00,21.62,1528.32,,,,
145,07/29/2023 12:50:00,21.70,1463.68,,,,
146,07/29/2023 12:55:00,21.79,1461.12,,,,
147,07/29/2023 13:00:00,21.79,2126.08,,,,
148,07/29/2023 13:05:00,21.83,10419.20,,,,
149,07/29/2023 13:10:00,21.83,11904.00,,,,
150,07/29/2023 13:15:00,22.05,13143.04,,,,
151,07/29/2023 13:20:00,21.92,7459.84,,,,
152,07/29/2023 13:25:00,22.01,7907.84,,,,
153,07/29/2023 13:30:00,22.09,2688.00,,,,
154,07/29/2023 13:35:00,22.26,21964.80,,,,
155,07/29/2023 13:40:00,22.18,15856.64,,,,
156,07/29/2023 13:45:00,22.22,10222.08,,,,
157,07/29/2023 13:50:00,22.22,5039.36,,,,
158,07/29/2023 13:55:00,22.43,10142.72,,,,
159,07/29/2023 14:00:00,22.43,20500.48,,,,
160,07/29/2023 14:05:00,22.56,15989.76,,,,
161,07/29/2023 14:10:00,22.35,7040.00,,,,
162,07/29/2023 14:15:00,22.31,9464.32,,,,
163,07/29/2023 14:20:00,22.31,3982.08,,,,
164,07/29/2023 14:25:00,22.31,203.60,,,,
165,07/29/2023 14:30:00,22.48,456.96,,,,
166,07/29/2023 14:35:00,22.48,3415.04,,,,
167,07/29/2023 14:40:00,22.52,3133.44,,,,
168,07/29/2023 14:45:00,22.61,23347.20,,,,
169,07/29/2023 14:50:00,22.52,6415.36,,,,
170,07/29/2023 14:55:00,22.39,6246.40,,,,
171,07/29/2023 15:00:00,22.48,1086.72,,,,
172,07/29/2023 15:05:00,22.52,5327.36,,,,
173,07/29/2023 15:10:00,22.43,10511.36,,,,
174,07/29/2023 15:15:00,22.52,5015.04,,,,
175,07/29/2023 15:20:00,22.39,4258.56,,,,
176,07/29/2023 15:25:00,22.48,3932.16,,,,
177,07/29/2023 15:30:00,22.48,14074.88,,,,
178,07/29/2023 15:35:00,22.43,18206.72,,,,
179,07/29/2023 15:40:00,22.52,9822.72,,,,
180,07/29/2023 15:45:00,22.48,5570.56,,,,
181,07/29/2023 15:50:00,22.48,8389.12,,,,
182,07/29/2023 15:55:00,22.48,14295.04,,,,
183,07/29/2023 16:00:00,22.39,2255.36,,,,
184,07/29/2023 16:05:00,22.43,1481.60,,,,
185,07/29/2023 16:10:00,22.39,12124.16,,,,
186,07/29/2023 16:15:00,22.35,127.52,,,,
187,07/29/2023 16:20:00,22.39,4570.88,,,,
188,07/29/2023 16:25:00,22.31,1214.72,,,,
189,07/29/2023 16:30:00,22.31,10552.32,,,,
190,07/29/2023 16:35:00,22.31,4180.48,,,,
191,07/29/2023 16:40:00,22.31,3322.88,,,,
192,07/29/2023 16:45:00,22.35,1791.36,,,,
193,07/29/2023 16:50:00,22.31,11653.12,,,,
194,07/29/2023 16:55:00,22.31,4404.48,,,,
195,07/29/2023 17:00:00,22.26,4464.64,,,,
196,07/29/2023 17:05:00,22.22,7232.00,,,,
197,07/29/2023 17:10:00,22.18,262.80,,,,
198,07/29/2023 17:15:00,22.18,174.56,,,,
199,07/29/2023 17:20:00,22.18,739.84,,,,
200,07/29/2023 17:25:00,22.18,5900.80,,,,
201,07/29/2023 17:30:00,22.13,129.08,,,,
202,07/29/2023 17:35:00,22.09,2188.16,,,,
203,07/29/2023 17:40:00,22.09,149.48,,,,
204,07/29/2023 17:45:00,22.05,1392.00,,,,
205,07/29/2023 17:50:00,22.09,3595.52,,,,
206,07/29/2023 17:55:00,22.01,576.64,,,,
207,07/29/2023 18:00:00,21.96,1060.16,,,,
208,07/29/2023 18:05:00,21.88,525.60,,,,
209,07/29/2023 18:10:00,21.88,82.32,,,,
210,07/29/2023 18:15:00,21.83,48.46,,,,
211,07/29/2023 18:20:00,21.79,337.60,,,,
212,07/29/2023 18:25:00,21.88,77.86,,,,
213,07/29/2023 18:30:00,21.79,570.88,,,,
214,07/29/2023 18:35:00,21.79,156.72,,,,
215,07/29/2023 18:40:00,21.66,25.53,,,,
216,07/29/2023 18:45:00,21.70,32.38,,,,
217,07/29/2023 18:50:00,21.66,3.32,,,,
218,07/29/2023 18:55:00,21.62,7.09,,,,
219,07/29/2023 19:00:00,21.62,4.65,,,,
220,07/29/2023 19:05:00,21.62,4.88,,,,
221,07/29/2023 19:10:00,21.53,14.64,,,,
222,07/29/2023 19:15:00,21.53,27.75,,,,
223,07/29/2023 19:20:00,21.53,85.48,,,,
224,07/29/2023 19:25:00,21.49,7.32,,,,
225,07/29/2023 19:30:00,21.45,67.20,,,,
226,07/29/2023 19:35:00,21.45,5.32,,,,
227,07/29/2023 19:40:00,21.40,34.66,,,,
228,07/29/2023 19:45:00,21.36,19.29,,,,
229,07/29/2023 19:50:00,21.32,4.43,,,,
230,07/29/2023 19:55:00,21.32,3.10,,,,
231,07/29/2023 20:00:00,21.28,2.66,,,,
232,07/29/2023 20:05:00,21.28,0.88,,,,
233,07/29/2023 20:10:00,21.23,0.00,,,,
234,07/29/2023 20:15:00,21.23,0.00,,,,
235,07/29/2023 20:20:00,21.23,0.00,,,,
236,07/29/2023 20:25:00,21.23,0.00,,,,
237,07/29/2023 20:30:00,21.15,0.00,,,,
238,07/29/2023 20:35:00,21.15,0.00,,,,
239,07/29/2023 20:40:00,21.10,0.00,,,,
240,07/29/2023 20:45:00,21.06,0.00,,,,
241,07/29/2023 20:50:00,21.02,0.00,,,,
242,07/29/2023 20:55:00,21.02,0.00,,,,
243,07/29/2023 21:00:00,21.02,0.00,,,,
244,07/29/2023 21:05:00,20.98,0.00,,,,
245,07/29/2023 21:10:00,20.93,0.00,,,,
246,07/29/2023 21:15:00,20.93,0.00,,,,
247,07/29/2023 21:20:00,20.89,0.00,,,,
248,07/29/2023 21:25:00,20.85,0.00,,,,
249,07/29/2023 21:30:00,20.89,0.00,,,,
250,07/29/2023 21:35:00,20.85,0.00,,,,
251,07/29/2023 21:40:00,20.80,0.00,,,,
252,07/29/2023 21:45:00,20.80,0.00,,,,
253,07/29/2023 21:50:00,20.72,0.00,,,,
254,07/29/2023 21:55:00,20.72,0.00,,,,
255,07/29/2023 22:00:00,20.63,0.00,,,,
256,07/29/2023 22:05:00,20.59,0.00,,,,
257,07/29/2023 22:10:00,20.55,0.00,,,,
258,07/29/2023 22:15:00,20.46,0.00,,,,
259,07/29/2023 22:20:00,20.42,0.00,,,,
260,07/29/2023 22:25:00,20.42,0.00,,,,
261,07/29/2023 22:30:00,20.42,0.00,,,,
262,07/29/2023 22:35:00,20.37,0.00,,,,
263,07/29/2023 22:40:00,20.33,0.00,,,,
264,07/29/2023 22:45:00,20.33,0.00,,,,
265,07/29/2023 22:50:00,20.33,0.00,,,,
266,07/29/2023 22:55:00,20.29,0.00,,,,
267,07/29/2023 23:00:00,20.29,0.00,,,,
268,07/29/2023 23:05:00,20.29,0.00,,,,
269,07/29/2023 23:10:00,20.25,0.00,,,,
270,07/29/2023 23:15:00,20.25,0.00,,,,
271,07/29/2023 23:20:00,20.29,0.00,,,,
272,07/29/2023 23:25:00,20.25,0.00,,,,
273,07/29/2023 23:30:00,20.20,0.00,,,,
274,07/29/2023 23:35:00,20.25,0.00,,,,
275,07/29/2023 23:40:00,20.25,0.00,,,,
276,07/29/2023 23:45:00,20.25,0.00,,,,
277,07/29/2023 23:50:00,20.25,0.00,,,,
278,07/29/2023 23:55:00,20.20,0.00,,,,
279,07/30/2023 00:00:00,20.16,0.00,,,,
280,07/30/2023 00:05:00,20.16,0.00,,,,
281,07/30/2023 00:10:00,20.12,0.00,,,,
282,07/30/2023 00:15:00,20.12,0.00,,,,
283,07/30/2023 00:20:00,20.12,0.00,,,,
284,07/30/2023 00:25:00,20.12,0.00,,,,
285,07/30/2023 00:30:00,20.12,0.00,,,,
286,07/30/2023 00:35:00,20.12,0.00,,,,
287,07/30/2023 00:40:00,20.03,0.00,,,,
288,07/30/2023 00:45:00,19.43,0.00,,,,
289,07/30/2023 00:50:00,19.09,0.00,,,,
290,07/30/2023 00:55:00,18.83,0.00,,,,
291,07/30/2023 01:00:00,18.70,0.00,,,,
292,07/30/2023 01:05:00,18.57,0.00,,,,
293,07/30/2023 01:10:00,18.53,0.00,,,,
294,07/30/2023 01:15:00,18.44,0.00,,,,
295,07/30/2023 01:20:00,18.32,0.00,,,,
296,07/30/2023 01:25:00,18.32,0.00,,,,
297,07/30/2023 01:30:00,18.74,0.00,,,,
298,07/30/2023 01:35:00,18.87,0.00,,,,
299,07/30/2023 01:40:00,18.96,0.00,,,,
300,07/30/2023 01:45:00,19.13,0.00,,,,
301,07/30/2023 01:50:00,19.13,0.00,,,,
302,07/30/2023 01:55:00,19.13,0.00,,,,
303,07/30/2023 02:00:00,18.96,0.00,,,,
304,07/30/2023 02:05:00,19.13,0.00,,,,
305,07/30/2023 02:10:00,19.26,0.00,,,,
306,07/30/2023 02:15:00,19.05,0.00,,,,
307,07/30/2023 02:20:00,18.79,0.00,,,,
308,07/30/2023 02:25:00,18.83,0.00,,,,
309,07/30/2023 02:30:00,19.09,0.00,,,,
310,07/30/2023 02:35:00,19.22,0.00,,,,
311,07/30/2023 02:40:00,19.22,0.00,,,,
312,07/30/2023 02:45:00,19.22,0.00,,,,
313,07/30/2023 02:50:00,19.26,0.00,,,,
314,07/30/2023 02:55:00,19.39,0.00,,,,
315,07/30/2023 03:00:00,19.43,0.00,,,,
316,07/30/2023 03:05:00,19.52,0.00,,,,
317,07/30/2023 03:10:00,19.56,0.00,,,,
318,07/30/2023 03:15:00,19.56,0.00,,,,
319,07/30/2023 03:20:00,19.56,0.00,,,,
320,07/30/2023 03:25:00,19.56,0.00,,,,
321,07/30/2023 03:30:00,19.47,0.00,,,,
322,07/30/2023 03:35:00,19.43,0.00,,,,
323,07/30/2023 03:40:00,19.39,0.00,,,,
324,07/30/2023 03:45:00,19.30,0.00,,,,
325,07/30/2023 03:50:00,19.26,0.00,,,,
326,07/30/2023 03:55:00,19.26,0.00,,,,
327,07/30/2023 04:00:00,19.35,0.00,,,,
328,07/30/2023 04:05:00,19.35,0.00,,,,
329,07/30/2023 04:10:00,19.39,0.00,,,,
330,07/30/2023 04:15:00,19.35,0.00,,,,
331,07/30/2023 04:20:00,19.39,0.00,,,,
332,07/30/2023 04:25:00,19.39,0.00,,,,
333,07/30/2023 04:30:00,19.43,0.00,,,,
334,07/30/2023 04:35:00,19.47,0.00,,,,
335,07/30/2023 04:40:00,19.47,0.00,,,,
336,07/30/2023 04:45:00,19.56,0.00,,,,
337,07/30/2023 04:50:00,19.65,0.00,,,,
338,07/30/2023 04:55:00,19.69,0.00,,,,
339,07/30/2023 05:00:00,19.56,0.00,,,,
340,07/30/2023 05:05:00,19.56,0.00,,,,
341,07/30/2023 05:10:00,19.47,0.00,,,,
342,07/30/2023 05:15:00,19.43,0.00,,,,
343,07/30/2023 05:20:00,19.39,0.00,,,,
344,07/30/2023 05:25:00,19.39,0.00,,,,
345,07/30/2023 05:30:00,19.39,0.00,,,,
346,07/30/2023 05:35:00,19.35,0.00,,,,
347,07/30/2023 05:40:00,19.35,0.00,,,,
348,07/30/2023 05:45:00,19.35,0.00,,,,
349,07/30/2023 05:50:00,19.39,0.00,,,,
350,07/30/2023 05:55:00,19.35,0.22,,,,
351,07/30/2023 06:00:00,19.39,3.77,,,,
352,07/30/2023 06:05:00,19.35,13.53,,,,
353,07/30/2023 06:10:00,19.35,28.89,,,,
354,07/30/2023 06:15:00,19.30,11.09,,,,
355,07/30/2023 06:20:00,19.30,19.99,,,,
356,07/30/2023 06:25:00,19.30,69.48,,,,
357,07/30/2023 06:30:00,19.22,28.00,,,,
358,07/30/2023 06:35:00,19.26,19.10,,,,
359,07/30/2023 06:40:00,19.30,34.27,,,,
360,07/30/2023 06:45:00,19.30,150.60,,,,
361,07/30/2023 06:50:00,19.22,15.08,,,,
362,07/30/2023 06:55:00,19.13,177.28,,,,
363,07/30/2023 07:00:00,19.17,11.31,,,,
364,07/30/2023 07:05:00,19.05,151.40,,,,
365,07/30/2023 07:10:00,19.05,183.52,,,,
366,07/30/2023 07:15:00,19.09,264.80,,,,
367,07/30/2023 07:20:00,19.05,35.99,,,,
368,07/30/2023 07:25:00,19.00,353.92,,,,
369,07/30/2023 07:30:00,19.05,98.04,,,,
370,07/30/2023 07:35:00,19.09,306.80,,,,
371,07/30/2023 07:40:00,19.09,114.88,,,,
372,07/30/2023 07:45:00,19.09,31.11,,,,
373,07/30/2023 07:50:00,19.05,496.32,,,,
374,07/30/2023 07:55:00,19.05,69.48,,,,
375,07/30/2023 08:00:00,19.05,188.08,,,,
376,07/30/2023 08:05:00,19.05,231.76,,,,
377,07/30/2023 08:10:00,19.05,450.24,,,,
378,07/30/2023 08:15:00,19.05,135.40,,,,
379,07/30/2023 08:20:00,19.05,19.10,,,,
380,07/30/2023 08:25:00,19.05,699.84,,,,
381,07/30/2023 08:30:00,19.05,837.44,,,,
382,07/30/2023 08:35:00,19.09,441.44,,,,
383,07/30/2023 08:40:00,19.09,32.44,,,,
384,07/30/2023 08:45:00,19.09,284.32,,,,
385,07/30/2023 08:50:00,19.13,166.56,,,,
386,07/30/2023 08:55:00,19.13,872.00,,,,
387,07/30/2023 09:00:00,19.17,389.76,,,,
388,07/30/2023 09:05:00,19.13,655.04,,,,
389,07/30/2023 09:10:00,19.17,344.80,,,,
390,07/30/2023 09:15:00,19.17,146.96,,,,
391,07/30/2023 09:20:00,19.22,5.10,,,,
392,07/30/2023 09:25:00,19.22,186.32,,,,
393,07/30/2023 09:30:00,19.17,250.64,,,,
394,07/30/2023 09:35:00,19.17,47.14,,,,
395,07/30/2023 09:40:00,19.26,205.84,,,,
396,07/30/2023 09:45:00,19.26,1094.08,,,,
397,07/30/2023 09:50:00,19.30,94.48,,,,
398,07/30/2023 09:55:00,19.30,1234.88,,,,
399,07/30/2023 10:00:00,19.35,288.80,,,,
400,07/30/2023 10:05:00,19.39,1336.32,,,,
401,07/30/2023 10:10:00,19.39,1328.64,,,,
402,07/30/2023 10:15:00,19.35,638.40,,,,
403,07/30/2023 10:20:00,19.39,2040.32,,,,
404,07/30/2023 10:25:00,19.39,1523.84,,,,
405,07/30/2023 10:30:00,19.43,1041.60,,,,
406,07/30/2023 10:35:00,19.43,1126.72,,,,
407,07/30/2023 10:40:00,19.47,737.28,,,,
408,07/30/2023 10:45:00,19.52,2487.68,,,,
409,07/30/2023 10:50:00,19.56,637.44,,,,
410,07/30/2023 10:55:00,19.56,156.80,,,,
411,07/30/2023 11:00:00,19.56,1852.16,,,,
412,07/30/2023 11:05:00,19.56,1638.40,,,,
413,07/30/2023 11:10:00,19.60,251.52,,,,
414,07/30/2023 11:15:00,19.65,478.72,,,,
415,07/30/2023 11:20:00,19.65,2732.80,,,,
416,07/30/2023 11:25:00,19.69,3299.84,,,,
417,07/30/2023 11:30:00,19.73,1852.16,,,,
418,07/30/2023 11:35:00,19.73,1045.12,,,,
419,07/30/2023 11:40:00,19.82,3676.16,,,,
420,07/30/2023 11:45:00,19.90,2734.08,,,,
421,07/30/2023 11:50:00,19.86,984.00,,,,
422,07/30/2023 11:55:00,19.82,663.04,,,,
423,07/30/2023 12:00:00,19.90,470.72,,,,
424,07/30/2023 12:05:00,19.95,1084.16,,,,
