#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,07/17/2023 06:55:00,20.46,9039.36,,,,
2,07/17/2023 07:00:00,20.07,9960.96,,,,
3,07/17/2023 07:05:00,20.16,11448.32,,,,
4,07/17/2023 07:10:00,20.50,14443.52,,,,
5,07/17/2023 07:15:00,20.50,13301.76,,,,
6,07/17/2023 07:20:00,22.43,37242.88,,,,
7,07/17/2023 07:25:00,27.50,48988.16,,,,
8,07/17/2023 07:30:00,29.30,53350.40,,,,
9,07/17/2023 07:35:00,30.76,57815.04,,,,
10,07/17/2023 07:40:00,31.31,57712.64,,,,
11,07/17/2023 07:45:00,31.44,56115.20,,,,
12,07/17/2023 07:50:00,28.78,42721.28,,,,
13,07/17/2023 07:55:00,27.63,33945.60,,,,
14,07/17/2023 08:00:00,25.91,29798.40,,,,
15,07/17/2023 08:05:00,25.35,36270.08,,,,
16,07/17/2023 08:10:00,23.89,31191.04,,,,
17,07/17/2023 08:15:00,22.35,26091.52,,,,
18,07/17/2023 08:20:00,21.53,29839.36,,,,
19,07/17/2023 08:25:00,21.28,34211.84,,,,
20,07/17/2023 08:30:00,21.19,32593.92,,,,
21,07/17/2023 08:35:00,20.80,35164.16,,,,
22,07/17/2023 08:40:00,20.25,33146.88,,,,
23,07/17/2023 08:45:00,20.33,34856.96,,,,
24,07/17/2023 08:50:00,20.20,37253.12,,,,
25,07/17/2023 08:55:00,20.50,41482.24,,,,
26,07/17/2023 09:00:00,20.98,56668.16,,,,
27,07/17/2023 09:05:00,20.89,54108.16,,,,
28,07/17/2023 09:10:00,21.10,43520.00,,,,
29,07/17/2023 09:15:00,22.31,76288.00,,,,
30,07/17/2023 09:20:00,22.35,38830.08,,,,
31,07/17/2023 09:25:00,22.18,29347.84,,,,
32,07/17/2023 09:30:00,21.62,63283.20,,,,
33,07/17/2023 09:35:00,21.23,59125.76,,,,
34,07/17/2023 09:40:00,20.93,84787.20,,,,
35,07/17/2023 09:45:00,20.72,85647.36,,,,
36,07/17/2023 09:50:00,20.59,85606.40,,,,
37,07/17/2023 09:55:00,20.37,26941.44,,,,
38,07/17/2023 10:00:00,19.77,49868.80,,,,
39,07/17/2023 10:05:00,19.95,92897.28,,,,
40,07/17/2023 10:10:00,19.52,49397.76,,,,
41,07/17/2023 10:15:00,19.77,45916.16,,,,
42,07/17/2023 10:20:00,19.39,81551.36,,,,
43,07/17/2023 10:25:00,19.00,63610.88,,,,
44,07/17/2023 10:30:00,19.13,54394.88,,,,
45,07/17/2023 10:35:00,19.09,60088.32,,,,
46,07/17/2023 10:40:00,19.00,54415.36,,,,
47,07/17/2023 10:45:00,18.74,49868.80,,,,
48,07/17/2023 10:50:00,18.44,37099.52,,,,
49,07/17/2023 10:55:00,18.62,46059.52,,,,
50,07/17/2023 11:00:00,18.53,49807.36,,,,
51,07/17/2023 11:05:00,18.70,83968.00,,,,
52,07/17/2023 11:10:00,19.05,54947.84,,,,
53,07/17/2023 11:15:00,18.92,62156.80,,,,
54,07/17/2023 11:20:00,18.74,38369.28,,,,
55,07/17/2023 11:25:00,19.09,60354.56,,,,
56,07/17/2023 11:30:00,19.17,61296.64,,,,
57,07/17/2023 11:35:00,19.13,72069.12,,,,
58,07/17/2023 11:40:00,19.35,39690.24,,,,
59,07/17/2023 11:45:00,19.26,44421.12,,,,
60,07/17/2023 11:50:00,19.26,91955.20,,,,
61,07/17/2023 11:55:00,19.26,48005.12,,,,
62,07/17/2023 12:00:00,19.60,71761.92,,,,
63,07/17/2023 12:05:00,19.39,56586.24,,,,
64,07/17/2023 12:10:00,19.56,66211.84,,,,
65,07/17/2023 12:15:00,19.73,70184.96,,,,
66,07/17/2023 12:20:00,19.95,65945.60,,,,
67,07/17/2023 12:25:00,19.82,42332.16,,,,
68,07/17/2023 12:30:00,19.99,66068.48,,,,
69,07/17/2023 12:35:00,19.95,71249.92,,,,
70,07/17/2023 12:40:00,20.33,63590.40,,,,
71,07/17/2023 12:45:00,20.46,68218.88,,,,
72,07/17/2023 12:50:00,20.59,66252.80,,,,
73,07/17/2023 12:55:00,20.93,90357.76,,,,
74,07/17/2023 13:00:00,20.72,83251.20,,,,
75,07/17/2023 13:05:00,21.06,72888.32,,,,
76,07/17/2023 13:10:00,21.23,72294.40,,,,
77,07/17/2023 13:15:00,21.28,87654.40,,,,
78,07/17/2023 13:20:00,21.66,43253.76,,,,
79,07/17/2023 13:25:00,21.83,89292.80,,,,
80,07/17/2023 13:30:00,21.92,79933.44,,,,
81,07/17/2023 13:35:00,22.18,84623.36,,,,
82,07/17/2023 13:40:00,22.18,83968.00,,,,
83,07/17/2023 13:45:00,22.18,65945.60,,,,
84,07/17/2023 13:50:00,22.69,82534.40,,,,
85,07/17/2023 13:55:00,22.52,81018.88,,,,
86,07/17/2023 14:00:00,22.69,80670.72,,,,
87,07/17/2023 14:05:00,22.61,55828.48,,,,
88,07/17/2023 14:10:00,22.48,78479.36,,,,
89,07/17/2023 14:15:00,22.91,77066.24,,,,
90,07/17/2023 14:20:00,22.69,76431.36,,,,
91,07/17/2023 14:25:00,22.82,74874.88,,,,
92,07/17/2023 14:30:00,22.73,69406.72,,,,
93,07/17/2023 14:35:00,23.21,72130.56,,,,
94,07/17/2023 14:40:00,23.08,71208.96,,,,
95,07/17/2023 14:45:00,23.03,70164.48,,,,
96,07/17/2023 14:50:00,23.12,36485.12,,,,
97,07/17/2023 14:55:00,22.73,68157.44,,,,
98,07/17/2023 15:00:00,23.16,66252.80,,,,
99,07/17/2023 15:05:00,23.08,64819.20,,,,
100,07/17/2023 15:10:00,23.25,63303.68,,,,
101,07/17/2023 15:15:00,22.82,62218.24,,,,
102,07/17/2023 15:20:00,23.25,60252.16,,,,
103,07/17/2023 15:25:00,23.25,59064.32,,,,
104,07/17/2023 15:30:00,23.08,57589.76,,,,
105,07/17/2023 15:35:00,22.99,56299.52,,,,
106,07/17/2023 15:40:00,23.16,54640.64,,,,
107,07/17/2023 15:45:00,23.12,55541.76,,,,
108,07/17/2023 15:50:00,22.95,51916.80,,,,
109,07/17/2023 15:55:00,22.99,51916.80,,,,
110,07/17/2023 16:00:00,22.78,49418.24,,,,
111,07/17/2023 16:05:00,22.82,47984.64,,,,
112,07/17/2023 16:10:00,22.52,46653.44,,,,
113,07/17/2023 16:15:00,22.39,45486.08,,,,
114,07/17/2023 16:20:00,22.35,45588.48,,,,
115,07/17/2023 16:25:00,22.43,42885.12,,,,
116,07/17/2023 16:30:00,22.39,41605.12,,,,
117,07/17/2023 16:35:00,22.22,40448.00,,,,
118,07/17/2023 16:40:00,21.75,41943.04,,,,
119,07/17/2023 16:45:00,21.66,45404.16,,,,
120,07/17/2023 16:50:00,21.28,40714.24,,,,
121,07/17/2023 16:55:00,21.23,35880.96,,,,
122,07/17/2023 17:00:00,20.98,33638.40,,,,
123,07/17/2023 17:05:00,19.69,9159.68,,,,
124,07/17/2023 17:10:00,19.35,3258.88,,,,
125,07/17/2023 17:15:00,19.09,5383.68,,,,
126,07/17/2023 17:20:00,19.05,8563.20,,,,
127,07/17/2023 17:25:00,19.05,5015.04,,,,
128,07/17/2023 17:30:00,19.00,8366.08,,,,
129,07/17/2023 17:35:00,19.00,3993.60,,,,
130,07/17/2023 17:40:00,18.96,4503.04,,,,
131,07/17/2023 17:45:00,18.92,4428.80,,,,
132,07/17/2023 17:50:00,18.92,3828.48,,,,
133,07/17/2023 17:55:00,18.79,4130.56,,,,
134,07/17/2023 18:00:00,18.83,4229.12,,,,
135,07/17/2023 18:05:00,18.79,3440.64,,,,
136,07/17/2023 18:10:00,18.66,2905.60,,,,
137,07/17/2023 18:15:00,18.57,4305.92,,,,
138,07/17/2023 18:20:00,18.53,3870.72,,,,
139,07/17/2023 18:25:00,18.40,4144.64,,,,
140,07/17/2023 18:30:00,18.49,2158.08,,,,
141,07/17/2023 18:35:00,18.40,2277.76,,,,
142,07/17/2023 18:40:00,18.32,304.00,,,,
143,07/17/2023 18:45:00,18.32,3004.16,,,,
144,07/17/2023 18:50:00,18.32,2854.40,,,,
145,07/17/2023 18:55:00,18.23,2252.80,,,,
146,07/17/2023 19:00:00,18.10,2330.24,,,,
147,07/17/2023 19:05:00,18.02,1870.72,,,,
148,07/17/2023 19:10:00,18.14,2191.36,,,,
149,07/17/2023 19:15:00,18.06,1863.68,,,,
150,07/17/2023 19:20:00,18.10,1699.20,,,,
151,07/17/2023 19:25:00,18.06,1555.20,,,,
152,07/17/2023 19:30:00,18.14,972.16,,,,
153,07/17/2023 19:35:00,18.23,814.72,,,,
154,07/17/2023 19:40:00,18.14,572.00,,,,
155,07/17/2023 19:45:00,18.06,825.28,,,,
156,07/17/2023 19:50:00,18.02,463.68,,,,
157,07/17/2023 19:55:00,17.89,331.36,,,,
158,07/17/2023 20:00:00,18.14,227.44,,,,
159,07/17/2023 20:05:00,17.97,138.40,,,,
160,07/17/2023 20:10:00,17.84,68.70,,,,
161,07/17/2023 20:15:00,18.02,18.48,,,,
162,07/17/2023 20:20:00,17.76,10.99,,,,
163,07/17/2023 20:25:00,17.76,1.97,,,,
164,07/17/2023 20:30:00,17.97,0.21,,,,
165,07/17/2023 20:35:00,17.63,0.00,,,,
166,07/17/2023 20:40:00,17.93,0.00,,,,
167,07/17/2023 20:45:00,17.67,0.00,,,,
168,07/17/2023 20:50:00,17.67,0.00,,,,
169,07/17/2023 20:55:00,17.59,0.00,,,,
170,07/17/2023 21:00:00,17.63,0.00,,,,
171,07/17/2023 21:05:00,17.63,0.00,,,,
172,07/17/2023 21:10:00,17.93,0.00,,,,
173,07/17/2023 21:15:00,17.67,0.00,,,,
174,07/17/2023 21:20:00,17.46,0.00,,,,
175,07/17/2023 21:25:00,17.46,0.00,,,,
176,07/17/2023 21:30:00,17.54,0.00,,,,
177,07/17/2023 21:35:00,17.59,0.00,,,,
178,07/17/2023 21:40:00,17.59,0.00,,,,
179,07/17/2023 21:45:00,17.50,0.00,,,,
180,07/17/2023 21:50:00,17.29,0.00,,,,
181,07/17/2023 21:55:00,17.24,0.00,,,,
182,07/17/2023 22:00:00,17.16,0.00,,,,
183,07/17/2023 22:05:00,17.24,0.00,,,,
184,07/17/2023 22:10:00,17.07,0.00,,,,
185,07/17/2023 22:15:00,17.07,0.00,,,,
186,07/17/2023 22:20:00,16.73,0.00,,,,
187,07/17/2023 22:25:00,16.77,0.00,,,,
188,07/17/2023 22:30:00,16.77,0.00,,,,
189,07/17/2023 22:35:00,16.81,0.00,,,,
190,07/17/2023 22:40:00,16.94,0.00,,,,
191,07/17/2023 22:45:00,16.69,0.00,,,,
192,07/17/2023 22:50:00,16.51,0.00,,,,
193,07/17/2023 22:55:00,16.60,0.00,,,,
194,07/17/2023 23:00:00,16.64,0.00,,,,
195,07/17/2023 23:05:00,16.69,0.00,,,,
196,07/17/2023 23:10:00,16.64,0.00,,,,
197,07/17/2023 23:15:00,16.64,0.00,,,,
198,07/17/2023 23:20:00,16.64,0.00,,,,
199,07/17/2023 23:25:00,16.60,0.00,,,,
200,07/17/2023 23:30:00,16.34,0.00,,,,
201,07/17/2023 23:35:00,16.43,0.00,,,,
202,07/17/2023 23:40:00,16.43,0.00,,,,
203,07/17/2023 23:45:00,16.34,0.00,,,,
204,07/17/2023 23:50:00,16.43,0.00,,,,
205,07/17/2023 23:55:00,16.34,0.00,,,,
206,07/18/2023 00:00:00,16.34,0.00,,,,
207,07/18/2023 00:05:00,16.21,0.00,,,,
208,07/18/2023 00:10:00,16.26,0.00,,,,
209,07/18/2023 00:15:00,16.26,0.00,,,,
210,07/18/2023 00:20:00,16.26,0.00,,,,
211,07/18/2023 00:25:00,16.21,0.00,,,,
212,07/18/2023 00:30:00,16.26,0.00,,,,
213,07/18/2023 00:35:00,16.26,0.00,,,,
214,07/18/2023 00:40:00,16.30,0.00,,,,
215,07/18/2023 00:45:00,16.21,0.00,,,,
216,07/18/2023 00:50:00,16.21,0.00,,,,
217,07/18/2023 00:55:00,16.21,0.00,,,,
218,07/18/2023 01:00:00,16.30,0.00,,,,
219,07/18/2023 01:05:00,16.34,0.00,,,,
220,07/18/2023 01:10:00,16.39,0.00,,,,
221,07/18/2023 01:15:00,16.39,0.00,,,,
222,07/18/2023 01:20:00,16.34,0.00,,,,
223,07/18/2023 01:25:00,16.34,0.00,,,,
224,07/18/2023 01:30:00,16.30,0.00,,,,
225,07/18/2023 01:35:00,16.39,0.00,,,,
226,07/18/2023 01:40:00,16.51,0.00,,,,
227,07/18/2023 01:45:00,16.64,0.00,,,,
228,07/18/2023 01:50:00,16.73,0.00,,,,
229,07/18/2023 01:55:00,16.73,0.00,,,,
230,07/18/2023 02:00:00,16.77,0.00,,,,
231,07/18/2023 02:05:00,16.86,0.00,,,,
232,07/18/2023 02:10:00,16.86,0.00,,,,
233,07/18/2023 02:15:00,16.81,0.00,,,,
234,07/18/2023 02:20:00,16.81,0.00,,,,
235,07/18/2023 02:25:00,16.81,0.00,,,,
236,07/18/2023 02:30:00,16.86,0.00,,,,
237,07/18/2023 02:35:00,16.73,0.00,,,,
238,07/18/2023 02:40:00,16.69,0.00,,,,
239,07/18/2023 02:45:00,16.60,0.00,,,,
240,07/18/2023 02:50:00,16.56,0.00,,,,
241,07/18/2023 02:55:00,16.51,0.00,,,,
242,07/18/2023 03:00:00,16.56,0.00,,,,
243,07/18/2023 03:05:00,16.64,0.00,,,,
244,07/18/2023 03:10:00,16.69,0.00,,,,
245,07/18/2023 03:15:00,16.69,0.00,,,,
246,07/18/2023 03:20:00,16.73,0.00,,,,
247,07/18/2023 03:25:00,16.69,0.00,,,,
248,07/18/2023 03:30:00,16.73,0.00,,,,
249,07/18/2023 03:35:00,16.73,0.00,,,,
250,07/18/2023 03:40:00,16.77,0.00,,,,
251,07/18/2023 03:45:00,16.77,0.00,,,,
252,07/18/2023 03:50:00,16.81,0.00,,,,
253,07/18/2023 03:55:00,16.77,0.00,,,,
254,07/18/2023 04:00:00,16.81,0.00,,,,
255,07/18/2023 04:05:00,16.77,0.00,,,,
256,07/18/2023 04:10:00,16.77,0.00,,,,
257,07/18/2023 04:15:00,16.77,0.00,,,,
258,07/18/2023 04:20:00,16.77,0.00,,,,
259,07/18/2023 04:25:00,16.73,0.00,,,,
260,07/18/2023 04:30:00,16.77,0.00,,,,
261,07/18/2023 04:35:00,16.64,0.00,,,,
262,07/18/2023 04:40:00,16.51,0.00,,,,
263,07/18/2023 04:45:00,16.51,0.00,,,,
264,07/18/2023 04:50:00,16.43,0.00,,,,
265,07/18/2023 04:55:00,16.43,0.00,,,,
266,07/18/2023 05:00:00,16.43,0.00,,,,
267,07/18/2023 05:05:00,16.51,0.00,,,,
268,07/18/2023 05:10:00,16.47,0.00,,,,
269,07/18/2023 05:15:00,16.51,0.00,,,,
270,07/18/2023 05:20:00,16.56,0.65,,,,
271,07/18/2023 05:25:00,16.43,2.85,,,,
272,07/18/2023 05:30:00,16.47,8.58,,,,
273,07/18/2023 05:35:00,16.51,23.17,,,,
274,07/18/2023 05:40:00,16.51,60.92,,,,
275,07/18/2023 05:45:00,16.51,148.40,,,,
276,07/18/2023 05:50:00,16.51,279.04,,,,
277,07/18/2023 05:55:00,16.43,502.24,,,,
278,07/18/2023 06:00:00,16.43,843.52,,,,
279,07/18/2023 06:05:00,16.43,1365.76,,,,
280,07/18/2023 06:10:00,16.77,2538.88,,,,
281,07/18/2023 06:15:00,17.50,4218.88,,,,
282,07/18/2023 06:20:00,18.23,6218.24,,,,
283,07/18/2023 06:25:00,18.96,8437.76,,,,
284,07/18/2023 06:30:00,19.82,10792.96,,,,
