#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,07/17/2023 07:00:00,20.63,1321.60,,,,
2,07/17/2023 07:05:00,20.93,1309.76,,,,
3,07/17/2023 07:10:00,21.53,14658.56,,,,
4,07/17/2023 07:15:00,20.98,13301.76,,,,
5,07/17/2023 07:20:00,22.91,36997.12,,,,
6,07/17/2023 07:25:00,27.80,47493.12,,,,
7,07/17/2023 07:30:00,29.30,51404.80,,,,
8,07/17/2023 07:35:00,27.58,55152.64,,,,
9,07/17/2023 07:40:00,25.05,52879.36,,,,
10,07/17/2023 07:45:00,24.06,40622.08,,,,
11,07/17/2023 07:50:00,22.05,43212.80,,,,
12,07/17/2023 07:55:00,20.98,15452.16,,,,
13,07/17/2023 08:00:00,20.20,31139.84,,,,
14,07/17/2023 08:05:00,20.07,41420.80,,,,
15,07/17/2023 08:10:00,19.82,31477.76,,,,
16,07/17/2023 08:15:00,19.22,9344.00,,,,
17,07/17/2023 08:20:00,19.00,29204.48,,,,
18,07/17/2023 08:25:00,18.87,17756.16,,,,
19,07/17/2023 08:30:00,18.83,17745.92,,,,
20,07/17/2023 08:35:00,18.74,19184.64,,,,
21,07/17/2023 08:40:00,18.62,16998.40,,,,
22,07/17/2023 08:45:00,18.57,15052.80,,,,
23,07/17/2023 08:50:00,18.53,12482.56,,,,
24,07/17/2023 08:55:00,18.40,19968.00,,,,
25,07/17/2023 09:00:00,18.53,28047.36,,,,
26,07/17/2023 09:05:00,18.57,22312.96,,,,
27,07/17/2023 09:10:00,18.49,27402.24,,,,
28,07/17/2023 09:15:00,18.70,33955.84,,,,
29,07/17/2023 09:20:00,18.83,46202.88,,,,
30,07/17/2023 09:25:00,18.74,50012.16,,,,
31,07/17/2023 09:30:00,18.32,22128.64,,,,
32,07/17/2023 09:35:00,18.57,32972.80,,,,
33,07/17/2023 09:40:00,18.36,35051.52,,,,
34,07/17/2023 09:45:00,18.36,49274.88,,,,
35,07/17/2023 09:50:00,18.14,35092.48,,,,
36,07/17/2023 09:55:00,18.23,42291.20,,,,
37,07/17/2023 10:00:00,18.10,34365.44,,,,
38,07/17/2023 10:05:00,18.14,49807.36,,,,
39,07/17/2023 10:10:00,18.06,41338.88,,,,
40,07/17/2023 10:15:00,18.10,48291.84,,,,
41,07/17/2023 10:20:00,17.97,37918.72,,,,
42,07/17/2023 10:25:00,17.80,47288.32,,,,
43,07/17/2023 10:30:00,18.02,39475.20,,,,
44,07/17/2023 10:35:00,18.36,48312.32,,,,
