#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,07/16/2023 07:25:00,20.72,457.12,,,,
2,07/16/2023 07:30:00,20.25,697.28,,,,
3,07/16/2023 07:35:00,20.16,828.48,,,,
4,07/16/2023 07:40:00,19.99,943.04,,,,
5,07/16/2023 07:45:00,19.73,959.68,,,,
6,07/16/2023 07:50:00,19.52,741.12,,,,
7,07/16/2023 07:55:00,19.43,704.96,,,,
8,07/16/2023 08:00:00,19.69,928.32,,,,
9,07/16/2023 08:05:00,20.12,991.36,,,,
10,07/16/2023 08:10:00,20.46,930.56,,,,
11,07/16/2023 08:15:00,20.80,1115.52,,,,
12,07/16/2023 08:20:00,21.28,1195.20,,,,
13,07/16/2023 08:25:00,21.62,1252.80,,,,
14,07/16/2023 08:30:00,24.15,47861.76,,,,
15,07/16/2023 08:35:00,25.18,25333.76,,,,
16,07/16/2023 08:40:00,22.65,8888.32,,,,
17,07/16/2023 08:45:00,21.15,33361.92,,,,
18,07/16/2023 08:50:00,20.98,44216.32,,,,
19,07/16/2023 08:55:00,19.60,11258.88,,,,
20,07/16/2023 09:00:00,18.92,686.40,,,,
21,07/16/2023 09:05:00,19.39,13870.08,,,,
22,07/16/2023 09:10:00,19.05,15943.68,,,,
23,07/16/2023 09:15:00,18.70,2946.56,,,,
24,07/16/2023 09:20:00,18.62,1620.48,,,,
25,07/16/2023 09:25:00,18.70,1957.76,,,,
26,07/16/2023 09:30:00,18.57,184.16,,,,
27,07/16/2023 09:35:00,18.57,882.24,,,,
28,07/16/2023 09:40:00,18.62,559.04,,,,
29,07/16/2023 09:45:00,18.53,183.92,,,,
30,07/16/2023 09:50:00,18.57,7272.96,,,,
31,07/16/2023 09:55:00,18.49,2505.60,,,,
32,07/16/2023 10:00:00,18.53,433.44,,,,
33,07/16/2023 10:05:00,18.49,1550.08,,,,
34,07/16/2023 10:10:00,18.57,14013.44,,,,
35,07/16/2023 10:15:00,18.57,2147.20,,,,
36,07/16/2023 10:20:00,18.70,24995.84,,,,
37,07/16/2023 10:25:00,18.74,1609.60,,,,
38,07/16/2023 10:30:00,18.79,2479.36,,,,
39,07/16/2023 10:35:00,18.70,205.12,,,,
40,07/16/2023 10:40:00,18.66,1648.00,,,,
41,07/16/2023 10:45:00,18.53,572.16,,,,
42,07/16/2023 10:50:00,18.57,2129.28,,,,
43,07/16/2023 10:55:00,18.62,4299.52,,,,
44,07/16/2023 11:00:00,18.62,417.28,,,,
45,07/16/2023 11:05:00,18.62,2372.48,,,,
46,07/16/2023 11:10:00,18.66,11427.84,,,,
47,07/16/2023 11:15:00,18.66,13393.92,,,,
48,07/16/2023 11:20:00,18.57,908.16,,,,
49,07/16/2023 11:25:00,18.70,708.16,,,,
50,07/16/2023 11:30:00,18.83,38748.16,,,,
51,07/16/2023 11:35:00,18.96,3761.92,,,,
52,07/16/2023 11:40:00,18.92,13393.92,,,,
53,07/16/2023 11:45:00,18.74,14607.36,,,,
