Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
RW2,196,4/7/2024 6:10,6.73,11.74,"","","",""
RW2,197,4/7/2024 6:15,6.6,37.55,"","","",""
RW2,198,4/7/2024 6:20,6.39,106.68,"","","",""
RW2,199,4/7/2024 6:25,8.02,260.64,"","","",""
RW2,200,4/7/2024 6:30,10.04,512.16,"","","",""
RW2,201,4/7/2024 6:35,12.18,527.36,"","","",""
RW2,202,4/7/2024 6:40,12.48,246.72,"","","",""
RW2,203,4/7/2024 6:45,12.65,11.69,"","","",""
RW2,204,4/7/2024 6:50,12.7,29.62,"","","",""
RW2,205,4/7/2024 6:55,12.78,68.36,"","","",""
RW2,206,4/7/2024 7:00,12.78,1276.16,"","","",""
RW2,207,4/7/2024 7:05,12.7,5.23,"","","",""
RW2,208,4/7/2024 7:10,12.78,82.68,"","","",""
RW2,209,4/7/2024 7:15,12.87,1238.72,"","","",""
RW2,210,4/7/2024 7:20,12.91,43.4,"","","",""
RW2,211,4/7/2024 7:25,12.91,35.86,"","","",""
RW2,212,4/7/2024 7:30,12.91,23.9,"","","",""
RW2,213,4/7/2024 7:35,12.95,4719.36,"","","",""
RW2,214,4/7/2024 7:40,12.95,1972.48,"","","",""
RW2,215,4/7/2024 7:45,13,218.56,"","","",""
RW2,216,4/7/2024 7:50,13,879.68,"","","",""
RW2,217,4/7/2024 7:55,13,45.14,"","","",""
RW2,218,4/7/2024 8:00,13.08,2732.8,"","","",""
RW2,219,4/7/2024 8:05,13.04,873.28,"","","",""
RW2,220,4/7/2024 8:10,13.08,50.02,"","","",""
RW2,221,4/7/2024 8:15,13.12,741.44,"","","",""
RW2,222,4/7/2024 8:20,13.08,1783.04,"","","",""
RW2,223,4/7/2024 8:25,13.17,1625.6,"","","",""
RW2,224,4/7/2024 8:30,13.21,841.92,"","","",""
RW2,225,4/7/2024 8:35,13.34,433.12,"","","",""
RW2,226,4/7/2024 8:40,13.34,155.48,"","","",""
RW2,227,4/7/2024 8:45,13.51,1333.12,"","","",""
RW2,228,4/7/2024 8:50,13.43,8138.24,"","","",""
RW2,229,4/7/2024 8:55,13.6,620.32,"","","",""
RW2,230,4/7/2024 9:00,13.51,4482.56,"","","",""
RW2,231,4/7/2024 9:05,13.55,44.44,"","","",""
RW2,232,4/7/2024 9:10,13.6,38.14,"","","",""
RW2,233,4/7/2024 9:15,13.64,740.48,"","","",""
RW2,234,4/7/2024 9:20,13.73,2289.92,"","","",""
RW2,235,4/7/2024 9:25,13.77,4263.68,"","","",""
RW2,236,4/7/2024 9:30,13.81,6059.52,"","","",""
RW2,237,4/7/2024 9:35,13.94,5882.88,"","","",""
RW2,238,4/7/2024 9:40,13.9,4052.48,"","","",""
RW2,239,4/7/2024 9:45,13.98,288.88,"","","",""
RW2,240,4/7/2024 9:50,13.98,2737.92,"","","",""
RW2,241,4/7/2024 9:55,13.98,33249.28,"","","",""
RW2,242,4/7/2024 10:00,14.11,9326.08,"","","",""
RW2,243,4/7/2024 10:05,14.28,4079.36,"","","",""
RW2,244,4/7/2024 10:10,14.33,28651.52,"","","",""
RW2,245,4/7/2024 10:15,14.41,14341.12,"","","",""
RW2,246,4/7/2024 10:20,14.33,259.52,"","","",""
RW2,247,4/7/2024 10:25,15.06,547.36,"","","",""
RW2,248,4/7/2024 10:30,14.63,8883.2,"","","",""
RW2,249,4/7/2024 10:35,14.58,58.7,"","","",""
RW2,250,4/7/2024 10:40,14.97,21309.44,"","","",""
RW2,251,4/7/2024 10:45,15.31,34027.52,"","","",""
RW2,252,4/7/2024 10:50,15.1,6333.44,"","","",""
RW2,253,4/7/2024 10:55,15.06,1053.12,"","","",""
RW2,254,4/7/2024 11:00,16.47,2077.44,"","","",""
RW2,255,4/7/2024 11:05,18.14,7534.08,"","","",""
RW2,256,4/7/2024 11:10,21.66,75386.88,"","","",""
RW2,257,4/7/2024 11:15,24.15,80424.96,"","","",""
RW2,258,4/7/2024 11:20,26.77,111083.52,"","","",""
RW2,259,4/7/2024 11:25,27.8,106659.84,"","","",""
RW2,260,4/7/2024 11:30,30.46,109813.76,"","","",""
RW2,344,4/7/2024 18:30,13.77,6988.8,"","","",""
RW2,345,4/7/2024 18:35,13.55,6696.96,"","","",""
RW2,346,4/7/2024 18:40,13.73,6556.16,"","","",""
RW2,347,4/7/2024 18:45,14.33,5621.76,"","","",""
RW2,348,4/7/2024 18:50,14.97,2360.96,"","","",""
RW2,349,4/7/2024 18:55,15.27,286.24,"","","",""
RW2,350,4/7/2024 19:00,15.31,94.6,"","","",""
RW2,351,4/7/2024 19:05,15.27,652.32,"","","",""
RW2,352,4/7/2024 19:10,15.27,2.17,"","","",""
RW2,353,4/7/2024 19:15,15.23,31.03,"","","",""
RW2,354,4/7/2024 19:20,15.18,18.31,"","","",""
RW2,355,4/7/2024 19:25,15.1,0,"","","",""
RW2,356,4/7/2024 19:30,15.1,1.51,"","","",""
RW2,357,4/7/2024 19:35,15.06,0.86,"","","",""
RW2,358,4/7/2024 19:40,15.06,0.21,"","","",""
RW2,359,4/7/2024 19:45,15.06,0,"","","",""
RW2,360,4/7/2024 19:50,15.01,0,"","","",""
RW2,361,4/7/2024 19:55,14.97,0,"","","",""
RW2,362,4/7/2024 20:00,14.97,0,"","","",""
RW2,363,4/7/2024 20:05,14.93,0,"","","",""
RW2,364,4/7/2024 20:10,14.88,0,"","","",""
RW2,365,4/7/2024 20:15,14.93,0,"","","",""
RW2,366,4/7/2024 20:20,14.84,0,"","","",""
RW2,367,4/7/2024 20:25,14.84,0,"","","",""
RW2,368,4/7/2024 20:30,14.75,0,"","","",""
RW2,369,4/7/2024 20:35,14.75,0,"","","",""
RW2,370,4/7/2024 20:40,14.75,0,"","","",""
RW2,371,4/7/2024 20:45,14.75,0,"","","",""
RW2,372,4/7/2024 20:50,14.67,0,"","","",""
RW2,373,4/7/2024 20:55,14.71,0,"","","",""
RW2,374,4/7/2024 21:00,14.63,0,"","","",""
RW2,375,4/7/2024 21:05,14.63,0,"","","",""
RW2,376,4/7/2024 21:10,14.58,0,"","","",""
