Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
RW1,193,4/7/2024 5:55,6.78,0,"","","",""
RW1,194,4/7/2024 6:00,6.82,0.88,"","","",""
RW1,195,4/7/2024 6:05,6.82,2.64,"","","",""
RW1,196,4/7/2024 6:10,6.73,10.15,"","","",""
RW1,197,4/7/2024 6:15,7.98,33.68,"","","",""
RW1,198,4/7/2024 6:20,10.42,50.96,"","","",""
RW1,199,4/7/2024 6:25,11.58,39.95,"","","",""
RW1,200,4/7/2024 6:30,11.92,135.72,"","","",""
RW1,201,4/7/2024 6:35,12.4,247.44,"","","",""
RW1,202,4/7/2024 6:40,12.57,77.26,"","","",""
RW1,203,4/7/2024 6:45,12.61,122.28,"","","",""
RW1,204,4/7/2024 6:50,12.7,60.8,"","","",""
RW1,205,4/7/2024 6:55,12.74,744.32,"","","",""
RW1,206,4/7/2024 7:00,12.78,1314.56,"","","",""
RW1,207,4/7/2024 7:05,12.78,2951.68,"","","",""
RW1,208,4/7/2024 7:10,12.78,397.6,"","","",""
RW1,209,4/7/2024 7:15,12.82,2165.76,"","","",""
RW1,210,4/7/2024 7:20,12.91,5593.6,"","","",""
RW1,211,4/7/2024 7:25,12.91,1016.96,"","","",""
RW1,212,4/7/2024 7:30,13,1363.2,"","","",""
RW1,213,4/7/2024 7:35,13,7290.88,"","","",""
RW1,214,4/7/2024 7:40,13.08,7065.6,"","","",""
RW1,215,4/7/2024 7:45,13.04,1048.64,"","","",""
RW1,216,4/7/2024 7:50,13.04,67.52,"","","",""
RW1,217,4/7/2024 7:55,13.12,2708.48,"","","",""
RW1,218,4/7/2024 8:00,13.12,8586.24,"","","",""
RW1,219,4/7/2024 8:05,13.25,8389.12,"","","",""
RW1,220,4/7/2024 8:10,13.21,3965.44,"","","",""
RW1,221,4/7/2024 8:15,13.3,2946.56,"","","",""
RW1,222,4/7/2024 8:20,13.17,4828.16,"","","",""
RW1,223,4/7/2024 8:25,13.3,2298.24,"","","",""
RW1,224,4/7/2024 8:30,13.47,1505.28,"","","",""
RW1,225,4/7/2024 8:35,13.68,8296.96,"","","",""
RW1,226,4/7/2024 8:40,13.77,12579.84,"","","",""
RW1,227,4/7/2024 8:45,13.68,968.64,"","","",""
RW1,228,4/7/2024 8:50,13.9,5616.64,"","","",""
RW1,229,4/7/2024 8:55,13.9,642.72,"","","",""
RW1,230,4/7/2024 9:00,13.9,30044.16,"","","",""
RW1,231,4/7/2024 9:05,13.98,29736.96,"","","",""
RW1,232,4/7/2024 9:10,14.11,2277.12,"","","",""
RW1,233,4/7/2024 9:15,13.9,2282.24,"","","",""
RW1,234,4/7/2024 9:20,14.28,48230.4,"","","",""
RW1,235,4/7/2024 9:25,14.11,15559.68,"","","",""
RW1,236,4/7/2024 9:30,14.24,34723.84,"","","",""
RW1,237,4/7/2024 9:35,14.41,28221.44,"","","",""
RW1,238,4/7/2024 9:40,14.41,7098.88,"","","",""
RW1,239,4/7/2024 9:45,14.54,1788.16,"","","",""
RW1,240,4/7/2024 9:50,14.41,497.44,"","","",""
RW1,241,4/7/2024 9:55,14.67,27381.76,"","","",""
RW1,242,4/7/2024 10:00,14.88,21872.64,"","","",""
RW1,243,4/7/2024 10:05,14.84,42250.24,"","","",""
RW1,244,4/7/2024 10:10,15.1,15011.84,"","","",""
RW1,245,4/7/2024 10:15,15.1,27207.68,"","","",""
RW1,246,4/7/2024 10:20,15.14,19118.08,"","","",""
RW1,247,4/7/2024 10:25,15.27,187.28,"","","",""
RW1,248,4/7/2024 10:30,15.27,1768.96,"","","",""
RW1,249,4/7/2024 10:35,15.27,29777.92,"","","",""
RW1,250,4/7/2024 10:40,15.83,12426.24,"","","",""
RW1,251,4/7/2024 10:45,15.96,485.12,"","","",""
RW1,252,4/7/2024 10:50,15.48,170.8,"","","",""
RW1,253,4/7/2024 10:55,15.66,36782.08,"","","",""
RW1,254,4/7/2024 11:00,16.04,223.84,"","","",""
RW1,255,4/7/2024 11:05,15.96,409.92,"","","",""
RW1,256,4/7/2024 11:10,16.47,71536.64,"","","",""
RW1,257,4/7/2024 11:15,15.53,694.72,"","","",""
RW1,258,4/7/2024 11:20,18.79,70635.52,"","","",""
RW1,259,4/7/2024 11:25,19.73,8360.96,"","","",""
RW1,260,4/7/2024 11:30,21.45,10206.72,"","","",""
RW1,261,4/7/2024 11:35,22.99,14376.96,"","","",""
RW1,262,4/7/2024 11:40,24.92,19645.44,"","","",""
RW1,263,4/7/2024 11:45,26.34,24330.24,"","","",""
RW1,343,4/7/2024 18:25,13.81,7416.32,"","","",""
RW1,344,4/7/2024 18:30,13.34,6307.84,"","","",""
RW1,345,4/7/2024 18:35,13.21,6085.12,"","","",""
RW1,346,4/7/2024 18:40,14.75,3463.68,"","","",""
RW1,347,4/7/2024 18:45,15.14,1523.84,"","","",""
RW1,348,4/7/2024 18:50,15.18,189.6,"","","",""
RW1,349,4/7/2024 18:55,15.18,431.36,"","","",""
RW1,350,4/7/2024 19:00,15.18,14.2,"","","",""
RW1,351,4/7/2024 19:05,15.18,44.8,"","","",""
RW1,352,4/7/2024 19:10,15.23,315.44,"","","",""
RW1,353,4/7/2024 19:15,15.14,17.94,"","","",""
RW1,354,4/7/2024 19:20,15.1,82.44,"","","",""
RW1,355,4/7/2024 19:25,15.06,2.86,"","","",""
RW1,356,4/7/2024 19:30,15.06,0.66,"","","",""
RW1,357,4/7/2024 19:35,15.01,8.8,"","","",""
RW1,358,4/7/2024 19:40,14.93,0.88,"","","",""
RW1,359,4/7/2024 19:45,15.01,0,"","","",""
RW1,360,4/7/2024 19:50,14.93,0,"","","",""
RW1,361,4/7/2024 19:55,14.93,0,"","","",""
RW1,362,4/7/2024 20:00,14.88,0,"","","",""
RW1,363,4/7/2024 20:05,14.88,0,"","","",""
RW1,364,4/7/2024 20:10,14.84,0,"","","",""
RW1,365,4/7/2024 20:15,14.8,0,"","","",""
RW1,366,4/7/2024 20:20,14.75,0,"","","",""
RW1,367,4/7/2024 20:25,14.71,0,"","","",""
RW1,368,4/7/2024 20:30,14.71,0,"","","",""
RW1,369,4/7/2024 20:35,14.67,0,"","","",""
RW1,370,4/7/2024 20:40,14.63,0,"","","",""
RW1,371,4/7/2024 20:45,14.63,0,"","","",""
RW1,372,4/7/2024 20:50,14.63,0,"","","",""
RW1,373,4/7/2024 20:55,14.58,0,"","","",""
RW1,374,4/7/2024 21:00,14.58,0,"","","",""
RW1,375,4/7/2024 21:05,14.54,0,"","","",""
RW1,376,4/7/2024 21:10,14.5,0,"","","",""
RW1,377,4/7/2024 21:15,14.54,0,"","","",""
RW1,378,4/7/2024 21:20,14.54,0,"","","",""
RW1,379,4/7/2024 21:25,14.45,0,"","","",""
RW1,380,4/7/2024 21:30,14.45,0,"","","",""
RW1,381,4/7/2024 21:35,14.45,0,"","","",""
RW1,382,4/7/2024 21:40,14.37,0,"","","",""
RW1,383,4/7/2024 21:45,14.37,0,"","","",""
RW1,384,4/7/2024 21:50,14.41,0,"","","",""
RW1,385,4/7/2024 21:55,14.37,0,"","","",""
RW1,386,4/7/2024 22:00,14.37,0,"","","",""
RW1,387,4/7/2024 22:05,14.37,0,"","","",""
RW1,388,4/7/2024 22:10,14.37,0,"","","",""
RW1,389,4/7/2024 22:15,14.33,0,"","","",""
RW1,390,4/7/2024 22:20,14.37,0,"","","",""
RW1,391,4/7/2024 22:25,14.33,0,"","","",""
RW1,392,4/7/2024 22:30,14.28,0,"","","",""
RW1,393,4/7/2024 22:35,14.24,0,"","","",""
RW1,394,4/7/2024 22:40,14.28,0,"","","",""
RW1,395,4/7/2024 22:45,14.33,0,"","","",""
RW1,396,4/7/2024 22:50,14.28,0,"","","",""
RW1,397,4/7/2024 22:55,14.28,0,"","","",""
RW1,398,4/7/2024 23:00,14.24,0,"","","",""
RW1,399,4/7/2024 23:05,14.24,0,"","","",""
RW1,400,4/7/2024 23:10,14.28,0,"","","",""
RW1,401,4/7/2024 23:15,14.28,0,"","","",""
RW1,402,4/7/2024 23:20,14.28,0,"","","",""
RW1,403,4/7/2024 23:25,14.24,0,"","","",""
RW1,404,4/7/2024 23:30,14.28,0,"","","",""
RW1,405,4/7/2024 23:35,14.24,0,"","","",""
RW1,406,4/7/2024 23:40,14.24,0,"","","",""
RW1,407,4/7/2024 23:45,14.15,0,"","","",""
RW1,408,4/7/2024 23:50,14.2,0,"","","",""
RW1,409,4/7/2024 23:55,14.11,0,"","","",""
RW1,410,4/8/2024 0:00,14.07,0,"","","",""
RW1,411,4/8/2024 0:05,13.94,0,"","","",""
RW1,412,4/8/2024 0:10,13.51,0,"","","",""
RW1,413,4/8/2024 0:15,12.57,0,"","","",""
RW1,414,4/8/2024 0:20,12.4,0,"","","",""
RW1,492,4/8/2024 6:50,9.22,1380.48,"","","",""
RW1,493,4/8/2024 6:55,9.56,1838.72,"","","",""
RW1,494,4/8/2024 7:00,9.82,2294.4,"","","",""
