Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
B6,43,4/7/2024 18:10,14.33,10160.64,"","","",""
B6,44,4/7/2024 18:15,14.45,9648.64,"","","",""
B6,45,4/7/2024 18:20,14.84,8238.08,"","","",""
B6,46,4/7/2024 18:25,15.27,6696.96,"","","",""
B6,47,4/7/2024 18:30,15.44,6108.16,"","","",""
B6,48,4/7/2024 18:35,15.4,5706.24,"","","",""
B6,49,4/7/2024 18:40,15.44,5335.04,"","","",""
B6,50,4/7/2024 18:45,15.36,2818.56,"","","",""
B6,51,4/7/2024 18:50,15.31,1954.56,"","","",""
B6,52,4/7/2024 18:55,15.18,1550.08,"","","",""
B6,53,4/7/2024 19:00,15.14,1095.36,"","","",""
B6,54,4/7/2024 19:05,14.88,734.72,"","","",""
B6,55,4/7/2024 19:10,14.97,518.72,"","","",""
B6,56,4/7/2024 19:15,14.97,321.68,"","","",""
B6,57,4/7/2024 19:20,14.88,180.88,"","","",""
B6,58,4/7/2024 19:25,14.75,94.44,"","","",""
B6,59,4/7/2024 19:30,14.71,31.09,"","","",""
B6,60,4/7/2024 19:35,14.67,11.3,"","","",""
B6,61,4/7/2024 19:40,14.71,3.1,"","","",""
B6,62,4/7/2024 19:45,14.58,0.88,"","","",""
B6,63,4/7/2024 19:50,14.71,0,"","","",""
B6,64,4/7/2024 19:55,14.45,0,"","","",""
B6,65,4/7/2024 20:00,14.41,0,"","","",""
B6,66,4/7/2024 20:05,14.37,0,"","","",""
B6,67,4/7/2024 20:10,14.5,0,"","","",""
B6,68,4/7/2024 20:15,14.37,0,"","","",""
B6,69,4/7/2024 20:20,14.33,0,"","","",""
B6,70,4/7/2024 20:25,14.28,0,"","","",""
B6,71,4/7/2024 20:30,14.28,0,"","","",""
B6,72,4/7/2024 20:35,14.37,0,"","","",""
B6,73,4/7/2024 20:40,14.33,0,"","","",""
B6,74,4/7/2024 20:45,14.37,0,"","","",""
B6,75,4/7/2024 20:50,14.33,0,"","","",""
B6,76,4/7/2024 20:55,14.33,0,"","","",""
B6,77,4/7/2024 21:00,14.33,0,"","","",""
B6,78,4/7/2024 21:05,14.37,0,"","","",""
B6,79,4/7/2024 21:10,14.33,0,"","","",""
B6,80,4/7/2024 21:15,14.33,0,"","","",""
B6,81,4/7/2024 21:20,14.37,0,"","","",""
B6,82,4/7/2024 21:25,14.37,0,"","","",""
B6,83,4/7/2024 21:30,14.37,0,"","","",""
B6,84,4/7/2024 21:35,14.37,0,"","","",""
B6,85,4/7/2024 21:40,14.33,0,"","","",""
B6,86,4/7/2024 21:45,14.37,0,"","","",""
B6,87,4/7/2024 21:50,14.33,0,"","","",""
B6,88,4/7/2024 21:55,14.33,0,"","","",""
B6,89,4/7/2024 22:00,14.33,0,"","","",""
B6,90,4/7/2024 22:05,14.33,0,"","","",""
B6,91,4/7/2024 22:10,14.33,0,"","","",""
B6,92,4/7/2024 22:15,14.33,0,"","","",""
B6,93,4/7/2024 22:20,14.33,0,"","","",""
B6,94,4/7/2024 22:25,14.28,0,"","","",""
B6,95,4/7/2024 22:30,14.28,0,"","","",""
B6,96,4/7/2024 22:35,14.24,0,"","","",""
B6,97,4/7/2024 22:40,14.2,0,"","","",""
B6,98,4/7/2024 22:45,14.2,0,"","","",""
B6,99,4/7/2024 22:50,14.11,0,"","","",""
B6,100,4/7/2024 22:55,14.07,0,"","","",""
B6,101,4/7/2024 23:00,13.94,0,"","","",""
B6,102,4/7/2024 23:05,14.07,0,"","","",""
B6,103,4/7/2024 23:10,14.07,0,"","","",""
B6,104,4/7/2024 23:15,14.15,0,"","","",""
B6,105,4/7/2024 23:20,14.24,0,"","","",""
B6,106,4/7/2024 23:25,14.2,0,"","","",""
B6,107,4/7/2024 23:30,14.2,0,"","","",""
B6,108,4/7/2024 23:35,14.2,0,"","","",""
B6,109,4/7/2024 23:40,14.15,0,"","","",""
B6,110,4/7/2024 23:45,14.15,0,"","","",""
B6,111,4/7/2024 23:50,14.2,0,"","","",""
B6,112,4/7/2024 23:55,14.2,0.22,"","","",""
B6,113,4/8/2024 0:00,14.2,0,"","","",""
B6,114,4/8/2024 0:05,14.15,0,"","","",""
B6,115,4/8/2024 0:10,14.07,0,"","","",""
B6,116,4/8/2024 0:15,14.07,0,"","","",""
B6,117,4/8/2024 0:20,13.9,0,"","","",""
B6,118,4/8/2024 0:25,13.73,0,"","","",""
