Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
M6,204,4/7/2024 5:50,13.04,0,"","","",""
M6,205,4/7/2024 5:55,13.04,0,"","","",""
M6,206,4/7/2024 6:00,13.08,0.65,"","","",""
M6,207,4/7/2024 6:05,13.08,2.61,"","","",""
M6,208,4/7/2024 6:10,13.12,5.44,"","","",""
M6,209,4/7/2024 6:15,13.12,18.97,"","","",""
M6,210,4/7/2024 6:20,13.12,56.9,"","","",""
M6,211,4/7/2024 6:25,13.17,141.88,"","","",""
M6,212,4/7/2024 6:30,13.21,249.84,"","","",""
M6,213,4/7/2024 6:35,13.25,481.76,"","","",""
M6,214,4/7/2024 6:40,13.25,751.04,"","","",""
M6,215,4/7/2024 6:45,13.34,1129.92,"","","",""
M6,216,4/7/2024 6:50,13.38,1521.92,"","","",""
M6,217,4/7/2024 6:55,13.47,1662.08,"","","",""
M6,218,4/7/2024 7:00,13.55,2821.12,"","","",""
M6,219,4/7/2024 7:05,13.6,4104.96,"","","",""
M6,220,4/7/2024 7:10,13.68,5167.36,"","","",""
M6,221,4/7/2024 7:15,13.73,5455.36,"","","",""
M6,222,4/7/2024 7:20,13.73,5936.64,"","","",""
M6,223,4/7/2024 7:25,13.77,7918.08,"","","",""
M6,224,4/7/2024 7:30,13.9,6487.04,"","","",""
M6,225,4/7/2024 7:35,13.94,9221.12,"","","",""
M6,226,4/7/2024 7:40,13.98,11520,"","","",""
M6,227,4/7/2024 7:45,14.11,10690.56,"","","",""
M6,228,4/7/2024 7:50,14.11,15923.2,"","","",""
M6,229,4/7/2024 7:55,14.03,11059.2,"","","",""
M6,230,4/7/2024 8:00,14.03,10613.76,"","","",""
M6,231,4/7/2024 8:05,14.2,15825.92,"","","",""
M6,232,4/7/2024 8:10,14.24,15303.68,"","","",""
M6,233,4/7/2024 8:15,14.2,12344.32,"","","",""
M6,234,4/7/2024 8:20,14.2,13050.88,"","","",""
M6,235,4/7/2024 8:25,14.37,20843.52,"","","",""
M6,236,4/7/2024 8:30,14.37,20495.36,"","","",""
M6,237,4/7/2024 8:35,14.45,29399.04,"","","",""
M6,238,4/7/2024 8:40,14.45,26644.48,"","","",""
M6,239,4/7/2024 8:45,14.5,20776.96,"","","",""
M6,240,4/7/2024 8:50,14.63,18350.08,"","","",""
M6,241,4/7/2024 8:55,14.67,29634.56,"","","",""
M6,242,4/7/2024 9:00,14.75,34621.44,"","","",""
M6,243,4/7/2024 9:05,14.84,60416,"","","",""
M6,244,4/7/2024 9:10,14.93,34887.68,"","","",""
M6,245,4/7/2024 9:15,15.1,35276.8,"","","",""
M6,246,4/7/2024 9:20,15.1,34048,"","","",""
M6,247,4/7/2024 9:25,15.18,39168,"","","",""
M6,248,4/7/2024 9:30,15.31,29532.16,"","","",""
M6,249,4/7/2024 9:35,15.44,37314.56,"","","",""
