Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
M5,204,4/7/2024 5:50,12.91,0,"","","",""
M5,205,4/7/2024 5:55,12.95,0,"","","",""
M5,206,4/7/2024 6:00,12.95,0,"","","",""
M5,207,4/7/2024 6:05,12.95,0.65,"","","",""
M5,208,4/7/2024 6:10,13.04,3.7,"","","",""
M5,209,4/7/2024 6:15,13.04,12.66,"","","",""
M5,210,4/7/2024 6:20,13.08,20.13,"","","",""
M5,211,4/7/2024 6:25,13.08,93.72,"","","",""
M5,212,4/7/2024 6:30,13.12,198.08,"","","",""
M5,213,4/7/2024 6:35,13.17,398.88,"","","",""
M5,214,4/7/2024 6:40,13.21,676.8,"","","",""
M5,215,4/7/2024 6:45,13.21,1021.76,"","","",""
M5,216,4/7/2024 6:50,13.3,1387.52,"","","",""
M5,217,4/7/2024 6:55,13.34,2058.88,"","","",""
M5,218,4/7/2024 7:00,13.38,2137.6,"","","",""
M5,219,4/7/2024 7:05,13.47,2592.64,"","","",""
M5,220,4/7/2024 7:10,13.43,4574.72,"","","",""
M5,221,4/7/2024 7:15,13.51,5237.76,"","","",""
M5,222,4/7/2024 7:20,13.55,4453.12,"","","",""
M5,223,4/7/2024 7:25,13.6,5616.64,"","","",""
M5,224,4/7/2024 7:30,13.6,5404.16,"","","",""
M5,225,4/7/2024 7:35,13.64,6799.36,"","","",""
M5,226,4/7/2024 7:40,13.73,10337.28,"","","",""
M5,227,4/7/2024 7:45,13.73,9525.76,"","","",""
M5,228,4/7/2024 7:50,13.73,8481.28,"","","",""
M5,229,4/7/2024 7:55,13.73,10078.72,"","","",""
M5,230,4/7/2024 8:00,13.73,14730.24,"","","",""
M5,231,4/7/2024 8:05,13.81,11745.28,"","","",""
M5,232,4/7/2024 8:10,13.77,16153.6,"","","",""
M5,233,4/7/2024 8:15,13.81,16896,"","","",""
M5,234,4/7/2024 8:20,13.77,17817.6,"","","",""
M5,235,4/7/2024 8:25,13.81,18196.48,"","","",""
M5,236,4/7/2024 8:30,13.81,29276.16,"","","",""
M5,237,4/7/2024 8:35,13.9,15134.72,"","","",""
M5,238,4/7/2024 8:40,13.9,18744.32,"","","",""
M5,239,4/7/2024 8:45,13.94,38256.64,"","","",""
M5,240,4/7/2024 8:50,13.94,15979.52,"","","",""
M5,241,4/7/2024 8:55,13.98,29378.56,"","","",""
M5,242,4/7/2024 9:00,14.07,28303.36,"","","",""
M5,243,4/7/2024 9:05,14.07,47984.64,"","","",""
M5,244,4/7/2024 9:10,14.15,21043.2,"","","",""
M5,245,4/7/2024 9:15,14.24,28938.24,"","","",""
M5,246,4/7/2024 9:20,14.24,44113.92,"","","",""
M5,247,4/7/2024 9:25,14.28,38502.4,"","","",""
M5,248,4/7/2024 9:30,14.33,41584.64,"","","",""
M5,249,4/7/2024 9:35,14.41,36423.68,"","","",""
M5,250,4/7/2024 9:40,14.45,24842.24,"","","",""
M5,251,4/7/2024 9:45,14.5,37908.48,"","","",""
M5,252,4/7/2024 9:50,14.54,42864.64,"","","",""
M5,253,4/7/2024 9:55,14.54,32399.36,"","","",""
M5,254,4/7/2024 10:00,14.54,44216.32,"","","",""
M5,255,4/7/2024 10:05,14.54,44032,"","","",""
M5,256,4/7/2024 10:10,14.54,35522.56,"","","",""
M5,257,4/7/2024 10:15,14.41,63836.16,"","","",""
M5,258,4/7/2024 10:20,14.54,58777.6,"","","",""
M5,259,4/7/2024 10:25,14.71,50319.36,"","","",""
M5,260,4/7/2024 10:30,14.54,73338.88,"","","",""
M5,261,4/7/2024 10:35,14.58,33054.72,"","","",""
M5,262,4/7/2024 10:40,14.75,43560.96,"","","",""
M5,263,4/7/2024 10:45,14.8,70184.96,"","","",""
M5,264,4/7/2024 10:50,14.45,33689.6,"","","",""
M5,265,4/7/2024 10:55,14.63,53944.32,"","","",""
M5,266,4/7/2024 11:00,14.88,39905.28,"","","",""
M5,267,4/7/2024 11:05,15.14,48640,"","","",""
M5,268,4/7/2024 11:10,15.23,62300.16,"","","",""
M5,269,4/7/2024 11:15,15.36,62402.56,"","","",""
M5,270,4/7/2024 11:20,15.57,47575.04,"","","",""
M5,271,4/7/2024 11:25,15.57,74547.2,"","","",""
M5,272,4/7/2024 11:30,15.83,55603.2,"","","",""
M5,273,4/7/2024 11:35,15.83,27842.56,"","","",""
M5,274,4/7/2024 11:40,16.47,56954.88,"","","",""
M5,275,4/7/2024 11:45,16.43,33239.04,"","","",""
M5,276,4/7/2024 11:50,17.16,69468.16,"","","",""
M5,354,4/7/2024 18:20,15.53,5616.64,"","","",""
M5,355,4/7/2024 18:25,15.4,3943.68,"","","",""
M5,356,4/7/2024 18:30,15.27,2999.04,"","","",""
M5,357,4/7/2024 18:35,15.23,629.92,"","","",""
M5,358,4/7/2024 18:40,15.18,3476.48,"","","",""
M5,359,4/7/2024 18:45,15.14,2158.72,"","","",""
M5,360,4/7/2024 18:50,15.06,2735.36,"","","",""
M5,361,4/7/2024 18:55,14.97,1829.12,"","","",""
M5,362,4/7/2024 19:00,14.93,1374.72,"","","",""
M5,363,4/7/2024 19:05,14.8,1045.12,"","","",""
M5,364,4/7/2024 19:10,14.8,145.36,"","","",""
M5,365,4/7/2024 19:15,14.71,400.48,"","","",""
M5,366,4/7/2024 19:20,14.63,212.96,"","","",""
M5,367,4/7/2024 19:25,14.67,91.96,"","","",""
M5,368,4/7/2024 19:30,14.63,35.03,"","","",""
M5,369,4/7/2024 19:35,14.54,12.23,"","","",""
M5,370,4/7/2024 19:40,14.45,3.05,"","","",""
M5,371,4/7/2024 19:45,14.45,0.87,"","","",""
M5,372,4/7/2024 19:50,14.33,0,"","","",""
M5,373,4/7/2024 19:55,14.24,0,"","","",""
M5,374,4/7/2024 20:00,14.24,0,"","","",""
M5,375,4/7/2024 20:05,14.24,0,"","","",""
M5,376,4/7/2024 20:10,14.28,0,"","","",""
M5,377,4/7/2024 20:15,14.28,0,"","","",""
M5,378,4/7/2024 20:20,14.28,0,"","","",""
M5,379,4/7/2024 20:25,14.28,0,"","","",""
M5,380,4/7/2024 20:30,14.28,0,"","","",""
M5,381,4/7/2024 20:35,14.33,0,"","","",""
M5,382,4/7/2024 20:40,14.33,0,"","","",""
M5,383,4/7/2024 20:45,14.33,0,"","","",""
M5,384,4/7/2024 20:50,14.41,0,"","","",""
M5,385,4/7/2024 20:55,14.41,0,"","","",""
M5,386,4/7/2024 21:00,14.33,0,"","","",""
M5,387,4/7/2024 21:05,14.41,0,"","","",""
M5,388,4/7/2024 21:10,14.37,0,"","","",""
M5,389,4/7/2024 21:15,14.41,0,"","","",""
M5,390,4/7/2024 21:20,14.37,0,"","","",""
M5,391,4/7/2024 21:25,14.37,0,"","","",""
M5,392,4/7/2024 21:30,14.41,0,"","","",""
M5,393,4/7/2024 21:35,14.41,0,"","","",""
M5,394,4/7/2024 21:40,14.41,0,"","","",""
M5,395,4/7/2024 21:45,14.41,0,"","","",""
M5,396,4/7/2024 21:50,14.41,0,"","","",""
M5,397,4/7/2024 21:55,14.33,0,"","","",""
M5,398,4/7/2024 22:00,14.37,0,"","","",""
M5,399,4/7/2024 22:05,14.41,0,"","","",""
M5,400,4/7/2024 22:10,14.41,0,"","","",""
M5,401,4/7/2024 22:15,14.37,0,"","","",""
M5,402,4/7/2024 22:20,14.33,0,"","","",""
M5,403,4/7/2024 22:25,14.33,0,"","","",""
M5,404,4/7/2024 22:30,14.28,0,"","","",""
M5,405,4/7/2024 22:35,14.15,0,"","","",""
M5,406,4/7/2024 22:40,14.11,0,"","","",""
M5,407,4/7/2024 22:45,14.03,0,"","","",""
M5,408,4/7/2024 22:50,13.94,0,"","","",""
M5,409,4/7/2024 22:55,13.9,0,"","","",""
M5,410,4/7/2024 23:00,13.85,0,"","","",""
M5,411,4/7/2024 23:05,13.77,0,"","","",""
M5,412,4/7/2024 23:10,13.77,0,"","","",""
M5,413,4/7/2024 23:15,13.94,0,"","","",""
M5,414,4/7/2024 23:20,13.98,0,"","","",""
M5,415,4/7/2024 23:25,13.98,0,"","","",""
M5,416,4/7/2024 23:30,13.9,0,"","","",""
M5,417,4/7/2024 23:35,13.98,0,"","","",""
M5,418,4/7/2024 23:40,13.9,0,"","","",""
M5,419,4/7/2024 23:45,14.03,0,"","","",""
M5,420,4/7/2024 23:50,14.07,0,"","","",""
M5,421,4/7/2024 23:55,14.11,0,"","","",""
M5,422,4/8/2024 0:00,14.15,0,"","","",""
M5,423,4/8/2024 0:05,14.15,0,"","","",""
M5,424,4/8/2024 0:10,14.15,0,"","","",""
M5,425,4/8/2024 0:15,14.15,0,"","","",""
M5,426,4/8/2024 0:20,14.11,0,"","","",""
M5,427,4/8/2024 0:25,14.07,0,"","","",""
M5,428,4/8/2024 0:30,14.11,0,"","","",""
M5,502,4/8/2024 6:40,12.65,1035.52,"","","",""
M5,503,4/8/2024 6:45,12.74,831.68,"","","",""
M5,504,4/8/2024 6:50,12.78,1367.68,"","","",""
M5,505,4/8/2024 6:55,12.78,1907.2,"","","",""
M5,506,4/8/2024 7:00,12.78,2773.76,"","","",""
M5,507,4/8/2024 7:05,12.82,2570.24,"","","",""
M5,508,4/8/2024 7:10,12.82,3212.8,"","","",""
M5,509,4/8/2024 7:15,12.87,4065.28,"","","",""
M5,510,4/8/2024 7:20,12.91,6279.68,"","","",""
M5,511,4/8/2024 7:25,12.91,5031.68,"","","",""
M5,512,4/8/2024 7:30,12.95,2566.4,"","","",""
M5,513,4/8/2024 7:35,12.95,4382.72,"","","",""
M5,514,4/8/2024 7:40,12.95,8913.92,"","","",""
M5,515,4/8/2024 7:45,13.04,11909.12,"","","",""
M5,516,4/8/2024 7:50,13.08,8222.72,"","","",""
M5,517,4/8/2024 7:55,13.08,10613.76,"","","",""
M5,518,4/8/2024 8:00,13.12,14981.12,"","","",""
