Plot,DateTime,Temperature
B6,2023-10-04T11:50:00Z,17.2
B6,2023-10-04T11:55:00Z,17.2
B6,2023-10-04T12:00:00Z,17.2
B6,2023-10-04T12:05:00Z,17.16
B6,2023-10-04T12:10:00Z,17.16
B6,2023-10-04T12:15:00Z,17.16
B6,2023-10-04T12:20:00Z,17.11
B6,2023-10-04T12:25:00Z,17.16
B6,2023-10-04T12:30:00Z,17.11
B6,2023-10-04T12:35:00Z,17.16
B6,2023-10-04T12:40:00Z,17.11
B6,2023-10-04T12:45:00Z,17.11
B6,2023-10-04T12:50:00Z,17.11
B6,2023-10-04T12:55:00Z,17.07
B6,2023-10-04T13:00:00Z,17.11
B6,2023-10-04T13:05:00Z,17.07
B6,2023-10-04T13:10:00Z,17.07
B6,2023-10-04T13:15:00Z,17.07
B6,2023-10-04T13:20:00Z,17.07
B6,2023-10-04T13:25:00Z,17.03
B6,2023-10-04T13:30:00Z,17.11
B6,2023-10-04T13:35:00Z,17.03
B6,2023-10-04T13:40:00Z,17.03
B6,2023-10-04T13:45:00Z,17.07
B6,2023-10-04T13:50:00Z,17.07
B6,2023-10-04T13:55:00Z,17.07
B6,2023-10-04T14:00:00Z,17.07
B6,2023-10-04T14:05:00Z,17.07
B6,2023-10-04T14:10:00Z,17.07
B6,2023-10-04T14:15:00Z,17.11
B6,2023-10-04T14:20:00Z,17.2
B6,2023-10-04T14:25:00Z,17.16
B6,2023-10-04T14:30:00Z,17.2
B6,2023-10-04T14:35:00Z,17.16
B6,2023-10-04T14:40:00Z,17.24
B6,2023-10-04T14:45:00Z,17.33
B6,2023-10-04T14:50:00Z,17.29
B6,2023-10-04T14:55:00Z,17.37
B6,2023-10-04T15:00:00Z,17.41
B6,2023-10-04T15:05:00Z,17.41
B6,2023-10-04T15:10:00Z,17.46
B6,2023-10-04T15:15:00Z,17.41
B6,2023-10-04T15:20:00Z,17.46
B6,2023-10-04T15:25:00Z,17.63
B6,2023-10-04T15:30:00Z,17.63
B6,2023-10-04T15:35:00Z,17.63
B6,2023-10-04T15:40:00Z,17.72
B6,2023-10-04T15:45:00Z,17.63
B6,2023-10-04T15:50:00Z,17.93
B6,2023-10-04T15:55:00Z,17.84
B6,2023-10-04T16:00:00Z,17.8
B6,2023-10-04T16:05:00Z,17.89
B6,2023-10-04T16:10:00Z,17.97
B6,2023-10-04T16:15:00Z,17.97
B6,2023-10-04T16:20:00Z,18.02
B6,2023-10-04T16:25:00Z,18.1
B6,2023-10-04T16:30:00Z,18.19
B6,2023-10-04T16:35:00Z,18.19
B6,2023-10-04T16:40:00Z,18.19
B6,2023-10-04T16:45:00Z,18.23
B6,2023-10-04T16:50:00Z,18.32
B6,2023-10-04T16:55:00Z,18.44
B6,2023-10-04T17:00:00Z,18.53
B6,2023-10-04T17:05:00Z,18.23
B6,2023-10-04T17:10:00Z,18.4
B6,2023-10-04T17:15:00Z,18.4
B6,2023-10-04T17:20:00Z,18.44
B6,2023-10-04T17:25:00Z,18.53
B6,2023-10-04T17:30:00Z,18.49
B6,2023-10-04T17:35:00Z,18.74
B6,2023-10-04T17:40:00Z,18.49
B6,2023-10-04T17:45:00Z,18.74
B6,2023-10-04T17:50:00Z,18.44
B6,2023-10-04T17:55:00Z,18.66
B6,2023-10-04T18:00:00Z,18.66
B6,2023-10-04T18:05:00Z,18.53
B6,2023-10-04T18:10:00Z,18.32
B6,2023-10-04T18:15:00Z,18.66
B6,2023-10-04T18:20:00Z,18.79
B6,2023-10-04T18:25:00Z,18.66
B6,2023-10-04T18:30:00Z,18.49
B6,2023-10-04T18:35:00Z,18.44
B6,2023-10-04T18:40:00Z,18.7
B6,2023-10-04T18:45:00Z,18.83
B6,2023-10-04T18:50:00Z,18.83
B6,2023-10-04T18:55:00Z,18.62
B6,2023-10-04T19:00:00Z,18.66
B6,2023-10-04T19:05:00Z,18.83
B6,2023-10-04T19:10:00Z,18.79
B6,2023-10-04T19:15:00Z,18.87
B6,2023-10-04T19:20:00Z,18.96
B6,2023-10-04T19:25:00Z,18.66
B6,2023-10-04T19:30:00Z,18.83
B6,2023-10-04T19:35:00Z,18.87
B6,2023-10-04T19:40:00Z,18.96
B6,2023-10-04T19:45:00Z,18.74
B6,2023-10-04T19:50:00Z,18.87
B6,2023-10-04T19:55:00Z,18.83
B6,2023-10-04T20:00:00Z,18.74
B6,2023-10-04T20:05:00Z,18.92
B6,2023-10-04T20:10:00Z,18.83
B6,2023-10-04T20:15:00Z,19.09
B6,2023-10-04T20:20:00Z,18.87
B6,2023-10-04T20:25:00Z,18.87
B6,2023-10-04T20:30:00Z,18.92
B6,2023-10-04T20:35:00Z,18.96
B6,2023-10-04T20:40:00Z,18.92
B6,2023-10-04T20:45:00Z,18.87
B6,2023-10-04T20:50:00Z,18.87
B6,2023-10-04T20:55:00Z,19.05
B6,2023-10-04T21:00:00Z,18.87
B6,2023-10-04T21:05:00Z,18.83
B6,2023-10-04T21:10:00Z,19.05
B6,2023-10-04T21:15:00Z,18.96
B6,2023-10-04T21:20:00Z,19.05
B6,2023-10-04T21:25:00Z,19.13
B6,2023-10-04T21:30:00Z,19.17
B6,2023-10-04T21:35:00Z,19.09
B6,2023-10-04T21:40:00Z,19.09
B6,2023-10-04T21:45:00Z,19.13
B6,2023-10-04T21:50:00Z,19.13
B6,2023-10-04T21:55:00Z,19
B6,2023-10-04T22:00:00Z,19.17
B6,2023-10-04T22:05:00Z,19.09
B6,2023-10-04T22:10:00Z,19.22
B6,2023-10-04T22:15:00Z,19.13
B6,2023-10-04T22:20:00Z,19.22
B6,2023-10-04T22:25:00Z,19.13
B6,2023-10-04T22:30:00Z,19.13
B6,2023-10-04T22:35:00Z,19.22
B6,2023-10-04T22:40:00Z,19.22
B6,2023-10-04T22:45:00Z,19.26
B6,2023-10-04T22:50:00Z,19.22
B6,2023-10-04T22:55:00Z,19.26
B6,2023-10-04T23:00:00Z,19.26
B6,2023-10-04T23:05:00Z,19.35
B6,2023-10-04T23:10:00Z,19.17
B6,2023-10-04T23:15:00Z,19.26
B6,2023-10-04T23:20:00Z,19.17
B6,2023-10-04T23:25:00Z,19.3
B6,2023-10-04T23:30:00Z,19.22
B6,2023-10-04T23:35:00Z,19.35
B6,2023-10-04T23:40:00Z,19.35
B6,2023-10-04T23:45:00Z,19.52
B6,2023-10-04T23:50:00Z,19.65
B6,2023-10-04T23:55:00Z,19.56
B6,2023-10-05T00:00:00Z,19.56
B6,2023-10-05T00:05:00Z,19.69
B6,2023-10-05T00:10:00Z,19.99
B6,2023-10-05T00:15:00Z,20.07
B6,2023-10-05T00:20:00Z,20.2
B6,2023-10-05T00:25:00Z,20.29
B6,2023-10-05T00:30:00Z,20.37
B6,2023-10-05T00:35:00Z,20.37
B6,2023-10-05T00:40:00Z,19.56
B6,2023-10-05T00:45:00Z,19
B6,2023-10-05T00:50:00Z,18.79
B6,2023-10-05T00:55:00Z,18.62
B6,2023-10-05T07:50:00Z,17.33
B6,2023-10-05T07:55:00Z,17.37
B6,2023-10-05T08:00:00Z,17.46
B6,2023-10-05T08:05:00Z,17.5
B6,2023-10-05T08:10:00Z,17.5
B6,2023-10-05T08:15:00Z,17.59
B6,2023-10-05T08:20:00Z,17.59
B6,2023-10-05T08:25:00Z,17.59
B6,2023-10-05T08:30:00Z,17.63
B6,2023-10-05T08:35:00Z,17.54
B6,2023-10-05T08:40:00Z,17.59
B6,2023-10-05T08:45:00Z,17.59
B6,2023-10-05T08:50:00Z,17.54
B6,2023-10-05T08:55:00Z,17.5
B6,2023-10-05T09:00:00Z,17.54
B6,2023-10-05T09:05:00Z,17.54
B6,2023-10-05T09:10:00Z,17.54
B6,2023-10-05T09:15:00Z,17.54
B6,2023-10-05T09:20:00Z,17.54
B6,2023-10-05T09:25:00Z,17.5
B6,2023-10-05T09:30:00Z,17.5
B6,2023-10-05T09:35:00Z,17.46
B6,2023-10-05T09:40:00Z,17.46
B6,2023-10-05T09:45:00Z,17.41
B6,2023-10-05T09:50:00Z,17.46
B6,2023-10-05T09:55:00Z,17.37
B6,2023-10-05T10:00:00Z,17.41
B6,2023-10-05T10:05:00Z,17.33
B6,2023-10-05T10:10:00Z,17.37
B6,2023-10-05T10:15:00Z,17.37
B6,2023-10-05T10:20:00Z,17.33
B6,2023-10-05T10:25:00Z,17.33
B6,2023-10-05T10:30:00Z,17.24
B6,2023-10-05T10:35:00Z,17.29
B6,2023-10-05T10:40:00Z,17.24
B6,2023-10-05T10:45:00Z,17.2
B6,2023-10-05T10:50:00Z,17.2
B6,2023-10-05T10:55:00Z,17.16
B6,2023-10-05T11:00:00Z,17.2
B6,2023-10-05T11:05:00Z,17.16
B6,2023-10-05T11:10:00Z,17.16
B6,2023-10-05T11:15:00Z,17.11
B6,2023-10-05T11:20:00Z,17.11
B6,2023-10-05T11:25:00Z,17.07
B6,2023-10-05T11:30:00Z,17.11
B6,2023-10-05T11:35:00Z,17.11
B6,2023-10-05T11:40:00Z,17.11
B6,2023-10-05T11:45:00Z,17.03
B6,2023-10-05T11:50:00Z,17.07
B6,2023-10-05T11:55:00Z,17.03
B6,2023-10-05T12:00:00Z,17.07
B6,2023-10-05T12:05:00Z,17.07
B6,2023-10-05T12:10:00Z,17.07
B6,2023-10-05T12:15:00Z,17.07
B6,2023-10-05T12:20:00Z,17.03
B6,2023-10-05T12:25:00Z,17.11
B6,2023-10-05T12:30:00Z,17.07
B6,2023-10-05T12:35:00Z,17.11
B6,2023-10-05T12:40:00Z,17.03
B6,2023-10-05T12:45:00Z,17.03
B6,2023-10-05T12:50:00Z,17.03
B6,2023-10-05T12:55:00Z,17.07
B6,2023-10-05T13:00:00Z,17.07
B6,2023-10-05T13:05:00Z,17.07
B6,2023-10-05T13:10:00Z,17.11
B6,2023-10-05T13:15:00Z,17.11
B6,2023-10-05T13:20:00Z,17.11
B6,2023-10-05T13:25:00Z,17.11
B6,2023-10-05T13:30:00Z,17.03
B6,2023-10-05T13:35:00Z,17.07
B6,2023-10-05T13:40:00Z,17.11
B6,2023-10-05T13:45:00Z,17.03
B6,2023-10-05T13:50:00Z,17.07
B6,2023-10-05T13:55:00Z,17.07
B6,2023-10-05T14:00:00Z,17.11
B6,2023-10-05T14:05:00Z,17.2
B6,2023-10-05T14:10:00Z,17.2
B6,2023-10-05T14:15:00Z,17.2
B6,2023-10-05T14:20:00Z,17.24
B6,2023-10-05T14:25:00Z,17.24
B6,2023-10-05T14:30:00Z,17.29
B6,2023-10-05T14:35:00Z,17.24
B6,2023-10-05T14:40:00Z,17.37
B6,2023-10-05T14:45:00Z,17.33
B6,2023-10-05T14:50:00Z,17.46
B6,2023-10-05T14:55:00Z,17.54
B6,2023-10-05T15:00:00Z,17.41
B6,2023-10-05T15:05:00Z,17.54
B6,2023-10-05T15:10:00Z,17.72
B6,2023-10-05T15:15:00Z,17.63
B6,2023-10-05T15:20:00Z,17.59
B6,2023-10-05T15:25:00Z,17.63
B6,2023-10-05T15:30:00Z,17.63
B6,2023-10-05T15:35:00Z,17.84
B6,2023-10-05T15:40:00Z,17.89
B6,2023-10-05T15:45:00Z,17.93
B6,2023-10-05T15:50:00Z,17.97
B6,2023-10-05T15:55:00Z,17.89
B6,2023-10-05T16:00:00Z,18.06
B6,2023-10-05T16:05:00Z,18.02
B6,2023-10-05T16:10:00Z,18.14
B6,2023-10-05T16:15:00Z,18.19
B6,2023-10-05T16:20:00Z,18.1
B6,2023-10-05T16:25:00Z,18.27
B6,2023-10-05T16:30:00Z,18.32
B6,2023-10-05T16:35:00Z,18.44
B6,2023-10-05T16:40:00Z,18.53
B6,2023-10-05T16:45:00Z,18.53
B6,2023-10-05T16:50:00Z,18.49
B6,2023-10-05T16:55:00Z,18.53
B6,2023-10-05T17:00:00Z,18.49
B6,2023-10-05T17:05:00Z,18.57
B6,2023-10-05T17:10:00Z,18.62
B6,2023-10-05T17:15:00Z,18.62
B6,2023-10-05T17:20:00Z,18.62
B6,2023-10-05T17:25:00Z,18.83
B6,2023-10-05T17:30:00Z,18.79
B6,2023-10-05T17:35:00Z,18.74
B6,2023-10-05T17:40:00Z,18.74
B6,2023-10-05T17:45:00Z,18.66
B6,2023-10-05T17:50:00Z,18.79
B6,2023-10-05T17:55:00Z,18.83
B6,2023-10-05T18:00:00Z,18.83
B6,2023-10-05T18:05:00Z,18.74
B6,2023-10-05T18:10:00Z,18.92
B6,2023-10-05T18:15:00Z,18.83
B6,2023-10-05T18:20:00Z,19
B6,2023-10-05T18:25:00Z,18.92
B6,2023-10-05T18:30:00Z,18.96
B6,2023-10-05T18:35:00Z,19.09
B6,2023-10-05T18:40:00Z,18.92
B6,2023-10-05T18:45:00Z,19.13
B6,2023-10-05T18:50:00Z,18.83
B6,2023-10-05T18:55:00Z,19.05
B6,2023-10-05T19:00:00Z,19
B6,2023-10-05T19:05:00Z,19.17
B6,2023-10-05T19:10:00Z,19.22
B6,2023-10-05T19:15:00Z,19.17
B6,2023-10-05T19:20:00Z,19.09
B6,2023-10-05T19:25:00Z,19.17
B6,2023-10-05T19:30:00Z,18.92
B6,2023-10-05T19:35:00Z,18.87
B6,2023-10-05T19:40:00Z,19.17
B6,2023-10-05T19:45:00Z,19.13
B6,2023-10-05T19:50:00Z,19.17
B6,2023-10-05T19:55:00Z,19.26
B6,2023-10-05T20:00:00Z,19.22
B6,2023-10-05T20:05:00Z,19.35
B6,2023-10-05T20:10:00Z,19.22
B6,2023-10-05T20:15:00Z,19.17
B6,2023-10-05T20:20:00Z,19.35
B6,2023-10-05T20:25:00Z,19.26
B6,2023-10-05T20:30:00Z,19.26
B6,2023-10-05T20:35:00Z,19.26
B6,2023-10-05T20:40:00Z,19.26
B6,2023-10-05T20:45:00Z,19.3
B6,2023-10-05T20:50:00Z,19.26
B6,2023-10-05T20:55:00Z,19.26
B6,2023-10-05T21:00:00Z,19.35
B6,2023-10-05T21:05:00Z,19.35
B6,2023-10-05T21:10:00Z,19.35
B6,2023-10-05T21:15:00Z,19.3
B6,2023-10-05T21:20:00Z,19.39
B6,2023-10-05T21:25:00Z,19.39
B6,2023-10-05T21:30:00Z,19.3
B6,2023-10-05T21:35:00Z,19.39
B6,2023-10-05T21:40:00Z,19.3
B6,2023-10-05T21:45:00Z,19.3
B6,2023-10-05T21:50:00Z,19.3
B6,2023-10-05T21:55:00Z,19.3
B6,2023-10-05T22:00:00Z,19.26
B6,2023-10-05T22:05:00Z,19.39
B6,2023-10-05T22:10:00Z,19.35
B6,2023-10-05T22:15:00Z,19.35
B6,2023-10-05T22:20:00Z,19.3
B6,2023-10-05T22:25:00Z,19.3
B6,2023-10-05T22:30:00Z,19.39
