Plot,DateTime,Temperature
M5,2023-10-24T20:40:00Z,21.88
M5,2023-10-24T20:45:00Z,22.18
M5,2023-10-24T20:50:00Z,21.75
M5,2023-10-24T20:55:00Z,21.79
M5,2023-10-24T21:00:00Z,21.75
M5,2023-10-24T21:05:00Z,21.45
M5,2023-10-24T21:10:00Z,21.53
M5,2023-10-24T21:15:00Z,21.4
M5,2023-10-24T21:20:00Z,21.06
M5,2023-10-24T21:25:00Z,21.23
M5,2023-10-24T21:30:00Z,20.98
M5,2023-10-24T21:35:00Z,21.02
M5,2023-10-24T21:40:00Z,20.85
M5,2023-10-24T21:45:00Z,20.89
M5,2023-10-24T21:50:00Z,20.98
M5,2023-10-24T21:55:00Z,20.76
M5,2023-10-24T22:00:00Z,20.59
M5,2023-10-24T22:05:00Z,20.63
M5,2023-10-24T22:10:00Z,20.59
M5,2023-10-24T22:15:00Z,20.59
M5,2023-10-24T22:20:00Z,20.55
M5,2023-10-24T22:25:00Z,20.46
M5,2023-10-24T22:30:00Z,20.42
M5,2023-10-24T22:35:00Z,20.46
M5,2023-10-24T22:40:00Z,20.37
M5,2023-10-24T22:45:00Z,20.29
M5,2023-10-24T22:50:00Z,20.29
M5,2023-10-24T22:55:00Z,20.2
M5,2023-10-24T23:00:00Z,20.25
M5,2023-10-24T23:05:00Z,20.12
M5,2023-10-24T23:10:00Z,20.03
M5,2023-10-24T23:15:00Z,20.07
M5,2023-10-24T23:20:00Z,19.99
M5,2023-10-24T23:25:00Z,19.99
M5,2023-10-24T23:30:00Z,19.95
M5,2023-10-24T23:35:00Z,19.9
M5,2023-10-24T23:40:00Z,19.69
M5,2023-10-24T23:45:00Z,19.77
M5,2023-10-24T23:50:00Z,19.65
M5,2023-10-24T23:55:00Z,19.73
M5,2023-10-25T00:00:00Z,19.73
M5,2023-10-25T00:05:00Z,19.77
M5,2023-10-25T00:10:00Z,19.73
M5,2023-10-25T00:15:00Z,19.69
M5,2023-10-25T00:20:00Z,19.65
M5,2023-10-25T00:25:00Z,19.65
M5,2023-10-25T00:30:00Z,19.69
M5,2023-10-25T00:35:00Z,19.6
M5,2023-10-25T00:40:00Z,19.56
M5,2023-10-25T00:45:00Z,19.56
M5,2023-10-25T00:50:00Z,19.52
M5,2023-10-25T00:55:00Z,19.47
M5,2023-10-25T01:00:00Z,19.47
M5,2023-10-25T01:05:00Z,19.47
M5,2023-10-25T01:10:00Z,19.47
M5,2023-10-25T01:15:00Z,19.43
M5,2023-10-25T01:20:00Z,19.43
M5,2023-10-25T01:25:00Z,19.43
M5,2023-10-25T01:30:00Z,19.39
M5,2023-10-25T01:35:00Z,19.35
M5,2023-10-25T01:40:00Z,19.35
M5,2023-10-25T01:45:00Z,19.39
M5,2023-10-25T01:50:00Z,19.39
M5,2023-10-25T01:55:00Z,19.35
M5,2023-10-25T02:00:00Z,19.35
M5,2023-10-25T02:05:00Z,19.39
M5,2023-10-25T02:10:00Z,19.3
M5,2023-10-25T02:15:00Z,19.35
M5,2023-10-25T02:20:00Z,19.35
M5,2023-10-25T02:25:00Z,19.3
M5,2023-10-25T02:30:00Z,19.3
M5,2023-10-25T02:35:00Z,19.3
M5,2023-10-25T02:40:00Z,19.39
M5,2023-10-25T02:45:00Z,19.3
M5,2023-10-25T02:50:00Z,19.35
M5,2023-10-25T02:55:00Z,19.3
M5,2023-10-25T03:00:00Z,19.3
M5,2023-10-25T03:05:00Z,19.3
M5,2023-10-25T03:10:00Z,19.3
M5,2023-10-25T03:15:00Z,19.35
M5,2023-10-25T03:20:00Z,19.39
M5,2023-10-25T03:25:00Z,19.3
M5,2023-10-25T03:30:00Z,19.35
M5,2023-10-25T03:35:00Z,19.35
M5,2023-10-25T03:40:00Z,19.35
M5,2023-10-25T03:45:00Z,19.3
M5,2023-10-25T03:50:00Z,19.35
M5,2023-10-25T03:55:00Z,19.26
M5,2023-10-25T04:00:00Z,19.3
M5,2023-10-25T04:05:00Z,19.3
M5,2023-10-25T04:10:00Z,19.3
M5,2023-10-25T04:15:00Z,19.3
M5,2023-10-25T04:20:00Z,19.3
M5,2023-10-25T04:25:00Z,19.26
M5,2023-10-25T04:30:00Z,19.3
M5,2023-10-25T04:35:00Z,19.3
M5,2023-10-25T04:40:00Z,19.22
M5,2023-10-25T04:45:00Z,19.22
M5,2023-10-25T04:50:00Z,19.22
M5,2023-10-25T04:55:00Z,19.17
M5,2023-10-25T05:00:00Z,19.22
M5,2023-10-25T05:05:00Z,19.22
M5,2023-10-25T05:10:00Z,19.17
M5,2023-10-25T05:15:00Z,19.17
M5,2023-10-25T05:20:00Z,19.17
M5,2023-10-25T11:05:00Z,19.26
M5,2023-10-25T11:10:00Z,19.26
M5,2023-10-25T11:15:00Z,19.3
M5,2023-10-25T11:20:00Z,19.3
M5,2023-10-25T11:25:00Z,19.3
M5,2023-10-25T11:30:00Z,19.26
M5,2023-10-25T11:35:00Z,19.26
M5,2023-10-25T11:40:00Z,19.3
M5,2023-10-25T11:45:00Z,19.3
M5,2023-10-25T11:50:00Z,19.3
M5,2023-10-25T11:55:00Z,19.3
M5,2023-10-25T12:00:00Z,19.3
M5,2023-10-25T12:05:00Z,19.3
M5,2023-10-25T12:10:00Z,19.3
M5,2023-10-25T12:15:00Z,19.3
M5,2023-10-25T12:20:00Z,19.3
M5,2023-10-25T12:25:00Z,19.35
M5,2023-10-25T12:30:00Z,19.35
M5,2023-10-25T12:35:00Z,19.35
M5,2023-10-25T12:40:00Z,19.35
M5,2023-10-25T12:45:00Z,19.35
M5,2023-10-25T12:50:00Z,19.39
M5,2023-10-25T12:55:00Z,19.39
M5,2023-10-25T13:00:00Z,19.39
M5,2023-10-25T13:05:00Z,19.35
M5,2023-10-25T13:10:00Z,19.39
M5,2023-10-25T13:15:00Z,19.39
M5,2023-10-25T13:20:00Z,19.39
M5,2023-10-25T13:25:00Z,19.39
M5,2023-10-25T13:30:00Z,19.43
M5,2023-10-25T13:35:00Z,19.39
M5,2023-10-25T13:40:00Z,19.43
M5,2023-10-25T13:45:00Z,19.43
M5,2023-10-25T13:50:00Z,19.43
M5,2023-10-25T13:55:00Z,19.43
M5,2023-10-25T14:00:00Z,19.43
M5,2023-10-25T14:05:00Z,19.43
M5,2023-10-25T14:10:00Z,19.43
M5,2023-10-25T14:15:00Z,19.43
M5,2023-10-25T14:20:00Z,19.43
M5,2023-10-25T14:25:00Z,19.47
M5,2023-10-25T14:30:00Z,19.43
M5,2023-10-25T14:35:00Z,19.43
M5,2023-10-25T14:40:00Z,19.43
M5,2023-10-25T14:45:00Z,19.47
M5,2023-10-25T14:50:00Z,19.47
M5,2023-10-25T14:55:00Z,19.47
M5,2023-10-25T15:00:00Z,19.52
M5,2023-10-25T15:05:00Z,19.52
M5,2023-10-25T15:10:00Z,19.56
M5,2023-10-25T15:15:00Z,19.56
M5,2023-10-25T15:20:00Z,19.6
M5,2023-10-25T15:25:00Z,19.6
M5,2023-10-25T15:30:00Z,19.6
M5,2023-10-25T15:35:00Z,19.56
M5,2023-10-25T15:40:00Z,19.65
M5,2023-10-25T15:45:00Z,19.69
M5,2023-10-25T15:50:00Z,19.65
M5,2023-10-25T15:55:00Z,19.65
M5,2023-10-25T16:00:00Z,19.69
M5,2023-10-25T16:05:00Z,19.69
M5,2023-10-25T16:10:00Z,19.69
M5,2023-10-25T16:15:00Z,19.69
M5,2023-10-25T16:20:00Z,19.73
M5,2023-10-25T16:25:00Z,19.73
M5,2023-10-25T16:30:00Z,19.73
M5,2023-10-25T16:35:00Z,19.77
M5,2023-10-25T16:40:00Z,19.77
M5,2023-10-25T16:45:00Z,19.82
M5,2023-10-25T16:50:00Z,19.82
M5,2023-10-25T16:55:00Z,19.77
M5,2023-10-25T17:00:00Z,19.86
M5,2023-10-25T17:05:00Z,19.9
M5,2023-10-25T17:10:00Z,19.9
M5,2023-10-25T17:15:00Z,20.03
M5,2023-10-25T17:20:00Z,19.95
M5,2023-10-25T17:25:00Z,19.99
M5,2023-10-25T17:30:00Z,20.03
M5,2023-10-25T17:35:00Z,20.12
M5,2023-10-25T17:40:00Z,20.12
M5,2023-10-25T17:45:00Z,20.07
M5,2023-10-25T17:50:00Z,20.07
M5,2023-10-25T17:55:00Z,20.16
M5,2023-10-25T18:00:00Z,20.25
M5,2023-10-25T18:05:00Z,20.46
M5,2023-10-25T18:10:00Z,20.59
M5,2023-10-25T18:15:00Z,20.72
M5,2023-10-25T18:20:00Z,20.5
M5,2023-10-25T18:25:00Z,20.76
M5,2023-10-25T18:35:00Z,20.98
M5,2023-10-25T22:35:00Z,22.91
M5,2023-10-25T22:45:00Z,22.01
M5,2023-10-25T22:50:00Z,21.7
M5,2023-10-25T22:55:00Z,22.22
M5,2023-10-25T23:00:00Z,21.83
M5,2023-10-25T23:05:00Z,21.4
M5,2023-10-25T23:10:00Z,21.36
M5,2023-10-25T23:15:00Z,21.1
M5,2023-10-25T23:20:00Z,21.23
M5,2023-10-25T23:25:00Z,21.1
M5,2023-10-25T23:30:00Z,20.93
M5,2023-10-25T23:35:00Z,20.8
M5,2023-10-25T23:40:00Z,20.72
M5,2023-10-25T23:45:00Z,20.76
M5,2023-10-25T23:50:00Z,20.76
M5,2023-10-25T23:55:00Z,20.72
M5,2023-10-26T00:00:00Z,20.63
M5,2023-10-26T00:05:00Z,20.59
M5,2023-10-26T00:10:00Z,20.55
M5,2023-10-26T00:15:00Z,20.5
M5,2023-10-26T00:20:00Z,20.42
M5,2023-10-26T00:25:00Z,20.42
M5,2023-10-26T00:30:00Z,20.37
M5,2023-10-26T00:35:00Z,20.33
M5,2023-10-26T00:40:00Z,20.33
M5,2023-10-26T00:45:00Z,20.29
M5,2023-10-26T00:50:00Z,20.25
M5,2023-10-26T00:55:00Z,20.25
M5,2023-10-26T01:00:00Z,20.2
M5,2023-10-26T01:05:00Z,20.25
M5,2023-10-26T01:10:00Z,20.2
M5,2023-10-26T01:15:00Z,20.2
M5,2023-10-26T01:20:00Z,20.2
M5,2023-10-26T01:25:00Z,20.2
M5,2023-10-26T01:30:00Z,20.2
M5,2023-10-26T01:35:00Z,20.16
M5,2023-10-26T01:40:00Z,20.16
M5,2023-10-26T01:45:00Z,20.16
M5,2023-10-26T01:50:00Z,20.2
M5,2023-10-26T01:55:00Z,20.2
M5,2023-10-26T02:00:00Z,20.2
M5,2023-10-26T02:05:00Z,20.16
M5,2023-10-26T02:10:00Z,20.2
M5,2023-10-26T02:15:00Z,20.16
M5,2023-10-26T02:20:00Z,20.16
M5,2023-10-26T02:25:00Z,20.2
M5,2023-10-26T02:30:00Z,20.16
M5,2023-10-26T02:35:00Z,20.16
M5,2023-10-26T02:40:00Z,20.2
M5,2023-10-26T02:45:00Z,20.2
M5,2023-10-26T02:50:00Z,20.16
M5,2023-10-26T02:55:00Z,20.16
M5,2023-10-26T03:00:00Z,20.16
M5,2023-10-26T03:05:00Z,20.16
M5,2023-10-26T03:10:00Z,20.16
M5,2023-10-26T03:15:00Z,20.16
M5,2023-10-26T03:20:00Z,20.16
M5,2023-10-26T03:25:00Z,20.12
M5,2023-10-26T03:30:00Z,20.12
M5,2023-10-26T03:35:00Z,20.12
M5,2023-10-26T03:40:00Z,20.2
M5,2023-10-26T03:45:00Z,20.12
M5,2023-10-26T03:50:00Z,20.12
M5,2023-10-26T03:55:00Z,20.12
M5,2023-10-26T04:00:00Z,20.12
M5,2023-10-26T04:05:00Z,20.16
M5,2023-10-26T04:10:00Z,20.12
M5,2023-10-26T04:15:00Z,20.07
M5,2023-10-26T04:20:00Z,20.12
M5,2023-10-26T04:25:00Z,20.12
M5,2023-10-26T04:30:00Z,20.12
M5,2023-10-26T04:35:00Z,20.12
M5,2023-10-26T04:40:00Z,20.07
M5,2023-10-26T04:45:00Z,20.07
M5,2023-10-26T04:50:00Z,20.07
M5,2023-10-26T04:55:00Z,20.07
M5,2023-10-26T05:00:00Z,20.07
M5,2023-10-26T05:05:00Z,20.07
M5,2023-10-26T05:10:00Z,20.07
M5,2023-10-26T05:15:00Z,20.03
M5,2023-10-26T05:20:00Z,20.03
M5,2023-10-26T05:25:00Z,20.03
M5,2023-10-26T05:30:00Z,20.03
M5,2023-10-26T05:35:00Z,20.03
M5,2023-10-26T05:40:00Z,19.99
M5,2023-10-26T05:45:00Z,19.95
M5,2023-10-26T05:50:00Z,19.99
M5,2023-10-26T05:55:00Z,19.95
M5,2023-10-26T06:05:00Z,19.95
M5,2023-10-26T11:25:00Z,19.39
M5,2023-10-26T11:35:00Z,19.52
M5,2023-10-26T11:40:00Z,19.52
M5,2023-10-26T11:45:00Z,19.56
M5,2023-10-26T11:50:00Z,19.6
M5,2023-10-26T11:55:00Z,19.6
M5,2023-10-26T12:00:00Z,19.6
M5,2023-10-26T12:05:00Z,19.6
M5,2023-10-26T12:10:00Z,19.65
M5,2023-10-26T12:15:00Z,19.6
M5,2023-10-26T12:20:00Z,19.6
M5,2023-10-26T12:25:00Z,19.65
M5,2023-10-26T12:30:00Z,19.6
M5,2023-10-26T12:35:00Z,19.65
M5,2023-10-26T12:40:00Z,19.65
M5,2023-10-26T12:45:00Z,19.65
M5,2023-10-26T12:50:00Z,19.65
M5,2023-10-26T12:55:00Z,19.69
M5,2023-10-26T13:00:00Z,19.65
M5,2023-10-26T13:05:00Z,19.69
M5,2023-10-26T13:10:00Z,19.65
M5,2023-10-26T13:15:00Z,19.65
M5,2023-10-26T13:20:00Z,19.65
M5,2023-10-26T13:25:00Z,19.65
M5,2023-10-26T13:30:00Z,19.6
M5,2023-10-26T13:35:00Z,19.6
M5,2023-10-26T13:40:00Z,19.6
M5,2023-10-26T13:45:00Z,19.56
M5,2023-10-26T13:50:00Z,19.52
M5,2023-10-26T13:55:00Z,19.52
M5,2023-10-26T14:00:00Z,19.47
M5,2023-10-26T14:05:00Z,19.43
M5,2023-10-26T14:10:00Z,19.47
M5,2023-10-26T14:15:00Z,19.39
M5,2023-10-26T14:20:00Z,19.43
M5,2023-10-26T14:25:00Z,19.43
M5,2023-10-26T14:30:00Z,19.39
M5,2023-10-26T14:35:00Z,19.43
M5,2023-10-26T14:40:00Z,19.52
M5,2023-10-26T14:45:00Z,19.43
M5,2023-10-26T14:50:00Z,19.6
M5,2023-10-26T14:55:00Z,19.47
M5,2023-10-26T15:00:00Z,19.56
M5,2023-10-26T15:05:00Z,19.6
M5,2023-10-26T15:10:00Z,19.6
M5,2023-10-26T15:15:00Z,19.69
M5,2023-10-26T15:20:00Z,19.52
M5,2023-10-26T15:25:00Z,19.69
M5,2023-10-26T15:30:00Z,19.56
M5,2023-10-26T15:35:00Z,19.65
M5,2023-10-26T15:40:00Z,19.82
M5,2023-10-26T15:45:00Z,19.86
M5,2023-10-26T15:50:00Z,19.9
M5,2023-10-26T15:55:00Z,19.73
M5,2023-10-26T16:00:00Z,19.56
M5,2023-10-26T16:05:00Z,20.03
M5,2023-10-26T16:10:00Z,20.12
M5,2023-10-26T16:15:00Z,20.2
M5,2023-10-26T16:20:00Z,20.25
M5,2023-10-26T16:25:00Z,20.29
M5,2023-10-26T16:30:00Z,20.29
M5,2023-10-26T16:35:00Z,20.5
M5,2023-10-26T16:40:00Z,20.55
M5,2023-10-26T16:45:00Z,20.63
M5,2023-10-26T16:50:00Z,20.63
M5,2023-10-26T16:55:00Z,20.76
M5,2023-10-26T17:00:00Z,20.85
M5,2023-10-26T17:05:00Z,20.93
M5,2023-10-26T17:10:00Z,21.02
M5,2023-10-26T17:15:00Z,21.15
M5,2023-10-26T17:20:00Z,21.32
M5,2023-10-26T17:25:00Z,21.45
M5,2023-10-26T17:30:00Z,21.53
M5,2023-10-26T17:35:00Z,21.62
M5,2023-10-26T17:40:00Z,21.49
M5,2023-10-26T17:45:00Z,21.7
M5,2023-10-26T17:50:00Z,21.92
M5,2023-10-26T17:55:00Z,21.79
M5,2023-10-26T18:00:00Z,21.75
M5,2023-10-26T18:05:00Z,21.96
M5,2023-10-26T18:10:00Z,22.13
M5,2023-10-26T18:15:00Z,22.01
M5,2023-10-26T18:20:00Z,22.26
M5,2023-10-26T18:25:00Z,22.95
M5,2023-10-26T18:30:00Z,22.99
M5,2023-10-26T18:35:00Z,22.78
M5,2023-10-26T18:40:00Z,23.59
M5,2023-10-26T18:45:00Z,24.58
M5,2023-10-26T23:55:00Z,20.98
M5,2023-10-27T00:00:00Z,20.76
M5,2023-10-27T00:05:00Z,20.33
M5,2023-10-27T00:10:00Z,20.16
M5,2023-10-27T00:15:00Z,20.12
M5,2023-10-27T00:20:00Z,20.07
M5,2023-10-27T00:25:00Z,19.99
M5,2023-10-27T00:30:00Z,20.03
M5,2023-10-27T00:35:00Z,19.99
M5,2023-10-27T00:40:00Z,19.95
M5,2023-10-27T00:45:00Z,19.86
M5,2023-10-27T00:50:00Z,19.82
M5,2023-10-27T00:55:00Z,19.77
M5,2023-10-27T01:00:00Z,19.73
M5,2023-10-27T01:05:00Z,19.73
M5,2023-10-27T01:10:00Z,19.65
M5,2023-10-27T01:15:00Z,19.6
M5,2023-10-27T01:20:00Z,19.56
M5,2023-10-27T01:25:00Z,19.6
M5,2023-10-27T01:30:00Z,19.47
M5,2023-10-27T01:35:00Z,19.43
M5,2023-10-27T01:40:00Z,19.39
M5,2023-10-27T01:45:00Z,19.39
M5,2023-10-27T01:50:00Z,19.22
M5,2023-10-27T01:55:00Z,19.09
M5,2023-10-27T02:00:00Z,19.05
M5,2023-10-27T02:05:00Z,19
M5,2023-10-27T02:10:00Z,19.13
M5,2023-10-27T02:15:00Z,18.92
M5,2023-10-27T02:20:00Z,18.87
M5,2023-10-27T02:25:00Z,18.83
M5,2023-10-27T02:30:00Z,18.83
M5,2023-10-27T02:35:00Z,18.87
M5,2023-10-27T02:40:00Z,18.74
M5,2023-10-27T02:45:00Z,18.62
M5,2023-10-27T02:50:00Z,18.57
M5,2023-10-27T02:55:00Z,18.57
M5,2023-10-27T03:00:00Z,18.62
M5,2023-10-27T03:05:00Z,18.66
M5,2023-10-27T03:10:00Z,18.57
M5,2023-10-27T03:15:00Z,18.53
M5,2023-10-27T03:20:00Z,18.53
M5,2023-10-27T03:25:00Z,18.57
M5,2023-10-27T03:30:00Z,18.53
M5,2023-10-27T03:35:00Z,18.62
M5,2023-10-27T03:40:00Z,18.53
M5,2023-10-27T03:45:00Z,18.53
M5,2023-10-27T03:50:00Z,18.53
M5,2023-10-27T03:55:00Z,18.57
M5,2023-10-27T04:00:00Z,18.57
M5,2023-10-27T04:05:00Z,18.53
M5,2023-10-27T04:10:00Z,18.49
M5,2023-10-27T04:15:00Z,18.49
M5,2023-10-27T04:20:00Z,18.49
M5,2023-10-27T04:25:00Z,18.49
M5,2023-10-27T04:30:00Z,18.44
M5,2023-10-27T04:35:00Z,18.57
M5,2023-10-27T04:40:00Z,18.53
M5,2023-10-27T04:45:00Z,18.49
M5,2023-10-27T04:50:00Z,18.57
M5,2023-10-27T04:55:00Z,18.49
M5,2023-10-27T05:00:00Z,18.53
M5,2023-10-27T05:05:00Z,18.53
M5,2023-10-27T05:10:00Z,18.53
M5,2023-10-27T05:15:00Z,18.49
M5,2023-10-27T05:20:00Z,18.49
M5,2023-10-27T05:25:00Z,18.57
M5,2023-10-27T05:30:00Z,18.49
M5,2023-10-27T05:35:00Z,18.49
M5,2023-10-27T05:40:00Z,18.53
M5,2023-10-27T05:45:00Z,18.57
M5,2023-10-27T05:50:00Z,18.53
M5,2023-10-27T05:55:00Z,18.49
M5,2023-10-27T06:00:00Z,18.53
M5,2023-10-27T06:05:00Z,18.49
M5,2023-10-27T06:10:00Z,18.49
M5,2023-10-27T06:15:00Z,18.53
M5,2023-10-27T06:20:00Z,18.49
M5,2023-10-27T06:25:00Z,18.44
M5,2023-10-27T06:30:00Z,18.4
M5,2023-10-27T06:35:00Z,18.44
M5,2023-10-27T06:40:00Z,18.4
M5,2023-10-27T06:45:00Z,18.4
M5,2023-10-27T11:55:00Z,18.1
M5,2023-10-27T12:00:00Z,18.1
M5,2023-10-27T12:05:00Z,18.1
M5,2023-10-27T12:10:00Z,18.06
M5,2023-10-27T12:15:00Z,18.1
M5,2023-10-27T12:20:00Z,18.1
M5,2023-10-27T12:25:00Z,18.1
M5,2023-10-27T12:30:00Z,18.06
M5,2023-10-27T12:35:00Z,18.1
M5,2023-10-27T12:40:00Z,18.1
M5,2023-10-27T12:45:00Z,18.1
M5,2023-10-27T12:50:00Z,18.1
M5,2023-10-27T12:55:00Z,18.1
M5,2023-10-27T13:00:00Z,18.1
M5,2023-10-27T13:05:00Z,18.06
M5,2023-10-27T13:10:00Z,18.06
M5,2023-10-27T13:15:00Z,18.1
M5,2023-10-27T13:20:00Z,18.14
M5,2023-10-27T13:25:00Z,18.1
M5,2023-10-27T13:30:00Z,18.14
M5,2023-10-27T13:35:00Z,18.14
M5,2023-10-27T13:40:00Z,18.14
M5,2023-10-27T13:45:00Z,18.14
M5,2023-10-27T13:50:00Z,18.14
M5,2023-10-27T13:55:00Z,18.14
M5,2023-10-27T14:00:00Z,18.14
M5,2023-10-27T14:05:00Z,18.14
M5,2023-10-27T14:10:00Z,18.14
M5,2023-10-27T14:15:00Z,18.14
M5,2023-10-27T14:20:00Z,18.14
M5,2023-10-27T14:25:00Z,18.1
M5,2023-10-27T14:30:00Z,18.1
M5,2023-10-27T14:35:00Z,18.02
M5,2023-10-27T14:40:00Z,18.06
M5,2023-10-27T14:45:00Z,18.06
M5,2023-10-27T14:50:00Z,18.02
M5,2023-10-27T14:55:00Z,18.1
M5,2023-10-27T15:00:00Z,18.14
M5,2023-10-27T15:05:00Z,18.14
M5,2023-10-27T15:10:00Z,18.19
M5,2023-10-27T15:15:00Z,18.27
M5,2023-10-27T15:20:00Z,18.32
M5,2023-10-27T15:25:00Z,18.32
M5,2023-10-27T15:30:00Z,18.23
M5,2023-10-27T15:35:00Z,18.14
M5,2023-10-27T15:40:00Z,18.23
M5,2023-10-27T15:45:00Z,18.4
M5,2023-10-27T15:50:00Z,18.27
M5,2023-10-27T15:55:00Z,18.36
M5,2023-10-27T16:00:00Z,18.44
M5,2023-10-27T16:05:00Z,18.79
M5,2023-10-27T16:10:00Z,18.83
M5,2023-10-27T16:15:00Z,18.79
M5,2023-10-27T16:20:00Z,18.87
M5,2023-10-27T16:25:00Z,18.83
M5,2023-10-27T16:30:00Z,18.92
M5,2023-10-27T16:35:00Z,18.96
M5,2023-10-27T16:40:00Z,18.53
M5,2023-10-27T16:45:00Z,19.43
M5,2023-10-27T16:50:00Z,19.52
M5,2023-10-27T16:55:00Z,19.39
M5,2023-10-27T17:00:00Z,19.43
M5,2023-10-27T17:05:00Z,19.52
