#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,09/01/2023 09:45:00,23.08,279.12,,,,
2,09/01/2023 09:50:00,22.35,350.88,,,,
3,09/01/2023 09:55:00,22.31,306.88,,,,
4,09/01/2023 10:00:00,22.35,225.36,,,,
5,09/01/2023 10:05:00,22.35,205.44,,,,
6,09/01/2023 10:10:00,22.31,213.52,,,,
7,09/01/2023 10:15:00,22.31,211.04,,,,
8,09/01/2023 10:20:00,22.31,211.04,,,,
9,09/01/2023 10:25:00,22.31,209.92,,,,
10,09/01/2023 10:30:00,22.26,206.56,,,,
11,09/01/2023 10:35:00,22.26,209.12,,,,
12,09/01/2023 10:40:00,22.26,210.16,,,,
13,09/01/2023 10:45:00,22.26,205.44,,,,
14,09/01/2023 10:50:00,22.22,201.12,,,,
15,09/01/2023 10:55:00,22.22,202.88,,,,
16,09/01/2023 11:00:00,22.18,205.44,,,,
17,09/01/2023 11:05:00,22.13,205.44,,,,
18,09/01/2023 11:10:00,22.13,204.56,,,,
19,09/01/2023 11:15:00,22.13,0.00,,,,
20,09/01/2023 11:20:00,22.09,0.00,,,,
21,09/01/2023 11:25:00,22.05,0.00,,,,
22,09/01/2023 11:30:00,22.01,205.44,,,,
23,09/01/2023 11:35:00,22.01,203.68,,,,
24,09/01/2023 11:40:00,22.01,199.28,,,,
25,09/01/2023 11:45:00,22.01,201.84,,,,
26,09/01/2023 11:50:00,22.01,201.84,,,,
27,09/01/2023 11:55:00,21.96,200.96,,,,
28,09/01/2023 12:00:00,21.88,200.96,,,,
29,09/01/2023 12:05:00,21.92,197.52,,,,
30,09/01/2023 12:10:00,21.92,198.48,,,,
31,09/01/2023 12:15:00,21.88,198.32,,,,
32,09/01/2023 12:20:00,21.88,200.96,,,,
33,09/01/2023 12:25:00,21.88,200.08,,,,
34,09/01/2023 12:30:00,21.83,200.08,,,,
35,09/01/2023 12:35:00,21.83,200.08,,,,
36,09/01/2023 12:40:00,21.83,200.08,,,,
37,09/01/2023 12:45:00,21.79,199.20,,,,
38,09/01/2023 12:50:00,21.79,199.20,,,,
39,09/01/2023 12:55:00,21.79,197.52,,,,
40,09/01/2023 13:00:00,21.75,200.96,,,,
41,09/01/2023 13:05:00,21.70,198.48,,,,
42,09/01/2023 13:10:00,21.70,200.96,,,,
43,09/01/2023 13:15:00,21.66,0.00,,,,
44,09/01/2023 13:20:00,21.66,0.00,,,,
45,09/01/2023 13:25:00,21.66,0.00,,,,
46,09/01/2023 13:30:00,21.62,0.00,,,,
47,09/01/2023 13:35:00,21.58,0.00,,,,
48,09/01/2023 13:40:00,21.62,0.00,,,,
49,09/01/2023 13:45:00,21.62,192.80,,,,
50,09/01/2023 13:50:00,21.49,141.68,,,,
51,09/01/2023 13:55:00,21.49,149.84,,,,
52,09/01/2023 14:00:00,21.49,184.00,,,,
53,09/01/2023 14:05:00,21.49,158.80,,,,
54,09/01/2023 14:10:00,21.45,334.72,,,,
55,09/01/2023 14:15:00,21.45,358.24,,,,
56,09/01/2023 14:20:00,21.49,369.76,,,,
57,09/01/2023 14:25:00,21.45,160.68,,,,
58,09/01/2023 14:27:56,,,Logged,,,
59,09/01/2023 14:27:57,,,,Logged,,
60,09/01/2023 14:27:58,,,Logged,Logged,Logged,Logged
