#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,09/01/2023 09:55:00,22.18,236.80,,,,
2,09/01/2023 10:00:00,22.31,255.36,,,,
3,09/01/2023 10:05:00,22.31,193.04,,,,
4,09/01/2023 10:10:00,22.31,199.36,,,,
5,09/01/2023 10:15:00,22.31,202.00,,,,
6,09/01/2023 10:20:00,22.31,195.76,,,,
7,09/01/2023 10:25:00,22.31,194.88,,,,
8,09/01/2023 10:30:00,22.26,197.52,,,,
9,09/01/2023 10:35:00,22.22,200.24,,,,
10,09/01/2023 10:40:00,22.18,194.00,,,,
11,09/01/2023 10:45:00,22.22,197.44,,,,
12,09/01/2023 10:50:00,22.18,195.68,,,,
13,09/01/2023 10:55:00,22.13,193.12,,,,
14,09/01/2023 11:00:00,22.13,199.36,,,,
15,09/01/2023 11:05:00,22.05,196.56,,,,
16,09/01/2023 11:10:00,22.05,199.36,,,,
17,09/01/2023 11:15:00,22.05,0.44,,,,
18,09/01/2023 11:20:00,21.96,0.44,,,,
19,09/01/2023 11:25:00,21.96,0.44,,,,
20,09/01/2023 11:30:00,21.96,198.48,,,,
21,09/01/2023 11:35:00,21.92,197.52,,,,
22,09/01/2023 11:40:00,21.88,195.76,,,,
23,09/01/2023 11:45:00,21.83,193.92,,,,
24,09/01/2023 11:50:00,21.83,190.48,,,,
25,09/01/2023 11:55:00,21.83,195.76,,,,
26,09/01/2023 12:00:00,21.75,194.88,,,,
27,09/01/2023 12:05:00,21.75,189.44,,,,
28,09/01/2023 12:10:00,21.75,193.04,,,,
29,09/01/2023 12:15:00,21.75,193.04,,,,
30,09/01/2023 12:20:00,21.66,188.72,,,,
31,09/01/2023 12:25:00,21.70,195.76,,,,
32,09/01/2023 12:30:00,21.70,188.72,,,,
33,09/01/2023 12:35:00,21.62,188.72,,,,
34,09/01/2023 12:40:00,21.66,193.12,,,,
35,09/01/2023 12:45:00,21.58,188.72,,,,
36,09/01/2023 12:50:00,21.58,194.88,,,,
37,09/01/2023 12:55:00,21.58,194.88,,,,
38,09/01/2023 13:00:00,21.58,196.64,,,,
39,09/01/2023 13:05:00,21.53,189.60,,,,
40,09/01/2023 13:10:00,21.53,196.56,,,,
41,09/01/2023 13:15:00,21.49,0.00,,,,
42,09/01/2023 13:20:00,21.53,0.00,,,,
43,09/01/2023 13:25:00,21.49,0.00,,,,
44,09/01/2023 13:30:00,21.49,0.00,,,,
45,09/01/2023 13:35:00,21.45,0.00,,,,
46,09/01/2023 13:40:00,21.45,0.00,,,,
47,09/01/2023 13:45:00,21.45,183.36,,,,
48,09/01/2023 13:50:00,21.49,381.76,,,,
49,09/01/2023 13:55:00,21.49,412.80,,,,
50,09/01/2023 13:58:25,,,Logged,,,
51,09/01/2023 13:58:26,,,,Logged,,
52,09/01/2023 13:58:30,,,,,Logged,Logged
