#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,09/01/2023 09:50:00,22.39,270.40,,,,
2,09/01/2023 09:55:00,22.39,292.08,,,,
3,09/01/2023 10:00:00,22.43,365.44,,,,
4,09/01/2023 10:05:00,22.52,366.24,,,,
5,09/01/2023 10:10:00,22.48,387.20,,,,
6,09/01/2023 10:15:00,22.43,395.84,,,,
7,09/01/2023 10:20:00,22.39,389.76,,,,
8,09/01/2023 10:25:00,22.35,388.00,,,,
9,09/01/2023 10:30:00,22.31,388.00,,,,
10,09/01/2023 10:35:00,22.26,392.32,,,,
11,09/01/2023 10:40:00,22.26,394.88,,,,
12,09/01/2023 10:45:00,22.22,388.00,,,,
13,09/01/2023 10:50:00,22.18,384.48,,,,
14,09/01/2023 10:55:00,22.18,394.08,,,,
15,09/01/2023 11:00:00,22.13,388.00,,,,
16,09/01/2023 11:05:00,22.05,392.32,,,,
17,09/01/2023 11:10:00,22.05,387.20,,,,
18,09/01/2023 11:15:00,22.01,1.30,,,,
19,09/01/2023 11:20:00,22.01,1.30,,,,
20,09/01/2023 11:25:00,21.96,1.30,,,,
21,09/01/2023 11:30:00,21.96,388.96,,,,
22,09/01/2023 11:35:00,21.96,385.44,,,,
23,09/01/2023 11:40:00,21.92,385.44,,,,
24,09/01/2023 11:45:00,21.92,389.76,,,,
25,09/01/2023 11:50:00,21.88,385.44,,,,
26,09/01/2023 11:55:00,21.88,385.44,,,,
27,09/01/2023 12:00:00,21.79,388.96,,,,
28,09/01/2023 12:05:00,21.79,382.88,,,,
29,09/01/2023 12:10:00,21.83,383.68,,,,
30,09/01/2023 12:15:00,21.79,382.88,,,,
31,09/01/2023 12:20:00,21.70,382.88,,,,
32,09/01/2023 12:25:00,21.70,386.56,,,,
33,09/01/2023 12:30:00,21.66,382.88,,,,
34,09/01/2023 12:35:00,21.66,382.88,,,,
35,09/01/2023 12:40:00,21.70,387.20,,,,
36,09/01/2023 12:45:00,21.66,381.92,,,,
37,09/01/2023 12:50:00,21.66,388.00,,,,
38,09/01/2023 12:55:00,21.62,388.00,,,,
39,09/01/2023 13:00:00,21.58,388.00,,,,
40,09/01/2023 13:05:00,21.58,385.44,,,,
41,09/01/2023 13:10:00,21.58,386.24,,,,
42,09/01/2023 13:15:00,21.53,0.00,,,,
43,09/01/2023 13:20:00,21.49,0.00,,,,
44,09/01/2023 13:25:00,21.53,0.00,,,,
45,09/01/2023 13:30:00,21.49,0.00,,,,
46,09/01/2023 13:35:00,21.45,0.00,,,,
47,09/01/2023 13:40:00,21.45,0.00,,,,
48,09/01/2023 13:45:00,21.45,368.96,,,,
49,09/01/2023 13:50:00,21.49,311.44,,,,
50,09/01/2023 13:55:00,21.49,325.36,,,,
51,09/01/2023 14:00:00,21.49,325.36,,,,
52,09/01/2023 14:05:00,21.45,308.80,,,,
53,09/01/2023 14:10:00,21.45,287.76,,,,
54,09/01/2023 14:15:00,21.49,378.40,,,,
55,09/01/2023 14:20:00,21.53,379.36,,,,
56,09/01/2023 14:25:00,21.53,156.04,,,,
57,09/01/2023 14:30:00,21.53,420.32,,,,
58,09/01/2023 14:34:14,,,Logged,,,
59,09/01/2023 14:34:17,,,,Logged,,
60,09/01/2023 14:34:18,,,,,Logged,Logged
