#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,09/01/2023 10:00:00,22.43,295.68,,,,
2,09/01/2023 10:05:00,22.43,307.36,,,,
3,09/01/2023 10:10:00,22.43,329.12,,,,
4,09/01/2023 10:15:00,22.39,327.44,,,,
5,09/01/2023 10:20:00,22.35,328.32,,,,
6,09/01/2023 10:25:00,22.31,322.88,,,,
7,09/01/2023 10:30:00,22.31,321.12,,,,
8,09/01/2023 10:35:00,22.31,326.56,,,,
9,09/01/2023 10:40:00,22.26,323.84,,,,
10,09/01/2023 10:45:00,22.22,326.56,,,,
11,09/01/2023 10:50:00,22.22,322.00,,,,
12,09/01/2023 10:55:00,22.18,326.56,,,,
13,09/01/2023 11:00:00,22.18,324.72,,,,
14,09/01/2023 11:05:00,22.13,322.88,,,,
15,09/01/2023 11:10:00,22.09,325.60,,,,
16,09/01/2023 11:15:00,22.05,0.67,,,,
17,09/01/2023 11:20:00,22.05,0.67,,,,
18,09/01/2023 11:25:00,22.01,0.67,,,,
19,09/01/2023 11:30:00,22.01,323.60,,,,
20,09/01/2023 11:35:00,21.92,320.24,,,,
21,09/01/2023 11:40:00,21.92,322.88,,,,
22,09/01/2023 11:45:00,21.88,318.40,,,,
23,09/01/2023 11:50:00,21.88,318.40,,,,
24,09/01/2023 11:55:00,21.88,320.88,,,,
25,09/01/2023 12:00:00,21.83,321.12,,,,
26,09/01/2023 12:05:00,21.79,319.28,,,,
27,09/01/2023 12:10:00,21.79,319.12,,,,
28,09/01/2023 12:15:00,21.79,310.96,,,,
29,09/01/2023 12:20:00,21.79,316.64,,,,
30,09/01/2023 12:25:00,21.75,322.72,,,,
31,09/01/2023 12:30:00,21.75,319.12,,,,
32,09/01/2023 12:35:00,21.70,320.00,,,,
33,09/01/2023 12:40:00,21.75,318.16,,,,
34,09/01/2023 12:45:00,21.70,318.40,,,,
35,09/01/2023 12:50:00,21.66,317.28,,,,
36,09/01/2023 12:55:00,21.66,319.28,,,,
37,09/01/2023 13:00:00,21.70,320.88,,,,
38,09/01/2023 13:05:00,21.66,316.40,,,,
39,09/01/2023 13:10:00,21.66,320.00,,,,
40,09/01/2023 13:15:00,21.62,0.00,,,,
41,09/01/2023 13:20:00,21.62,0.00,,,,
42,09/01/2023 13:25:00,21.58,0.00,,,,
43,09/01/2023 13:30:00,21.62,0.00,,,,
44,09/01/2023 13:35:00,21.62,0.00,,,,
45,09/01/2023 13:40:00,21.58,0.00,,,,
46,09/01/2023 13:45:00,21.62,293.92,,,,
47,09/01/2023 13:50:00,21.53,314.56,,,,
48,09/01/2023 13:55:00,21.49,332.48,,,,
49,09/01/2023 14:00:00,21.49,378.08,,,,
50,09/01/2023 14:05:00,21.49,375.36,,,,
51,09/01/2023 14:10:00,21.49,391.52,,,,
52,09/01/2023 14:13:57,,,Logged,,,
53,09/01/2023 14:13:58,,,,Logged,,
54,09/01/2023 14:13:59,,,,,Logged,Logged
