#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,09/01/2023 10:00:00,22.35,364.64,,,,
2,09/01/2023 10:05:00,22.31,334.40,,,,
3,09/01/2023 10:10:00,22.26,352.48,,,,
4,09/01/2023 10:15:00,22.26,340.32,,,,
5,09/01/2023 10:20:00,22.26,346.56,,,,
6,09/01/2023 10:25:00,22.26,348.32,,,,
7,09/01/2023 10:30:00,22.18,332.64,,,,
8,09/01/2023 10:35:00,22.18,339.52,,,,
9,09/01/2023 10:40:00,22.13,344.96,,,,
10,09/01/2023 10:45:00,22.13,348.32,,,,
11,09/01/2023 10:50:00,22.13,340.64,,,,
12,09/01/2023 10:55:00,22.09,347.52,,,,
13,09/01/2023 11:00:00,22.09,338.72,,,,
14,09/01/2023 11:05:00,22.01,348.32,,,,
15,09/01/2023 11:10:00,22.01,338.72,,,,
16,09/01/2023 11:15:00,21.92,0.86,,,,
17,09/01/2023 11:20:00,21.92,0.86,,,,
18,09/01/2023 11:25:00,21.88,1.07,,,,
19,09/01/2023 11:30:00,21.88,337.76,,,,
20,09/01/2023 11:35:00,21.83,336.16,,,,
21,09/01/2023 11:40:00,21.88,339.68,,,,
22,09/01/2023 11:45:00,21.79,343.20,,,,
23,09/01/2023 11:50:00,21.75,343.20,,,,
24,09/01/2023 11:55:00,21.75,335.20,,,,
25,09/01/2023 12:00:00,21.70,336.16,,,,
26,09/01/2023 12:05:00,21.66,342.40,,,,
27,09/01/2023 12:10:00,21.70,340.64,,,,
28,09/01/2023 12:15:00,21.62,280.88,,,,
29,09/01/2023 12:20:00,21.62,342.40,,,,
30,09/01/2023 12:25:00,21.62,336.96,,,,
31,09/01/2023 12:30:00,21.58,341.44,,,,
32,09/01/2023 12:35:00,21.58,343.20,,,,
33,09/01/2023 12:40:00,21.53,341.44,,,,
34,09/01/2023 12:45:00,21.49,341.44,,,,
35,09/01/2023 12:50:00,21.45,331.84,,,,
36,09/01/2023 12:55:00,21.53,338.72,,,,
37,09/01/2023 13:00:00,21.45,338.08,,,,
38,09/01/2023 13:05:00,21.45,343.20,,,,
39,09/01/2023 13:10:00,21.45,332.64,,,,
40,09/01/2023 13:15:00,21.45,0.00,,,,
41,09/01/2023 13:20:00,21.40,0.00,,,,
42,09/01/2023 13:25:00,21.40,0.00,,,,
43,09/01/2023 13:30:00,21.36,0.00,,,,
44,09/01/2023 13:35:00,21.32,0.00,,,,
45,09/01/2023 13:40:00,21.36,0.00,,,,
46,09/01/2023 13:45:00,21.36,330.08,,,,
47,09/01/2023 13:47:03,,,Logged,Logged,,
48,09/01/2023 13:47:07,,,,,Logged,Logged
