#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,01/16/2024 10:10:00,19.47,283.44,,,,
2,01/16/2024 10:15:00,20.55,285.20,,,,
3,01/16/2024 10:20:00,20.80,299.04,,,,
4,01/16/2024 10:25:00,20.80,281.68,,,,
5,01/16/2024 10:30:00,20.76,308.80,,,,
6,01/16/2024 10:35:00,20.76,308.80,,,,
7,01/16/2024 10:40:00,20.68,305.36,,,,
8,01/16/2024 10:45:00,20.68,299.92,,,,
9,01/16/2024 10:50:00,20.63,302.56,,,,
10,01/16/2024 10:55:00,20.59,294.72,,,,
11,01/16/2024 11:00:00,20.50,291.28,,,,
12,01/16/2024 11:05:00,20.55,292.08,,,,
13,01/16/2024 11:10:00,20.50,310.56,,,,
14,01/16/2024 11:15:00,20.46,314.88,,,,
15,01/16/2024 11:20:00,20.46,303.44,,,,
16,01/16/2024 11:25:00,20.42,304.48,,,,
17,01/16/2024 11:30:00,20.37,286.00,,,,
18,01/16/2024 11:35:00,20.33,312.32,,,,
19,01/16/2024 11:40:00,20.29,304.48,,,,
20,01/16/2024 11:45:00,20.25,315.52,,,,
21,01/16/2024 11:50:00,20.20,306.00,,,,
22,01/16/2024 11:55:00,20.20,316.64,,,,
23,01/16/2024 12:00:00,20.20,305.36,,,,
24,01/16/2024 12:05:00,20.16,308.00,,,,
25,01/16/2024 12:10:00,20.16,315.76,,,,
26,01/16/2024 12:15:00,20.12,306.00,,,,
27,01/16/2024 12:20:00,20.07,308.80,,,,
28,01/16/2024 12:25:00,20.03,308.80,,,,
29,01/16/2024 12:30:00,20.03,316.64,,,,
30,01/16/2024 12:35:00,20.07,304.48,,,,
31,01/16/2024 12:40:00,20.03,306.24,,,,
32,01/16/2024 12:45:00,19.99,312.32,,,,
33,01/16/2024 12:50:00,19.99,305.12,,,,
34,01/16/2024 12:55:00,19.99,308.80,,,,
35,01/16/2024 13:00:00,19.90,309.68,,,,
36,01/16/2024 13:05:00,19.95,310.56,,,,
37,01/16/2024 13:10:00,19.86,308.80,,,,
38,01/16/2024 13:15:00,19.90,306.24,,,,
39,01/16/2024 13:20:00,19.86,305.36,,,,
40,01/16/2024 13:25:00,19.86,314.00,,,,
41,01/16/2024 13:30:00,19.90,305.36,,,,
42,01/16/2024 13:35:00,19.86,315.76,,,,
43,01/16/2024 13:40:00,19.82,314.00,,,,
44,01/16/2024 13:45:00,19.86,315.76,,,,
45,01/16/2024 13:50:00,19.82,309.68,,,,
46,01/16/2024 13:55:00,19.82,310.56,,,,
47,01/16/2024 14:00:00,19.77,308.80,,,,
48,01/16/2024 14:05:00,19.82,305.36,,,,
49,01/16/2024 14:10:00,19.82,308.80,,,,
50,01/16/2024 14:15:00,19.77,1.73,,,,
51,01/16/2024 14:20:00,19.69,1.95,,,,
52,01/16/2024 14:25:00,19.73,1.95,,,,
53,01/16/2024 14:30:00,19.73,1.51,,,,
54,01/16/2024 14:35:00,19.73,1.95,,,,
55,01/16/2024 14:40:00,19.69,2.17,,,,
56,01/16/2024 14:45:00,19.77,1.73,,,,
57,01/16/2024 14:50:00,19.69,1.51,,,,
58,01/16/2024 14:55:00,19.69,1.30,,,,
59,01/16/2024 15:00:00,19.69,1.95,,,,
60,01/16/2024 15:05:00,19.69,1.51,,,,
61,01/16/2024 15:10:00,19.69,0.86,,,,
62,01/16/2024 15:15:00,19.65,0.65,,,,
63,01/16/2024 15:20:00,19.69,0.43,,,,
64,01/16/2024 15:25:00,19.65,0.21,,,,
65,01/16/2024 15:30:00,19.69,0.43,,,,
66,01/16/2024 15:35:00,19.69,0.21,,,,
67,01/16/2024 15:40:00,19.69,0.21,,,,
