#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,01/16/2024 10:20:00,20.07,234.32,,,,
2,01/16/2024 10:25:00,20.59,228.80,,,,
3,01/16/2024 10:30:00,20.63,234.32,,,,
4,01/16/2024 10:35:00,20.68,235.20,,,,
5,01/16/2024 10:40:00,20.68,232.56,,,,
6,01/16/2024 10:45:00,20.63,239.68,,,,
7,01/16/2024 10:50:00,20.59,237.92,,,,
8,01/16/2024 10:55:00,20.55,235.20,,,,
9,01/16/2024 11:00:00,20.50,221.68,,,,
10,01/16/2024 11:05:00,20.50,227.04,,,,
11,01/16/2024 11:10:00,20.42,234.32,,,,
12,01/16/2024 11:15:00,20.42,237.04,,,,
13,01/16/2024 11:20:00,20.42,232.56,,,,
14,01/16/2024 11:25:00,20.33,235.20,,,,
15,01/16/2024 11:30:00,20.33,229.68,,,,
16,01/16/2024 11:35:00,20.29,241.44,,,,
17,01/16/2024 11:40:00,20.25,239.68,,,,
18,01/16/2024 11:45:00,20.25,237.92,,,,
19,01/16/2024 11:50:00,20.25,240.56,,,,
20,01/16/2024 11:55:00,20.16,237.92,,,,
21,01/16/2024 12:00:00,20.16,242.32,,,,
22,01/16/2024 12:05:00,20.16,240.56,,,,
23,01/16/2024 12:10:00,20.16,238.80,,,,
24,01/16/2024 12:15:00,20.07,239.68,,,,
25,01/16/2024 12:20:00,20.07,237.92,,,,
26,01/16/2024 12:25:00,20.12,242.32,,,,
27,01/16/2024 12:30:00,19.99,241.44,,,,
28,01/16/2024 12:35:00,19.99,237.92,,,,
29,01/16/2024 12:40:00,19.95,236.08,,,,
30,01/16/2024 12:45:00,19.95,236.08,,,,
31,01/16/2024 12:50:00,19.90,234.32,,,,
32,01/16/2024 12:55:00,19.90,234.32,,,,
33,01/16/2024 13:00:00,19.86,237.92,,,,
34,01/16/2024 13:05:00,19.82,238.80,,,,
35,01/16/2024 13:10:00,19.82,239.68,,,,
36,01/16/2024 13:15:00,19.77,238.80,,,,
37,01/16/2024 13:20:00,19.77,241.44,,,,
38,01/16/2024 13:25:00,19.77,239.68,,,,
39,01/16/2024 13:30:00,19.77,237.04,,,,
40,01/16/2024 13:35:00,19.73,243.20,,,,
41,01/16/2024 13:40:00,19.73,238.80,,,,
42,01/16/2024 13:45:00,19.73,241.44,,,,
43,01/16/2024 13:50:00,19.69,237.92,,,,
44,01/16/2024 13:55:00,19.69,242.32,,,,
45,01/16/2024 14:00:00,19.69,237.04,,,,
46,01/16/2024 14:05:00,19.65,237.92,,,,
47,01/16/2024 14:10:00,19.65,238.80,,,,
48,01/16/2024 14:15:00,19.60,0.88,,,,
49,01/16/2024 14:20:00,19.69,0.88,,,,
50,01/16/2024 14:25:00,19.65,0.88,,,,
51,01/16/2024 14:30:00,19.65,1.10,,,,
52,01/16/2024 14:35:00,19.65,1.10,,,,
53,01/16/2024 14:40:00,19.65,1.10,,,,
54,01/16/2024 14:45:00,19.60,0.88,,,,
55,01/16/2024 14:50:00,19.60,0.66,,,,
56,01/16/2024 14:55:00,19.60,0.44,,,,
57,01/16/2024 15:00:00,19.65,1.10,,,,
58,01/16/2024 15:05:00,19.60,0.66,,,,
59,01/16/2024 15:10:00,19.60,0.22,,,,
60,01/16/2024 15:15:00,19.60,0.00,,,,
61,01/16/2024 15:20:00,19.65,0.00,,,,
62,01/16/2024 15:25:00,19.60,0.00,,,,
63,01/16/2024 15:30:00,19.60,0.00,,,,
64,01/16/2024 15:35:00,19.60,0.00,,,,
65,01/16/2024 15:40:00,19.60,0.00,,,,
66,01/16/2024 15:45:00,19.56,0.00,,,,
67,01/16/2024 15:50:00,19.56,0.00,,,,
68,01/16/2024 15:55:00,19.56,0.00,,,,
69,01/16/2024 16:00:00,19.60,0.00,,,,
70,01/16/2024 16:05:00,19.56,0.00,,,,
71,01/16/2024 16:10:00,19.56,0.44,,,,
72,01/16/2024 16:15:00,19.56,1.10,,,,
73,01/16/2024 16:20:00,19.52,0.00,,,,
74,01/16/2024 16:25:00,19.52,0.00,,,,
75,01/16/2024 16:30:00,19.56,239.68,,,,
76,01/16/2024 16:35:00,19.52,237.92,,,,
77,01/16/2024 16:40:00,19.52,237.92,,,,
78,01/16/2024 16:45:00,19.52,235.20,,,,
79,01/16/2024 16:50:00,19.56,0.00,,,,
80,01/16/2024 16:55:00,19.56,0.00,,,,
81,01/16/2024 17:00:00,19.56,0.00,,,,
82,01/16/2024 17:05:00,19.56,0.00,,,,
83,01/16/2024 17:10:00,19.52,0.00,,,,
84,01/16/2024 17:15:00,19.47,0.00,,,,
85,01/16/2024 17:20:00,19.52,0.00,,,,
86,01/16/2024 17:25:00,19.56,0.00,,,,
87,01/16/2024 17:30:00,19.47,0.00,,,,
88,01/16/2024 17:35:00,19.47,0.00,,,,
89,01/16/2024 17:40:00,19.43,0.00,,,,
90,01/16/2024 17:45:00,19.52,0.00,,,,
91,01/16/2024 17:50:00,19.47,0.00,,,,
92,01/16/2024 17:55:00,19.43,0.00,,,,
93,01/16/2024 18:00:00,19.52,0.00,,,,
94,01/16/2024 18:05:00,19.43,0.00,,,,
95,01/16/2024 18:10:00,19.43,0.00,,,,
96,01/16/2024 18:15:00,19.43,0.00,,,,
97,01/16/2024 18:20:00,19.43,0.00,,,,
98,01/16/2024 18:25:00,19.43,0.00,,,,
99,01/16/2024 18:30:00,19.39,0.00,,,,
100,01/16/2024 18:35:00,19.43,0.00,,,,
101,01/16/2024 18:40:00,19.39,0.00,,,,
102,01/16/2024 18:45:00,19.35,0.00,,,,
103,01/16/2024 18:50:00,19.35,0.00,,,,
104,01/16/2024 18:55:00,19.39,0.00,,,,
105,01/16/2024 19:00:00,19.43,0.00,,,,
106,01/16/2024 19:05:00,19.35,0.00,,,,
107,01/16/2024 19:10:00,19.35,0.00,,,,
108,01/16/2024 19:15:00,19.35,0.00,,,,
109,01/16/2024 19:20:00,19.39,0.00,,,,
110,01/16/2024 19:25:00,19.30,0.00,,,,
111,01/16/2024 19:30:00,19.35,0.00,,,,
