#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,05/09/2024 09:20:00,21.10,561.60,,,,
2,05/09/2024 09:25:00,21.40,392.80,,,,
3,05/09/2024 09:30:00,21.36,455.36,,,,
4,05/09/2024 09:35:00,21.28,279.52,,,,
5,05/09/2024 09:40:00,21.28,297.04,,,,
6,05/09/2024 09:45:00,21.28,298.80,,,,
7,05/09/2024 09:50:00,21.15,268.80,,,,
8,05/09/2024 09:55:00,21.15,260.08,,,,
9,05/09/2024 10:00:00,21.06,266.16,,,,
10,05/09/2024 10:05:00,21.06,258.32,,,,
11,05/09/2024 10:10:00,21.06,260.96,,,,
12,05/09/2024 10:15:00,20.93,260.08,,,,
13,05/09/2024 10:20:00,20.89,261.84,,,,
14,05/09/2024 10:25:00,20.76,266.16,,,,
15,05/09/2024 10:30:00,20.76,478.08,,,,
16,05/09/2024 10:33:53,,,Logged,Logged,,
17,05/09/2024 10:33:55,,,Logged,Logged,,
18,05/09/2024 10:33:58,,,Logged,Logged,,
19,05/09/2024 10:34:06,,,Logged,Logged,,
20,05/09/2024 10:34:10,,,Logged,Logged,,
21,05/09/2024 10:34:16,,,Logged,Logged,,
22,05/09/2024 10:34:17,,,Logged,Logged,,
23,05/09/2024 10:34:18,,,Logged,Logged,,
24,05/09/2024 10:34:20,,,Logged,Logged,,
25,05/09/2024 10:34:21,,,,Logged,,
26,05/09/2024 10:34:22,,,Logged,Logged,,
27,05/09/2024 10:34:23,,,,,Logged,
28,05/09/2024 10:34:27,,,Logged,Logged,,Logged
