#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,05/09/2024 09:25:00,21.28,424.80,,,,
2,05/09/2024 09:30:00,21.28,470.88,,,,
3,05/09/2024 09:35:00,21.28,277.12,,,,
4,05/09/2024 09:40:00,21.23,278.08,,,,
5,05/09/2024 09:45:00,21.19,279.84,,,,
6,05/09/2024 09:50:00,21.15,253.76,,,,
7,05/09/2024 09:55:00,21.10,261.12,,,,
8,05/09/2024 10:00:00,21.06,255.52,,,,
9,05/09/2024 10:05:00,20.98,254.88,,,,
10,05/09/2024 10:10:00,20.93,253.92,,,,
11,05/09/2024 10:15:00,20.85,258.16,,,,
12,05/09/2024 10:20:00,20.85,260.16,,,,
13,05/09/2024 10:25:00,20.80,260.88,,,,
14,05/09/2024 10:30:00,20.76,242.32,,,,
15,05/09/2024 10:31:42,,,Logged,Logged,,
16,05/09/2024 10:31:44,,,Logged,Logged,,
17,05/09/2024 10:31:45,,,Logged,,,
18,05/09/2024 10:31:46,,,,Logged,,
19,05/09/2024 10:31:51,,,,,Logged,Logged
