#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,05/09/2024 09:30:00,21.15,231.12,,,,
2,05/09/2024 09:35:00,21.28,328.96,,,,
3,05/09/2024 09:40:00,21.19,353.44,,,,
4,05/09/2024 09:45:00,21.19,373.76,,,,
5,05/09/2024 09:50:00,21.06,354.40,,,,
6,05/09/2024 09:55:00,21.10,357.12,,,,
7,05/09/2024 10:00:00,21.02,362.40,,,,
8,05/09/2024 10:05:00,20.98,357.12,,,,
9,05/09/2024 10:10:00,20.93,359.84,,,,
10,05/09/2024 10:15:00,20.89,358.72,,,,
11,05/09/2024 10:20:00,20.89,355.20,,,,
12,05/09/2024 10:25:00,20.85,361.60,,,,
13,05/09/2024 10:30:00,20.80,466.24,,,,
14,05/09/2024 10:31:12,,,Logged,Logged,,
15,05/09/2024 10:31:14,,,Logged,Logged,,
16,05/09/2024 10:31:28,,,,,Logged,Logged
