#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,05/09/2024 09:40:00,21.23,501.28,,,,
2,05/09/2024 09:45:00,21.15,526.24,,,,
3,05/09/2024 09:50:00,21.02,583.68,,,,
4,05/09/2024 09:55:00,20.98,601.12,,,,
5,05/09/2024 10:00:00,20.93,604.16,,,,
6,05/09/2024 10:05:00,21.02,590.72,,,,
7,05/09/2024 10:10:00,20.98,586.24,,,,
8,05/09/2024 10:15:00,20.98,599.84,,,,
9,05/09/2024 10:20:00,20.89,600.64,,,,
10,05/09/2024 10:25:00,20.85,595.52,,,,
11,05/09/2024 10:26:06,,,Logged,,,
12,05/09/2024 10:26:07,,,,Logged,,
13,05/09/2024 10:26:08,,,,,Logged,Logged
