#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,05/09/2024 09:17:23,,,Logged,Logged,,
2,05/09/2024 09:20:00,21.32,170.16,,,,
3,05/09/2024 09:25:00,21.45,71.96,,,,
4,05/09/2024 09:30:00,21.40,82.32,,,,
5,05/09/2024 09:35:00,21.36,51.20,,,,
6,05/09/2024 09:40:00,21.28,28.18,,,,
7,05/09/2024 09:45:00,21.15,29.92,,,,
8,05/09/2024 09:50:00,21.15,29.88,,,,
9,05/09/2024 09:55:00,21.06,30.17,,,,
10,05/09/2024 10:00:00,21.02,29.60,,,,
11,05/09/2024 10:05:00,20.98,29.60,,,,
12,05/09/2024 10:10:00,20.93,29.88,,,,
13,05/09/2024 10:15:00,20.93,29.88,,,,
14,05/09/2024 10:20:00,20.85,29.60,,,,
15,05/09/2024 10:25:00,20.80,29.60,,,,
16,05/09/2024 10:30:00,20.76,154.00,,,,
17,05/09/2024 10:32:42,,,Logged,,,
18,05/09/2024 10:32:43,,,,Logged,,
19,05/09/2024 10:32:44,,,Logged,Logged,,
20,05/09/2024 10:32:54,,,Logged,Logged,,
21,05/09/2024 10:33:01,,,Logged,Logged,,
22,05/09/2024 10:33:02,,,Logged,,,
23,05/09/2024 10:33:03,,,Logged,Logged,,
24,05/09/2024 10:33:04,,,,Logged,,
25,05/09/2024 10:33:05,,,Logged,Logged,,
26,05/09/2024 10:33:08,,,,,Logged,Logged
