#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,05/09/2024 09:25:00,21.40,404.32,,,,
2,05/09/2024 09:30:00,21.28,214.16,,,,
3,05/09/2024 09:35:00,21.28,166.40,,,,
4,05/09/2024 09:40:00,21.28,223.84,,,,
5,05/09/2024 09:45:00,21.23,244.32,,,,
6,05/09/2024 09:50:00,21.15,128.32,,,,
7,05/09/2024 09:55:00,21.10,129.20,,,,
8,05/09/2024 10:00:00,21.02,130.88,,,,
9,05/09/2024 10:05:00,20.98,130.88,,,,
10,05/09/2024 10:10:00,20.89,128.32,,,,
11,05/09/2024 10:15:00,20.85,127.44,,,,
12,05/09/2024 10:20:00,20.85,129.20,,,,
13,05/09/2024 10:25:00,20.76,128.32,,,,
14,05/09/2024 10:30:00,20.72,537.12,,,,
15,05/09/2024 10:30:33,,,Logged,Logged,,
16,05/09/2024 10:30:34,,,Logged,Logged,,
17,05/09/2024 10:30:52,,,,,Logged,Logged
