#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,05/09/2024 09:20:00,21.40,572.64,,,,
2,05/09/2024 09:25:00,21.45,120.16,,,,
3,05/09/2024 09:30:00,21.40,208.24,,,,
4,05/09/2024 09:35:00,21.28,59.62,,,,
5,05/09/2024 09:40:00,21.23,80.74,,,,
6,05/09/2024 09:45:00,21.28,82.52,,,,
7,05/09/2024 09:50:00,21.15,69.00,,,,
8,05/09/2024 09:55:00,21.10,68.16,,,,
9,05/09/2024 10:00:00,21.02,70.80,,,,
10,05/09/2024 10:05:00,20.93,69.50,,,,
11,05/09/2024 10:10:00,20.89,69.50,,,,
12,05/09/2024 10:15:00,20.85,71.68,,,,
13,05/09/2024 10:20:00,20.80,69.96,,,,
14,05/09/2024 10:25:00,20.72,69.96,,,,
15,05/09/2024 10:30:00,20.68,245.84,,,,
16,05/09/2024 10:33:29,,,Logged,,,
17,05/09/2024 10:33:30,,,,Logged,,
18,05/09/2024 10:33:31,,,Logged,Logged,,
19,05/09/2024 10:33:32,,,Logged,Logged,,
20,05/09/2024 10:33:33,,,Logged,Logged,,
21,05/09/2024 10:33:35,,,,,Logged,Logged
