#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,05/09/2024 09:30:00,21.15,383.68,,,,
2,05/09/2024 09:35:00,21.19,318.96,,,,
3,05/09/2024 09:40:00,21.15,322.40,,,,
4,05/09/2024 09:45:00,21.10,330.24,,,,
5,05/09/2024 09:50:00,21.02,383.68,,,,
6,05/09/2024 09:55:00,20.98,379.36,,,,
7,05/09/2024 10:00:00,20.93,392.16,,,,
8,05/09/2024 10:05:00,20.85,379.36,,,,
9,05/09/2024 10:10:00,20.80,388.80,,,,
10,05/09/2024 10:15:00,20.76,381.92,,,,
11,05/09/2024 10:20:00,20.72,389.60,,,,
12,05/09/2024 10:25:00,20.68,375.84,,,,
13,05/09/2024 10:29:37,,,Logged,Logged,,
14,05/09/2024 10:29:39,,,Logged,Logged,,
15,05/09/2024 10:29:40,,,Logged,,,
16,05/09/2024 10:29:41,,,,Logged,,
17,05/09/2024 10:29:44,,,,,Logged,Logged
