Plot,DateTime,Temperature
B3,2024-04-27T21:40:00Z,19.82
B3,2024-04-27T21:45:00Z,19.86
B3,2024-04-27T21:50:00Z,20.03
B3,2024-04-27T21:55:00Z,19.9
B3,2024-04-27T22:00:00Z,19.95
B3,2024-04-27T22:05:00Z,19.82
B3,2024-04-27T22:10:00Z,19.9
B3,2024-04-27T22:15:00Z,19.86
B3,2024-04-27T22:20:00Z,19.56
B3,2024-04-27T22:25:00Z,19.73
B3,2024-04-27T22:30:00Z,19.43
B3,2024-04-27T22:35:00Z,19.35
B3,2024-04-27T22:40:00Z,19.26
B3,2024-04-27T22:45:00Z,19.47
B3,2024-04-27T22:50:00Z,19.52
B3,2024-04-27T22:55:00Z,19.22
B3,2024-04-27T23:00:00Z,19.3
B3,2024-04-27T23:05:00Z,19.05
B3,2024-04-27T23:10:00Z,19.3
B3,2024-04-27T23:15:00Z,19.17
B3,2024-04-27T23:20:00Z,18.83
B3,2024-04-27T23:25:00Z,18.62
B3,2024-04-27T23:30:00Z,18.7
B3,2024-04-27T23:35:00Z,18.4
B3,2024-04-27T23:40:00Z,18.14
B3,2024-04-27T23:45:00Z,18.1
B3,2024-04-27T23:50:00Z,18.06
B3,2024-04-27T23:55:00Z,17.84
B3,2024-04-28T00:00:00Z,17.72
B3,2024-04-28T00:05:00Z,17.54
B3,2024-04-28T00:10:00Z,17.54
B3,2024-04-28T00:15:00Z,17.33
B3,2024-04-28T00:20:00Z,17.37
B3,2024-04-28T00:25:00Z,17.16
B3,2024-04-28T00:30:00Z,16.86
B3,2024-04-28T00:35:00Z,16.73
B3,2024-04-28T00:40:00Z,16.73
B3,2024-04-28T00:45:00Z,16.56
B3,2024-04-28T00:50:00Z,15.57
B3,2024-04-28T00:55:00Z,15.44
B3,2024-04-28T01:00:00Z,15.4
B3,2024-04-28T01:05:00Z,15.36
B3,2024-04-28T01:10:00Z,15.31
B3,2024-04-28T01:15:00Z,15.31
B3,2024-04-28T01:20:00Z,15.31
B3,2024-04-28T01:25:00Z,15.23
B3,2024-04-28T01:30:00Z,15.23
B3,2024-04-28T01:35:00Z,15.23
B3,2024-04-28T01:40:00Z,15.18
B3,2024-04-28T01:45:00Z,15.14
B3,2024-04-28T01:50:00Z,15.06
B3,2024-04-28T01:55:00Z,15.01
B3,2024-04-28T02:00:00Z,15.01
B3,2024-04-28T02:05:00Z,15.01
B3,2024-04-28T02:10:00Z,14.97
B3,2024-04-28T02:15:00Z,14.93
B3,2024-04-28T02:20:00Z,14.88
B3,2024-04-28T02:25:00Z,14.88
B3,2024-04-28T02:30:00Z,14.84
B3,2024-04-28T02:35:00Z,14.75
B3,2024-04-28T02:40:00Z,14.84
B3,2024-04-28T02:45:00Z,14.75
B3,2024-04-28T02:50:00Z,14.75
B3,2024-04-28T02:55:00Z,14.8
B3,2024-04-28T03:00:00Z,14.8
B3,2024-04-28T03:05:00Z,14.71
B3,2024-04-28T03:10:00Z,14.75
B3,2024-04-28T03:15:00Z,14.71
B3,2024-04-28T03:20:00Z,14.67
B3,2024-04-28T03:25:00Z,14.67
B3,2024-04-28T03:30:00Z,14.71
B3,2024-04-28T03:35:00Z,14.67
B3,2024-04-28T03:40:00Z,14.67
B3,2024-04-28T03:45:00Z,14.67
B3,2024-04-28T03:50:00Z,14.67
B3,2024-04-28T03:55:00Z,14.71
B3,2024-04-28T04:00:00Z,14.67
B3,2024-04-28T04:05:00Z,14.67
B3,2024-04-28T04:10:00Z,14.67
B3,2024-04-28T04:15:00Z,14.67
B3,2024-04-28T04:20:00Z,14.67
B3,2024-04-28T04:25:00Z,14.67
B3,2024-04-28T04:30:00Z,14.63
B3,2024-04-28T04:35:00Z,14.67
B3,2024-04-28T04:40:00Z,14.67
B3,2024-04-28T04:45:00Z,14.67
B3,2024-04-28T04:50:00Z,14.63
B3,2024-04-28T04:55:00Z,14.63
B3,2024-04-28T05:00:00Z,14.67
B3,2024-04-28T05:05:00Z,14.58
B3,2024-04-28T05:10:00Z,14.63
B3,2024-04-28T05:15:00Z,14.63
B3,2024-04-28T05:20:00Z,14.67
B3,2024-04-28T05:25:00Z,14.63
B3,2024-04-28T05:30:00Z,14.63
B3,2024-04-28T05:35:00Z,14.58
B3,2024-04-28T05:40:00Z,14.63
B3,2024-04-28T05:45:00Z,14.67
B3,2024-04-28T05:50:00Z,14.67
B3,2024-04-28T05:55:00Z,14.63
B3,2024-04-28T06:00:00Z,14.58
B3,2024-04-28T06:05:00Z,14.58
B3,2024-04-28T06:10:00Z,14.63
B3,2024-04-28T06:15:00Z,14.58
B3,2024-04-28T06:20:00Z,14.63
B3,2024-04-28T06:25:00Z,14.58
B3,2024-04-28T06:30:00Z,14.58
B3,2024-04-28T06:35:00Z,14.63
B3,2024-04-28T06:40:00Z,14.67
B3,2024-04-28T06:45:00Z,14.58
B3,2024-04-28T06:50:00Z,14.58
B3,2024-04-28T06:55:00Z,14.63
B3,2024-04-28T07:00:00Z,14.58
B3,2024-04-28T07:05:00Z,14.58
B3,2024-04-28T07:10:00Z,14.58
B3,2024-04-28T07:15:00Z,14.54
B3,2024-04-28T07:20:00Z,14.58
B3,2024-04-28T07:25:00Z,14.54
B3,2024-04-28T07:30:00Z,14.5
B3,2024-04-28T07:35:00Z,14.45
B3,2024-04-28T07:40:00Z,14.37
B3,2024-04-28T07:45:00Z,14.33
B3,2024-04-28T07:50:00Z,14.24
B3,2024-04-28T07:55:00Z,14.2
B3,2024-04-28T08:00:00Z,14.15
B3,2024-04-28T08:05:00Z,14.11
B3,2024-04-28T08:10:00Z,14.07
B3,2024-04-28T08:15:00Z,14.03
B3,2024-04-28T08:20:00Z,14.07
B3,2024-04-28T08:25:00Z,14.07
B3,2024-04-28T08:30:00Z,13.98
B3,2024-04-28T08:35:00Z,13.9
B3,2024-04-28T08:40:00Z,14.03
B3,2024-04-28T08:45:00Z,13.98
B3,2024-04-28T08:50:00Z,13.94
B3,2024-04-28T08:55:00Z,14.07
B3,2024-04-28T09:00:00Z,14.03
B3,2024-04-28T09:05:00Z,14.11
B3,2024-04-28T09:10:00Z,14.03
B3,2024-04-28T09:15:00Z,14.03
B3,2024-04-28T09:20:00Z,14.11
B3,2024-04-28T09:25:00Z,14.07
B3,2024-04-28T09:30:00Z,14.07
B3,2024-04-28T09:35:00Z,14.07
B3,2024-04-28T09:40:00Z,14.11
B3,2024-04-28T09:45:00Z,14.03
B3,2024-04-28T09:50:00Z,14.03
B3,2024-04-28T09:55:00Z,14.07
B3,2024-04-28T10:00:00Z,13.98
B3,2024-04-28T10:05:00Z,13.98
B3,2024-04-28T10:10:00Z,13.94
B3,2024-04-28T10:15:00Z,13.9
B3,2024-04-28T10:20:00Z,13.9
B3,2024-04-28T10:25:00Z,13.85
B3,2024-04-28T10:30:00Z,13.85
B3,2024-04-28T10:35:00Z,13.77
B3,2024-04-28T10:40:00Z,13.73
B3,2024-04-28T10:45:00Z,13.73
B3,2024-04-28T10:50:00Z,13.73
B3,2024-04-28T10:55:00Z,13.64
B3,2024-04-28T11:00:00Z,13.55
B3,2024-04-28T11:05:00Z,13.51
B3,2024-04-28T11:10:00Z,13.43
B3,2024-04-28T11:15:00Z,13.21
B3,2024-04-28T11:20:00Z,12.91
B3,2024-04-28T11:25:00Z,12.61
B3,2024-04-28T11:30:00Z,12.1
B3,2024-04-28T11:35:00Z,11.88
B3,2024-04-28T11:40:00Z,11.45
B3,2024-04-28T11:45:00Z,11.32
B3,2024-04-28T11:50:00Z,11.15
B3,2024-04-28T11:55:00Z,10.98
B3,2024-04-28T12:00:00Z,10.94
B3,2024-04-28T12:05:00Z,10.77
B3,2024-04-28T12:10:00Z,10.85
B3,2024-04-28T12:15:00Z,10.77
B3,2024-04-28T12:20:00Z,10.81
B3,2024-04-28T12:25:00Z,10.94
B3,2024-04-28T12:30:00Z,11.15
B3,2024-04-28T12:35:00Z,11.15
B3,2024-04-28T12:40:00Z,11.28
B3,2024-04-28T12:45:00Z,11.45
B3,2024-04-28T12:50:00Z,11.45
B3,2024-04-28T12:55:00Z,11.49
B3,2024-04-28T13:00:00Z,11.41
B3,2024-04-28T13:05:00Z,11.45
B3,2024-04-28T13:10:00Z,11.54
B3,2024-04-28T13:15:00Z,11.58
B3,2024-04-28T13:20:00Z,11.92
B3,2024-04-28T13:25:00Z,12.4
B3,2024-04-28T13:30:00Z,13
B3,2024-04-28T13:35:00Z,13.51
B3,2024-04-28T13:40:00Z,14.11
B3,2024-04-28T13:45:00Z,14.71
B3,2024-04-28T13:50:00Z,15.27
B3,2024-04-28T13:55:00Z,15.91
B3,2024-04-28T14:00:00Z,16.6
B3,2024-04-28T14:05:00Z,17.24
B3,2024-04-28T14:10:00Z,17.84
B3,2024-04-28T14:15:00Z,18.23
B3,2024-04-28T14:20:00Z,18.92
B3,2024-04-28T14:25:00Z,18.87
B3,2024-04-28T14:30:00Z,18.96
B3,2024-04-28T14:35:00Z,20.16
B3,2024-04-28T14:40:00Z,20.89
B3,2024-04-28T14:45:00Z,20.76
B3,2024-04-28T14:50:00Z,21.88
B3,2024-04-28T14:55:00Z,22.22
B3,2024-04-28T15:00:00Z,22.39
B3,2024-04-28T15:05:00Z,23.16
B3,2024-04-28T15:10:00Z,23.89
B3,2024-04-28T15:15:00Z,24.66
B3,2024-04-28T15:20:00Z,25.48
B3,2024-04-28T15:25:00Z,26.25
B3,2024-04-28T15:30:00Z,27.07
B3,2024-04-28T15:35:00Z,27.8
B3,2024-04-28T15:40:00Z,28.57
B3,2024-04-28T15:45:00Z,29.26
B3,2024-04-28T15:50:00Z,29.94
B3,2024-04-28T15:55:00Z,30.84
B3,2024-04-28T16:00:00Z,31.61
B3,2024-04-28T16:05:00Z,32.22
B3,2024-04-28T16:10:00Z,33.03
B3,2024-04-28T16:15:00Z,33.03
B3,2024-04-28T16:20:00Z,33.5
B3,2024-04-28T16:25:00Z,34.19
B3,2024-04-28T16:30:00Z,34.45
B3,2024-04-28T16:35:00Z,35.13
B3,2024-04-28T16:40:00Z,35.3
B3,2024-04-28T16:45:00Z,35.65
B3,2024-04-28T16:50:00Z,35.99
B3,2024-04-28T16:55:00Z,36.46
B3,2024-04-28T17:00:00Z,36.59
B3,2024-04-28T17:05:00Z,37.02
B3,2024-04-28T17:10:00Z,37.41
B3,2024-04-28T17:15:00Z,37.66
B3,2024-04-28T17:20:00Z,38.01
B3,2024-04-28T17:25:00Z,38.44
B3,2024-04-28T17:30:00Z,38.74
B3,2024-04-28T17:35:00Z,38.95
B3,2024-04-28T17:40:00Z,39.25
B3,2024-04-28T17:45:00Z,39.08
B3,2024-04-28T17:50:00Z,36.81
B3,2024-04-28T17:55:00Z,33.25
B3,2024-04-28T18:00:00Z,31.53
B3,2024-04-28T18:05:00Z,30.33
B3,2024-04-28T18:10:00Z,29.86
B3,2024-04-28T18:15:00Z,28.74
B3,2024-04-28T18:20:00Z,28.14
B3,2024-04-28T18:25:00Z,27.84
B3,2024-04-28T18:30:00Z,27.58
B3,2024-04-28T18:35:00Z,27.11
B3,2024-04-28T18:40:00Z,26.51
B3,2024-04-28T18:45:00Z,27.07
B3,2024-04-28T18:50:00Z,26.38
B3,2024-04-28T18:55:00Z,25.78
B3,2024-04-28T19:00:00Z,26.12
B3,2024-04-28T19:05:00Z,25.99
B3,2024-04-28T19:10:00Z,25.61
B3,2024-04-28T19:15:00Z,25.14
B3,2024-04-28T19:20:00Z,25.01
B3,2024-04-28T19:25:00Z,24.97
B3,2024-04-28T19:30:00Z,24.97
B3,2024-04-28T19:35:00Z,24.92
B3,2024-04-28T19:40:00Z,24.24
B3,2024-04-28T19:45:00Z,24.36
B3,2024-04-28T19:50:00Z,24.24
B3,2024-04-28T19:55:00Z,24.06
B3,2024-04-28T20:00:00Z,24.02
B3,2024-04-28T20:05:00Z,24.28
B3,2024-04-28T20:10:00Z,23.55
B3,2024-04-28T20:15:00Z,23.51
B3,2024-04-28T20:20:00Z,23.46
B3,2024-04-28T20:25:00Z,23.34
B3,2024-04-28T20:30:00Z,23.42
B3,2024-04-28T20:35:00Z,23.76
B3,2024-04-28T20:40:00Z,23.55
B3,2024-04-28T20:45:00Z,22.86
B3,2024-04-28T20:50:00Z,23.12
B3,2024-04-28T20:55:00Z,22.69
B3,2024-04-28T21:00:00Z,22.61
B3,2024-04-28T21:05:00Z,22.86
B3,2024-04-28T21:10:00Z,22.73
B3,2024-04-28T21:15:00Z,22.52
B3,2024-04-28T21:20:00Z,22.52
B3,2024-04-28T21:25:00Z,22.48
B3,2024-04-28T21:30:00Z,22.35
B3,2024-04-28T21:35:00Z,22.52
B3,2024-04-28T21:40:00Z,22.13
B3,2024-04-28T21:45:00Z,22.26
B3,2024-04-28T21:50:00Z,22.13
B3,2024-04-28T21:55:00Z,22.13
B3,2024-04-28T22:00:00Z,21.92
B3,2024-04-28T22:05:00Z,21.96
B3,2024-04-28T22:10:00Z,21.79
B3,2024-04-28T22:15:00Z,22.05
B3,2024-04-28T22:20:00Z,22.01
B3,2024-04-28T22:25:00Z,21.96
B3,2024-04-28T22:30:00Z,21.7
B3,2024-04-28T22:35:00Z,21.75
B3,2024-04-28T22:40:00Z,21.58
B3,2024-04-28T22:45:00Z,21.45
B3,2024-04-28T22:50:00Z,21.15
B3,2024-04-28T22:55:00Z,21.23
B3,2024-04-28T23:00:00Z,20.85
B3,2024-04-28T23:05:00Z,20.85
B3,2024-04-28T23:10:00Z,20.68
B3,2024-04-28T23:15:00Z,20.5
B3,2024-04-28T23:20:00Z,20.37
B3,2024-04-28T23:25:00Z,20.25
B3,2024-04-28T23:30:00Z,20.2
B3,2024-04-28T23:35:00Z,20.03
B3,2024-04-28T23:40:00Z,20.03
B3,2024-04-28T23:45:00Z,19.86
B3,2024-04-28T23:50:00Z,19.73
B3,2024-04-28T23:55:00Z,19.65
B3,2024-04-29T00:00:00Z,19.52
B3,2024-04-29T00:05:00Z,19.52
B3,2024-04-29T00:10:00Z,19.35
B3,2024-04-29T00:15:00Z,19.3
B3,2024-04-29T00:20:00Z,19.13
B3,2024-04-29T00:25:00Z,18.92
B3,2024-04-29T00:30:00Z,18.79
B3,2024-04-29T00:35:00Z,18.66
B3,2024-04-29T00:40:00Z,18.53
B3,2024-04-29T00:45:00Z,18.49
B3,2024-04-29T00:50:00Z,17.5
B3,2024-04-29T00:55:00Z,17.37
B3,2024-04-29T01:00:00Z,17.29
B3,2024-04-29T01:05:00Z,17.2
B3,2024-04-29T01:10:00Z,17.2
B3,2024-04-29T01:15:00Z,17.16
B3,2024-04-29T01:20:00Z,17.11
B3,2024-04-29T01:25:00Z,17.07
B3,2024-04-29T01:30:00Z,17.03
B3,2024-04-29T01:35:00Z,17.03
B3,2024-04-29T01:40:00Z,16.9
B3,2024-04-29T01:45:00Z,16.9
B3,2024-04-29T01:50:00Z,16.86
B3,2024-04-29T01:55:00Z,16.81
B3,2024-04-29T02:00:00Z,16.77
B3,2024-04-29T02:05:00Z,16.73
B3,2024-04-29T02:10:00Z,16.64
B3,2024-04-29T02:15:00Z,16.64
B3,2024-04-29T02:20:00Z,16.64
B3,2024-04-29T02:25:00Z,16.47
B3,2024-04-29T02:30:00Z,16.47
B3,2024-04-29T02:35:00Z,16.47
B3,2024-04-29T02:40:00Z,16.43
B3,2024-04-29T02:45:00Z,16.34
B3,2024-04-29T02:50:00Z,16.39
B3,2024-04-29T02:55:00Z,16.34
B3,2024-04-29T03:00:00Z,16.3
B3,2024-04-29T03:05:00Z,16.3
B3,2024-04-29T03:10:00Z,16.26
B3,2024-04-29T03:15:00Z,16.26
B3,2024-04-29T03:20:00Z,16.26
B3,2024-04-29T03:25:00Z,16.17
B3,2024-04-29T03:30:00Z,16.21
B3,2024-04-29T03:35:00Z,16.13
B3,2024-04-29T03:40:00Z,16.08
B3,2024-04-29T03:45:00Z,16.13
B3,2024-04-29T03:50:00Z,16.04
B3,2024-04-29T03:55:00Z,16.04
B3,2024-04-29T04:00:00Z,16.04
B3,2024-04-29T04:05:00Z,16
B3,2024-04-29T04:10:00Z,16
B3,2024-04-29T04:15:00Z,15.96
B3,2024-04-29T04:20:00Z,15.87
B3,2024-04-29T04:25:00Z,15.78
B3,2024-04-29T04:30:00Z,15.74
B3,2024-04-29T04:35:00Z,15.66
B3,2024-04-29T04:40:00Z,15.48
B3,2024-04-29T04:45:00Z,15.36
B3,2024-04-29T04:50:00Z,15.36
B3,2024-04-29T04:55:00Z,15.27
B3,2024-04-29T05:00:00Z,15.14
B3,2024-04-29T05:05:00Z,15.06
B3,2024-04-29T05:10:00Z,15.1
B3,2024-04-29T05:15:00Z,15.1
B3,2024-04-29T05:20:00Z,15.06
B3,2024-04-29T05:25:00Z,14.97
B3,2024-04-29T05:30:00Z,14.84
B3,2024-04-29T05:35:00Z,14.88
B3,2024-04-29T05:40:00Z,14.75
B3,2024-04-29T05:45:00Z,14.75
B3,2024-04-29T05:50:00Z,14.71
B3,2024-04-29T05:55:00Z,14.75
B3,2024-04-29T06:00:00Z,14.58
B3,2024-04-29T06:05:00Z,14.58
B3,2024-04-29T06:10:00Z,14.58
B3,2024-04-29T06:15:00Z,14.54
B3,2024-04-29T06:20:00Z,14.54
B3,2024-04-29T06:25:00Z,14.45
B3,2024-04-29T06:30:00Z,14.41
B3,2024-04-29T06:35:00Z,14.33
B3,2024-04-29T06:40:00Z,14.33
B3,2024-04-29T06:45:00Z,14.28
B3,2024-04-29T06:50:00Z,14.24
B3,2024-04-29T06:55:00Z,14.24
B3,2024-04-29T07:00:00Z,14.24
B3,2024-04-29T07:05:00Z,14.2
B3,2024-04-29T07:10:00Z,14.2
B3,2024-04-29T07:15:00Z,14.2
B3,2024-04-29T07:20:00Z,14.11
B3,2024-04-29T07:25:00Z,14.11
B3,2024-04-29T07:30:00Z,14.07
B3,2024-04-29T07:35:00Z,14.07
B3,2024-04-29T07:40:00Z,14.07
B3,2024-04-29T07:45:00Z,14.03
B3,2024-04-29T07:50:00Z,14.03
B3,2024-04-29T07:55:00Z,13.98
B3,2024-04-29T08:00:00Z,14.03
B3,2024-04-29T08:05:00Z,13.98
B3,2024-04-29T08:10:00Z,13.98
B3,2024-04-29T08:15:00Z,14.03
B3,2024-04-29T08:20:00Z,13.94
B3,2024-04-29T08:25:00Z,13.9
B3,2024-04-29T08:30:00Z,13.9
B3,2024-04-29T08:35:00Z,13.81
B3,2024-04-29T08:40:00Z,13.85
B3,2024-04-29T08:45:00Z,13.81
B3,2024-04-29T08:50:00Z,13.81
B3,2024-04-29T08:55:00Z,13.81
B3,2024-04-29T09:00:00Z,13.77
B3,2024-04-29T09:05:00Z,13.73
B3,2024-04-29T09:10:00Z,13.68
B3,2024-04-29T09:15:00Z,13.68
B3,2024-04-29T09:20:00Z,13.68
B3,2024-04-29T09:25:00Z,13.64
B3,2024-04-29T09:30:00Z,13.68
B3,2024-04-29T09:35:00Z,13.64
B3,2024-04-29T09:40:00Z,13.64
B3,2024-04-29T09:45:00Z,13.64
B3,2024-04-29T09:50:00Z,13.73
B3,2024-04-29T09:55:00Z,13.85
B3,2024-04-29T10:00:00Z,13.73
B3,2024-04-29T10:05:00Z,13.94
B3,2024-04-29T10:10:00Z,13.77
B3,2024-04-29T10:15:00Z,13.73
B3,2024-04-29T10:20:00Z,13.64
B3,2024-04-29T10:25:00Z,13.68
B3,2024-04-29T10:30:00Z,13.9
B3,2024-04-29T10:35:00Z,14.03
B3,2024-04-29T10:40:00Z,14.03
B3,2024-04-29T10:45:00Z,14.03
B3,2024-04-29T10:50:00Z,13.98
B3,2024-04-29T10:55:00Z,13.98
B3,2024-04-29T11:00:00Z,13.98
B3,2024-04-29T11:05:00Z,13.98
B3,2024-04-29T11:10:00Z,13.98
B3,2024-04-29T11:15:00Z,13.98
B3,2024-04-29T11:20:00Z,13.98
B3,2024-04-29T11:25:00Z,13.98
B3,2024-04-29T11:30:00Z,14.03
B3,2024-04-29T11:35:00Z,13.98
B3,2024-04-29T11:40:00Z,13.94
B3,2024-04-29T11:45:00Z,13.94
B3,2024-04-29T11:50:00Z,13.94
B3,2024-04-29T11:55:00Z,13.94
B3,2024-04-29T12:00:00Z,13.9
B3,2024-04-29T12:05:00Z,13.81
B3,2024-04-29T12:10:00Z,13.81
B3,2024-04-29T12:15:00Z,13.77
B3,2024-04-29T12:20:00Z,13.73
B3,2024-04-29T12:25:00Z,13.68
B3,2024-04-29T12:30:00Z,13.51
B3,2024-04-29T12:35:00Z,13.47
B3,2024-04-29T12:40:00Z,13.55
B3,2024-04-29T12:45:00Z,13.55
B3,2024-04-29T12:50:00Z,13.51
B3,2024-04-29T12:55:00Z,13.51
B3,2024-04-29T13:00:00Z,13.51
B3,2024-04-29T13:05:00Z,13.6
B3,2024-04-29T13:10:00Z,13.6
B3,2024-04-29T13:15:00Z,13.55
B3,2024-04-29T13:20:00Z,13.6
B3,2024-04-29T13:25:00Z,13.6
B3,2024-04-29T13:30:00Z,13.77
B3,2024-04-29T13:35:00Z,13.9
B3,2024-04-29T13:40:00Z,14.03
B3,2024-04-29T13:45:00Z,14.24
B3,2024-04-29T13:50:00Z,14.33
B3,2024-04-29T13:55:00Z,14.45
B3,2024-04-29T14:00:00Z,14.75
B3,2024-04-29T14:05:00Z,14.8
B3,2024-04-29T14:10:00Z,15.18
B3,2024-04-29T14:15:00Z,15.87
B3,2024-04-29T14:20:00Z,16.21
B3,2024-04-29T14:25:00Z,16.34
B3,2024-04-29T14:30:00Z,16.43
B3,2024-04-29T14:35:00Z,16.6
B3,2024-04-29T14:40:00Z,16.86
B3,2024-04-29T14:45:00Z,17.16
B3,2024-04-29T14:50:00Z,17.46
B3,2024-04-29T14:55:00Z,17.63
B3,2024-04-29T15:00:00Z,17.59
B3,2024-04-29T15:05:00Z,17.72
B3,2024-04-29T15:10:00Z,18.66
B3,2024-04-29T15:15:00Z,18.62
B3,2024-04-29T15:20:00Z,19.47
B3,2024-04-29T15:25:00Z,19.73
B3,2024-04-29T15:30:00Z,19.69
B3,2024-04-29T15:35:00Z,20.76
B3,2024-04-29T15:40:00Z,22.26
B3,2024-04-29T15:45:00Z,24.11
B3,2024-04-29T15:50:00Z,24.32
B3,2024-04-29T15:55:00Z,28.44
B3,2024-04-29T16:00:00Z,29.34
B3,2024-04-29T16:05:00Z,28.61
B3,2024-04-29T16:10:00Z,27.8
B3,2024-04-29T16:15:00Z,28.91
B3,2024-04-29T16:20:00Z,29.34
B3,2024-04-29T16:25:00Z,28.61
B3,2024-04-29T16:30:00Z,28.91
B3,2024-04-29T16:35:00Z,30.2
B3,2024-04-29T16:40:00Z,30.41
B3,2024-04-29T16:45:00Z,29.64
B3,2024-04-29T16:50:00Z,30.2
B3,2024-04-29T16:55:00Z,29.98
B3,2024-04-29T17:00:00Z,29.81
B3,2024-04-29T17:05:00Z,30.28
B3,2024-04-29T17:10:00Z,31.4
B3,2024-04-29T17:15:00Z,31.01
B3,2024-04-29T17:20:00Z,33.33
B3,2024-04-29T17:25:00Z,33.46
B3,2024-04-29T17:30:00Z,32.34
B3,2024-04-29T17:35:00Z,31.49
B3,2024-04-29T17:40:00Z,30.63
B3,2024-04-29T17:45:00Z,31.36
B3,2024-04-29T17:50:00Z,32.9
B3,2024-04-29T17:55:00Z,33.2
B3,2024-04-29T18:00:00Z,33.12
B3,2024-04-29T18:05:00Z,31.49
B3,2024-04-29T18:10:00Z,33.85
B3,2024-04-29T18:15:00Z,36.25
B3,2024-04-29T18:20:00Z,36.85
B3,2024-04-29T18:25:00Z,38.26
B3,2024-04-29T18:30:00Z,39.68
B3,2024-04-29T18:35:00Z,41.01
B3,2024-04-29T18:40:00Z,40.19
B3,2024-04-29T18:45:00Z,39.72
B3,2024-04-29T18:50:00Z,38.78
B3,2024-04-29T18:55:00Z,39.12
B3,2024-04-29T19:00:00Z,38.65
B3,2024-04-29T19:05:00Z,34.1
B3,2024-04-29T19:10:00Z,32.22
B3,2024-04-29T19:15:00Z,30.24
B3,2024-04-29T19:20:00Z,28.7
B3,2024-04-29T19:25:00Z,28.1
B3,2024-04-29T19:30:00Z,28.01
B3,2024-04-29T19:35:00Z,26.3
B3,2024-04-29T19:40:00Z,28.61
B3,2024-04-29T19:45:00Z,27.24
B3,2024-04-29T19:50:00Z,27.07
B3,2024-04-29T19:55:00Z,26.51
B3,2024-04-29T20:00:00Z,24.66
B3,2024-04-29T20:05:00Z,24.49
B3,2024-04-29T20:10:00Z,24.36
