Plot,DateTime,Temperature
M3,2024-04-09T19:20:00Z,21.15
M3,2024-04-09T19:25:00Z,21.36
M3,2024-04-09T19:30:00Z,21.75
M3,2024-04-09T19:35:00Z,21.88
M3,2024-04-09T19:40:00Z,22.61
M3,2024-04-09T19:45:00Z,23.25
M3,2024-04-09T19:50:00Z,23.21
M3,2024-04-09T19:55:00Z,23.16
M3,2024-04-09T20:05:00Z,23.98
M3,2024-04-10T01:55:00Z,15.14
M3,2024-04-10T02:05:00Z,15.1
M3,2024-04-10T02:10:00Z,15.1
M3,2024-04-10T02:15:00Z,15.01
M3,2024-04-10T02:20:00Z,15.01
M3,2024-04-10T02:25:00Z,14.97
M3,2024-04-10T02:30:00Z,14.84
M3,2024-04-10T02:35:00Z,14.8
M3,2024-04-10T02:40:00Z,14.75
M3,2024-04-10T02:45:00Z,14.63
M3,2024-04-10T02:50:00Z,14.54
M3,2024-04-10T02:55:00Z,14.41
M3,2024-04-10T03:00:00Z,14.45
M3,2024-04-10T03:05:00Z,14.37
M3,2024-04-10T03:10:00Z,14.37
M3,2024-04-10T03:15:00Z,14.45
M3,2024-04-10T03:20:00Z,14.28
M3,2024-04-10T03:25:00Z,14.2
M3,2024-04-10T03:30:00Z,14.11
M3,2024-04-10T03:35:00Z,14.11
M3,2024-04-10T03:40:00Z,14.2
M3,2024-04-10T03:45:00Z,14.24
M3,2024-04-10T03:50:00Z,14.2
M3,2024-04-10T03:55:00Z,14.24
M3,2024-04-10T04:00:00Z,14.15
M3,2024-04-10T04:05:00Z,14.03
M3,2024-04-10T04:10:00Z,13.98
M3,2024-04-10T04:15:00Z,14.03
M3,2024-04-10T04:20:00Z,13.9
M3,2024-04-10T04:25:00Z,13.9
M3,2024-04-10T04:30:00Z,13.85
M3,2024-04-10T04:35:00Z,13.9
M3,2024-04-10T04:40:00Z,13.85
M3,2024-04-10T04:45:00Z,13.85
M3,2024-04-10T04:50:00Z,13.94
M3,2024-04-10T04:55:00Z,13.94
M3,2024-04-10T05:00:00Z,13.9
M3,2024-04-10T05:05:00Z,13.9
M3,2024-04-10T05:10:00Z,13.85
M3,2024-04-10T05:15:00Z,13.81
M3,2024-04-10T05:20:00Z,13.81
M3,2024-04-10T05:25:00Z,13.81
M3,2024-04-10T05:30:00Z,13.85
M3,2024-04-10T05:35:00Z,13.81
M3,2024-04-10T05:40:00Z,13.85
M3,2024-04-10T05:45:00Z,13.81
M3,2024-04-10T05:50:00Z,13.85
M3,2024-04-10T05:55:00Z,13.85
M3,2024-04-10T06:00:00Z,13.85
M3,2024-04-10T06:05:00Z,13.9
M3,2024-04-10T06:10:00Z,13.85
M3,2024-04-10T06:15:00Z,13.81
M3,2024-04-10T06:20:00Z,13.85
M3,2024-04-10T06:25:00Z,13.85
M3,2024-04-10T06:30:00Z,13.85
M3,2024-04-10T06:35:00Z,13.81
M3,2024-04-10T06:40:00Z,13.81
M3,2024-04-10T06:45:00Z,13.77
M3,2024-04-10T06:50:00Z,13.73
M3,2024-04-10T06:55:00Z,13.64
M3,2024-04-10T07:00:00Z,13.64
M3,2024-04-10T07:05:00Z,13.55
M3,2024-04-10T07:10:00Z,13.38
M3,2024-04-10T07:15:00Z,13.34
M3,2024-04-10T07:20:00Z,13.17
M3,2024-04-10T07:25:00Z,13.12
M3,2024-04-10T07:30:00Z,13.08
M3,2024-04-10T07:35:00Z,13.08
M3,2024-04-10T07:40:00Z,13.04
M3,2024-04-10T07:45:00Z,13.04
M3,2024-04-10T07:50:00Z,13
M3,2024-04-10T07:55:00Z,12.91
M3,2024-04-10T08:00:00Z,12.95
M3,2024-04-10T08:05:00Z,12.91
M3,2024-04-10T08:10:00Z,12.91
M3,2024-04-10T08:15:00Z,13
M3,2024-04-10T08:20:00Z,12.91
M3,2024-04-10T08:25:00Z,13
M3,2024-04-10T08:35:00Z,13.04
M3,2024-04-10T16:35:00Z,19.47
M3,2024-04-10T16:45:00Z,19.05
M3,2024-04-10T16:50:00Z,19.09
M3,2024-04-10T16:55:00Z,19.3
M3,2024-04-10T17:00:00Z,19.13
M3,2024-04-10T17:05:00Z,19.05
M3,2024-04-10T17:10:00Z,19.05
M3,2024-04-10T17:15:00Z,18.96
M3,2024-04-10T17:20:00Z,19.09
M3,2024-04-10T17:25:00Z,18.83
M3,2024-04-10T17:30:00Z,18.96
M3,2024-04-10T17:35:00Z,18.83
M3,2024-04-10T17:40:00Z,19
M3,2024-04-10T17:45:00Z,18.92
M3,2024-04-10T17:50:00Z,19.05
M3,2024-04-10T17:55:00Z,19.22
M3,2024-04-10T18:00:00Z,19.22
M3,2024-04-10T18:05:00Z,19.3
M3,2024-04-10T18:10:00Z,19.3
M3,2024-04-10T18:15:00Z,19.47
M3,2024-04-10T18:20:00Z,19.6
M3,2024-04-10T18:25:00Z,20.03
M3,2024-04-10T18:30:00Z,19.99
M3,2024-04-10T18:35:00Z,20.12
M3,2024-04-10T18:40:00Z,19.99
M3,2024-04-10T18:45:00Z,20.2
M3,2024-04-10T18:50:00Z,20.46
M3,2024-04-10T18:55:00Z,20.37
M3,2024-04-10T19:00:00Z,20.29
M3,2024-04-10T19:05:00Z,20.33
M3,2024-04-10T19:10:00Z,20.85
M3,2024-04-10T19:15:00Z,20.68
M3,2024-04-10T19:20:00Z,20.68
M3,2024-04-10T19:25:00Z,20.68
M3,2024-04-10T19:30:00Z,20.93
M3,2024-04-10T19:35:00Z,21.23
M3,2024-04-10T19:40:00Z,21.75
M3,2024-04-10T19:45:00Z,21.06
M3,2024-04-10T19:50:00Z,21.66
M3,2024-04-10T19:55:00Z,21.62
M3,2024-04-10T20:00:00Z,22.18
M3,2024-04-10T20:05:00Z,22.56
M3,2024-04-10T20:10:00Z,22.56
M3,2024-04-10T20:15:00Z,23.16
M3,2024-04-10T20:20:00Z,23.59
M3,2024-04-10T20:25:00Z,24.02
M3,2024-04-10T20:35:00Z,23.85
M3,2024-04-10T20:45:00Z,24.58
M3,2024-04-11T02:15:00Z,15.4
M3,2024-04-11T02:25:00Z,15.31
M3,2024-04-11T02:30:00Z,15.31
M3,2024-04-11T02:35:00Z,15.31
M3,2024-04-11T02:40:00Z,15.31
M3,2024-04-11T02:45:00Z,15.31
M3,2024-04-11T02:50:00Z,15.27
M3,2024-04-11T02:55:00Z,15.23
M3,2024-04-11T03:00:00Z,15.23
M3,2024-04-11T03:05:00Z,15.18
M3,2024-04-11T03:10:00Z,15.23
M3,2024-04-11T03:15:00Z,15.14
M3,2024-04-11T03:20:00Z,15.1
M3,2024-04-11T03:25:00Z,15.01
M3,2024-04-11T03:30:00Z,14.93
M3,2024-04-11T03:35:00Z,14.93
M3,2024-04-11T03:40:00Z,14.93
M3,2024-04-11T03:45:00Z,14.8
M3,2024-04-11T03:50:00Z,14.75
M3,2024-04-11T03:55:00Z,14.75
M3,2024-04-11T04:00:00Z,14.63
M3,2024-04-11T04:05:00Z,14.58
M3,2024-04-11T04:10:00Z,14.71
M3,2024-04-11T04:15:00Z,14.58
M3,2024-04-11T04:20:00Z,14.5
M3,2024-04-11T04:25:00Z,14.37
M3,2024-04-11T04:30:00Z,14.33
M3,2024-04-11T04:35:00Z,14.33
M3,2024-04-11T04:40:00Z,14.24
M3,2024-04-11T04:45:00Z,14.24
M3,2024-04-11T04:50:00Z,14.28
M3,2024-04-11T04:55:00Z,14.37
M3,2024-04-11T05:00:00Z,14.33
M3,2024-04-11T05:05:00Z,14.28
M3,2024-04-11T05:10:00Z,14.24
M3,2024-04-11T05:15:00Z,14.24
M3,2024-04-11T05:20:00Z,14.24
M3,2024-04-11T05:25:00Z,14.28
M3,2024-04-11T05:30:00Z,14.28
M3,2024-04-11T05:35:00Z,14.33
M3,2024-04-11T05:40:00Z,14.33
M3,2024-04-11T05:45:00Z,14.33
M3,2024-04-11T05:50:00Z,14.33
M3,2024-04-11T05:55:00Z,14.37
M3,2024-04-11T06:00:00Z,14.37
M3,2024-04-11T06:05:00Z,14.37
M3,2024-04-11T06:10:00Z,14.37
M3,2024-04-11T06:15:00Z,14.37
M3,2024-04-11T06:20:00Z,14.45
M3,2024-04-11T06:25:00Z,14.41
M3,2024-04-11T06:30:00Z,14.37
M3,2024-04-11T06:35:00Z,14.41
M3,2024-04-11T06:40:00Z,14.41
M3,2024-04-11T06:45:00Z,14.37
M3,2024-04-11T06:50:00Z,14.41
M3,2024-04-11T06:55:00Z,14.37
M3,2024-04-11T07:00:00Z,14.37
M3,2024-04-11T07:05:00Z,14.41
M3,2024-04-11T07:10:00Z,14.37
M3,2024-04-11T07:15:00Z,14.37
M3,2024-04-11T07:20:00Z,14.28
M3,2024-04-11T07:25:00Z,14.15
M3,2024-04-11T07:30:00Z,13.98
M3,2024-04-11T07:35:00Z,14.03
M3,2024-04-11T07:40:00Z,13.9
M3,2024-04-11T07:45:00Z,13.85
M3,2024-04-11T07:50:00Z,13.68
M3,2024-04-11T07:55:00Z,13.6
M3,2024-04-11T08:00:00Z,13.38
M3,2024-04-11T08:05:00Z,13.25
M3,2024-04-11T08:10:00Z,13.38
M3,2024-04-11T08:15:00Z,13.3
M3,2024-04-11T08:20:00Z,13.25
M3,2024-04-11T08:25:00Z,13.17
M3,2024-04-11T08:30:00Z,13.21
M3,2024-04-11T08:35:00Z,13.04
M3,2024-04-11T08:40:00Z,13
M3,2024-04-11T08:45:00Z,13.21
M3,2024-04-11T08:50:00Z,13.21
M3,2024-04-11T08:55:00Z,13.08
M3,2024-04-11T09:00:00Z,13.17
M3,2024-04-11T09:05:00Z,13.21
M3,2024-04-11T09:10:00Z,13.21
M3,2024-04-11T09:15:00Z,13.3
M3,2024-04-11T17:45:00Z,22.31
M3,2024-04-11T17:55:00Z,21.92
M3,2024-04-11T18:00:00Z,21.19
M3,2024-04-11T18:05:00Z,21.19
M3,2024-04-11T18:10:00Z,20.76
M3,2024-04-11T18:15:00Z,20.63
M3,2024-04-11T18:20:00Z,21.23
M3,2024-04-11T18:25:00Z,20.59
M3,2024-04-11T18:30:00Z,20.8
M3,2024-04-11T18:35:00Z,20.76
M3,2024-04-11T18:40:00Z,20.89
M3,2024-04-11T18:45:00Z,20.89
M3,2024-04-11T18:50:00Z,20.93
M3,2024-04-11T18:55:00Z,20.46
M3,2024-04-11T19:00:00Z,20.33
M3,2024-04-11T19:05:00Z,20.33
M3,2024-04-11T19:10:00Z,20.25
M3,2024-04-11T19:15:00Z,20.16
M3,2024-04-11T19:20:00Z,19.99
M3,2024-04-11T19:25:00Z,20.12
M3,2024-04-11T19:30:00Z,20.72
M3,2024-04-11T19:35:00Z,20.89
M3,2024-04-11T19:40:00Z,20.63
M3,2024-04-11T19:45:00Z,20.46
M3,2024-04-11T19:50:00Z,20.89
M3,2024-04-11T19:55:00Z,21.1
M3,2024-04-11T20:00:00Z,21.1
M3,2024-04-11T20:05:00Z,21.36
M3,2024-04-11T20:10:00Z,21.53
M3,2024-04-11T20:15:00Z,21.62
M3,2024-04-11T20:20:00Z,21.79
M3,2024-04-11T20:25:00Z,21.66
M3,2024-04-11T20:30:00Z,21.79
M3,2024-04-11T20:35:00Z,22.31
M3,2024-04-11T20:40:00Z,22.13
M3,2024-04-11T20:45:00Z,22.13
M3,2024-04-11T20:50:00Z,22.56
M3,2024-04-11T20:55:00Z,22.09
M3,2024-04-11T21:00:00Z,22.86
M3,2024-04-11T21:05:00Z,22.48
M3,2024-04-11T21:10:00Z,22.91
M3,2024-04-11T21:15:00Z,23.55
M3,2024-04-11T21:20:00Z,22.95
M3,2024-04-11T21:25:00Z,23.68
M3,2024-04-11T21:35:00Z,23.25
M3,2024-04-11T21:45:00Z,23.89
M3,2024-04-12T02:05:00Z,14.63
M3,2024-04-12T02:15:00Z,14.54
M3,2024-04-12T02:25:00Z,14.58
M3,2024-04-12T02:30:00Z,14.54
M3,2024-04-12T02:35:00Z,14.5
M3,2024-04-12T02:40:00Z,14.54
M3,2024-04-12T02:45:00Z,14.45
M3,2024-04-12T02:50:00Z,14.5
M3,2024-04-12T02:55:00Z,14.5
M3,2024-04-12T03:00:00Z,14.5
M3,2024-04-12T03:05:00Z,14.5
M3,2024-04-12T03:10:00Z,14.45
M3,2024-04-12T03:15:00Z,14.45
M3,2024-04-12T03:20:00Z,14.45
M3,2024-04-12T03:25:00Z,14.41
M3,2024-04-12T03:30:00Z,14.41
M3,2024-04-12T03:35:00Z,14.33
M3,2024-04-12T03:40:00Z,14.33
M3,2024-04-12T03:45:00Z,14.28
M3,2024-04-12T03:50:00Z,14.24
M3,2024-04-12T03:55:00Z,14.2
M3,2024-04-12T04:00:00Z,14.15
M3,2024-04-12T04:05:00Z,14.15
M3,2024-04-12T04:10:00Z,14.15
M3,2024-04-12T04:15:00Z,14.15
M3,2024-04-12T04:20:00Z,14.07
M3,2024-04-12T04:25:00Z,14.07
M3,2024-04-12T04:30:00Z,14.07
M3,2024-04-12T04:35:00Z,14.03
M3,2024-04-12T04:40:00Z,14.07
M3,2024-04-12T04:45:00Z,14.11
M3,2024-04-12T04:50:00Z,14.07
M3,2024-04-12T04:55:00Z,13.98
M3,2024-04-12T05:00:00Z,13.9
M3,2024-04-12T05:05:00Z,13.98
M3,2024-04-12T05:10:00Z,13.98
M3,2024-04-12T05:15:00Z,13.98
M3,2024-04-12T05:20:00Z,14.03
M3,2024-04-12T05:25:00Z,13.94
M3,2024-04-12T05:30:00Z,13.81
M3,2024-04-12T05:35:00Z,13.85
M3,2024-04-12T05:40:00Z,13.9
M3,2024-04-12T05:45:00Z,13.9
M3,2024-04-12T05:50:00Z,13.81
M3,2024-04-12T05:55:00Z,13.73
M3,2024-04-12T06:00:00Z,13.68
M3,2024-04-12T06:05:00Z,13.73
M3,2024-04-12T06:10:00Z,13.68
M3,2024-04-12T06:15:00Z,13.68
M3,2024-04-12T06:20:00Z,13.6
M3,2024-04-12T06:25:00Z,13.68
M3,2024-04-12T06:30:00Z,13.6
M3,2024-04-12T06:35:00Z,13.6
M3,2024-04-12T06:40:00Z,13.55
M3,2024-04-12T06:45:00Z,13.55
M3,2024-04-12T06:50:00Z,13.51
M3,2024-04-12T06:55:00Z,13.51
M3,2024-04-12T07:00:00Z,13.55
M3,2024-04-12T07:05:00Z,13.51
M3,2024-04-12T07:10:00Z,13.55
M3,2024-04-12T07:15:00Z,13.55
M3,2024-04-12T07:20:00Z,13.6
M3,2024-04-12T07:25:00Z,13.6
M3,2024-04-12T07:30:00Z,13.6
M3,2024-04-12T07:35:00Z,13.6
M3,2024-04-12T07:40:00Z,13.64
M3,2024-04-12T07:45:00Z,13.64
M3,2024-04-12T07:50:00Z,13.64
M3,2024-04-12T07:55:00Z,13.68
M3,2024-04-12T08:00:00Z,13.68
M3,2024-04-12T08:05:00Z,13.68
M3,2024-04-12T08:10:00Z,13.68
M3,2024-04-12T08:15:00Z,13.68
M3,2024-04-12T08:20:00Z,13.73
M3,2024-04-12T08:25:00Z,13.64
M3,2024-04-12T08:30:00Z,13.64
M3,2024-04-12T08:35:00Z,13.64
M3,2024-04-12T08:40:00Z,13.6
M3,2024-04-12T08:45:00Z,13.55
M3,2024-04-12T08:50:00Z,13.6
M3,2024-04-12T08:55:00Z,13.6
M3,2024-04-12T09:00:00Z,13.51
M3,2024-04-12T09:05:00Z,13.55
M3,2024-04-12T09:10:00Z,13.51
M3,2024-04-12T09:15:00Z,13.51
M3,2024-04-12T09:20:00Z,13.47
M3,2024-04-12T09:25:00Z,13.47
M3,2024-04-12T09:30:00Z,13.38
M3,2024-04-12T09:35:00Z,13.34
M3,2024-04-12T09:40:00Z,13.3
M3,2024-04-12T09:45:00Z,13.25
M3,2024-04-12T09:50:00Z,13.3
M3,2024-04-12T09:55:00Z,13.3
M3,2024-04-12T10:00:00Z,13.25
M3,2024-04-12T10:05:00Z,13.25
M3,2024-04-12T10:10:00Z,13.3
M3,2024-04-12T10:15:00Z,13.34
M3,2024-04-12T10:25:00Z,13.38
M3,2024-04-12T19:15:00Z,15.1
M3,2024-04-12T19:25:00Z,14.88
M3,2024-04-12T19:35:00Z,15.18
M3,2024-04-12T19:45:00Z,15.7
M3,2024-04-12T19:50:00Z,15.53
M3,2024-04-12T19:55:00Z,15.74
M3,2024-04-12T20:00:00Z,15.96
M3,2024-04-12T20:05:00Z,16.3
M3,2024-04-12T20:10:00Z,15.87
M3,2024-04-12T20:15:00Z,15.74
M3,2024-04-12T20:20:00Z,15.66
M3,2024-04-12T20:25:00Z,15.61
M3,2024-04-12T20:30:00Z,15.61
M3,2024-04-12T20:35:00Z,15.91
M3,2024-04-12T20:40:00Z,15.96
M3,2024-04-12T20:45:00Z,15.61
M3,2024-04-12T20:50:00Z,15.57
