Plot,DateTime,Temperature
RW1,2024-04-07T18:00:00Z,16.04
RW1,2024-04-07T18:05:00Z,15.96
RW1,2024-04-07T18:10:00Z,16.47
RW1,2024-04-07T18:15:00Z,15.53
RW1,2024-04-07T18:20:00Z,18.79
RW1,2024-04-07T18:25:00Z,19.73
RW1,2024-04-07T18:30:00Z,21.45
RW1,2024-04-07T18:35:00Z,22.99
RW1,2024-04-07T18:40:00Z,24.92
RW1,2024-04-07T18:45:00Z,26.34
RW1,2024-04-08T01:25:00Z,13.81
RW1,2024-04-08T01:30:00Z,13.34
RW1,2024-04-08T01:35:00Z,13.21
RW1,2024-04-08T01:40:00Z,14.75
RW1,2024-04-08T01:45:00Z,15.14
RW1,2024-04-08T01:50:00Z,15.18
RW1,2024-04-08T01:55:00Z,15.18
RW1,2024-04-08T02:00:00Z,15.18
RW1,2024-04-08T02:05:00Z,15.18
RW1,2024-04-08T02:10:00Z,15.23
RW1,2024-04-08T02:15:00Z,15.14
RW1,2024-04-08T02:20:00Z,15.1
RW1,2024-04-08T02:25:00Z,15.06
RW1,2024-04-08T02:30:00Z,15.06
RW1,2024-04-08T02:35:00Z,15.01
RW1,2024-04-08T02:40:00Z,14.93
RW1,2024-04-08T02:45:00Z,15.01
RW1,2024-04-08T02:50:00Z,14.93
RW1,2024-04-08T02:55:00Z,14.93
RW1,2024-04-08T03:00:00Z,14.88
RW1,2024-04-08T03:05:00Z,14.88
RW1,2024-04-08T03:10:00Z,14.84
RW1,2024-04-08T03:15:00Z,14.8
RW1,2024-04-08T03:20:00Z,14.75
RW1,2024-04-08T03:25:00Z,14.71
RW1,2024-04-08T03:30:00Z,14.71
RW1,2024-04-08T03:35:00Z,14.67
RW1,2024-04-08T03:40:00Z,14.63
RW1,2024-04-08T03:45:00Z,14.63
RW1,2024-04-08T03:50:00Z,14.63
RW1,2024-04-08T03:55:00Z,14.58
RW1,2024-04-08T04:00:00Z,14.58
RW1,2024-04-08T04:05:00Z,14.54
RW1,2024-04-08T04:10:00Z,14.5
RW1,2024-04-08T04:15:00Z,14.54
RW1,2024-04-08T04:20:00Z,14.54
RW1,2024-04-08T04:25:00Z,14.45
RW1,2024-04-08T04:30:00Z,14.45
RW1,2024-04-08T04:35:00Z,14.45
RW1,2024-04-08T04:40:00Z,14.37
RW1,2024-04-08T04:45:00Z,14.37
RW1,2024-04-08T04:50:00Z,14.41
RW1,2024-04-08T04:55:00Z,14.37
RW1,2024-04-08T05:00:00Z,14.37
RW1,2024-04-08T05:05:00Z,14.37
RW1,2024-04-08T05:10:00Z,14.37
RW1,2024-04-08T05:15:00Z,14.33
RW1,2024-04-08T05:20:00Z,14.37
RW1,2024-04-08T05:25:00Z,14.33
RW1,2024-04-08T05:30:00Z,14.28
RW1,2024-04-08T05:35:00Z,14.24
RW1,2024-04-08T05:40:00Z,14.28
RW1,2024-04-08T05:45:00Z,14.33
RW1,2024-04-08T05:50:00Z,14.28
RW1,2024-04-08T05:55:00Z,14.28
RW1,2024-04-08T06:00:00Z,14.24
RW1,2024-04-08T06:05:00Z,14.24
RW1,2024-04-08T06:10:00Z,14.28
RW1,2024-04-08T06:15:00Z,14.28
RW1,2024-04-08T06:20:00Z,14.28
RW1,2024-04-08T06:25:00Z,14.24
RW1,2024-04-08T06:30:00Z,14.28
RW1,2024-04-08T06:35:00Z,14.24
RW1,2024-04-08T06:40:00Z,14.24
RW1,2024-04-08T06:45:00Z,14.15
RW1,2024-04-08T06:50:00Z,14.2
RW1,2024-04-08T06:55:00Z,14.11
RW1,2024-04-08T07:00:00Z,14.07
RW1,2024-04-08T07:05:00Z,13.94
RW1,2024-04-08T07:10:00Z,13.51
RW1,2024-04-08T07:15:00Z,12.57
RW1,2024-04-08T07:20:00Z,12.4
RW1,2024-04-08T13:50:00Z,9.22
RW1,2024-04-08T13:55:00Z,9.56
RW1,2024-04-08T14:00:00Z,9.82
RW1,2024-04-08T14:05:00Z,10.29
RW1,2024-04-08T14:10:00Z,11.28
RW1,2024-04-08T14:15:00Z,12.4
RW1,2024-04-08T14:20:00Z,12.61
RW1,2024-04-08T14:25:00Z,12.61
RW1,2024-04-08T14:30:00Z,12.7
RW1,2024-04-08T14:35:00Z,12.74
RW1,2024-04-08T14:40:00Z,12.78
RW1,2024-04-08T14:45:00Z,12.87
RW1,2024-04-08T14:50:00Z,12.91
RW1,2024-04-08T14:55:00Z,12.82
RW1,2024-04-08T15:00:00Z,12.91
RW1,2024-04-08T15:05:00Z,13
RW1,2024-04-08T15:10:00Z,13.04
RW1,2024-04-08T15:15:00Z,13.12
RW1,2024-04-08T15:20:00Z,13.08
RW1,2024-04-08T15:25:00Z,13.25
RW1,2024-04-08T15:30:00Z,13.21
RW1,2024-04-08T15:35:00Z,13.25
RW1,2024-04-08T15:40:00Z,13.21
RW1,2024-04-08T15:45:00Z,13.25
RW1,2024-04-08T15:50:00Z,13.47
RW1,2024-04-08T15:55:00Z,13.51
RW1,2024-04-08T16:00:00Z,13.38
RW1,2024-04-08T16:05:00Z,13.47
RW1,2024-04-08T16:10:00Z,13.6
RW1,2024-04-08T16:15:00Z,13.51
RW1,2024-04-08T16:20:00Z,13.51
RW1,2024-04-08T16:25:00Z,13.64
RW1,2024-04-08T16:30:00Z,13.77
RW1,2024-04-08T16:35:00Z,13.77
RW1,2024-04-08T16:40:00Z,13.98
RW1,2024-04-08T16:45:00Z,13.94
RW1,2024-04-08T16:50:00Z,14.33
RW1,2024-04-08T16:55:00Z,14.15
RW1,2024-04-08T17:00:00Z,14.33
RW1,2024-04-08T17:05:00Z,14.41
RW1,2024-04-08T17:10:00Z,14.54
RW1,2024-04-08T17:15:00Z,14.45
RW1,2024-04-08T17:20:00Z,14.93
RW1,2024-04-08T17:25:00Z,14.93
RW1,2024-04-08T17:30:00Z,14.75
RW1,2024-04-08T17:35:00Z,14.88
RW1,2024-04-08T17:40:00Z,14.71
RW1,2024-04-08T17:45:00Z,14.58
RW1,2024-04-08T17:50:00Z,14.71
RW1,2024-04-08T17:55:00Z,14.84
RW1,2024-04-08T18:00:00Z,14.84
RW1,2024-04-08T18:05:00Z,14.71
RW1,2024-04-08T18:10:00Z,14.84
RW1,2024-04-08T18:15:00Z,14.67
RW1,2024-04-08T18:20:00Z,14.88
RW1,2024-04-08T18:25:00Z,14.93
RW1,2024-04-08T18:30:00Z,14.75
RW1,2024-04-08T18:35:00Z,15.01
RW1,2024-04-08T18:40:00Z,15.31
RW1,2024-04-08T18:45:00Z,15.61
RW1,2024-04-08T18:50:00Z,15.7
RW1,2024-04-08T18:55:00Z,16.43
RW1,2024-04-08T19:00:00Z,16.73
RW1,2024-04-08T19:05:00Z,15.66
RW1,2024-04-08T19:10:00Z,15.96
RW1,2024-04-08T19:15:00Z,17.33
RW1,2024-04-08T19:20:00Z,18.7
RW1,2024-04-08T19:25:00Z,19.9
RW1,2024-04-08T19:30:00Z,20.93
RW1,2024-04-08T19:35:00Z,21.53
RW1,2024-04-09T01:30:00Z,14.67
RW1,2024-04-09T01:35:00Z,14.67
RW1,2024-04-09T01:40:00Z,14.63
RW1,2024-04-09T01:45:00Z,14.63
RW1,2024-04-09T01:50:00Z,15.01
RW1,2024-04-09T01:55:00Z,15.23
RW1,2024-04-09T02:00:00Z,15.36
RW1,2024-04-09T02:05:00Z,15.4
RW1,2024-04-09T02:10:00Z,15.36
RW1,2024-04-09T02:15:00Z,15.4
RW1,2024-04-09T02:20:00Z,15.4
RW1,2024-04-09T02:25:00Z,15.31
RW1,2024-04-09T02:30:00Z,15.23
RW1,2024-04-09T02:35:00Z,15.18
RW1,2024-04-09T02:40:00Z,15.1
RW1,2024-04-09T02:45:00Z,15.1
RW1,2024-04-09T02:50:00Z,14.97
RW1,2024-04-09T02:55:00Z,14.97
RW1,2024-04-09T03:00:00Z,15.01
RW1,2024-04-09T03:05:00Z,15.01
RW1,2024-04-09T03:10:00Z,14.97
RW1,2024-04-09T03:15:00Z,14.84
RW1,2024-04-09T03:20:00Z,14.75
RW1,2024-04-09T03:25:00Z,14.67
RW1,2024-04-09T03:30:00Z,14.63
RW1,2024-04-09T03:35:00Z,14.58
RW1,2024-04-09T03:40:00Z,14.63
RW1,2024-04-09T03:45:00Z,14.58
RW1,2024-04-09T03:50:00Z,14.58
RW1,2024-04-09T03:55:00Z,14.58
RW1,2024-04-09T04:00:00Z,14.54
RW1,2024-04-09T04:05:00Z,14.5
RW1,2024-04-09T04:10:00Z,14.5
RW1,2024-04-09T04:15:00Z,14.45
RW1,2024-04-09T04:20:00Z,14.41
RW1,2024-04-09T04:25:00Z,14.41
RW1,2024-04-09T04:30:00Z,14.41
RW1,2024-04-09T04:35:00Z,14.41
RW1,2024-04-09T04:40:00Z,14.41
RW1,2024-04-09T04:45:00Z,14.37
RW1,2024-04-09T04:50:00Z,14.37
RW1,2024-04-09T04:55:00Z,14.41
RW1,2024-04-09T05:00:00Z,14.41
RW1,2024-04-09T05:05:00Z,14.37
RW1,2024-04-09T05:10:00Z,14.41
RW1,2024-04-09T05:15:00Z,14.37
RW1,2024-04-09T05:20:00Z,14.33
RW1,2024-04-09T05:25:00Z,14.37
RW1,2024-04-09T05:30:00Z,14.37
RW1,2024-04-09T05:35:00Z,14.33
RW1,2024-04-09T05:40:00Z,14.33
RW1,2024-04-09T05:45:00Z,14.33
RW1,2024-04-09T05:50:00Z,14.41
RW1,2024-04-09T05:55:00Z,14.33
RW1,2024-04-09T06:00:00Z,14.28
RW1,2024-04-09T06:05:00Z,14.28
RW1,2024-04-09T06:10:00Z,14.24
RW1,2024-04-09T06:15:00Z,14.28
RW1,2024-04-09T06:20:00Z,14.28
RW1,2024-04-09T06:25:00Z,14.24
RW1,2024-04-09T06:30:00Z,14.2
RW1,2024-04-09T06:35:00Z,14.15
RW1,2024-04-09T06:40:00Z,14.15
RW1,2024-04-09T06:45:00Z,14.15
RW1,2024-04-09T06:50:00Z,14.15
RW1,2024-04-09T06:55:00Z,14.11
RW1,2024-04-09T07:00:00Z,14.11
RW1,2024-04-09T07:05:00Z,14.11
RW1,2024-04-09T07:10:00Z,14.07
RW1,2024-04-09T07:15:00Z,14.07
RW1,2024-04-09T07:20:00Z,14.03
RW1,2024-04-09T07:25:00Z,14.03
RW1,2024-04-09T07:30:00Z,13.98
RW1,2024-04-09T07:35:00Z,13.98
RW1,2024-04-09T07:40:00Z,13.85
RW1,2024-04-09T07:45:00Z,13.64
RW1,2024-04-09T07:50:00Z,13.55
RW1,2024-04-09T07:55:00Z,13.08
RW1,2024-04-09T08:00:00Z,12.82
RW1,2024-04-09T08:05:00Z,12.57
RW1,2024-04-09T15:10:00Z,15.18
RW1,2024-04-09T15:15:00Z,15.48
RW1,2024-04-09T15:20:00Z,15.83
RW1,2024-04-09T15:25:00Z,15.44
RW1,2024-04-09T15:30:00Z,14.75
RW1,2024-04-09T15:35:00Z,14.71
RW1,2024-04-09T15:40:00Z,14.33
RW1,2024-04-09T15:45:00Z,13.98
RW1,2024-04-09T15:50:00Z,13.9
RW1,2024-04-09T15:55:00Z,13.81
RW1,2024-04-09T16:00:00Z,13.81
RW1,2024-04-09T16:05:00Z,13.94
RW1,2024-04-09T16:10:00Z,14.07
RW1,2024-04-09T16:15:00Z,13.85
RW1,2024-04-09T16:20:00Z,13.9
RW1,2024-04-09T16:25:00Z,14.15
RW1,2024-04-09T16:30:00Z,14.11
RW1,2024-04-09T16:35:00Z,14.24
RW1,2024-04-09T16:40:00Z,14.11
RW1,2024-04-09T16:45:00Z,14.28
RW1,2024-04-09T16:50:00Z,14.37
RW1,2024-04-09T16:55:00Z,14.37
RW1,2024-04-09T17:00:00Z,14.75
RW1,2024-04-09T17:05:00Z,14.5
RW1,2024-04-09T17:10:00Z,14.67
RW1,2024-04-09T17:15:00Z,14.41
RW1,2024-04-09T17:20:00Z,15.01
RW1,2024-04-09T17:25:00Z,14.93
RW1,2024-04-09T17:30:00Z,15.06
RW1,2024-04-09T17:35:00Z,15.14
RW1,2024-04-09T17:40:00Z,14.93
RW1,2024-04-09T17:45:00Z,14.97
RW1,2024-04-09T17:50:00Z,15.1
RW1,2024-04-09T17:55:00Z,15.14
RW1,2024-04-09T18:00:00Z,15.61
RW1,2024-04-09T18:05:00Z,15.48
RW1,2024-04-09T18:10:00Z,15.91
RW1,2024-04-09T18:15:00Z,15.57
RW1,2024-04-09T18:20:00Z,15.83
RW1,2024-04-09T18:25:00Z,15.74
RW1,2024-04-09T18:30:00Z,15.7
RW1,2024-04-09T18:35:00Z,15.91
RW1,2024-04-09T18:40:00Z,15.78
RW1,2024-04-09T18:45:00Z,16
RW1,2024-04-09T18:50:00Z,16.08
RW1,2024-04-09T18:55:00Z,16.21
RW1,2024-04-09T19:00:00Z,16.08
RW1,2024-04-09T19:05:00Z,16.86
RW1,2024-04-09T19:10:00Z,16.64
RW1,2024-04-09T19:15:00Z,16.6
RW1,2024-04-09T19:20:00Z,16.81
RW1,2024-04-09T19:25:00Z,17.46
RW1,2024-04-09T19:30:00Z,16.9
RW1,2024-04-09T19:35:00Z,16.13
RW1,2024-04-09T19:40:00Z,20.93
RW1,2024-04-09T19:45:00Z,26.04
RW1,2024-04-09T19:50:00Z,29.08
RW1,2024-04-09T19:55:00Z,32.43
RW1,2024-04-09T20:00:00Z,34.06
RW1,2024-04-09T20:05:00Z,34.83
RW1,2024-04-09T20:10:00Z,36.33
RW1,2024-04-10T01:50:00Z,15.31
RW1,2024-04-10T01:55:00Z,15.18
RW1,2024-04-10T02:00:00Z,15.06
RW1,2024-04-10T02:05:00Z,14.93
RW1,2024-04-10T02:10:00Z,14.88
RW1,2024-04-10T02:15:00Z,15.1
RW1,2024-04-10T02:20:00Z,15.23
RW1,2024-04-10T02:25:00Z,15.27
RW1,2024-04-10T02:30:00Z,15.23
RW1,2024-04-10T02:35:00Z,15.23
RW1,2024-04-10T02:40:00Z,15.23
RW1,2024-04-10T02:45:00Z,15.23
RW1,2024-04-10T02:50:00Z,15.14
RW1,2024-04-10T02:55:00Z,15.18
RW1,2024-04-10T03:00:00Z,15.1
RW1,2024-04-10T03:05:00Z,15.14
RW1,2024-04-10T03:10:00Z,15.1
RW1,2024-04-10T03:15:00Z,15.06
RW1,2024-04-10T03:20:00Z,15.06
RW1,2024-04-10T03:25:00Z,15.01
RW1,2024-04-10T03:30:00Z,15.01
RW1,2024-04-10T03:35:00Z,14.93
RW1,2024-04-10T03:40:00Z,14.93
RW1,2024-04-10T03:45:00Z,14.93
RW1,2024-04-10T03:50:00Z,14.88
RW1,2024-04-10T03:55:00Z,14.88
RW1,2024-04-10T04:00:00Z,14.84
RW1,2024-04-10T04:05:00Z,14.75
RW1,2024-04-10T04:10:00Z,14.8
RW1,2024-04-10T04:15:00Z,14.75
RW1,2024-04-10T04:20:00Z,14.71
RW1,2024-04-10T04:25:00Z,14.71
RW1,2024-04-10T04:30:00Z,14.67
RW1,2024-04-10T04:35:00Z,14.58
RW1,2024-04-10T04:40:00Z,14.63
RW1,2024-04-10T04:45:00Z,14.58
RW1,2024-04-10T04:50:00Z,14.58
RW1,2024-04-10T04:55:00Z,14.54
RW1,2024-04-10T05:00:00Z,14.54
RW1,2024-04-10T05:05:00Z,14.5
RW1,2024-04-10T05:10:00Z,14.41
RW1,2024-04-10T05:15:00Z,14.45
RW1,2024-04-10T05:20:00Z,14.37
RW1,2024-04-10T05:25:00Z,14.37
RW1,2024-04-10T05:30:00Z,14.24
RW1,2024-04-10T05:35:00Z,14.24
RW1,2024-04-10T05:40:00Z,14.24
RW1,2024-04-10T05:45:00Z,14.33
RW1,2024-04-10T05:50:00Z,14.28
RW1,2024-04-10T05:55:00Z,14.2
RW1,2024-04-10T06:00:00Z,14.2
RW1,2024-04-10T06:05:00Z,14.15
RW1,2024-04-10T06:10:00Z,14.24
RW1,2024-04-10T06:15:00Z,14.28
RW1,2024-04-10T06:20:00Z,14.24
RW1,2024-04-10T06:25:00Z,14.33
RW1,2024-04-10T06:30:00Z,14.28
RW1,2024-04-10T06:35:00Z,14.28
RW1,2024-04-10T06:40:00Z,14.28
RW1,2024-04-10T06:45:00Z,14.33
RW1,2024-04-10T06:50:00Z,14.24
RW1,2024-04-10T06:55:00Z,14.2
RW1,2024-04-10T07:00:00Z,14.11
RW1,2024-04-10T07:05:00Z,14.2
RW1,2024-04-10T07:10:00Z,14.2
RW1,2024-04-10T07:15:00Z,14.03
RW1,2024-04-10T07:20:00Z,13.98
RW1,2024-04-10T07:25:00Z,13.98
RW1,2024-04-10T07:30:00Z,14.03
RW1,2024-04-10T07:35:00Z,14.03
RW1,2024-04-10T07:40:00Z,13.98
RW1,2024-04-10T07:45:00Z,14.03
RW1,2024-04-10T07:50:00Z,13.94
RW1,2024-04-10T07:55:00Z,14.03
RW1,2024-04-10T08:00:00Z,13.98
RW1,2024-04-10T08:05:00Z,13.98
RW1,2024-04-10T08:10:00Z,13.85
RW1,2024-04-10T08:15:00Z,13.81
RW1,2024-04-10T08:20:00Z,13.77
RW1,2024-04-10T08:25:00Z,13.51
RW1,2024-04-10T08:30:00Z,12.95
RW1,2024-04-10T08:35:00Z,12.61
RW1,2024-04-10T08:40:00Z,12.05
RW1,2024-04-10T08:45:00Z,11.62
RW1,2024-04-10T16:20:00Z,34.19
RW1,2024-04-10T16:25:00Z,34.88
RW1,2024-04-10T16:30:00Z,35.6
RW1,2024-04-10T16:35:00Z,36.59
RW1,2024-04-10T16:40:00Z,37.15
RW1,2024-04-10T16:45:00Z,29.3
RW1,2024-04-10T16:50:00Z,24.45
RW1,2024-04-10T16:55:00Z,22.91
RW1,2024-04-10T17:00:00Z,17.2
RW1,2024-04-10T17:05:00Z,16.17
RW1,2024-04-10T17:10:00Z,17.07
RW1,2024-04-10T17:15:00Z,16.13
RW1,2024-04-10T17:20:00Z,16.73
RW1,2024-04-10T17:25:00Z,16.56
RW1,2024-04-10T17:30:00Z,16.04
RW1,2024-04-10T17:35:00Z,16.21
RW1,2024-04-10T17:40:00Z,16.47
RW1,2024-04-10T17:45:00Z,16.26
RW1,2024-04-10T17:50:00Z,16.3
RW1,2024-04-10T17:55:00Z,16.34
RW1,2024-04-10T18:00:00Z,16.26
RW1,2024-04-10T18:05:00Z,16.51
RW1,2024-04-10T18:10:00Z,16.51
RW1,2024-04-10T18:15:00Z,16.73
RW1,2024-04-10T18:20:00Z,16.47
RW1,2024-04-10T18:25:00Z,16.81
RW1,2024-04-10T18:30:00Z,16.94
RW1,2024-04-10T18:35:00Z,16.6
RW1,2024-04-10T18:40:00Z,17.59
RW1,2024-04-10T18:45:00Z,16.73
RW1,2024-04-10T18:50:00Z,17.03
RW1,2024-04-10T18:55:00Z,16.86
RW1,2024-04-10T19:00:00Z,17.24
RW1,2024-04-10T19:05:00Z,16.77
RW1,2024-04-10T19:10:00Z,16.77
RW1,2024-04-10T19:15:00Z,16.86
RW1,2024-04-10T19:20:00Z,17.11
RW1,2024-04-10T19:25:00Z,16.94
RW1,2024-04-10T19:30:00Z,17.37
RW1,2024-04-10T19:35:00Z,16.86
RW1,2024-04-10T19:40:00Z,17.46
RW1,2024-04-10T19:45:00Z,17.89
RW1,2024-04-10T19:50:00Z,17.33
RW1,2024-04-10T19:55:00Z,19.47
RW1,2024-04-10T20:00:00Z,17.63
RW1,2024-04-10T20:05:00Z,17.07
RW1,2024-04-10T20:10:00Z,17.59
RW1,2024-04-10T20:15:00Z,25.09
RW1,2024-04-10T20:20:00Z,27.07
RW1,2024-04-10T20:25:00Z,27.88
RW1,2024-04-10T20:30:00Z,29.26
RW1,2024-04-10T20:35:00Z,29.73
RW1,2024-04-10T20:40:00Z,31.96
RW1,2024-04-10T20:45:00Z,32.99
RW1,2024-04-10T20:50:00Z,33.72
RW1,2024-04-10T20:55:00Z,34.1
RW1,2024-04-11T02:00:00Z,14.41
RW1,2024-04-11T02:05:00Z,14.28
RW1,2024-04-11T02:10:00Z,14.2
RW1,2024-04-11T02:15:00Z,14.15
RW1,2024-04-11T02:20:00Z,14.2
RW1,2024-04-11T02:25:00Z,14.97
RW1,2024-04-11T02:30:00Z,15.23
RW1,2024-04-11T02:35:00Z,15.31
RW1,2024-04-11T02:40:00Z,15.31
RW1,2024-04-11T02:45:00Z,15.36
RW1,2024-04-11T02:50:00Z,15.44
RW1,2024-04-11T02:55:00Z,15.4
RW1,2024-04-11T03:00:00Z,15.4
RW1,2024-04-11T03:05:00Z,15.4
RW1,2024-04-11T03:10:00Z,15.36
RW1,2024-04-11T03:15:00Z,15.31
RW1,2024-04-11T03:20:00Z,15.31
RW1,2024-04-11T03:25:00Z,15.31
RW1,2024-04-11T03:30:00Z,15.31
RW1,2024-04-11T03:35:00Z,15.31
RW1,2024-04-11T03:40:00Z,15.31
RW1,2024-04-11T03:45:00Z,15.23
RW1,2024-04-11T03:50:00Z,15.23
RW1,2024-04-11T03:55:00Z,15.23
RW1,2024-04-11T04:00:00Z,15.14
RW1,2024-04-11T04:05:00Z,15.18
RW1,2024-04-11T04:10:00Z,15.18
RW1,2024-04-11T04:15:00Z,15.18
RW1,2024-04-11T04:20:00Z,15.14
RW1,2024-04-11T04:25:00Z,15.1
RW1,2024-04-11T04:30:00Z,15.1
RW1,2024-04-11T04:35:00Z,15.1
RW1,2024-04-11T04:40:00Z,15.06
RW1,2024-04-11T04:45:00Z,14.88
RW1,2024-04-11T04:50:00Z,14.8
RW1,2024-04-11T04:55:00Z,14.8
RW1,2024-04-11T05:00:00Z,14.84
RW1,2024-04-11T05:05:00Z,14.84
RW1,2024-04-11T05:10:00Z,14.75
RW1,2024-04-11T05:15:00Z,14.84
RW1,2024-04-11T05:20:00Z,14.71
RW1,2024-04-11T05:25:00Z,14.8
RW1,2024-04-11T05:30:00Z,14.84
RW1,2024-04-11T05:35:00Z,14.75
RW1,2024-04-11T05:40:00Z,14.75
RW1,2024-04-11T05:45:00Z,14.67
RW1,2024-04-11T05:50:00Z,14.58
RW1,2024-04-11T05:55:00Z,14.58
RW1,2024-04-11T06:00:00Z,14.58
RW1,2024-04-11T06:05:00Z,14.54
RW1,2024-04-11T06:10:00Z,14.54
RW1,2024-04-11T06:15:00Z,14.54
RW1,2024-04-11T06:20:00Z,14.58
RW1,2024-04-11T06:25:00Z,14.58
RW1,2024-04-11T06:30:00Z,14.63
RW1,2024-04-11T06:35:00Z,14.71
RW1,2024-04-11T06:40:00Z,14.67
RW1,2024-04-11T06:45:00Z,14.58
RW1,2024-04-11T06:50:00Z,14.71
RW1,2024-04-11T06:55:00Z,14.63
RW1,2024-04-11T07:00:00Z,14.58
RW1,2024-04-11T07:05:00Z,14.63
RW1,2024-04-11T07:10:00Z,14.58
RW1,2024-04-11T07:15:00Z,14.54
RW1,2024-04-11T07:20:00Z,14.5
RW1,2024-04-11T07:25:00Z,14.54
RW1,2024-04-11T07:30:00Z,14.5
RW1,2024-04-11T07:35:00Z,14.45
RW1,2024-04-11T07:40:00Z,14.54
RW1,2024-04-11T07:45:00Z,14.5
RW1,2024-04-11T07:50:00Z,14.5
RW1,2024-04-11T07:55:00Z,14.5
RW1,2024-04-11T08:00:00Z,14.45
RW1,2024-04-11T08:05:00Z,14.45
RW1,2024-04-11T08:10:00Z,14.41
RW1,2024-04-11T08:15:00Z,14.37
RW1,2024-04-11T08:20:00Z,14.45
RW1,2024-04-11T08:25:00Z,14.33
RW1,2024-04-11T08:30:00Z,14.24
RW1,2024-04-11T08:35:00Z,14.24
RW1,2024-04-11T08:40:00Z,14.15
RW1,2024-04-11T08:45:00Z,14.15
RW1,2024-04-11T08:50:00Z,14.24
RW1,2024-04-11T08:55:00Z,14.15
RW1,2024-04-11T09:00:00Z,14.15
RW1,2024-04-11T09:05:00Z,14.15
RW1,2024-04-11T09:10:00Z,13.9
RW1,2024-04-11T09:15:00Z,13.68
RW1,2024-04-11T09:20:00Z,13.43
RW1,2024-04-11T09:25:00Z,13.21
RW1,2024-04-11T09:30:00Z,13.04
RW1,2024-04-11T09:35:00Z,12.91
RW1,2024-04-11T17:30:00Z,32.69
RW1,2024-04-11T17:35:00Z,33.97
RW1,2024-04-11T17:40:00Z,34.32
RW1,2024-04-11T17:45:00Z,33.93
RW1,2024-04-11T17:50:00Z,28.65
RW1,2024-04-11T17:55:00Z,27.75
RW1,2024-04-11T18:00:00Z,26.55
RW1,2024-04-11T18:05:00Z,25.57
RW1,2024-04-11T18:10:00Z,20.33
RW1,2024-04-11T18:15:00Z,20.33
RW1,2024-04-11T18:20:00Z,16.73
RW1,2024-04-11T18:25:00Z,16.69
RW1,2024-04-11T18:30:00Z,16.04
RW1,2024-04-11T18:35:00Z,16.39
RW1,2024-04-11T18:40:00Z,16.3
RW1,2024-04-11T18:45:00Z,18.02
RW1,2024-04-11T18:50:00Z,17.16
RW1,2024-04-11T18:55:00Z,16.64
RW1,2024-04-11T19:00:00Z,16
RW1,2024-04-11T19:05:00Z,15.91
RW1,2024-04-11T19:10:00Z,15.83
