#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,10/02/2023 18:10:00,18.32,2675.20,,,,
2,10/02/2023 18:15:00,17.24,2420.48,,,,
3,10/02/2023 18:20:00,16.77,1859.84,,,,
4,10/02/2023 18:25:00,16.51,1328.64,,,,
5,10/02/2023 18:30:00,16.30,861.76,,,,
6,10/02/2023 18:35:00,16.17,499.52,,,,
7,10/02/2023 18:40:00,16.08,257.12,,,,
8,10/02/2023 18:45:00,16.00,111.60,,,,
9,10/02/2023 18:50:00,15.91,41.38,,,,
10,10/02/2023 18:55:00,15.87,12.63,,,,
11,10/02/2023 19:00:00,15.87,3.54,,,,
12,10/02/2023 19:05:00,15.83,0.88,,,,
13,10/02/2023 19:10:00,15.87,0.22,,,,
14,10/02/2023 19:15:00,15.83,0.00,,,,
15,10/02/2023 19:20:00,15.78,0.00,,,,
16,10/02/2023 19:25:00,15.74,0.00,,,,
17,10/02/2023 19:30:00,15.74,0.00,,,,
18,10/02/2023 19:35:00,15.70,0.00,,,,
19,10/02/2023 19:40:00,15.70,0.00,,,,
20,10/02/2023 19:45:00,15.70,0.00,,,,
21,10/02/2023 19:50:00,15.74,0.00,,,,
22,10/02/2023 19:55:00,15.78,0.00,,,,
23,10/02/2023 20:00:00,15.70,0.00,,,,
24,10/02/2023 20:05:00,15.44,0.00,,,,
25,10/02/2023 20:10:00,15.23,0.00,,,,
26,10/02/2023 20:15:00,15.18,0.00,,,,
27,10/02/2023 20:20:00,14.97,0.00,,,,
28,10/02/2023 20:25:00,14.67,0.00,,,,
29,10/02/2023 20:30:00,14.63,0.00,,,,
30,10/02/2023 20:35:00,14.88,0.00,,,,
31,10/02/2023 20:40:00,15.18,0.00,,,,
32,10/02/2023 20:45:00,15.01,0.00,,,,
33,10/02/2023 20:50:00,15.01,0.00,,,,
34,10/02/2023 20:55:00,14.93,0.00,,,,
35,10/02/2023 21:00:00,14.50,0.00,,,,
36,10/02/2023 21:05:00,14.37,0.00,,,,
37,10/02/2023 21:10:00,14.15,0.00,,,,
38,10/02/2023 21:15:00,14.03,0.00,,,,
39,10/02/2023 21:20:00,13.98,0.22,,,,
40,10/02/2023 21:25:00,14.11,0.00,,,,
41,10/02/2023 21:30:00,14.11,0.00,,,,
42,10/02/2023 21:35:00,14.33,0.00,,,,
43,10/02/2023 21:40:00,14.71,0.00,,,,
44,10/02/2023 21:45:00,15.27,0.00,,,,
45,10/02/2023 21:50:00,15.23,0.00,,,,
46,10/02/2023 21:55:00,16.64,0.00,,,,
47,10/02/2023 22:00:00,17.16,0.00,,,,
48,10/02/2023 22:05:00,17.24,0.00,,,,
49,10/02/2023 22:10:00,17.50,0.00,,,,
50,10/02/2023 22:15:00,17.50,0.00,,,,
51,10/02/2023 22:20:00,17.63,0.00,,,,
52,10/02/2023 22:25:00,17.67,0.00,,,,
53,10/02/2023 22:30:00,17.67,0.00,,,,
54,10/02/2023 22:35:00,17.76,0.00,,,,
55,10/02/2023 22:40:00,17.76,0.00,,,,
56,10/02/2023 22:45:00,17.76,0.00,,,,
57,10/02/2023 22:50:00,17.80,0.00,,,,
58,10/02/2023 22:55:00,17.80,0.00,,,,
59,10/02/2023 23:00:00,17.84,0.00,,,,
60,10/02/2023 23:05:00,17.89,0.00,,,,
61,10/02/2023 23:10:00,17.80,0.00,,,,
62,10/02/2023 23:15:00,17.80,0.00,,,,
63,10/02/2023 23:20:00,17.84,0.00,,,,
64,10/02/2023 23:25:00,17.84,0.00,,,,
65,10/02/2023 23:30:00,17.80,0.00,,,,
66,10/02/2023 23:35:00,17.84,0.00,,,,
67,10/02/2023 23:40:00,17.80,0.00,,,,
68,10/02/2023 23:45:00,17.84,0.00,,,,
69,10/02/2023 23:50:00,17.80,0.00,,,,
70,10/02/2023 23:55:00,17.80,0.00,,,,
71,10/03/2023 00:00:00,17.80,0.00,,,,
72,10/03/2023 00:05:00,17.76,0.00,,,,
73,10/03/2023 00:10:00,17.76,0.00,,,,
74,10/03/2023 00:15:00,17.76,0.00,,,,
75,10/03/2023 00:20:00,17.76,0.00,,,,
76,10/03/2023 00:25:00,17.76,0.00,,,,
77,10/03/2023 00:30:00,17.72,0.22,,,,
78,10/03/2023 00:35:00,17.67,0.00,,,,
79,10/03/2023 00:40:00,17.72,0.00,,,,
80,10/03/2023 00:45:00,17.67,0.00,,,,
81,10/03/2023 00:50:00,17.72,0.00,,,,
82,10/03/2023 00:55:00,17.63,0.00,,,,
83,10/03/2023 01:00:00,17.63,0.00,,,,
84,10/03/2023 01:05:00,17.63,0.00,,,,
85,10/03/2023 01:10:00,17.67,0.00,,,,
86,10/03/2023 01:15:00,17.59,0.00,,,,
87,10/03/2023 01:20:00,17.59,0.00,,,,
88,10/03/2023 01:25:00,17.54,0.00,,,,
89,10/03/2023 01:30:00,17.54,0.00,,,,
90,10/03/2023 01:35:00,17.50,0.00,,,,
91,10/03/2023 01:40:00,17.50,0.00,,,,
92,10/03/2023 01:45:00,17.41,0.00,,,,
93,10/03/2023 01:50:00,17.41,0.00,,,,
94,10/03/2023 01:55:00,17.41,0.00,,,,
95,10/03/2023 02:00:00,17.46,0.00,,,,
96,10/03/2023 02:05:00,17.46,0.00,,,,
