Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
RW2,1,10/3/2023 16:10,23.16,11136,,,,
RW2,2,10/3/2023 16:15,24.15,20218.88,,,,
RW2,3,10/3/2023 16:20,25.05,18867.2,,,,
RW2,4,10/3/2023 16:25,25.52,17853.44,,,,
RW2,5,10/3/2023 16:30,25.78,16855.04,,,,
RW2,6,10/3/2023 16:35,25.82,15646.72,,,,
RW2,7,10/3/2023 16:40,25.74,14796.8,,,,
RW2,8,10/3/2023 16:45,25.69,13429.76,,,,
RW2,9,10/3/2023 16:50,25.65,12380.16,,,,
RW2,10,10/3/2023 16:55,25.31,11397.12,,,,
RW2,11,10/3/2023 17:00,24.97,10511.36,,,,
RW2,12,10/3/2023 17:05,24.62,9745.92,,,,
RW2,13,10/3/2023 17:10,24.24,8929.28,,,,
RW2,14,10/3/2023 17:15,23.85,8023.04,,,,
RW2,15,10/3/2023 17:20,23.46,7029.76,,,,
RW2,16,10/3/2023 17:25,23.08,6443.52,,,,
RW2,17,10/3/2023 17:30,20.76,2040.96,,,,
RW2,18,10/3/2023 17:35,19.3,1863.68,,,,
RW2,19,10/3/2023 17:40,18.62,1752.32,,,,
RW2,20,10/3/2023 17:45,18.23,1630.72,,,,
RW2,21,10/3/2023 17:50,18.06,1512.96,,,,
RW2,22,10/3/2023 17:55,17.89,1383.04,,,,
RW2,23,10/3/2023 18:00,17.72,1239.36,,,,
RW2,24,10/3/2023 18:05,17.63,1090.56,,,,
RW2,25,10/3/2023 18:10,17.63,931.84,,,,
RW2,26,10/3/2023 18:15,17.46,768,,,,
RW2,27,10/3/2023 18:20,17.29,602.4,,,,
RW2,28,10/3/2023 18:25,17.11,440.32,,,,
RW2,29,10/3/2023 18:30,17.03,294.16,,,,
RW2,30,10/3/2023 18:35,16.81,173.04,,,,
RW2,31,10/3/2023 18:40,16.73,88.36,,,,
RW2,32,10/3/2023 18:45,16.6,40.03,,,,
RW2,33,10/3/2023 18:50,16.56,14.45,,,,
RW2,34,10/3/2023 18:55,16.51,4.43,,,,
RW2,35,10/3/2023 19:00,16.47,1.1,,,,
RW2,36,10/3/2023 19:05,16.39,0.22,,,,
RW2,37,10/3/2023 19:10,16.34,0,,,,
RW2,38,10/3/2023 19:15,16.3,0,,,,
RW2,39,10/3/2023 19:20,16.26,0,,,,
