Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
RW5,1,10/3/2023 16:35,22.56,4222.72,,,,
RW5,2,10/3/2023 16:40,19.86,2326.4,,,,
RW5,3,10/3/2023 16:45,19.47,1392,,,,
RW5,4,10/3/2023 16:50,19.43,980.8,,,,
RW5,5,10/3/2023 16:55,19.22,1184.32,,,,
RW5,6,10/3/2023 17:00,19.17,1185.28,,,,
RW5,7,10/3/2023 17:05,18.96,1915.52,,,,
RW5,8,10/3/2023 17:10,18.66,1837.44,,,,
RW5,9,10/3/2023 17:15,18.49,1787.52,,,,
RW5,10,10/3/2023 17:20,18.32,1697.92,,,,
RW5,11,10/3/2023 17:25,18.23,1618.56,,,,
RW5,12,10/3/2023 17:30,18.1,1519.36,,,,
RW5,13,10/3/2023 17:35,17.97,1379.84,,,,
RW5,14,10/3/2023 17:40,17.8,1303.36,,,,
RW5,15,10/3/2023 17:45,17.72,1227.84,,,,
RW5,16,10/3/2023 17:50,17.63,1141.76,,,,
RW5,17,10/3/2023 17:55,17.54,1052.8,,,,
RW5,18,10/3/2023 18:00,17.46,952.32,,,,
RW5,19,10/3/2023 18:05,17.41,845.44,,,,
RW5,20,10/3/2023 18:10,17.37,726.4,,,,
RW5,21,10/3/2023 18:15,17.33,600.64,,,,
RW5,22,10/3/2023 18:20,17.2,473.6,,,,
RW5,23,10/3/2023 18:25,17.03,346.88,,,,
RW5,24,10/3/2023 18:30,16.9,230.64,,,,
RW5,25,10/3/2023 18:35,16.77,135.04,,,,
RW5,26,10/3/2023 18:40,16.69,68.86,,,,
RW5,27,10/3/2023 18:45,16.51,29.04,,,,
RW5,28,10/3/2023 18:50,16.47,10.02,,,,
RW5,29,10/3/2023 18:55,16.47,2.66,,,,
RW5,30,10/3/2023 19:00,16.43,0.22,,,,
RW5,31,10/3/2023 19:05,16.39,0,,,,
RW5,32,10/3/2023 19:10,16.3,0,,,,
RW5,33,10/3/2023 19:15,16.3,0,,,,
RW5,34,10/3/2023 19:20,16.26,0,,,,
RW5,35,10/3/2023 19:25,16.26,0,,,,
RW5,36,10/3/2023 19:30,16.21,0,,,,
RW5,37,10/3/2023 19:35,16.21,0,,,,
RW5,38,10/3/2023 19:40,16.21,0,,,,
RW5,39,10/3/2023 19:45,16.13,0,,,,
RW5,40,10/3/2023 19:50,16.04,0,,,,
RW5,41,10/3/2023 19:55,16,0,,,,
RW5,42,10/3/2023 20:00,16,0,,,,
RW5,43,10/3/2023 20:05,15.87,0,,,,
RW5,44,10/3/2023 20:10,15.78,0,,,,
RW5,45,10/3/2023 20:15,15.7,0,,,,
RW5,46,10/3/2023 20:20,15.4,0,,,,
RW5,47,10/3/2023 20:25,15.06,0,,,,
RW5,48,10/3/2023 20:30,14.93,0,,,,
RW5,49,10/3/2023 20:35,14.8,0,,,,
RW5,50,10/3/2023 20:40,14.71,0,,,,
RW5,51,10/3/2023 20:45,14.58,0,,,,
RW5,52,10/3/2023 20:50,14.5,0,,,,
RW5,53,10/3/2023 20:55,14.5,0,,,,
RW5,54,10/3/2023 21:00,14.45,0,,,,
RW5,55,10/3/2023 21:05,14.58,0,,,,
RW5,56,10/3/2023 21:10,14.71,0,,,,
RW5,57,10/3/2023 21:15,14.84,0,,,,
RW5,58,10/3/2023 21:20,15.01,0,,,,
RW5,59,10/3/2023 21:25,15.14,0,,,,
RW5,60,10/3/2023 21:30,15.23,0,,,,
RW5,61,10/3/2023 21:35,15.31,0,,,,
RW5,62,10/3/2023 21:40,15.18,0,,,,
RW5,63,10/3/2023 21:45,15.31,0,,,,
RW5,64,10/3/2023 21:50,15.31,0,,,,
RW5,65,10/3/2023 21:55,15.48,0,,,,
RW5,66,10/3/2023 22:00,15.66,0,,,,
RW5,67,10/3/2023 22:05,15.87,0,,,,
RW5,68,10/3/2023 22:10,16,0,,,,
RW5,69,10/3/2023 22:15,15.91,0,,,,
RW5,70,10/3/2023 22:20,15.83,0,,,,
RW5,71,10/3/2023 22:25,15.7,0,,,,
RW5,72,10/3/2023 22:30,15.61,0,,,,
RW5,73,10/3/2023 22:35,16.17,0,,,,
RW5,74,10/3/2023 22:40,16.69,0,,,,
RW5,75,10/3/2023 22:45,16.69,0,,,,
RW5,76,10/3/2023 22:50,17.16,0,,,,
RW5,77,10/3/2023 22:55,17.33,0,,,,
RW5,78,10/3/2023 23:00,17.54,0,,,,
RW5,79,10/3/2023 23:05,17.24,0,,,,
RW5,80,10/3/2023 23:10,17.54,0,,,,
RW5,81,10/3/2023 23:15,17.63,0,,,,
RW5,82,10/3/2023 23:20,17.67,0,,,,
RW5,83,10/3/2023 23:25,17.72,0,,,,
RW5,84,10/3/2023 23:30,17.72,0,,,,
RW5,85,10/3/2023 23:35,17.76,0,,,,
RW5,86,10/3/2023 23:40,17.8,0,,,,
RW5,87,10/3/2023 23:45,17.8,0,,,,
RW5,88,10/3/2023 23:50,17.76,0,,,,
RW5,89,10/3/2023 23:55,17.8,0,,,,
RW5,90,10/4/2023 0:00,17.8,0,,,,
RW5,91,10/4/2023 0:05,17.76,0,,,,
RW5,92,10/4/2023 0:10,17.76,0,,,,
RW5,93,10/4/2023 0:15,17.8,0,,,,
RW5,94,10/4/2023 0:20,17.8,0,,,,
