Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
B3,1,10/2/2023 18:05,18.53,3791.36,,,,
B3,2,10/2/2023 18:10,17.33,3243.52,,,,
B3,3,10/2/2023 18:15,16.73,2635.52,,,,
B3,4,10/2/2023 18:20,16.43,2030.72,,,,
B3,5,10/2/2023 18:25,16.21,1448.32,,,,
B3,6,10/2/2023 18:30,16.04,938.88,,,,
B3,7,10/2/2023 18:35,15.87,540.48,,,,
B3,8,10/2/2023 18:40,15.78,280.8,,,,
B3,9,10/2/2023 18:45,15.66,121.4,,,,
B3,10,10/2/2023 18:50,15.66,42.98,,,,
B3,11,10/2/2023 18:55,15.61,13.08,,,,
B3,12,10/2/2023 19:00,15.57,3.6,,,,
B3,13,10/2/2023 19:05,15.61,1.12,,,,
B3,14,10/2/2023 19:10,15.57,0.22,,,,
B3,15,10/2/2023 19:15,15.57,0,,,,
B3,16,10/2/2023 19:20,15.53,0,,,,
B3,17,10/2/2023 19:25,15.44,0,,,,
B3,18,10/2/2023 19:30,15.44,0,,,,
B3,19,10/2/2023 19:35,15.44,0,,,,
B3,20,10/2/2023 19:40,15.48,0,,,,
B3,21,10/2/2023 19:45,15.53,0,,,,
B3,22,10/2/2023 19:50,15.61,0,,,,
B3,23,10/2/2023 19:55,15.57,0,,,,
B3,24,10/2/2023 20:00,15.57,0,,,,
B3,25,10/2/2023 20:05,15.48,0,,,,
B3,26,10/2/2023 20:10,15.44,0,,,,
B3,27,10/2/2023 20:15,15.4,0,,,,
B3,28,10/2/2023 20:20,15.14,0,,,,
B3,29,10/2/2023 20:25,14.88,0,,,,
B3,30,10/2/2023 20:30,14.8,0,,,,
B3,31,10/2/2023 20:35,15.01,0,,,,
B3,32,10/2/2023 20:40,15.66,0,,,,
B3,33,10/2/2023 20:45,15.87,0,,,,
B3,34,10/2/2023 20:50,16.73,0,,,,
B3,35,10/2/2023 20:55,17.33,0,,,,
B3,36,10/2/2023 21:00,17.29,0,,,,
B3,37,10/2/2023 21:05,17.59,0,,,,
B3,38,10/2/2023 21:10,17.8,0,,,,
B3,39,10/2/2023 21:15,17.93,0,,,,
B3,40,10/2/2023 21:20,17.93,0,,,,
B3,41,10/2/2023 21:25,17.97,0,,,,
B3,42,10/2/2023 21:30,17.97,0,,,,
B3,43,10/2/2023 21:35,17.97,0,,,,
B3,44,10/2/2023 21:40,17.97,0,,,,
B3,45,10/2/2023 21:45,17.97,0,,,,
B3,46,10/2/2023 21:50,17.97,0,,,,
B3,47,10/2/2023 21:55,18.02,0,,,,
B3,48,10/2/2023 22:00,18.02,0,,,,
B3,49,10/2/2023 22:05,18.02,0,,,,
B3,50,10/2/2023 22:10,18.02,0,,,,
B3,51,10/2/2023 22:15,17.97,0,,,,
B3,52,10/2/2023 22:20,18.02,0,,,,
B3,53,10/2/2023 22:25,18.06,0,,,,
B3,54,10/2/2023 22:30,18.06,0,,,,
B3,55,10/2/2023 22:35,18.06,0,,,,
B3,56,10/2/2023 22:40,18.06,0,,,,
B3,57,10/2/2023 22:45,18.02,0,,,,
B3,58,10/2/2023 22:50,18.02,0,,,,
B3,59,10/2/2023 22:55,18.06,0,,,,
B3,60,10/2/2023 23:00,17.97,0,,,,
B3,61,10/2/2023 23:05,18.02,0,,,,
B3,62,10/2/2023 23:10,18.06,0,,,,
B3,63,10/2/2023 23:15,17.97,0,,,,
B3,64,10/2/2023 23:20,17.97,0,,,,
B3,65,10/2/2023 23:25,18.02,0,,,,
B3,66,10/2/2023 23:30,17.97,0,,,,
B3,67,10/2/2023 23:35,17.97,0,,,,
B3,68,10/2/2023 23:40,17.89,0,,,,
B3,69,10/2/2023 23:45,17.89,0,,,,
B3,70,10/2/2023 23:50,17.97,0,,,,
B3,71,10/2/2023 23:55,17.89,0,,,,
B3,72,10/3/2023 0:00,17.89,0,,,,
B3,73,10/3/2023 0:05,17.84,0,,,,
B3,74,10/3/2023 0:10,17.8,0,,,,
B3,75,10/3/2023 0:15,17.8,0,,,,
B3,76,10/3/2023 0:20,17.8,0,,,,
B3,77,10/3/2023 0:25,17.72,0.22,,,,
B3,78,10/3/2023 0:30,17.76,0,,,,
B3,79,10/3/2023 0:35,17.8,0,,,,
B3,80,10/3/2023 0:40,17.72,0,,,,
B3,81,10/3/2023 0:45,17.72,0,,,,
B3,82,10/3/2023 0:50,17.76,0,,,,
B3,83,10/3/2023 0:55,17.67,0,,,,
B3,84,10/3/2023 1:00,17.72,0,,,,
B3,85,10/3/2023 1:05,17.72,0,,,,
B3,86,10/3/2023 1:10,17.72,0,,,,
B3,87,10/3/2023 1:15,17.63,0,,,,
B3,88,10/3/2023 1:20,17.59,0,,,,
B3,89,10/3/2023 1:25,17.5,0,,,,
B3,90,10/3/2023 1:30,17.54,0,,,,
B3,91,10/3/2023 1:35,17.54,0,,,,
B3,92,10/3/2023 1:40,17.46,0,,,,
B3,93,10/3/2023 1:45,17.46,0,,,,
B3,94,10/3/2023 1:50,17.5,0,,,,
B3,95,10/3/2023 1:55,17.46,0,,,,
