#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1340,10/20/2023 07:25:00,17.07,,,,
1341,10/20/2023 07:30:00,17.16,,,,
1342,10/20/2023 07:35:00,17.20,,,,
1343,10/20/2023 07:40:00,17.16,,,,
1344,10/20/2023 07:45:00,17.20,,,,
1345,10/20/2023 07:50:00,17.16,,,,
1346,10/20/2023 07:55:00,17.24,,,,
1347,10/20/2023 08:00:00,17.24,,,,
1348,10/20/2023 08:05:00,17.29,,,,
1349,10/20/2023 08:10:00,17.29,,,,
1350,10/20/2023 08:15:00,17.29,,,,
1351,10/20/2023 08:20:00,17.33,,,,
1352,10/20/2023 08:25:00,17.33,,,,
1353,10/20/2023 08:30:00,17.33,,,,
1354,10/20/2023 08:35:00,17.33,,,,
1355,10/20/2023 08:40:00,17.37,,,,
1356,10/20/2023 08:45:00,17.46,,,,
1357,10/20/2023 08:50:00,17.41,,,,
1358,10/20/2023 08:55:00,17.41,,,,
1359,10/20/2023 09:00:00,17.46,,,,
1360,10/20/2023 09:05:00,17.50,,,,
1361,10/20/2023 09:10:00,17.54,,,,
1362,10/20/2023 09:15:00,17.54,,,,
1363,10/20/2023 09:20:00,17.63,,,,
1364,10/20/2023 09:25:00,17.63,,,,
1365,10/20/2023 09:30:00,17.63,,,,
1366,10/20/2023 09:35:00,17.54,,,,
1367,10/20/2023 09:40:00,17.67,,,,
1368,10/20/2023 09:45:00,17.72,,,,
1369,10/20/2023 09:50:00,17.80,,,,
1370,10/20/2023 09:55:00,17.63,,,,
1371,10/20/2023 10:00:00,17.72,,,,
1372,10/20/2023 10:05:00,17.80,,,,
1373,10/20/2023 10:10:00,17.84,,,,
1374,10/20/2023 10:15:00,17.89,,,,
1375,10/20/2023 10:20:00,17.76,,,,
1376,10/20/2023 10:25:00,17.84,,,,
1377,10/20/2023 10:30:00,17.93,,,,
1378,10/20/2023 10:35:00,17.97,,,,
1379,10/20/2023 10:40:00,17.93,,,,
1380,10/20/2023 10:45:00,18.06,,,,
1381,10/20/2023 10:50:00,18.06,,,,
1382,10/20/2023 10:55:00,18.10,,,,
1383,10/20/2023 11:00:00,18.02,,,,
1384,10/20/2023 11:05:00,18.14,,,,
1385,10/20/2023 11:10:00,18.14,,,,
1386,10/20/2023 11:15:00,18.14,,,,
1387,10/20/2023 11:20:00,18.14,,,,
1388,10/20/2023 11:25:00,18.19,,,,
1389,10/20/2023 11:30:00,18.14,,,,
1390,10/20/2023 11:35:00,18.10,,,,
1391,10/20/2023 11:40:00,18.23,,,,
1392,10/20/2023 11:45:00,18.14,,,,
1393,10/20/2023 11:50:00,18.19,,,,
1394,10/20/2023 11:55:00,18.27,,,,
1395,10/20/2023 12:00:00,18.32,,,,
1396,10/20/2023 12:05:00,18.19,,,,
1397,10/20/2023 12:10:00,18.19,,,,
1398,10/20/2023 12:15:00,18.27,,,,
1399,10/20/2023 12:20:00,18.19,,,,
1400,10/20/2023 12:25:00,18.19,,,,
1401,10/20/2023 12:30:00,18.19,,,,
1402,10/20/2023 12:35:00,18.19,,,,
1403,10/20/2023 12:40:00,18.14,,,,
1404,10/20/2023 12:45:00,18.19,,,,
1405,10/20/2023 12:50:00,18.23,,,,
1406,10/20/2023 12:55:00,18.19,,,,
1407,10/20/2023 13:00:00,18.19,,,,
1408,10/20/2023 13:05:00,18.14,,,,
1409,10/20/2023 13:10:00,18.14,,,,
1410,10/20/2023 13:15:00,18.06,,,,
1411,10/20/2023 13:20:00,18.14,,,,
1412,10/20/2023 13:25:00,18.19,,,,
1413,10/20/2023 13:30:00,18.06,,,,
1414,10/20/2023 13:35:00,18.19,,,,
1415,10/20/2023 13:40:00,18.14,,,,
1416,10/20/2023 13:45:00,18.19,,,,
1417,10/20/2023 13:50:00,18.19,,,,
1418,10/20/2023 13:55:00,18.14,,,,
1419,10/20/2023 14:00:00,18.23,,,,
1420,10/20/2023 14:05:00,18.32,,,,
1421,10/20/2023 14:10:00,18.23,,,,
1422,10/20/2023 14:15:00,18.27,,,,
1423,10/20/2023 14:20:00,18.32,,,,
1424,10/20/2023 14:25:00,18.27,,,,
1425,10/20/2023 14:30:00,18.32,,,,
1426,10/20/2023 14:35:00,18.32,,,,
1427,10/20/2023 14:40:00,18.19,,,,
1428,10/20/2023 14:45:00,18.23,,,,
1429,10/20/2023 14:50:00,18.40,,,,
1430,10/20/2023 14:55:00,18.40,,,,
1431,10/20/2023 15:00:00,18.44,,,,
1432,10/20/2023 15:05:00,18.49,,,,
1433,10/20/2023 15:10:00,18.53,,,,
1434,10/20/2023 15:15:00,18.53,,,,
1435,10/20/2023 15:20:00,18.44,,,,
1436,10/20/2023 15:25:00,18.57,,,,
1437,10/20/2023 15:30:00,18.53,,,,
1438,10/20/2023 15:35:00,18.53,,,,
1439,10/20/2023 15:40:00,18.66,,,,
1440,10/20/2023 15:45:00,18.57,,,,
1441,10/20/2023 15:50:00,18.53,,,,
1442,10/20/2023 15:55:00,18.53,,,,
1443,10/20/2023 16:00:00,18.66,,,,
1444,10/20/2023 16:05:00,18.70,,,,
1445,10/20/2023 16:10:00,18.70,,,,
1446,10/20/2023 16:15:00,18.74,,,,
1447,10/20/2023 16:20:00,18.74,,,,
1448,10/20/2023 16:25:00,18.79,,,,
1449,10/20/2023 16:30:00,18.83,,,,
1450,10/20/2023 16:35:00,18.83,,,,
1451,10/20/2023 16:40:00,18.83,,,,
1452,10/20/2023 16:45:00,18.83,,,,
1453,10/20/2023 16:50:00,18.92,,,,
1454,10/20/2023 16:55:00,18.92,,,,
1455,10/20/2023 17:00:00,18.87,,,,
1456,10/20/2023 17:05:00,18.83,,,,
1457,10/20/2023 17:10:00,18.92,,,,
1458,10/20/2023 17:15:00,18.87,,,,
1459,10/20/2023 17:20:00,18.87,,,,
1460,10/20/2023 17:25:00,18.87,,,,
1461,10/20/2023 17:30:00,18.83,,,,
1462,10/20/2023 17:35:00,18.83,,,,
1463,10/20/2023 17:40:00,18.83,,,,
1464,10/20/2023 17:45:00,18.83,,,,
1465,10/20/2023 17:50:00,18.83,,,,
1466,10/20/2023 17:55:00,18.83,,,,
1467,10/20/2023 18:00:00,18.79,,,,
1468,10/20/2023 18:05:00,18.79,,,,
1469,10/20/2023 18:10:00,18.74,,,,
1470,10/20/2023 18:15:00,18.74,,,,
1471,10/20/2023 18:20:00,18.79,,,,
1472,10/20/2023 18:25:00,18.70,,,,
1473,10/20/2023 18:30:00,18.70,,,,
1474,10/20/2023 18:35:00,18.70,,,,
1475,10/20/2023 18:40:00,18.74,,,,
1476,10/20/2023 18:45:00,18.66,,,,
1477,10/20/2023 18:50:00,18.66,,,,
1478,10/20/2023 18:55:00,18.57,,,,
1479,10/20/2023 19:00:00,18.32,,,,
1480,10/20/2023 19:05:00,18.19,,,,
1481,10/20/2023 19:10:00,18.32,,,,
1482,10/20/2023 19:15:00,18.27,,,,
1483,10/20/2023 19:20:00,17.97,,,,
1484,10/20/2023 19:25:00,17.46,,,,
1485,10/20/2023 19:30:00,17.59,,,,
1486,10/20/2023 19:35:00,17.59,,,,
1487,10/20/2023 19:40:00,17.63,,,,
1488,10/20/2023 19:45:00,17.33,,,,
1489,10/20/2023 19:50:00,17.20,,,,
1490,10/20/2023 19:55:00,17.16,,,,
1491,10/20/2023 20:00:00,17.20,,,,
1492,10/20/2023 20:05:00,17.50,,,,
1493,10/20/2023 20:10:00,17.59,,,,
1494,10/20/2023 20:15:00,17.54,,,,
1495,10/20/2023 20:20:00,17.37,,,,
1496,10/20/2023 20:25:00,17.41,,,,
1497,10/20/2023 20:30:00,17.59,,,,
1498,10/20/2023 20:35:00,17.59,,,,
1499,10/20/2023 20:40:00,17.63,,,,
1500,10/20/2023 20:45:00,17.67,,,,
1501,10/20/2023 20:50:00,17.67,,,,
1502,10/20/2023 20:55:00,17.24,,,,
1503,10/20/2023 21:00:00,17.16,,,,
1504,10/20/2023 21:05:00,17.20,,,,
1505,10/20/2023 21:10:00,17.24,,,,
1506,10/20/2023 21:15:00,17.29,,,,
1507,10/20/2023 21:20:00,17.46,,,,
1508,10/20/2023 21:25:00,17.54,,,,
1509,10/20/2023 21:30:00,17.63,,,,
1510,10/20/2023 21:35:00,17.72,,,,
1511,10/20/2023 21:40:00,17.76,,,,
1512,10/20/2023 21:45:00,17.76,,,,
1513,10/20/2023 21:50:00,17.80,,,,
1514,10/20/2023 21:55:00,17.84,,,,
1515,10/20/2023 22:00:00,17.89,,,,
1516,10/20/2023 22:05:00,17.97,,,,
1517,10/20/2023 22:10:00,17.93,,,,
1518,10/20/2023 22:15:00,17.93,,,,
1519,10/20/2023 22:20:00,17.89,,,,
1520,10/20/2023 22:25:00,17.11,,,,
1521,10/20/2023 22:30:00,16.51,,,,
1522,10/20/2023 22:35:00,16.30,,,,
1523,10/20/2023 22:40:00,16.34,,,,
1524,10/20/2023 22:45:00,16.13,,,,
1525,10/20/2023 22:50:00,15.91,,,,
1526,10/20/2023 22:55:00,15.87,,,,
1527,10/20/2023 23:00:00,15.74,,,,
1528,10/20/2023 23:05:00,15.91,,,,
1529,10/20/2023 23:10:00,16.39,,,,
1530,10/20/2023 23:15:00,16.34,,,,
1531,10/20/2023 23:20:00,16.34,,,,
1532,10/20/2023 23:25:00,16.26,,,,
1533,10/20/2023 23:30:00,16.34,,,,
1534,10/20/2023 23:35:00,16.47,,,,
1535,10/20/2023 23:40:00,16.43,,,,
1536,10/20/2023 23:45:00,16.60,,,,
1537,10/20/2023 23:50:00,16.64,,,,
1538,10/20/2023 23:55:00,16.64,,,,
1539,10/21/2023 00:00:00,16.64,,,,
1540,10/21/2023 00:05:00,16.64,,,,
1541,10/21/2023 00:10:00,16.64,,,,
1542,10/21/2023 00:15:00,16.60,,,,
1543,10/21/2023 00:20:00,16.60,,,,
1544,10/21/2023 00:25:00,16.51,,,,
1545,10/21/2023 00:30:00,16.51,,,,
1546,10/21/2023 00:35:00,16.56,,,,
1547,10/21/2023 00:40:00,16.51,,,,
1548,10/21/2023 00:45:00,16.51,,,,
1549,10/21/2023 00:50:00,16.47,,,,
1550,10/21/2023 00:55:00,16.43,,,,
1551,10/21/2023 01:00:00,16.39,,,,
1552,10/21/2023 01:05:00,16.34,,,,
1553,10/21/2023 01:10:00,16.34,,,,
1554,10/21/2023 01:15:00,16.34,,,,
1555,10/21/2023 01:20:00,16.26,,,,
1556,10/21/2023 01:25:00,16.30,,,,
1557,10/21/2023 01:30:00,16.21,,,,
1558,10/21/2023 01:35:00,16.26,,,,
1559,10/21/2023 01:40:00,16.26,,,,
1560,10/21/2023 01:45:00,16.21,,,,
1561,10/21/2023 01:50:00,16.26,,,,
1562,10/21/2023 01:55:00,16.21,,,,
1563,10/21/2023 02:00:00,16.21,,,,
1564,10/21/2023 02:05:00,16.21,,,,
1565,10/21/2023 02:10:00,16.26,,,,
1566,10/21/2023 02:15:00,16.26,,,,
1567,10/21/2023 02:20:00,16.21,,,,
1568,10/21/2023 02:25:00,16.21,,,,
1569,10/21/2023 02:30:00,16.17,,,,
1570,10/21/2023 02:35:00,16.21,,,,
1571,10/21/2023 02:40:00,16.21,,,,
1572,10/21/2023 02:45:00,16.26,,,,
1573,10/21/2023 02:50:00,16.21,,,,
1574,10/21/2023 02:55:00,16.17,,,,
1575,10/21/2023 03:00:00,16.21,,,,
1576,10/21/2023 03:05:00,16.21,,,,
1577,10/21/2023 03:10:00,16.21,,,,
1578,10/21/2023 03:15:00,16.13,,,,
1579,10/21/2023 03:20:00,16.17,,,,
1580,10/21/2023 03:25:00,16.17,,,,
1581,10/21/2023 03:30:00,16.13,,,,
1582,10/21/2023 03:35:00,16.13,,,,
1583,10/21/2023 03:40:00,16.13,,,,
1584,10/21/2023 03:45:00,16.13,,,,
1585,10/21/2023 03:50:00,16.08,,,,
1586,10/21/2023 03:55:00,16.04,,,,
1587,10/21/2023 04:00:00,16.04,,,,
1588,10/21/2023 04:05:00,16.04,,,,
1589,10/21/2023 04:10:00,16.04,,,,
1590,10/21/2023 04:15:00,15.96,,,,
1591,10/21/2023 04:20:00,15.87,,,,
1592,10/21/2023 04:25:00,15.91,,,,
1593,10/21/2023 04:30:00,15.91,,,,
1594,10/21/2023 04:35:00,15.87,,,,
1595,10/21/2023 04:40:00,15.87,,,,
1596,10/21/2023 04:45:00,15.87,,,,
1597,10/21/2023 04:50:00,15.87,,,,
1598,10/21/2023 04:55:00,15.83,,,,
1599,10/21/2023 05:00:00,15.83,,,,
1600,10/21/2023 05:05:00,15.83,,,,
1601,10/21/2023 05:10:00,15.78,,,,
1602,10/21/2023 05:15:00,15.70,,,,
1603,10/21/2023 05:20:00,15.74,,,,
1604,10/21/2023 05:25:00,15.74,,,,
1605,10/21/2023 05:30:00,15.78,,,,
1606,10/21/2023 05:35:00,15.83,,,,
1607,10/21/2023 05:40:00,15.83,,,,
1608,10/21/2023 05:45:00,15.74,,,,
1609,10/21/2023 05:50:00,15.74,,,,
1610,10/21/2023 05:55:00,15.78,,,,
1611,10/21/2023 06:00:00,15.91,,,,
1612,10/21/2023 06:05:00,15.87,,,,
1613,10/21/2023 06:10:00,15.70,,,,
1614,10/21/2023 06:15:00,15.70,,,,
1615,10/21/2023 06:20:00,15.78,,,,
1616,10/21/2023 06:25:00,15.70,,,,
1617,10/21/2023 06:30:00,15.70,,,,
1618,10/21/2023 06:35:00,15.70,,,,
1619,10/21/2023 06:40:00,15.70,,,,
1620,10/21/2023 06:45:00,15.70,,,,
1621,10/21/2023 06:50:00,15.66,,,,
1622,10/21/2023 06:55:00,15.66,,,,
1623,10/21/2023 07:00:00,15.83,,,,
1624,10/21/2023 07:05:00,15.83,,,,
1625,10/21/2023 07:10:00,15.83,,,,
1626,10/21/2023 07:15:00,15.87,,,,
1627,10/21/2023 07:20:00,15.74,,,,
1628,10/21/2023 07:25:00,15.61,,,,
1629,10/21/2023 07:30:00,15.61,,,,
1630,10/21/2023 07:35:00,15.61,,,,
1631,10/21/2023 07:40:00,15.70,,,,
1632,10/21/2023 07:45:00,15.74,,,,
1633,10/21/2023 07:50:00,15.83,,,,
1634,10/21/2023 07:55:00,15.83,,,,
1635,10/21/2023 08:00:00,16.00,,,,
1636,10/21/2023 08:05:00,16.00,,,,
1637,10/21/2023 08:10:00,15.96,,,,
1638,10/21/2023 08:15:00,16.04,,,,
1639,10/21/2023 08:20:00,16.00,,,,
1640,10/21/2023 08:25:00,16.00,,,,
1641,10/21/2023 08:30:00,16.04,,,,
1642,10/21/2023 08:35:00,16.04,,,,
1643,10/21/2023 08:40:00,16.04,,,,
1644,10/21/2023 08:45:00,16.08,,,,
1645,10/21/2023 08:50:00,16.17,,,,
1646,10/21/2023 08:55:00,16.17,,,,
1647,10/21/2023 09:00:00,16.26,,,,
1648,10/21/2023 09:05:00,16.21,,,,
1649,10/21/2023 09:10:00,16.30,,,,
1650,10/21/2023 09:15:00,16.39,,,,
1651,10/21/2023 09:20:00,16.47,,,,
1652,10/21/2023 09:25:00,16.47,,,,
1653,10/21/2023 09:30:00,16.51,,,,
1654,10/21/2023 09:35:00,16.64,,,,
1655,10/21/2023 09:40:00,16.64,,,,
1656,10/21/2023 09:45:00,16.69,,,,
1657,10/21/2023 09:50:00,16.69,,,,
1658,10/21/2023 09:55:00,16.77,,,,
1659,10/21/2023 10:00:00,16.90,,,,
1660,10/21/2023 10:05:00,16.94,,,,
1661,10/21/2023 10:10:00,16.94,,,,
1662,10/21/2023 10:15:00,17.16,,,,
1663,10/21/2023 10:20:00,17.11,,,,
1664,10/21/2023 10:25:00,17.20,,,,
1665,10/21/2023 10:30:00,17.24,,,,
1666,10/21/2023 10:35:00,17.29,,,,
1667,10/21/2023 10:40:00,17.24,,,,
1668,10/21/2023 10:45:00,17.41,,,,
1669,10/21/2023 10:50:00,17.41,,,,
1670,10/21/2023 10:55:00,17.41,,,,
1671,10/21/2023 11:00:00,17.37,,,,
1672,10/21/2023 11:05:00,17.54,,,,
1673,10/21/2023 11:10:00,17.41,,,,
1674,10/21/2023 11:15:00,17.54,,,,
1675,10/21/2023 11:20:00,17.54,,,,
1676,10/21/2023 11:25:00,17.63,,,,
1677,10/21/2023 11:30:00,17.80,,,,
1678,10/21/2023 11:35:00,17.50,,,,
1679,10/21/2023 11:40:00,17.63,,,,
1680,10/21/2023 11:45:00,17.67,,,,
1681,10/21/2023 11:50:00,17.67,,,,
1682,10/21/2023 11:55:00,17.80,,,,
1683,10/21/2023 12:00:00,17.84,,,,
1684,10/21/2023 12:05:00,17.97,,,,
1685,10/21/2023 12:10:00,17.84,,,,
1686,10/21/2023 12:15:00,17.93,,,,
1687,10/21/2023 12:20:00,17.97,,,,
1688,10/21/2023 12:25:00,17.97,,,,
1689,10/21/2023 12:30:00,18.06,,,,
1690,10/21/2023 12:35:00,17.89,,,,
1691,10/21/2023 12:40:00,17.89,,,,
1692,10/21/2023 12:45:00,17.89,,,,
1693,10/21/2023 12:50:00,17.93,,,,
1694,10/21/2023 12:55:00,18.10,,,,
1695,10/21/2023 13:00:00,17.89,,,,
1696,10/21/2023 13:05:00,18.02,,,,
1697,10/21/2023 13:10:00,18.06,,,,
1698,10/21/2023 13:15:00,18.06,,,,
1699,10/21/2023 13:20:00,17.97,,,,
1700,10/21/2023 13:25:00,17.93,,,,
1701,10/21/2023 13:30:00,18.02,,,,
1702,10/21/2023 13:35:00,18.06,,,,
1703,10/21/2023 13:40:00,18.23,,,,
1704,10/21/2023 13:45:00,18.19,,,,
1705,10/21/2023 13:50:00,18.27,,,,
1706,10/21/2023 13:55:00,18.14,,,,
1707,10/21/2023 14:00:00,18.14,,,,
1708,10/21/2023 14:05:00,17.97,,,,
1709,10/21/2023 14:10:00,18.14,,,,
1710,10/21/2023 14:15:00,18.14,,,,
1711,10/21/2023 14:20:00,18.06,,,,
1712,10/21/2023 14:25:00,18.19,,,,
1713,10/21/2023 14:30:00,18.23,,,,
1714,10/21/2023 14:35:00,18.23,,,,
1715,10/21/2023 14:40:00,18.14,,,,
1716,10/21/2023 14:45:00,18.19,,,,
1717,10/21/2023 14:50:00,18.23,,,,
1718,10/21/2023 14:55:00,18.23,,,,
1719,10/21/2023 15:00:00,18.14,,,,
1720,10/21/2023 15:05:00,18.19,,,,
1721,10/21/2023 15:10:00,18.27,,,,
1722,10/21/2023 15:15:00,18.27,,,,
1723,10/21/2023 15:20:00,18.32,,,,
1724,10/21/2023 15:25:00,18.27,,,,
1725,10/21/2023 15:30:00,18.27,,,,
1726,10/21/2023 15:35:00,18.27,,,,
1727,10/21/2023 15:40:00,18.32,,,,
1728,10/21/2023 15:45:00,18.27,,,,
1729,10/21/2023 15:50:00,18.32,,,,
1730,10/21/2023 15:55:00,18.23,,,,
1731,10/21/2023 16:00:00,18.19,,,,
1732,10/21/2023 16:05:00,18.23,,,,
1733,10/21/2023 16:10:00,18.32,,,,
1734,10/21/2023 16:15:00,18.27,,,,
1735,10/21/2023 16:20:00,18.23,,,,
1736,10/21/2023 16:25:00,18.23,,,,
1737,10/21/2023 16:30:00,18.27,,,,
1738,10/21/2023 16:35:00,18.19,,,,
1739,10/21/2023 16:40:00,18.23,,,,
1740,10/21/2023 16:45:00,18.14,,,,
1741,10/21/2023 16:50:00,18.10,,,,
1742,10/21/2023 16:55:00,18.19,,,,
1743,10/21/2023 17:00:00,18.10,,,,
1744,10/21/2023 17:05:00,18.10,,,,
1745,10/21/2023 17:10:00,18.06,,,,
1746,10/21/2023 17:15:00,18.10,,,,
1747,10/21/2023 17:20:00,18.02,,,,
1748,10/21/2023 17:25:00,17.97,,,,
1749,10/21/2023 17:30:00,17.93,,,,
1750,10/21/2023 17:35:00,17.93,,,,
1751,10/21/2023 17:40:00,17.93,,,,
1752,10/21/2023 17:45:00,17.89,,,,
1753,10/21/2023 17:50:00,17.89,,,,
1754,10/21/2023 17:55:00,17.84,,,,
1755,10/21/2023 18:00:00,17.80,,,,
1756,10/21/2023 18:05:00,17.84,,,,
1757,10/21/2023 18:10:00,17.80,,,,
1758,10/21/2023 18:15:00,17.84,,,,
1759,10/21/2023 18:20:00,17.84,,,,
1760,10/21/2023 18:25:00,17.84,,,,
1761,10/21/2023 18:30:00,17.80,,,,
1762,10/21/2023 18:35:00,17.80,,,,
1763,10/21/2023 18:40:00,17.80,,,,
1764,10/21/2023 18:45:00,17.80,,,,
1765,10/21/2023 18:50:00,17.80,,,,
1766,10/21/2023 18:55:00,17.80,,,,
1767,10/21/2023 19:00:00,17.80,,,,
1768,10/21/2023 19:05:00,17.80,,,,
1769,10/21/2023 19:10:00,17.72,,,,
1770,10/21/2023 19:15:00,17.80,,,,
1771,10/21/2023 19:20:00,17.80,,,,
1772,10/21/2023 19:25:00,17.80,,,,
1773,10/21/2023 19:30:00,17.76,,,,
1774,10/21/2023 19:35:00,17.76,,,,
1775,10/21/2023 19:40:00,17.80,,,,
1776,10/21/2023 19:45:00,17.76,,,,
1777,10/21/2023 19:50:00,17.72,,,,
1778,10/21/2023 19:55:00,17.76,,,,
1779,10/21/2023 20:00:00,17.76,,,,
1780,10/21/2023 20:05:00,17.67,,,,
1781,10/21/2023 20:10:00,17.67,,,,
1782,10/21/2023 20:15:00,17.72,,,,
1783,10/21/2023 20:20:00,17.59,,,,
1784,10/21/2023 20:25:00,17.59,,,,
1785,10/21/2023 20:30:00,17.41,,,,
1786,10/21/2023 20:35:00,17.46,,,,
1787,10/21/2023 20:40:00,17.29,,,,
1788,10/21/2023 20:45:00,17.16,,,,
1789,10/21/2023 20:50:00,16.60,,,,
1790,10/21/2023 20:55:00,16.73,,,,
1791,10/21/2023 21:00:00,16.56,,,,
1792,10/21/2023 21:05:00,16.39,,,,
1793,10/21/2023 21:10:00,16.30,,,,
1794,10/21/2023 21:15:00,16.17,,,,
1795,10/21/2023 21:20:00,16.04,,,,
1796,10/21/2023 21:25:00,16.00,,,,
1797,10/21/2023 21:30:00,16.00,,,,
1798,10/21/2023 21:35:00,15.96,,,,
1799,10/21/2023 21:40:00,16.04,,,,
1800,10/21/2023 21:45:00,16.13,,,,
1801,10/21/2023 21:50:00,16.04,,,,
1802,10/21/2023 21:55:00,16.04,,,,
1803,10/21/2023 22:00:00,16.08,,,,
1804,10/21/2023 22:05:00,16.00,,,,
1805,10/21/2023 22:10:00,16.00,,,,
1806,10/21/2023 22:15:00,16.00,,,,
1807,10/21/2023 22:20:00,15.96,,,,
1808,10/21/2023 22:25:00,15.96,,,,
1809,10/21/2023 22:30:00,15.83,,,,
1810,10/21/2023 22:35:00,15.87,,,,
1811,10/21/2023 22:40:00,15.78,,,,
1812,10/21/2023 22:45:00,15.83,,,,
1813,10/21/2023 22:50:00,15.87,,,,
1814,10/21/2023 22:55:00,16.00,,,,
1815,10/21/2023 23:00:00,16.08,,,,
1816,10/21/2023 23:05:00,16.21,,,,
1817,10/21/2023 23:10:00,16.21,,,,
1818,10/21/2023 23:15:00,16.17,,,,
1819,10/21/2023 23:20:00,16.08,,,,
1820,10/21/2023 23:25:00,16.04,,,,
1821,10/21/2023 23:30:00,16.00,,,,
1822,10/21/2023 23:35:00,15.96,,,,
1823,10/21/2023 23:40:00,15.96,,,,
1824,10/21/2023 23:45:00,16.08,,,,
1825,10/21/2023 23:50:00,16.04,,,,
1826,10/21/2023 23:55:00,16.00,,,,
1827,10/22/2023 00:00:00,15.96,,,,
1828,10/22/2023 00:05:00,16.00,,,,
1829,10/22/2023 00:10:00,15.87,,,,
1830,10/22/2023 00:15:00,15.57,,,,
1831,10/22/2023 00:20:00,15.10,,,,
1832,10/22/2023 00:25:00,14.75,,,,
1833,10/22/2023 00:30:00,14.50,,,,
1834,10/22/2023 00:35:00,14.37,,,,
1835,10/22/2023 00:40:00,14.97,,,,
1836,10/22/2023 00:45:00,16.04,,,,
1837,10/22/2023 00:50:00,16.34,,,,
1838,10/22/2023 00:55:00,16.43,,,,
1839,10/22/2023 01:00:00,16.60,,,,
1840,10/22/2023 01:05:00,16.51,,,,
1841,10/22/2023 01:10:00,16.77,,,,
1842,10/22/2023 01:15:00,16.73,,,,
1843,10/22/2023 01:20:00,16.86,,,,
1844,10/22/2023 01:25:00,16.86,,,,
1845,10/22/2023 01:30:00,16.86,,,,
1846,10/22/2023 01:35:00,16.86,,,,
1847,10/22/2023 01:40:00,16.86,,,,
1848,10/22/2023 01:45:00,16.86,,,,
1849,10/22/2023 01:50:00,16.90,,,,
1850,10/22/2023 01:55:00,16.81,,,,
1851,10/22/2023 02:00:00,16.86,,,,
1852,10/22/2023 02:05:00,16.86,,,,
1853,10/22/2023 02:10:00,16.90,,,,
1854,10/22/2023 02:15:00,16.86,,,,
1855,10/22/2023 02:20:00,16.86,,,,
1856,10/22/2023 02:25:00,16.86,,,,
1857,10/22/2023 02:30:00,16.90,,,,
1858,10/22/2023 02:35:00,16.86,,,,
1859,10/22/2023 02:40:00,16.90,,,,
1860,10/22/2023 02:45:00,16.94,,,,
1861,10/22/2023 02:50:00,16.90,,,,
1862,10/22/2023 02:55:00,16.86,,,,
1863,10/22/2023 03:00:00,16.86,,,,
1864,10/22/2023 03:05:00,16.86,,,,
1865,10/22/2023 03:10:00,16.81,,,,
1866,10/22/2023 03:15:00,16.86,,,,
1867,10/22/2023 03:20:00,16.86,,,,
1868,10/22/2023 03:25:00,16.86,,,,
1869,10/22/2023 03:30:00,16.86,,,,
1870,10/22/2023 03:35:00,16.77,,,,
1871,10/22/2023 03:40:00,16.77,,,,
1872,10/22/2023 03:45:00,16.81,,,,
1873,10/22/2023 03:50:00,16.81,,,,
1874,10/22/2023 03:55:00,16.77,,,,
1875,10/22/2023 04:00:00,16.81,,,,
1876,10/22/2023 04:05:00,16.81,,,,
1877,10/22/2023 04:10:00,16.77,,,,
1878,10/22/2023 04:15:00,16.81,,,,
1879,10/22/2023 04:20:00,16.77,,,,
1880,10/22/2023 04:25:00,16.81,,,,
1881,10/22/2023 04:30:00,16.77,,,,
1882,10/22/2023 04:35:00,16.77,,,,
1883,10/22/2023 04:40:00,16.81,,,,
1884,10/22/2023 04:45:00,16.77,,,,
1885,10/22/2023 04:50:00,16.77,,,,
1886,10/22/2023 04:55:00,16.77,,,,
1887,10/22/2023 05:00:00,16.73,,,,
1888,10/22/2023 05:05:00,16.77,,,,
1889,10/22/2023 05:10:00,16.77,,,,
1890,10/22/2023 05:15:00,16.77,,,,
1891,10/22/2023 05:20:00,16.73,,,,
1892,10/22/2023 05:25:00,16.77,,,,
1893,10/22/2023 05:30:00,16.73,,,,
1894,10/22/2023 05:35:00,16.77,,,,
1895,10/22/2023 05:40:00,16.73,,,,
1896,10/22/2023 05:45:00,16.73,,,,
1897,10/22/2023 05:50:00,16.69,,,,
1898,10/22/2023 05:55:00,16.73,,,,
1899,10/22/2023 06:00:00,16.73,,,,
1900,10/22/2023 06:05:00,16.69,,,,
1901,10/22/2023 06:10:00,16.69,,,,
1902,10/22/2023 06:15:00,16.77,,,,
1903,10/22/2023 06:20:00,16.69,,,,
1904,10/22/2023 06:25:00,16.73,,,,
1905,10/22/2023 06:30:00,16.69,,,,
1906,10/22/2023 06:35:00,16.69,,,,
1907,10/22/2023 06:40:00,16.64,,,,
1908,10/22/2023 06:45:00,16.69,,,,
1909,10/22/2023 06:50:00,16.64,,,,
1910,10/22/2023 06:55:00,16.64,,,,
1911,10/22/2023 07:00:00,16.60,,,,
1912,10/22/2023 07:05:00,16.64,,,,
1913,10/22/2023 07:10:00,16.60,,,,
1914,10/22/2023 07:15:00,16.60,,,,
1915,10/22/2023 07:20:00,16.64,,,,
1916,10/22/2023 07:25:00,16.64,,,,
1917,10/22/2023 07:30:00,16.64,,,,
1918,10/22/2023 07:35:00,16.60,,,,
1919,10/22/2023 07:40:00,16.64,,,,
1920,10/22/2023 07:45:00,16.64,,,,
