Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
P4,1,10/17/2023 17:30,22.13,3806.72,,,,
P4,2,10/17/2023 17:35,20.68,3170.56,,,,
P4,3,10/17/2023 17:40,19.86,2447.36,,,,
P4,4,10/17/2023 17:45,19.56,2133.12,,,,
P4,5,10/17/2023 17:50,19.17,1850.88,,,,
P4,6,10/17/2023 17:55,19.35,1544.96,,,,
P4,7,10/17/2023 18:00,19.35,1237.12,,,,
P4,8,10/17/2023 18:05,19.35,933.44,,,,
P4,9,10/17/2023 18:10,19.05,635.52,,,,
P4,10,10/17/2023 18:15,19,398.08,,,,
P4,11,10/17/2023 18:20,19.22,198.48,,,,
P4,12,10/17/2023 18:25,19.35,105.28,,,,
P4,13,10/17/2023 18:30,19.22,39.97,,,,
P4,14,10/17/2023 18:35,19.52,13.23,,,,
P4,15,10/17/2023 18:40,19.52,0.22,,,,
P4,16,10/17/2023 18:45,19.56,0.44,,,,
P4,17,10/17/2023 18:50,19.65,0,,,,
P4,18,10/17/2023 18:55,19.69,0,,,,
P4,19,10/17/2023 19:00,19.73,0,,,,
P4,20,10/17/2023 19:05,19.69,0,,,,
P4,21,10/17/2023 19:10,19.73,0,,,,
P4,22,10/17/2023 19:15,19.65,0,,,,
P4,23,10/17/2023 19:20,19.69,0,,,,
P4,24,10/17/2023 19:25,19.73,0,,,,
P4,25,10/17/2023 19:30,19.69,0,,,,
P4,26,10/17/2023 19:35,19.73,0,,,,
P4,27,10/17/2023 19:40,19.73,0,,,,
P4,28,10/17/2023 19:45,19.69,0,,,,
P4,29,10/17/2023 19:50,19.65,0,,,,
P4,30,10/17/2023 19:55,19.69,0,,,,
P4,31,10/17/2023 20:00,19.69,0,,,,
P4,32,10/17/2023 20:05,19.69,0,,,,
P4,33,10/17/2023 20:10,19.65,0,,,,
P4,34,10/17/2023 20:15,19.69,0,,,,
P4,35,10/17/2023 20:20,19.73,0,,,,
P4,36,10/17/2023 20:25,19.73,0,,,,
P4,37,10/17/2023 20:30,19.69,0,,,,
P4,38,10/17/2023 20:35,19.69,0,,,,
P4,39,10/17/2023 20:40,19.69,0,,,,
P4,40,10/17/2023 20:45,19.69,0,,,,
P4,41,10/17/2023 20:50,19.69,0,,,,
P4,42,10/17/2023 20:55,19.69,0,,,,
P4,43,10/17/2023 21:00,19.73,0,,,,
P4,44,10/17/2023 21:05,19.69,0,,,,
P4,45,10/17/2023 21:10,19.73,0,,,,
P4,46,10/17/2023 21:15,19.73,0,,,,
P4,47,10/17/2023 21:20,19.69,0,,,,
P4,48,10/17/2023 21:25,19.69,0,,,,
P4,49,10/17/2023 21:30,19.77,0,,,,
P4,50,10/17/2023 21:35,19.73,0,,,,
P4,51,10/17/2023 21:40,19.73,0,,,,
P4,52,10/17/2023 21:45,19.69,0,,,,
P4,53,10/17/2023 21:50,19.69,0,,,,
P4,54,10/17/2023 21:55,19.65,0,,,,
P4,55,10/17/2023 22:00,19.6,0,,,,
P4,56,10/17/2023 22:05,19.65,0,,,,
P4,57,10/17/2023 22:10,19.6,0,,,,
P4,58,10/17/2023 22:15,19.6,0,,,,
P4,59,10/17/2023 22:20,19.6,0,,,,
P4,60,10/17/2023 22:25,19.6,0,,,,
P4,61,10/17/2023 22:30,19.56,0,,,,
P4,62,10/17/2023 22:35,19.56,0,,,,
P4,63,10/17/2023 22:40,19.56,0,,,,
P4,64,10/17/2023 22:45,19.52,0,,,,
P4,65,10/17/2023 22:50,19.47,0,,,,
P4,66,10/17/2023 22:55,19.52,0,,,,
P4,67,10/17/2023 23:00,19.56,0,,,,
P4,68,10/17/2023 23:05,19.52,0,,,,
P4,69,10/17/2023 23:10,19.43,0,,,,
P4,70,10/17/2023 23:15,19.43,0,,,,
P4,71,10/17/2023 23:20,19.39,0,,,,
P4,72,10/17/2023 23:25,19.43,0,,,,
P4,73,10/17/2023 23:30,19.35,0,,,,
P4,74,10/17/2023 23:35,19.35,0,,,,
P4,75,10/17/2023 23:40,19.39,0,,,,
P4,76,10/17/2023 23:45,19.39,0,,,,
P4,77,10/17/2023 23:50,19.43,0,,,,
P4,78,10/17/2023 23:55,19.35,0,,,,
P4,79,10/18/2023 0:00,19.3,0,,,,
P4,80,10/18/2023 0:05,19.26,0,,,,
P4,81,10/18/2023 0:10,19.22,0,,,,
P4,82,10/18/2023 0:15,19.22,0,,,,
P4,83,10/18/2023 0:20,19.17,0,,,,
P4,84,10/18/2023 0:25,19.13,0,,,,
P4,85,10/18/2023 0:30,19.13,0,,,,
P4,86,10/18/2023 0:35,19,0,,,,
P4,87,10/18/2023 0:40,19,0,,,,
P4,88,10/18/2023 0:45,18.92,0,,,,
P4,89,10/18/2023 0:50,18.83,0,,,,
P4,90,10/18/2023 0:55,18.66,0,,,,
P4,91,10/18/2023 1:00,18.62,0,,,,
P4,92,10/18/2023 1:05,18.49,0,,,,
P4,93,10/18/2023 1:10,18.36,0,,,,
P4,94,10/18/2023 1:15,18.32,0,,,,
P4,95,10/18/2023 1:20,18.27,0,,,,
P4,96,10/18/2023 1:25,18.14,0,,,,
P4,97,10/18/2023 1:30,18.06,0,,,,
P4,98,10/18/2023 1:35,18.06,0,,,,
P4,99,10/18/2023 1:40,17.97,0,,,,
P4,100,10/18/2023 1:45,18.02,0,,,,
P4,101,10/18/2023 1:50,17.93,0,,,,
P4,102,10/18/2023 1:55,17.89,0,,,,
P4,103,10/18/2023 2:00,17.84,0,,,,
P4,104,10/18/2023 2:05,17.76,0,,,,
P4,105,10/18/2023 2:10,17.76,0,,,,
P4,106,10/18/2023 2:15,17.76,0,,,,
P4,107,10/18/2023 2:20,17.72,0,,,,
P4,108,10/18/2023 2:25,17.72,0,,,,
P4,109,10/18/2023 2:30,17.72,0,,,,
