Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
M2,1,10/16/2023 17:15,21.23,5363.2,,,,
M2,2,10/16/2023 17:20,19.69,5547.52,,,,
M2,3,10/16/2023 17:25,19.35,5655.04,,,,
M2,4,10/16/2023 17:30,19.26,4701.44,,,,
M2,5,10/16/2023 17:35,19.22,4739.84,,,,
M2,6,10/16/2023 17:40,19.17,4204.8,,,,
M2,7,10/16/2023 17:45,19.22,4048.64,,,,
M2,8,10/16/2023 17:50,19.22,3073.28,,,,
M2,9,10/16/2023 17:55,19.17,2937.6,,,,
M2,10,10/16/2023 18:00,19.09,2286.72,,,,
M2,11,10/16/2023 18:05,19.09,1581.44,,,,
M2,12,10/16/2023 18:10,19.09,1007.04,,,,
M2,13,10/16/2023 18:15,19.09,610.72,,,,
M2,14,10/16/2023 18:20,19.05,322.96,,,,
M2,15,10/16/2023 18:25,19.05,151.04,,,,
M2,16,10/16/2023 18:30,19,59.36,,,,
M2,17,10/16/2023 18:35,18.96,17.6,,,,
M2,18,10/16/2023 18:40,18.96,1.3,,,,
M2,19,10/16/2023 18:45,18.92,1.08,,,,
M2,20,10/16/2023 18:50,18.92,0,,,,
M2,21,10/16/2023 18:55,18.96,0,,,,
M2,22,10/16/2023 19:00,18.92,0,,,,
M2,23,10/16/2023 19:05,18.87,0,,,,
M2,24,10/16/2023 19:10,18.87,0,,,,
M2,25,10/16/2023 19:15,18.87,0,,,,
M2,26,10/16/2023 19:20,18.96,0,,,,
M2,27,10/16/2023 19:25,18.87,0,,,,
M2,28,10/16/2023 19:30,18.87,0,,,,
M2,29,10/16/2023 19:35,18.87,0,,,,
M2,30,10/16/2023 19:40,18.87,0,,,,
M2,31,10/16/2023 19:45,18.87,0,,,,
M2,32,10/16/2023 19:50,18.87,0,,,,
M2,33,10/16/2023 19:55,18.83,0,,,,
M2,34,10/16/2023 20:00,18.87,0,,,,
M2,35,10/16/2023 20:05,18.83,0,,,,
M2,36,10/16/2023 20:10,18.83,0,,,,
M2,37,10/16/2023 20:15,18.87,0,,,,
M2,38,10/16/2023 20:20,18.83,0,,,,
M2,39,10/16/2023 20:25,18.83,0,,,,
M2,40,10/16/2023 20:30,18.87,0,,,,
M2,41,10/16/2023 20:35,18.83,0,,,,
M2,42,10/16/2023 20:40,18.79,0,,,,
M2,43,10/16/2023 20:45,18.79,0,,,,
M2,44,10/16/2023 20:50,18.79,0,,,,
M2,45,10/16/2023 20:55,18.79,0,,,,
M2,46,10/16/2023 21:00,18.7,0,,,,
M2,47,10/16/2023 21:05,18.79,0,,,,
M2,48,10/16/2023 21:10,18.74,0,,,,
M2,49,10/16/2023 21:15,18.74,0,,,,
M2,50,10/16/2023 21:20,18.74,0,,,,
M2,51,10/16/2023 21:25,18.74,0,,,,
M2,52,10/16/2023 21:30,18.74,0,,,,
M2,53,10/16/2023 21:35,18.7,0,,,,
M2,54,10/16/2023 21:40,18.7,0,,,,
M2,55,10/16/2023 21:45,18.74,0,,,,
M2,56,10/16/2023 21:50,18.7,0,,,,
M2,57,10/16/2023 21:55,18.66,0,,,,
M2,58,10/16/2023 22:00,18.62,0,,,,
M2,59,10/16/2023 22:05,18.66,0,,,,
M2,60,10/16/2023 22:10,18.66,0,,,,
M2,61,10/16/2023 22:15,18.62,0,,,,
M2,62,10/16/2023 22:20,18.62,0,,,,
M2,63,10/16/2023 22:25,18.62,0,,,,
M2,64,10/16/2023 22:30,18.62,0,,,,
M2,65,10/16/2023 22:35,18.53,0,,,,
M2,66,10/16/2023 22:40,18.57,0,,,,
M2,67,10/16/2023 22:45,18.44,0,,,,
M2,68,10/16/2023 22:50,18.44,0,,,,
M2,69,10/16/2023 22:55,18.36,0,,,,
M2,70,10/16/2023 23:00,18.27,0,,,,
M2,71,10/16/2023 23:05,18.23,0,,,,
M2,72,10/16/2023 23:10,18.23,0,,,,
M2,73,10/16/2023 23:15,18.4,0,,,,
M2,74,10/16/2023 23:20,18.27,0,,,,
M2,75,10/16/2023 23:25,18.14,0,,,,
M2,76,10/16/2023 23:30,18.06,0,,,,
M2,77,10/16/2023 23:35,18.02,0,,,,
M2,78,10/16/2023 23:40,17.84,0,,,,
M2,79,10/16/2023 23:45,18.02,0,,,,
M2,80,10/16/2023 23:50,17.89,0,,,,
M2,81,10/16/2023 23:55,17.84,0,,,,
M2,82,10/17/2023 0:00,17.97,0,,,,
M2,83,10/17/2023 0:05,17.89,0,,,,
M2,84,10/17/2023 0:10,17.8,0,,,,
M2,85,10/17/2023 0:15,17.76,0,,,,
M2,86,10/17/2023 0:20,17.84,0,,,,
M2,87,10/17/2023 0:25,17.89,0,,,,
M2,88,10/17/2023 0:30,17.84,0,,,,
M2,89,10/17/2023 0:35,17.89,0,,,,
M2,90,10/17/2023 0:40,17.97,0,,,,
M2,91,10/17/2023 0:45,17.97,0,,,,
M2,92,10/17/2023 0:50,17.89,0,,,,
M2,93,10/17/2023 0:55,17.97,0,,,,
M2,94,10/17/2023 1:00,18.14,0,,,,
