#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
55,10/17/2023 22:20:00,21.79,0.00,,,,
56,10/17/2023 22:25:00,21.75,0.00,,,,
57,10/17/2023 22:30:00,21.66,0.00,,,,
58,10/17/2023 22:35:00,21.66,0.00,,,,
59,10/17/2023 22:40:00,21.62,0.00,,,,
60,10/17/2023 22:45:00,21.62,0.00,,,,
61,10/17/2023 22:50:00,21.53,0.00,,,,
62,10/17/2023 22:55:00,21.49,0.00,,,,
63,10/17/2023 23:00:00,21.45,0.00,,,,
64,10/17/2023 23:05:00,21.40,0.00,,,,
65,10/17/2023 23:10:00,21.40,0.00,,,,
66,10/17/2023 23:15:00,21.36,0.00,,,,
67,10/17/2023 23:20:00,21.32,0.00,,,,
68,10/17/2023 23:25:00,21.28,0.00,,,,
69,10/17/2023 23:30:00,21.23,0.00,,,,
70,10/17/2023 23:35:00,21.23,0.00,,,,
71,10/17/2023 23:40:00,21.19,0.00,,,,
72,10/17/2023 23:45:00,21.15,0.00,,,,
73,10/17/2023 23:50:00,21.10,0.00,,,,
74,10/17/2023 23:55:00,21.06,0.22,,,,
75,10/18/2023 00:00:00,21.06,0.00,,,,
76,10/18/2023 00:05:00,21.02,0.00,,,,
77,10/18/2023 00:10:00,21.02,0.00,,,,
78,10/18/2023 00:15:00,21.02,0.00,,,,
79,10/18/2023 00:20:00,20.98,0.00,,,,
80,10/18/2023 00:25:00,20.93,0.00,,,,
81,10/18/2023 00:30:00,20.89,0.00,,,,
82,10/18/2023 00:35:00,20.89,0.00,,,,
83,10/18/2023 00:40:00,20.85,0.00,,,,
84,10/18/2023 00:45:00,20.80,0.00,,,,
85,10/18/2023 00:50:00,20.85,0.00,,,,
86,10/18/2023 00:55:00,20.76,0.00,,,,
87,10/18/2023 01:00:00,20.76,0.00,,,,
88,10/18/2023 01:05:00,20.76,0.00,,,,
89,10/18/2023 01:10:00,20.76,0.00,,,,
90,10/18/2023 01:15:00,20.76,0.00,,,,
91,10/18/2023 01:20:00,20.76,0.00,,,,
92,10/18/2023 01:25:00,20.68,0.00,,,,
93,10/18/2023 01:30:00,20.68,0.00,,,,
94,10/18/2023 01:35:00,20.68,0.00,,,,
95,10/18/2023 01:40:00,20.63,0.00,,,,
96,10/18/2023 01:45:00,20.68,0.00,,,,
97,10/18/2023 01:50:00,20.63,0.00,,,,
98,10/18/2023 01:55:00,20.63,0.00,,,,
99,10/18/2023 02:00:00,20.59,0.00,,,,
100,10/18/2023 02:05:00,20.55,0.00,,,,
101,10/18/2023 02:10:00,20.55,0.00,,,,
102,10/18/2023 02:15:00,20.55,0.00,,,,
103,10/18/2023 02:20:00,20.50,0.00,,,,
104,10/18/2023 02:25:00,20.46,0.00,,,,
105,10/18/2023 02:30:00,20.50,0.00,,,,
106,10/18/2023 02:35:00,20.46,0.00,,,,
107,10/18/2023 02:40:00,20.42,0.00,,,,
108,10/18/2023 02:45:00,20.42,0.00,,,,
109,10/18/2023 02:50:00,20.37,0.00,,,,
110,10/18/2023 02:55:00,20.37,0.00,,,,
111,10/18/2023 03:00:00,20.37,0.00,,,,
112,10/18/2023 03:05:00,20.37,0.00,,,,
113,10/18/2023 03:10:00,20.29,0.00,,,,
114,10/18/2023 03:15:00,20.29,0.00,,,,
115,10/18/2023 03:20:00,20.29,0.00,,,,
116,10/18/2023 03:25:00,20.25,0.00,,,,
117,10/18/2023 03:30:00,20.29,0.00,,,,
118,10/18/2023 03:35:00,20.25,0.00,,,,
119,10/18/2023 03:40:00,20.20,0.00,,,,
120,10/18/2023 03:45:00,20.20,0.00,,,,
121,10/18/2023 03:50:00,20.16,0.00,,,,
122,10/18/2023 03:55:00,20.16,0.00,,,,
123,10/18/2023 04:00:00,20.12,0.00,,,,
124,10/18/2023 04:05:00,20.07,0.00,,,,
125,10/18/2023 04:10:00,20.07,0.00,,,,
126,10/18/2023 04:15:00,20.07,0.00,,,,
127,10/18/2023 04:20:00,20.03,0.00,,,,
128,10/18/2023 04:25:00,20.03,0.00,,,,
129,10/18/2023 04:30:00,19.99,0.00,,,,
130,10/18/2023 04:35:00,19.95,0.00,,,,
131,10/18/2023 04:40:00,19.95,0.00,,,,
132,10/18/2023 04:45:00,19.95,0.00,,,,
133,10/18/2023 04:50:00,19.90,0.00,,,,
134,10/18/2023 04:55:00,19.90,0.00,,,,
135,10/18/2023 05:00:00,19.90,0.00,,,,
136,10/18/2023 05:05:00,19.86,0.00,,,,
137,10/18/2023 05:10:00,19.86,0.00,,,,
138,10/18/2023 05:15:00,19.82,0.00,,,,
139,10/18/2023 05:20:00,19.77,0.00,,,,
140,10/18/2023 05:25:00,19.77,0.00,,,,
141,10/18/2023 05:30:00,19.73,0.00,,,,
142,10/18/2023 05:35:00,19.73,0.00,,,,
143,10/18/2023 05:40:00,19.69,0.00,,,,
144,10/18/2023 05:45:00,19.69,0.00,,,,
145,10/18/2023 05:50:00,19.69,0.00,,,,
146,10/18/2023 05:55:00,19.60,0.00,,,,
147,10/18/2023 06:00:00,19.65,0.22,,,,
148,10/18/2023 06:05:00,19.60,0.00,,,,
149,10/18/2023 06:10:00,19.60,0.00,,,,
150,10/18/2023 06:15:00,19.56,0.00,,,,
151,10/18/2023 06:20:00,19.52,0.00,,,,
152,10/18/2023 06:25:00,19.56,0.00,,,,
153,10/18/2023 06:30:00,19.52,0.00,,,,
154,10/18/2023 06:35:00,19.47,0.00,,,,
155,10/18/2023 06:40:00,19.43,0.00,,,,
156,10/18/2023 06:45:00,19.43,0.00,,,,
157,10/18/2023 06:50:00,19.47,0.00,,,,
158,10/18/2023 06:55:00,19.43,0.00,,,,
159,10/18/2023 07:00:00,19.43,0.00,,,,
160,10/18/2023 07:05:00,19.39,0.00,,,,
161,10/18/2023 07:10:00,19.39,0.00,,,,
162,10/18/2023 07:15:00,19.35,0.00,,,,
163,10/18/2023 07:20:00,19.35,0.00,,,,
164,10/18/2023 07:25:00,19.35,0.00,,,,
165,10/18/2023 07:30:00,19.30,0.00,,,,
166,10/18/2023 07:35:00,19.30,0.00,,,,
167,10/18/2023 07:40:00,19.30,0.00,,,,
168,10/18/2023 07:45:00,19.30,0.00,,,,
169,10/18/2023 07:50:00,19.26,0.00,,,,
170,10/18/2023 07:55:00,19.26,0.00,,,,
171,10/18/2023 08:00:00,19.22,0.00,,,,
172,10/18/2023 08:05:00,19.17,0.00,,,,
173,10/18/2023 08:10:00,19.22,0.00,,,,
174,10/18/2023 08:15:00,19.22,0.00,,,,
175,10/18/2023 08:20:00,19.22,0.00,,,,
176,10/18/2023 08:25:00,19.22,0.00,,,,
177,10/18/2023 08:30:00,19.17,0.00,,,,
178,10/18/2023 08:35:00,19.17,0.00,,,,
179,10/18/2023 08:40:00,19.22,0.00,,,,
180,10/18/2023 08:45:00,19.22,0.00,,,,
181,10/18/2023 08:50:00,19.22,0.00,,,,
182,10/18/2023 08:55:00,19.22,0.22,,,,
183,10/18/2023 09:00:00,19.17,0.00,,,,
184,10/18/2023 09:05:00,19.22,0.00,,,,
185,10/18/2023 09:10:00,19.22,0.00,,,,
186,10/18/2023 09:15:00,19.26,0.00,,,,
187,10/18/2023 09:20:00,19.26,0.00,,,,
188,10/18/2023 09:25:00,19.30,0.00,,,,
189,10/18/2023 09:30:00,19.26,0.00,,,,
190,10/18/2023 09:35:00,19.30,0.00,,,,
191,10/18/2023 09:40:00,19.35,0.00,,,,
192,10/18/2023 09:45:00,19.39,0.00,,,,
193,10/18/2023 09:50:00,19.39,0.00,,,,
194,10/18/2023 09:55:00,19.43,0.00,,,,
195,10/18/2023 10:00:00,19.43,0.00,,,,
196,10/18/2023 10:05:00,19.47,0.00,,,,
197,10/18/2023 10:10:00,19.43,0.00,,,,
198,10/18/2023 10:15:00,19.47,0.00,,,,
199,10/18/2023 10:20:00,19.47,0.00,,,,
200,10/18/2023 10:25:00,19.56,0.00,,,,
201,10/18/2023 10:30:00,19.56,0.00,,,,
202,10/18/2023 10:35:00,19.56,0.00,,,,
203,10/18/2023 10:40:00,19.56,0.00,,,,
204,10/18/2023 10:45:00,19.65,0.00,,,,
205,10/18/2023 10:50:00,19.60,0.00,,,,
206,10/18/2023 10:55:00,19.60,0.00,,,,
207,10/18/2023 11:00:00,19.69,0.00,,,,
208,10/18/2023 11:05:00,19.65,0.00,,,,
209,10/18/2023 11:10:00,19.69,0.00,,,,
210,10/18/2023 11:15:00,19.69,0.00,,,,
211,10/18/2023 11:20:00,19.69,0.00,,,,
212,10/18/2023 11:25:00,19.69,0.00,,,,
213,10/18/2023 11:30:00,19.73,0.00,,,,
214,10/18/2023 11:35:00,19.69,0.00,,,,
215,10/18/2023 11:40:00,19.73,0.00,,,,
216,10/18/2023 11:45:00,19.77,0.00,,,,
217,10/18/2023 11:50:00,19.77,0.00,,,,
218,10/18/2023 11:55:00,19.82,0.00,,,,
219,10/18/2023 12:00:00,19.77,0.00,,,,
220,10/18/2023 12:05:00,19.77,0.22,,,,
221,10/18/2023 12:10:00,19.82,0.00,,,,
222,10/18/2023 12:15:00,19.86,0.00,,,,
223,10/18/2023 12:20:00,19.82,0.00,,,,
224,10/18/2023 12:25:00,19.77,0.00,,,,
225,10/18/2023 12:30:00,19.82,0.00,,,,
226,10/18/2023 12:35:00,19.82,0.00,,,,
227,10/18/2023 12:40:00,19.82,0.00,,,,
228,10/18/2023 12:45:00,19.82,0.00,,,,
229,10/18/2023 12:50:00,19.82,0.00,,,,
230,10/18/2023 12:55:00,19.86,0.00,,,,
231,10/18/2023 13:00:00,19.86,0.00,,,,
232,10/18/2023 13:05:00,19.82,0.00,,,,
233,10/18/2023 13:10:00,19.86,0.00,,,,
234,10/18/2023 13:15:00,19.86,0.00,,,,
235,10/18/2023 13:20:00,19.86,0.00,,,,
236,10/18/2023 13:25:00,19.82,0.00,,,,
237,10/18/2023 13:30:00,19.82,0.00,,,,
238,10/18/2023 13:35:00,19.77,0.00,,,,
239,10/18/2023 13:40:00,19.82,0.00,,,,
240,10/18/2023 13:45:00,19.77,0.00,,,,
241,10/18/2023 13:50:00,19.77,0.00,,,,
242,10/18/2023 13:55:00,19.73,0.00,,,,
243,10/18/2023 14:00:00,19.69,0.00,,,,
244,10/18/2023 14:05:00,19.69,0.00,,,,
245,10/18/2023 14:10:00,19.69,0.00,,,,
246,10/18/2023 14:15:00,19.65,0.00,,,,
247,10/18/2023 14:20:00,19.65,0.00,,,,
248,10/18/2023 14:25:00,19.69,0.00,,,,
249,10/18/2023 14:30:00,19.65,0.00,,,,
250,10/18/2023 14:35:00,19.60,0.00,,,,
251,10/18/2023 14:40:00,19.60,0.00,,,,
252,10/18/2023 14:45:00,19.56,0.00,,,,
253,10/18/2023 14:50:00,19.52,0.00,,,,
254,10/18/2023 14:55:00,19.47,0.00,,,,
255,10/18/2023 15:00:00,19.52,0.22,,,,
256,10/18/2023 15:05:00,19.52,0.00,,,,
257,10/18/2023 15:10:00,19.43,0.00,,,,
258,10/18/2023 15:15:00,19.43,0.00,,,,
259,10/18/2023 15:20:00,19.43,0.00,,,,
260,10/18/2023 15:25:00,19.43,0.00,,,,
261,10/18/2023 15:30:00,19.39,0.00,,,,
262,10/18/2023 15:35:00,19.39,0.00,,,,
263,10/18/2023 15:40:00,19.39,0.00,,,,
264,10/18/2023 15:45:00,19.39,0.00,,,,
265,10/18/2023 15:50:00,19.39,0.00,,,,
266,10/18/2023 15:55:00,19.39,0.00,,,,
267,10/18/2023 16:00:00,19.35,0.00,,,,
268,10/18/2023 16:05:00,19.30,0.00,,,,
269,10/18/2023 16:10:00,19.35,0.00,,,,
270,10/18/2023 16:15:00,19.39,0.00,,,,
271,10/18/2023 16:20:00,19.35,0.00,,,,
272,10/18/2023 16:25:00,19.35,0.00,,,,
273,10/18/2023 16:30:00,19.35,0.00,,,,
274,10/18/2023 16:35:00,19.26,0.00,,,,
275,10/18/2023 16:40:00,19.30,0.00,,,,
276,10/18/2023 16:45:00,19.30,0.00,,,,
277,10/18/2023 16:50:00,19.26,0.00,,,,
278,10/18/2023 16:55:00,19.30,0.00,,,,
279,10/18/2023 17:00:00,19.26,0.00,,,,
280,10/18/2023 17:05:00,19.26,0.00,,,,
281,10/18/2023 17:10:00,19.30,0.00,,,,
282,10/18/2023 17:15:00,19.30,0.00,,,,
283,10/18/2023 17:20:00,19.26,0.00,,,,
284,10/18/2023 17:25:00,19.26,0.00,,,,
285,10/18/2023 17:30:00,19.26,0.00,,,,
286,10/18/2023 17:35:00,19.30,0.00,,,,
287,10/18/2023 17:40:00,19.26,0.00,,,,
288,10/18/2023 17:45:00,19.30,0.00,,,,
289,10/18/2023 17:50:00,19.35,0.00,,,,
290,10/18/2023 17:55:00,19.35,0.00,,,,
291,10/18/2023 18:00:00,19.39,0.00,,,,
292,10/18/2023 18:05:00,19.35,0.00,,,,
293,10/18/2023 18:10:00,19.43,0.22,,,,
294,10/18/2023 18:15:00,19.43,0.00,,,,
295,10/18/2023 18:20:00,19.47,0.00,,,,
296,10/18/2023 18:25:00,19.52,0.00,,,,
297,10/18/2023 18:30:00,19.56,0.00,,,,
298,10/18/2023 18:35:00,19.56,0.00,,,,
299,10/18/2023 18:40:00,19.65,0.00,,,,
300,10/18/2023 18:45:00,19.65,0.00,,,,
301,10/18/2023 18:50:00,19.69,0.00,,,,
302,10/18/2023 18:55:00,19.69,0.00,,,,
303,10/18/2023 19:00:00,19.73,0.00,,,,
304,10/18/2023 19:05:00,19.73,0.00,,,,
305,10/18/2023 19:10:00,19.82,0.00,,,,
306,10/18/2023 19:15:00,19.86,0.00,,,,
307,10/18/2023 19:20:00,19.90,0.00,,,,
308,10/18/2023 19:25:00,19.95,0.00,,,,
309,10/18/2023 19:30:00,19.95,0.00,,,,
310,10/18/2023 19:35:00,19.95,0.00,,,,
311,10/18/2023 19:40:00,20.07,0.00,,,,
312,10/18/2023 19:45:00,20.03,0.00,,,,
313,10/18/2023 19:50:00,20.07,0.00,,,,
314,10/18/2023 19:55:00,20.12,0.00,,,,
315,10/18/2023 20:00:00,20.12,0.00,,,,
316,10/18/2023 20:05:00,20.12,0.00,,,,
317,10/18/2023 20:10:00,20.12,0.00,,,,
318,10/18/2023 20:15:00,20.16,0.00,,,,
319,10/18/2023 20:20:00,20.16,0.00,,,,
320,10/18/2023 20:25:00,20.25,0.00,,,,
321,10/18/2023 20:30:00,20.25,0.00,,,,
322,10/18/2023 20:35:00,20.25,0.00,,,,
323,10/18/2023 20:40:00,20.29,0.00,,,,
324,10/18/2023 20:45:00,20.29,0.00,,,,
325,10/18/2023 20:50:00,20.29,0.00,,,,
326,10/18/2023 20:55:00,20.33,0.00,,,,
327,10/18/2023 21:00:00,20.33,0.00,,,,
328,10/18/2023 21:05:00,20.33,0.22,,,,
329,10/18/2023 21:10:00,20.42,0.00,,,,
330,10/18/2023 21:15:00,20.37,0.00,,,,
331,10/18/2023 21:20:00,20.37,0.00,,,,
332,10/18/2023 21:25:00,20.37,0.00,,,,
333,10/18/2023 21:30:00,20.46,0.00,,,,
334,10/18/2023 21:35:00,20.42,0.00,,,,
335,10/18/2023 21:40:00,20.46,0.00,,,,
336,10/18/2023 21:45:00,20.37,0.00,,,,
337,10/18/2023 21:50:00,20.46,0.00,,,,
338,10/18/2023 21:55:00,20.50,0.00,,,,
339,10/18/2023 22:00:00,20.46,0.00,,,,
340,10/18/2023 22:05:00,20.50,0.00,,,,
341,10/18/2023 22:10:00,20.50,0.00,,,,
342,10/18/2023 22:15:00,20.55,0.00,,,,
343,10/18/2023 22:20:00,20.55,0.00,,,,
344,10/18/2023 22:25:00,20.55,0.00,,,,
345,10/18/2023 22:30:00,20.55,0.00,,,,
346,10/18/2023 22:35:00,20.55,0.00,,,,
347,10/18/2023 22:40:00,20.59,0.00,,,,
348,10/18/2023 22:45:00,20.59,0.00,,,,
349,10/18/2023 22:50:00,20.55,0.00,,,,
350,10/18/2023 22:55:00,20.59,0.00,,,,
351,10/18/2023 23:00:00,20.59,0.00,,,,
352,10/18/2023 23:05:00,20.59,0.00,,,,
353,10/18/2023 23:10:00,20.59,0.00,,,,
354,10/18/2023 23:15:00,20.63,0.00,,,,
355,10/18/2023 23:20:00,20.55,0.00,,,,
356,10/18/2023 23:25:00,20.59,0.00,,,,
357,10/18/2023 23:30:00,20.63,0.00,,,,
358,10/18/2023 23:35:00,20.59,0.00,,,,
359,10/18/2023 23:40:00,20.59,0.00,,,,
360,10/18/2023 23:45:00,20.63,0.00,,,,
361,10/18/2023 23:50:00,20.63,0.00,,,,
362,10/18/2023 23:55:00,20.63,0.00,,,,
363,10/19/2023 00:00:00,20.72,0.22,,,,
364,10/19/2023 00:05:00,20.68,0.00,,,,
365,10/19/2023 00:10:00,20.68,0.00,,,,
366,10/19/2023 00:15:00,20.68,0.00,,,,
367,10/19/2023 00:20:00,20.72,0.00,,,,
368,10/19/2023 00:25:00,20.72,0.00,,,,
369,10/19/2023 00:30:00,20.68,0.00,,,,
370,10/19/2023 00:35:00,20.72,0.00,,,,
371,10/19/2023 00:40:00,20.72,0.00,,,,
372,10/19/2023 00:45:00,20.72,0.00,,,,
373,10/19/2023 00:50:00,20.76,0.00,,,,
374,10/19/2023 00:55:00,20.76,0.00,,,,
375,10/19/2023 01:00:00,20.76,0.00,,,,
376,10/19/2023 01:05:00,20.76,0.00,,,,
377,10/19/2023 01:10:00,20.76,0.00,,,,
378,10/19/2023 01:15:00,20.76,0.00,,,,
379,10/19/2023 01:20:00,20.80,0.00,,,,
380,10/19/2023 01:25:00,20.80,0.00,,,,
381,10/19/2023 01:30:00,20.80,0.00,,,,
382,10/19/2023 01:35:00,20.80,0.00,,,,
383,10/19/2023 01:40:00,20.80,0.00,,,,
384,10/19/2023 01:45:00,20.80,0.00,,,,
385,10/19/2023 01:50:00,20.80,0.00,,,,
386,10/19/2023 01:55:00,20.80,0.00,,,,
387,10/19/2023 02:00:00,20.76,0.00,,,,
388,10/19/2023 02:05:00,20.72,0.00,,,,
389,10/19/2023 02:10:00,20.72,0.00,,,,
390,10/19/2023 02:15:00,20.68,0.00,,,,
391,10/19/2023 02:20:00,20.72,0.00,,,,
392,10/19/2023 02:25:00,20.68,0.00,,,,
393,10/19/2023 02:30:00,20.72,0.00,,,,
394,10/19/2023 02:35:00,20.72,0.00,,,,
395,10/19/2023 02:40:00,20.68,0.00,,,,
396,10/19/2023 02:45:00,20.72,0.00,,,,
397,10/19/2023 02:50:00,20.68,0.00,,,,
398,10/19/2023 02:55:00,20.68,0.00,,,,
399,10/19/2023 03:00:00,20.63,0.00,,,,
400,10/19/2023 03:05:00,20.68,0.00,,,,
401,10/19/2023 03:10:00,20.72,0.22,,,,
402,10/19/2023 03:15:00,20.68,0.00,,,,
403,10/19/2023 03:20:00,20.63,0.00,,,,
404,10/19/2023 03:25:00,20.63,0.00,,,,
405,10/19/2023 03:30:00,20.63,0.00,,,,
406,10/19/2023 03:35:00,20.63,0.00,,,,
407,10/19/2023 03:40:00,20.59,0.00,,,,
408,10/19/2023 03:45:00,20.63,0.00,,,,
409,10/19/2023 03:50:00,20.59,0.00,,,,
410,10/19/2023 03:55:00,20.59,0.00,,,,
411,10/19/2023 04:00:00,20.59,0.00,,,,
412,10/19/2023 04:05:00,20.59,0.00,,,,
413,10/19/2023 04:10:00,20.63,0.00,,,,
414,10/19/2023 04:15:00,20.59,0.00,,,,
415,10/19/2023 04:20:00,20.59,0.00,,,,
416,10/19/2023 04:25:00,20.59,0.00,,,,
417,10/19/2023 04:30:00,20.59,0.00,,,,
418,10/19/2023 04:35:00,20.59,0.00,,,,
419,10/19/2023 04:40:00,20.63,0.00,,,,
420,10/19/2023 04:45:00,20.59,0.00,,,,
421,10/19/2023 04:50:00,20.55,0.00,,,,
422,10/19/2023 04:55:00,20.59,0.00,,,,
423,10/19/2023 05:00:00,20.55,0.00,,,,
424,10/19/2023 05:05:00,20.55,0.00,,,,
425,10/19/2023 05:10:00,20.55,0.00,,,,
426,10/19/2023 05:15:00,20.55,0.00,,,,
427,10/19/2023 05:20:00,20.55,0.00,,,,
428,10/19/2023 05:25:00,20.55,0.00,,,,
429,10/19/2023 05:30:00,20.55,0.00,,,,
430,10/19/2023 05:35:00,20.55,0.00,,,,
431,10/19/2023 05:40:00,20.55,0.00,,,,
432,10/19/2023 05:45:00,20.55,0.00,,,,
433,10/19/2023 05:50:00,20.55,0.00,,,,
434,10/19/2023 05:55:00,20.50,0.00,,,,
435,10/19/2023 06:00:00,20.55,0.00,,,,
436,10/19/2023 06:05:00,20.55,0.22,,,,
437,10/19/2023 06:10:00,20.55,0.00,,,,
438,10/19/2023 06:15:00,20.46,0.00,,,,
439,10/19/2023 06:20:00,20.50,0.00,,,,
440,10/19/2023 06:25:00,20.50,0.00,,,,
441,10/19/2023 06:30:00,20.50,0.00,,,,
442,10/19/2023 06:35:00,20.50,0.00,,,,
443,10/19/2023 06:40:00,20.46,0.00,,,,
444,10/19/2023 06:45:00,20.46,0.00,,,,
445,10/19/2023 06:50:00,20.46,0.00,,,,
446,10/19/2023 06:55:00,20.50,0.00,,,,
447,10/19/2023 07:00:00,20.46,0.00,,,,
448,10/19/2023 07:05:00,20.42,0.00,,,,
449,10/19/2023 07:10:00,20.46,0.00,,,,
450,10/19/2023 07:15:00,20.46,0.00,,,,
451,10/19/2023 07:20:00,20.42,0.00,,,,
452,10/19/2023 07:25:00,20.46,0.00,,,,
453,10/19/2023 07:30:00,20.42,0.00,,,,
454,10/19/2023 07:35:00,20.37,0.00,,,,
455,10/19/2023 07:40:00,20.33,0.00,,,,
456,10/19/2023 07:45:00,20.37,0.00,,,,
457,10/19/2023 07:50:00,20.37,0.00,,,,
458,10/19/2023 07:55:00,20.33,0.00,,,,
459,10/19/2023 08:00:00,20.37,0.00,,,,
460,10/19/2023 08:05:00,20.37,0.00,,,,
461,10/19/2023 08:10:00,20.37,0.00,,,,
462,10/19/2023 08:15:00,20.33,0.00,,,,
463,10/19/2023 08:20:00,20.33,0.00,,,,
464,10/19/2023 08:25:00,20.29,105.76,,,,
465,10/19/2023 08:30:00,20.25,42.50,,,,
466,10/19/2023 08:35:00,20.25,38.49,,,,
467,10/19/2023 08:40:00,20.25,37.99,,,,
468,10/19/2023 08:45:00,20.25,37.55,,,,
469,10/19/2023 08:50:00,20.25,37.10,,,,
470,10/19/2023 08:55:00,20.25,36.49,,,,
471,10/19/2023 09:00:00,20.25,37.10,,,,
472,10/19/2023 09:05:00,20.29,36.65,,,,
473,10/19/2023 09:10:00,20.33,35.59,,,,
474,10/19/2023 09:15:00,20.25,33.98,,,,
475,10/19/2023 09:20:00,20.33,36.21,,,,
476,10/19/2023 09:25:00,20.29,34.87,,,,
477,10/19/2023 09:30:00,20.33,34.48,,,,
478,10/19/2023 09:35:00,20.42,34.67,,,,
479,10/19/2023 09:40:00,20.33,34.23,,,,
480,10/19/2023 09:45:00,20.37,34.87,,,,
481,10/19/2023 09:50:00,20.37,34.23,,,,
482,10/19/2023 09:55:00,20.37,34.00,,,,
483,10/19/2023 10:00:00,20.33,34.87,,,,
484,10/19/2023 10:05:00,20.37,34.42,,,,
485,10/19/2023 10:10:00,20.33,33.53,,,,
486,10/19/2023 10:15:00,20.33,32.89,,,,
487,10/19/2023 10:20:00,20.37,33.53,,,,
488,10/19/2023 10:25:00,20.33,33.11,,,,
489,10/19/2023 10:30:00,20.33,31.10,,,,
490,10/19/2023 10:35:00,20.33,33.53,,,,
491,10/19/2023 10:40:00,20.33,32.89,,,,
492,10/19/2023 10:45:00,20.42,32.66,,,,
493,10/19/2023 10:50:00,20.42,32.64,,,,
494,10/19/2023 10:55:00,20.37,32.19,,,,
495,10/19/2023 11:00:00,20.42,31.55,,,,
496,10/19/2023 11:05:00,20.42,33.08,,,,
497,10/19/2023 11:10:00,20.37,32.22,,,,
498,10/19/2023 11:15:00,20.46,31.30,,,,
499,10/19/2023 11:20:00,20.46,31.55,,,,
500,10/19/2023 11:25:00,20.46,32.64,,,,
501,10/19/2023 11:30:00,20.46,31.77,,,,
502,10/19/2023 11:35:00,20.46,31.55,,,,
503,10/19/2023 11:40:00,20.42,31.07,,,,
504,10/19/2023 11:45:00,20.42,31.55,,,,
505,10/19/2023 11:50:00,20.46,30.88,,,,
506,10/19/2023 11:55:00,20.50,31.74,,,,
507,10/19/2023 12:00:00,20.50,30.66,,,,
508,10/19/2023 12:05:00,20.50,31.10,,,,
509,10/19/2023 12:10:00,20.50,31.55,,,,
510,10/19/2023 12:15:00,20.50,31.33,,,,
511,10/19/2023 12:20:00,20.46,46.52,,,,
512,10/19/2023 12:25:00,20.50,54.16,,,,
513,10/19/2023 12:30:00,20.50,52.00,,,,
