#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
127,10/16/2023 02:20:00,17.33,0.00,,,,
128,10/16/2023 02:25:00,17.37,0.00,,,,
129,10/16/2023 02:30:00,17.37,0.00,,,,
130,10/16/2023 02:35:00,17.37,0.00,,,,
131,10/16/2023 02:40:00,17.37,0.00,,,,
132,10/16/2023 02:45:00,17.41,0.00,,,,
133,10/16/2023 02:50:00,17.41,0.00,,,,
134,10/16/2023 02:55:00,17.41,0.00,,,,
135,10/16/2023 03:00:00,17.41,0.00,,,,
136,10/16/2023 03:05:00,17.37,0.00,,,,
137,10/16/2023 03:10:00,17.41,0.00,,,,
138,10/16/2023 03:15:00,17.41,0.00,,,,
139,10/16/2023 03:20:00,17.46,0.00,,,,
140,10/16/2023 03:25:00,17.37,0.00,,,,
141,10/16/2023 03:30:00,17.41,0.00,,,,
142,10/16/2023 03:35:00,17.41,0.00,,,,
143,10/16/2023 03:40:00,17.41,0.00,,,,
144,10/16/2023 03:45:00,17.41,0.00,,,,
145,10/16/2023 03:50:00,17.41,0.00,,,,
146,10/16/2023 03:55:00,17.37,0.00,,,,
147,10/16/2023 04:00:00,17.41,0.00,,,,
148,10/16/2023 04:05:00,17.37,0.00,,,,
149,10/16/2023 04:10:00,17.46,0.00,,,,
150,10/16/2023 04:15:00,17.41,0.00,,,,
151,10/16/2023 04:20:00,17.41,0.00,,,,
152,10/16/2023 04:25:00,17.46,0.00,,,,
153,10/16/2023 04:30:00,17.41,0.00,,,,
154,10/16/2023 04:35:00,17.46,0.00,,,,
155,10/16/2023 04:40:00,17.46,0.00,,,,
156,10/16/2023 04:45:00,17.41,0.00,,,,
157,10/16/2023 04:50:00,17.41,0.00,,,,
158,10/16/2023 04:55:00,17.41,0.00,,,,
159,10/16/2023 05:00:00,17.41,0.00,,,,
160,10/16/2023 05:05:00,17.46,0.00,,,,
161,10/16/2023 05:10:00,17.41,0.00,,,,
162,10/16/2023 05:15:00,17.41,0.00,,,,
163,10/16/2023 05:20:00,17.37,0.00,,,,
164,10/16/2023 05:25:00,17.41,0.00,,,,
165,10/16/2023 05:30:00,17.41,0.00,,,,
166,10/16/2023 05:35:00,17.46,0.00,,,,
167,10/16/2023 05:40:00,17.46,0.00,,,,
168,10/16/2023 05:45:00,17.46,0.00,,,,
169,10/16/2023 05:50:00,17.50,0.00,,,,
170,10/16/2023 05:55:00,17.46,0.00,,,,
171,10/16/2023 06:00:00,17.50,0.00,,,,
172,10/16/2023 06:05:00,17.50,0.00,,,,
173,10/16/2023 06:10:00,17.50,0.00,,,,
174,10/16/2023 06:15:00,17.50,0.00,,,,
175,10/16/2023 06:20:00,17.50,0.00,,,,
176,10/16/2023 06:25:00,17.46,0.00,,,,
177,10/16/2023 06:30:00,17.50,0.00,,,,
178,10/16/2023 06:35:00,17.50,0.00,,,,
179,10/16/2023 06:40:00,17.50,0.65,,,,
180,10/16/2023 06:45:00,17.50,6.12,,,,
181,10/16/2023 06:50:00,17.54,11.37,,,,
182,10/16/2023 06:55:00,17.54,3.06,,,,
183,10/16/2023 07:00:00,17.59,61.02,,,,
184,10/16/2023 07:05:00,17.54,86.04,,,,
185,10/16/2023 07:10:00,17.59,15.53,,,,
186,10/16/2023 07:15:00,17.54,62.72,,,,
187,10/16/2023 07:20:00,17.59,184.40,,,,
188,10/16/2023 07:25:00,17.59,240.80,,,,
189,10/16/2023 07:30:00,17.59,28.00,,,,
190,10/16/2023 07:35:00,17.54,33.74,,,,
191,10/16/2023 07:40:00,17.59,341.76,,,,
192,10/16/2023 07:45:00,17.59,214.32,,,,
193,10/16/2023 07:50:00,17.50,175.76,,,,
194,10/16/2023 07:55:00,17.46,227.44,,,,
195,10/16/2023 08:00:00,17.46,522.72,,,,
196,10/16/2023 08:05:00,17.46,545.92,,,,
197,10/16/2023 08:10:00,17.50,267.04,,,,
198,10/16/2023 08:15:00,17.46,559.04,,,,
199,10/16/2023 08:20:00,17.50,832.32,,,,
200,10/16/2023 08:25:00,17.50,816.32,,,,
201,10/16/2023 08:30:00,17.50,648.80,,,,
202,10/16/2023 08:35:00,17.50,1073.60,,,,
203,10/16/2023 08:40:00,17.50,354.08,,,,
204,10/16/2023 08:45:00,17.67,1039.36,,,,
205,10/16/2023 08:50:00,17.67,618.56,,,,
206,10/16/2023 08:55:00,17.54,841.28,,,,
207,10/16/2023 09:00:00,17.59,1656.96,,,,
208,10/16/2023 09:05:00,17.63,1354.24,,,,
209,10/16/2023 09:10:00,17.54,116.04,,,,
210,10/16/2023 09:15:00,17.59,1224.96,,,,
211,10/16/2023 09:20:00,17.59,222.40,,,,
212,10/16/2023 09:25:00,17.54,104.56,,,,
213,10/16/2023 09:30:00,17.54,116.92,,,,
214,10/16/2023 09:35:00,17.63,466.72,,,,
215,10/16/2023 09:40:00,17.63,335.68,,,,
216,10/16/2023 09:45:00,17.63,264.64,,,,
217,10/16/2023 09:50:00,17.67,881.92,,,,
218,10/16/2023 09:55:00,17.63,13.80,,,,
219,10/16/2023 10:00:00,17.59,30.24,,,,
220,10/16/2023 10:05:00,17.63,870.40,,,,
221,10/16/2023 10:10:00,17.72,760.32,,,,
222,10/16/2023 10:15:00,17.72,194.24,,,,
223,10/16/2023 10:20:00,17.72,307.76,,,,
224,10/16/2023 10:25:00,17.72,587.52,,,,
225,10/16/2023 10:30:00,17.80,1131.20,,,,
226,10/16/2023 10:35:00,17.84,480.32,,,,
227,10/16/2023 10:40:00,17.84,571.36,,,,
228,10/16/2023 10:45:00,17.89,558.24,,,,
229,10/16/2023 10:50:00,17.80,231.36,,,,
230,10/16/2023 10:55:00,17.76,402.88,,,,
231,10/16/2023 11:00:00,17.89,3022.08,,,,
232,10/16/2023 11:05:00,17.84,553.76,,,,
233,10/16/2023 11:10:00,17.89,1353.60,,,,
234,10/16/2023 11:15:00,17.84,1637.12,,,,
235,10/16/2023 11:20:00,17.89,2180.48,,,,
236,10/16/2023 11:25:00,17.89,408.16,,,,
237,10/16/2023 11:30:00,17.93,446.56,,,,
238,10/16/2023 11:35:00,17.93,198.80,,,,
239,10/16/2023 11:40:00,17.97,302.48,,,,
240,10/16/2023 11:45:00,17.97,461.12,,,,
241,10/16/2023 11:50:00,18.06,195.28,,,,
242,10/16/2023 11:55:00,18.02,611.04,,,,
243,10/16/2023 12:00:00,18.06,587.52,,,,
244,10/16/2023 12:05:00,18.02,616.32,,,,
245,10/16/2023 12:10:00,18.10,1229.12,,,,
246,10/16/2023 12:15:00,18.10,726.40,,,,
247,10/16/2023 12:20:00,18.14,901.12,,,,
248,10/16/2023 12:25:00,18.23,2148.48,,,,
249,10/16/2023 12:30:00,18.19,1273.92,,,,
250,10/16/2023 12:35:00,18.19,522.24,,,,
251,10/16/2023 12:40:00,18.23,1675.52,,,,
252,10/16/2023 12:45:00,18.32,6220.80,,,,
253,10/16/2023 12:50:00,18.32,1596.80,,,,
254,10/16/2023 12:55:00,18.40,3477.76,,,,
255,10/16/2023 13:00:00,18.44,4426.24,,,,
256,10/16/2023 13:05:00,18.44,3281.92,,,,
257,10/16/2023 13:10:00,18.49,2057.60,,,,
258,10/16/2023 13:15:00,18.62,9658.88,,,,
259,10/16/2023 13:20:00,18.53,6302.72,,,,
260,10/16/2023 13:25:00,18.66,15349.76,,,,
261,10/16/2023 13:30:00,18.70,4609.28,,,,
262,10/16/2023 13:35:00,18.66,7011.84,,,,
263,10/16/2023 13:40:00,18.79,5895.68,,,,
264,10/16/2023 13:45:00,18.83,8512.00,,,,
265,10/16/2023 13:50:00,18.87,16291.84,,,,
266,10/16/2023 13:55:00,18.87,4661.76,,,,
267,10/16/2023 14:00:00,18.87,12277.76,,,,
268,10/16/2023 14:05:00,19.05,12963.84,,,,
269,10/16/2023 14:10:00,19.13,5340.16,,,,
270,10/16/2023 14:15:00,19.22,3791.36,,,,
271,10/16/2023 14:20:00,19.30,11407.36,,,,
272,10/16/2023 14:25:00,19.52,10275.84,,,,
273,10/16/2023 14:30:00,19.52,7055.36,,,,
274,10/16/2023 14:35:00,19.56,37416.96,,,,
275,10/16/2023 14:40:00,19.65,21176.32,,,,
276,10/16/2023 14:45:00,19.77,27125.76,,,,
277,10/16/2023 14:50:00,19.86,19834.88,,,,
278,10/16/2023 14:55:00,19.90,22671.36,,,,
279,10/16/2023 15:00:00,19.90,40345.60,,,,
280,10/16/2023 15:05:00,20.12,16686.08,,,,
281,10/16/2023 15:10:00,20.33,36096.00,,,,
282,10/16/2023 15:15:00,20.25,37232.64,,,,
283,10/16/2023 15:20:00,20.50,28180.48,,,,
284,10/16/2023 15:25:00,20.76,21063.68,,,,
285,10/16/2023 15:30:00,20.72,33935.36,,,,
286,10/16/2023 15:35:00,20.80,36546.56,,,,
287,10/16/2023 15:40:00,21.06,32081.92,,,,
288,10/16/2023 15:45:00,23.25,81633.28,,,,
289,10/16/2023 15:50:00,26.42,81674.24,,,,
290,10/16/2023 15:55:00,27.75,81694.72,,,,
291,10/16/2023 16:00:00,26.25,81244.16,,,,
292,10/16/2023 16:05:00,27.45,84213.76,,,,
293,10/16/2023 16:10:00,27.88,81489.92,,,,
294,10/16/2023 16:15:00,28.74,83148.80,,,,
295,10/16/2023 16:20:00,29.21,81080.32,,,,
296,10/16/2023 16:25:00,29.43,80424.96,,,,
297,10/16/2023 16:30:00,29.47,80650.24,,,,
298,10/16/2023 16:35:00,29.38,80117.76,,,,
299,10/16/2023 16:40:00,29.51,81141.76,,,,
300,10/16/2023 16:45:00,29.51,75059.20,,,,
301,10/16/2023 16:50:00,29.34,76062.72,,,,
302,10/16/2023 16:55:00,29.00,70021.12,,,,
303,10/16/2023 17:00:00,28.70,67051.52,,,,
304,10/16/2023 17:05:00,28.40,64860.16,,,,
305,10/16/2023 17:10:00,28.14,60641.28,,,,
306,10/16/2023 17:15:00,27.97,58798.08,,,,
307,10/16/2023 17:20:00,27.67,54292.48,,,,
308,10/16/2023 17:25:00,27.28,49152.00,,,,
309,10/16/2023 17:30:00,27.02,46325.76,,,,
310,10/16/2023 17:35:00,26.64,40417.28,,,,
311,10/16/2023 17:40:00,23.85,4983.04,,,,
312,10/16/2023 17:45:00,21.28,4139.52,,,,
313,10/16/2023 17:50:00,20.50,3470.08,,,,
314,10/16/2023 17:55:00,20.12,2841.60,,,,
315,10/16/2023 18:00:00,19.90,1966.72,,,,
316,10/16/2023 18:05:00,19.65,1326.08,,,,
317,10/16/2023 18:10:00,19.52,898.56,,,,
318,10/16/2023 18:15:00,19.39,581.28,,,,
319,10/16/2023 18:20:00,19.30,344.00,,,,
320,10/16/2023 18:25:00,19.05,192.88,,,,
321,10/16/2023 18:30:00,19.00,86.28,,,,
322,10/16/2023 18:35:00,18.92,14.90,,,,
323,10/16/2023 18:40:00,18.83,8.96,,,,
324,10/16/2023 18:45:00,18.57,0.21,,,,
325,10/16/2023 18:50:00,18.66,0.00,,,,
326,10/16/2023 18:55:00,18.79,0.00,,,,
327,10/16/2023 19:00:00,18.79,0.00,,,,
328,10/16/2023 19:05:00,18.79,0.00,,,,
329,10/16/2023 19:10:00,18.74,0.00,,,,
330,10/16/2023 19:15:00,18.79,0.00,,,,
331,10/16/2023 19:20:00,18.79,0.00,,,,
332,10/16/2023 19:25:00,18.74,0.00,,,,
333,10/16/2023 19:30:00,18.74,0.00,,,,
334,10/16/2023 19:35:00,18.74,0.00,,,,
335,10/16/2023 19:40:00,18.74,0.00,,,,
336,10/16/2023 19:45:00,18.74,0.00,,,,
337,10/16/2023 19:50:00,18.70,0.00,,,,
338,10/16/2023 19:55:00,18.74,0.00,,,,
339,10/16/2023 20:00:00,18.70,0.00,,,,
340,10/16/2023 20:05:00,18.70,0.00,,,,
341,10/16/2023 20:10:00,18.66,0.00,,,,
342,10/16/2023 20:15:00,18.70,0.00,,,,
343,10/16/2023 20:20:00,18.70,0.00,,,,
344,10/16/2023 20:25:00,18.70,0.00,,,,
345,10/16/2023 20:30:00,18.66,0.00,,,,
346,10/16/2023 20:35:00,18.70,0.00,,,,
347,10/16/2023 20:40:00,18.66,0.00,,,,
348,10/16/2023 20:45:00,18.66,0.00,,,,
349,10/16/2023 20:50:00,18.66,0.00,,,,
350,10/16/2023 20:55:00,18.66,0.00,,,,
351,10/16/2023 21:00:00,18.66,0.00,,,,
352,10/16/2023 21:05:00,18.66,0.00,,,,
353,10/16/2023 21:10:00,18.62,0.00,,,,
354,10/16/2023 21:15:00,18.66,0.00,,,,
355,10/16/2023 21:20:00,18.62,0.00,,,,
356,10/16/2023 21:25:00,18.62,0.00,,,,
357,10/16/2023 21:30:00,18.62,0.00,,,,
358,10/16/2023 21:35:00,18.62,0.00,,,,
359,10/16/2023 21:40:00,18.62,0.00,,,,
360,10/16/2023 21:45:00,18.62,0.00,,,,
361,10/16/2023 21:50:00,18.57,0.00,,,,
362,10/16/2023 21:55:00,18.57,0.00,,,,
363,10/16/2023 22:00:00,18.57,0.00,,,,
364,10/16/2023 22:05:00,18.57,0.00,,,,
365,10/16/2023 22:10:00,18.57,0.00,,,,
366,10/16/2023 22:15:00,18.57,0.00,,,,
367,10/16/2023 22:20:00,18.53,0.00,,,,
368,10/16/2023 22:25:00,18.53,0.00,,,,
369,10/16/2023 22:30:00,18.49,0.00,,,,
370,10/16/2023 22:35:00,18.53,0.00,,,,
371,10/16/2023 22:40:00,18.49,0.00,,,,
372,10/16/2023 22:45:00,18.49,0.00,,,,
373,10/16/2023 22:50:00,18.44,0.00,,,,
374,10/16/2023 22:55:00,18.49,0.00,,,,
375,10/16/2023 23:00:00,18.49,0.00,,,,
376,10/16/2023 23:05:00,18.44,0.00,,,,
377,10/16/2023 23:10:00,18.44,0.00,,,,
378,10/16/2023 23:15:00,18.49,0.00,,,,
379,10/16/2023 23:20:00,18.49,0.00,,,,
380,10/16/2023 23:25:00,18.40,0.00,,,,
381,10/16/2023 23:30:00,18.40,0.00,,,,
382,10/16/2023 23:35:00,18.40,0.00,,,,
383,10/16/2023 23:40:00,18.36,0.00,,,,
384,10/16/2023 23:45:00,18.40,0.00,,,,
385,10/16/2023 23:50:00,18.40,0.00,,,,
386,10/16/2023 23:55:00,18.32,0.00,,,,
387,10/17/2023 00:00:00,18.36,0.00,,,,
388,10/17/2023 00:05:00,18.36,0.00,,,,
389,10/17/2023 00:10:00,18.32,0.00,,,,
390,10/17/2023 00:15:00,18.36,0.00,,,,
391,10/17/2023 00:20:00,18.40,0.00,,,,
392,10/17/2023 00:25:00,18.36,0.00,,,,
393,10/17/2023 00:30:00,18.27,0.00,,,,
394,10/17/2023 00:35:00,18.27,0.00,,,,
395,10/17/2023 00:40:00,18.36,0.00,,,,
396,10/17/2023 00:45:00,18.36,0.00,,,,
397,10/17/2023 00:50:00,18.32,0.00,,,,
398,10/17/2023 00:55:00,18.36,0.00,,,,
399,10/17/2023 01:00:00,18.36,0.00,,,,
400,10/17/2023 01:05:00,18.36,0.00,,,,
401,10/17/2023 01:10:00,18.27,0.00,,,,
402,10/17/2023 01:15:00,18.32,0.00,,,,
403,10/17/2023 01:20:00,18.27,0.00,,,,
404,10/17/2023 01:25:00,18.27,0.00,,,,
405,10/17/2023 01:30:00,18.23,0.00,,,,
406,10/17/2023 01:35:00,18.27,0.00,,,,
407,10/17/2023 01:40:00,18.23,0.00,,,,
408,10/17/2023 01:45:00,18.10,0.00,,,,
409,10/17/2023 01:50:00,18.19,0.00,,,,
410,10/17/2023 01:55:00,18.10,0.00,,,,
411,10/17/2023 02:00:00,18.19,0.00,,,,
412,10/17/2023 02:05:00,18.19,0.00,,,,
413,10/17/2023 02:10:00,18.19,0.00,,,,
414,10/17/2023 02:15:00,18.23,0.00,,,,
415,10/17/2023 02:20:00,18.19,0.00,,,,
416,10/17/2023 02:25:00,18.19,0.00,,,,
417,10/17/2023 02:30:00,18.19,0.00,,,,
418,10/17/2023 02:35:00,18.19,0.00,,,,
419,10/17/2023 02:40:00,18.19,0.00,,,,
420,10/17/2023 02:45:00,18.14,0.00,,,,
421,10/17/2023 02:50:00,18.14,0.00,,,,
422,10/17/2023 02:55:00,18.10,0.00,,,,
423,10/17/2023 03:00:00,18.14,0.00,,,,
424,10/17/2023 03:05:00,18.10,0.00,,,,
425,10/17/2023 03:10:00,18.06,0.00,,,,
426,10/17/2023 03:15:00,18.10,0.00,,,,
427,10/17/2023 03:20:00,18.10,0.00,,,,
428,10/17/2023 03:25:00,18.10,0.00,,,,
429,10/17/2023 03:30:00,18.10,0.00,,,,
430,10/17/2023 03:35:00,18.10,0.00,,,,
431,10/17/2023 03:40:00,18.10,0.00,,,,
432,10/17/2023 03:45:00,18.06,0.00,,,,
433,10/17/2023 03:50:00,18.10,0.00,,,,
434,10/17/2023 03:55:00,18.06,0.00,,,,
435,10/17/2023 04:00:00,18.02,0.00,,,,
436,10/17/2023 04:05:00,18.02,0.00,,,,
437,10/17/2023 04:10:00,18.02,0.00,,,,
438,10/17/2023 04:15:00,18.02,0.00,,,,
439,10/17/2023 04:20:00,18.02,0.00,,,,
440,10/17/2023 04:25:00,17.97,0.00,,,,
441,10/17/2023 04:30:00,17.97,0.00,,,,
442,10/17/2023 04:35:00,17.97,0.00,,,,
443,10/17/2023 04:40:00,17.97,0.00,,,,
444,10/17/2023 04:45:00,17.93,0.00,,,,
445,10/17/2023 04:50:00,17.93,0.00,,,,
446,10/17/2023 04:55:00,17.97,0.00,,,,
447,10/17/2023 05:00:00,17.97,0.00,,,,
448,10/17/2023 05:05:00,17.93,0.00,,,,
449,10/17/2023 05:10:00,17.97,0.00,,,,
450,10/17/2023 05:15:00,17.97,0.00,,,,
451,10/17/2023 05:20:00,17.93,0.00,,,,
452,10/17/2023 05:25:00,17.97,0.00,,,,
453,10/17/2023 05:30:00,17.93,0.00,,,,
454,10/17/2023 05:35:00,17.97,0.00,,,,
455,10/17/2023 05:40:00,17.93,0.00,,,,
456,10/17/2023 05:45:00,17.93,0.00,,,,
457,10/17/2023 05:50:00,17.93,0.00,,,,
458,10/17/2023 05:55:00,17.89,0.00,,,,
459,10/17/2023 06:00:00,17.89,0.00,,,,
460,10/17/2023 06:05:00,17.93,0.00,,,,
461,10/17/2023 06:10:00,17.93,0.00,,,,
462,10/17/2023 06:15:00,17.84,0.00,,,,
463,10/17/2023 06:20:00,17.89,0.00,,,,
464,10/17/2023 06:25:00,17.89,0.00,,,,
465,10/17/2023 06:30:00,17.84,0.00,,,,
466,10/17/2023 06:35:00,17.89,0.00,,,,
467,10/17/2023 06:40:00,17.89,0.21,,,,
468,10/17/2023 06:45:00,17.89,0.21,,,,
469,10/17/2023 06:50:00,17.84,2.18,,,,
470,10/17/2023 06:55:00,17.84,1.75,,,,
471,10/17/2023 07:00:00,17.84,29.36,,,,
472,10/17/2023 07:05:00,17.89,19.71,,,,
473,10/17/2023 07:10:00,17.80,2.84,,,,
474,10/17/2023 07:15:00,17.80,84.32,,,,
475,10/17/2023 07:20:00,17.84,111.56,,,,
476,10/17/2023 07:25:00,17.84,81.58,,,,
477,10/17/2023 07:30:00,17.84,156.40,,,,
478,10/17/2023 07:35:00,17.84,217.20,,,,
479,10/17/2023 07:40:00,17.84,94.80,,,,
480,10/17/2023 07:45:00,17.84,31.55,,,,
481,10/17/2023 07:50:00,17.89,228.56,,,,
482,10/17/2023 07:55:00,17.84,210.00,,,,
483,10/17/2023 08:00:00,17.89,308.40,,,,
484,10/17/2023 08:05:00,17.89,380.48,,,,
485,10/17/2023 08:10:00,17.89,17.74,,,,
486,10/17/2023 08:15:00,17.93,766.40,,,,
487,10/17/2023 08:20:00,17.89,319.76,,,,
488,10/17/2023 08:25:00,17.89,275.84,,,,
489,10/17/2023 08:30:00,17.89,448.00,,,,
490,10/17/2023 08:35:00,17.89,457.60,,,,
491,10/17/2023 08:40:00,17.93,730.88,,,,
492,10/17/2023 08:45:00,17.93,89.56,,,,
493,10/17/2023 08:50:00,17.93,1229.12,,,,
494,10/17/2023 08:55:00,17.93,644.80,,,,
495,10/17/2023 09:00:00,17.93,520.16,,,,
496,10/17/2023 09:05:00,17.97,1347.20,,,,
497,10/17/2023 09:10:00,17.97,1440.00,,,,
498,10/17/2023 09:15:00,17.93,1120.64,,,,
499,10/17/2023 09:20:00,17.97,2617.60,,,,
500,10/17/2023 09:25:00,18.02,1521.28,,,,
501,10/17/2023 09:30:00,18.02,1845.76,,,,
502,10/17/2023 09:35:00,18.02,2595.20,,,,
503,10/17/2023 09:40:00,18.06,2627.84,,,,
504,10/17/2023 09:45:00,18.06,2120.96,,,,
505,10/17/2023 09:50:00,18.06,1407.36,,,,
506,10/17/2023 09:55:00,18.06,2984.96,,,,
507,10/17/2023 10:00:00,18.06,52.60,,,,
508,10/17/2023 10:05:00,18.06,769.92,,,,
509,10/17/2023 10:10:00,18.06,3808.00,,,,
