#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
73,10/03/2023 22:50:00,17.07,0.00,,,,
74,10/03/2023 22:55:00,17.33,0.00,,,,
75,10/03/2023 23:00:00,17.76,0.00,,,,
76,10/03/2023 23:05:00,17.76,0.00,,,,
77,10/03/2023 23:10:00,17.84,0.00,,,,
78,10/03/2023 23:15:00,17.89,0.00,,,,
79,10/03/2023 23:20:00,17.97,0.00,,,,
80,10/03/2023 23:25:00,17.97,0.00,,,,
81,10/03/2023 23:30:00,17.97,0.00,,,,
82,10/03/2023 23:35:00,18.02,0.00,,,,
83,10/03/2023 23:40:00,17.97,0.00,,,,
84,10/03/2023 23:45:00,18.02,0.00,,,,
85,10/03/2023 23:50:00,18.02,0.00,,,,
86,10/03/2023 23:55:00,17.97,0.00,,,,
87,10/04/2023 00:00:00,18.02,0.00,,,,
88,10/04/2023 00:05:00,17.93,0.00,,,,
89,10/04/2023 00:10:00,17.93,0.00,,,,
90,10/04/2023 00:15:00,17.93,0.00,,,,
91,10/04/2023 00:20:00,17.93,0.00,,,,
92,10/04/2023 00:25:00,17.93,0.00,,,,
93,10/04/2023 00:30:00,17.84,0.00,,,,
94,10/04/2023 00:35:00,17.84,0.00,,,,
95,10/04/2023 00:40:00,17.84,0.00,,,,
96,10/04/2023 00:45:00,17.84,0.00,,,,
97,10/04/2023 00:50:00,17.76,0.00,,,,
98,10/04/2023 00:55:00,17.80,0.00,,,,
99,10/04/2023 01:00:00,17.76,0.00,,,,
100,10/04/2023 01:05:00,17.76,0.00,,,,
101,10/04/2023 01:10:00,17.72,0.00,,,,
102,10/04/2023 01:15:00,17.76,0.00,,,,
103,10/04/2023 01:20:00,17.67,0.00,,,,
104,10/04/2023 01:25:00,17.67,0.00,,,,
105,10/04/2023 01:30:00,17.67,0.00,,,,
106,10/04/2023 01:35:00,17.63,0.00,,,,
107,10/04/2023 01:40:00,17.63,0.00,,,,
108,10/04/2023 01:45:00,17.54,0.00,,,,
109,10/04/2023 01:50:00,17.54,0.00,,,,
110,10/04/2023 01:55:00,17.46,0.00,,,,
111,10/04/2023 02:00:00,17.50,0.00,,,,
112,10/04/2023 02:05:00,17.46,0.00,,,,
113,10/04/2023 02:10:00,17.50,0.00,,,,
114,10/04/2023 02:15:00,17.46,0.00,,,,
115,10/04/2023 02:20:00,17.41,0.00,,,,
116,10/04/2023 02:25:00,17.41,0.00,,,,
117,10/04/2023 02:30:00,17.41,0.00,,,,
118,10/04/2023 02:35:00,17.41,0.00,,,,
119,10/04/2023 02:40:00,17.37,0.00,,,,
120,10/04/2023 02:45:00,17.41,0.00,,,,
121,10/04/2023 02:50:00,17.33,0.00,,,,
122,10/04/2023 02:55:00,17.37,0.00,,,,
123,10/04/2023 03:00:00,17.37,0.00,,,,
124,10/04/2023 03:05:00,17.37,0.00,,,,
125,10/04/2023 03:10:00,17.33,0.00,,,,
126,10/04/2023 03:15:00,17.33,0.00,,,,
127,10/04/2023 03:20:00,17.29,0.00,,,,
128,10/04/2023 03:25:00,17.29,0.00,,,,
129,10/04/2023 03:30:00,17.24,0.00,,,,
130,10/04/2023 03:35:00,17.29,0.00,,,,
131,10/04/2023 03:40:00,17.29,0.00,,,,
132,10/04/2023 03:45:00,17.33,0.00,,,,
133,10/04/2023 03:50:00,17.24,0.00,,,,
134,10/04/2023 03:55:00,17.29,0.00,,,,
135,10/04/2023 04:00:00,17.29,0.00,,,,
136,10/04/2023 04:05:00,17.29,0.00,,,,
137,10/04/2023 04:10:00,17.24,0.00,,,,
138,10/04/2023 04:15:00,17.24,0.00,,,,
139,10/04/2023 04:20:00,17.29,0.00,,,,
140,10/04/2023 04:25:00,17.20,0.00,,,,
141,10/04/2023 04:30:00,17.24,0.00,,,,
142,10/04/2023 04:35:00,17.20,0.00,,,,
143,10/04/2023 04:40:00,17.24,0.00,,,,
144,10/04/2023 04:45:00,17.20,0.00,,,,
145,10/04/2023 04:50:00,17.16,0.00,,,,
146,10/04/2023 04:55:00,17.20,0.00,,,,
147,10/04/2023 05:00:00,17.20,0.00,,,,
148,10/04/2023 05:05:00,17.16,0.00,,,,
149,10/04/2023 05:10:00,17.16,0.00,,,,
150,10/04/2023 05:15:00,17.11,0.00,,,,
151,10/04/2023 05:20:00,17.16,0.00,,,,
152,10/04/2023 05:25:00,17.16,0.00,,,,
153,10/04/2023 05:30:00,17.11,0.00,,,,
154,10/04/2023 05:35:00,17.07,0.00,,,,
155,10/04/2023 05:40:00,17.11,0.00,,,,
156,10/04/2023 05:45:00,17.11,0.00,,,,
157,10/04/2023 05:50:00,17.07,0.00,,,,
158,10/04/2023 05:55:00,17.07,0.00,,,,
159,10/04/2023 06:00:00,17.11,0.00,,,,
160,10/04/2023 06:05:00,17.07,0.00,,,,
161,10/04/2023 06:10:00,17.07,0.00,,,,
162,10/04/2023 06:15:00,17.07,0.00,,,,
163,10/04/2023 06:20:00,17.07,0.00,,,,
164,10/04/2023 06:25:00,17.07,0.00,,,,
165,10/04/2023 06:30:00,17.03,0.00,,,,
166,10/04/2023 06:35:00,17.03,0.00,,,,
167,10/04/2023 06:40:00,17.03,0.00,,,,
168,10/04/2023 06:45:00,17.03,21.12,,,,
169,10/04/2023 06:50:00,17.07,5.11,,,,
170,10/04/2023 06:55:00,17.03,2.87,,,,
171,10/04/2023 07:00:00,16.99,3.77,,,,
172,10/04/2023 07:05:00,17.03,13.73,,,,
173,10/04/2023 07:10:00,16.99,207.84,,,,
174,10/04/2023 07:15:00,17.03,26.48,,,,
175,10/04/2023 07:20:00,16.99,85.44,,,,
176,10/04/2023 07:25:00,17.03,583.04,,,,
177,10/04/2023 07:30:00,16.99,16.79,,,,
178,10/04/2023 07:35:00,17.03,4.67,,,,
179,10/04/2023 07:40:00,17.03,60.84,,,,
180,10/04/2023 07:45:00,17.03,1.96,,,,
181,10/04/2023 07:50:00,17.03,172.88,,,,
182,10/04/2023 07:55:00,17.11,36.11,,,,
183,10/04/2023 08:00:00,17.07,283.60,,,,
184,10/04/2023 08:05:00,17.11,56.78,,,,
185,10/04/2023 08:10:00,17.11,324.96,,,,
186,10/04/2023 08:15:00,17.16,68.72,,,,
187,10/04/2023 08:20:00,17.11,270.24,,,,
188,10/04/2023 08:25:00,17.11,1144.00,,,,
189,10/04/2023 08:30:00,17.16,89.92,,,,
190,10/04/2023 08:35:00,17.20,40.65,,,,
191,10/04/2023 08:40:00,17.16,1108.16,,,,
192,10/04/2023 08:45:00,17.20,5.52,,,,
193,10/04/2023 08:50:00,17.24,940.16,,,,
194,10/04/2023 08:55:00,17.24,267.84,,,,
195,10/04/2023 09:00:00,17.24,184.88,,,,
196,10/04/2023 09:05:00,17.29,58.76,,,,
197,10/04/2023 09:10:00,17.37,146.28,,,,
198,10/04/2023 09:15:00,17.41,1106.24,,,,
199,10/04/2023 09:20:00,17.46,38.40,,,,
200,10/04/2023 09:25:00,17.46,130.64,,,,
201,10/04/2023 09:30:00,17.46,21.44,,,,
202,10/04/2023 09:35:00,17.50,12349.44,,,,
203,10/04/2023 09:40:00,17.54,224.08,,,,
204,10/04/2023 09:45:00,17.54,1202.56,,,,
205,10/04/2023 09:50:00,17.63,10009.60,,,,
206,10/04/2023 09:55:00,17.63,4267.52,,,,
207,10/04/2023 10:00:00,17.67,335.84,,,,
208,10/04/2023 10:05:00,17.63,69.48,,,,
209,10/04/2023 10:10:00,17.67,31.35,,,,
210,10/04/2023 10:15:00,17.72,1507.20,,,,
211,10/04/2023 10:20:00,17.67,77.90,,,,
212,10/04/2023 10:25:00,17.72,35.18,,,,
213,10/04/2023 10:30:00,17.76,98.80,,,,
214,10/04/2023 10:35:00,17.84,245.84,,,,
215,10/04/2023 10:40:00,17.80,167.20,,,,
216,10/04/2023 10:45:00,17.84,2318.08,,,,
217,10/04/2023 10:50:00,17.84,4954.88,,,,
218,10/04/2023 10:55:00,17.93,78.46,,,,
219,10/04/2023 11:00:00,17.93,2690.56,,,,
220,10/04/2023 11:05:00,17.97,1617.28,,,,
221,10/04/2023 11:10:00,17.97,153.20,,,,
222,10/04/2023 11:15:00,17.97,167.28,,,,
223,10/04/2023 11:20:00,18.02,326.48,,,,
224,10/04/2023 11:25:00,18.06,28.61,,,,
225,10/04/2023 11:30:00,18.10,5.71,,,,
226,10/04/2023 11:35:00,18.06,1228.80,,,,
227,10/04/2023 11:40:00,18.10,508.16,,,,
228,10/04/2023 11:45:00,18.14,2107.52,,,,
229,10/04/2023 11:50:00,18.19,31.24,,,,
230,10/04/2023 11:55:00,18.19,38.24,,,,
231,10/04/2023 12:00:00,18.27,311.84,,,,
232,10/04/2023 12:05:00,18.27,10.09,,,,
233,10/04/2023 12:10:00,18.32,125.92,,,,
234,10/04/2023 12:15:00,18.32,127.36,,,,
235,10/04/2023 12:20:00,18.32,214.88,,,,
236,10/04/2023 12:25:00,18.36,45.74,,,,
237,10/04/2023 12:30:00,18.36,4583.68,,,,
238,10/04/2023 12:35:00,18.44,421.44,,,,
239,10/04/2023 12:40:00,18.49,107.56,,,,
240,10/04/2023 12:45:00,18.53,129.56,,,,
241,10/04/2023 12:50:00,18.53,265.20,,,,
242,10/04/2023 12:55:00,18.62,49.40,,,,
243,10/04/2023 13:00:00,18.57,1.53,,,,
244,10/04/2023 13:05:00,18.62,0.43,,,,
245,10/04/2023 13:10:00,18.66,18.00,,,,
246,10/04/2023 13:15:00,18.66,58.70,,,,
247,10/04/2023 13:20:00,18.66,1.53,,,,
248,10/04/2023 13:25:00,18.66,12.99,,,,
249,10/04/2023 13:30:00,18.66,154.28,,,,
250,10/04/2023 13:35:00,18.66,554.56,,,,
251,10/04/2023 13:40:00,18.70,15.01,,,,
252,10/04/2023 13:45:00,18.70,40.98,,,,
253,10/04/2023 13:50:00,18.74,105.16,,,,
254,10/04/2023 13:55:00,18.74,2.18,,,,
255,10/04/2023 14:00:00,18.74,32.55,,,,
256,10/04/2023 14:05:00,18.83,47.16,,,,
257,10/04/2023 14:10:00,18.87,3508.48,,,,
258,10/04/2023 14:15:00,18.83,169.92,,,,
259,10/04/2023 14:20:00,18.87,262.40,,,,
260,10/04/2023 14:25:00,18.87,135.44,,,,
261,10/04/2023 14:30:00,18.92,187.76,,,,
262,10/04/2023 14:35:00,18.96,4.43,,,,
263,10/04/2023 14:40:00,18.92,130.52,,,,
264,10/04/2023 14:45:00,18.92,30.85,,,,
265,10/04/2023 14:50:00,19.05,133.92,,,,
266,10/04/2023 14:55:00,19.05,7.05,,,,
267,10/04/2023 15:00:00,19.09,844.16,,,,
268,10/04/2023 15:05:00,19.09,1788.16,,,,
269,10/04/2023 15:10:00,19.09,516.48,,,,
270,10/04/2023 15:15:00,19.09,5.28,,,,
271,10/04/2023 15:20:00,19.00,5365.76,,,,
272,10/04/2023 15:25:00,19.09,96.92,,,,
273,10/04/2023 15:30:00,19.09,61.16,,,,
274,10/04/2023 15:35:00,19.05,105.24,,,,
275,10/04/2023 15:40:00,19.09,18.93,,,,
276,10/04/2023 15:45:00,19.09,94.76,,,,
277,10/04/2023 15:50:00,19.05,277.04,,,,
278,10/04/2023 15:55:00,19.05,427.84,,,,
279,10/04/2023 16:00:00,19.05,1318.40,,,,
280,10/04/2023 16:05:00,19.09,15.23,,,,
281,10/04/2023 16:10:00,19.05,19.91,,,,
282,10/04/2023 16:15:00,19.05,1795.84,,,,
283,10/04/2023 16:20:00,19.00,918.08,,,,
284,10/04/2023 16:25:00,19.05,385.92,,,,
285,10/04/2023 16:30:00,19.09,487.36,,,,
286,10/04/2023 16:35:00,19.13,158.20,,,,
287,10/04/2023 16:40:00,19.09,1261.44,,,,
288,10/04/2023 16:45:00,19.13,207.84,,,,
289,10/04/2023 16:50:00,19.13,76.26,,,,
290,10/04/2023 16:55:00,19.13,34.08,,,,
291,10/04/2023 17:00:00,19.13,64.88,,,,
292,10/04/2023 17:05:00,19.13,1100.16,,,,
293,10/04/2023 17:10:00,19.17,67.40,,,,
294,10/04/2023 17:15:00,19.13,508.48,,,,
295,10/04/2023 17:20:00,19.13,376.80,,,,
296,10/04/2023 17:25:00,19.09,748.48,,,,
297,10/04/2023 17:30:00,19.09,141.80,,,,
298,10/04/2023 17:35:00,18.96,41.14,,,,
299,10/04/2023 17:40:00,18.79,24.84,,,,
300,10/04/2023 17:45:00,18.87,66.42,,,,
301,10/04/2023 17:50:00,18.74,38.57,,,,
302,10/04/2023 17:55:00,18.53,44.30,,,,
303,10/04/2023 18:00:00,18.57,29.32,,,,
304,10/04/2023 18:05:00,18.10,32.82,,,,
305,10/04/2023 18:10:00,17.89,32.33,,,,
306,10/04/2023 18:15:00,17.63,26.59,,,,
307,10/04/2023 18:20:00,17.46,21.72,,,,
308,10/04/2023 18:25:00,17.46,16.41,,,,
309,10/04/2023 18:30:00,17.46,11.51,,,,
310,10/04/2023 18:35:00,17.41,6.67,,,,
311,10/04/2023 18:40:00,17.33,3.55,,,,
312,10/04/2023 18:45:00,17.20,1.34,,,,
313,10/04/2023 18:50:00,17.20,0.21,,,,
314,10/04/2023 18:55:00,17.16,0.00,,,,
315,10/04/2023 19:00:00,17.07,0.00,,,,
316,10/04/2023 19:05:00,17.03,0.00,,,,
317,10/04/2023 19:10:00,16.94,0.00,,,,
318,10/04/2023 19:15:00,17.03,0.00,,,,
319,10/04/2023 19:20:00,17.03,0.00,,,,
320,10/04/2023 19:25:00,16.99,0.00,,,,
321,10/04/2023 19:30:00,17.03,0.00,,,,
322,10/04/2023 19:35:00,17.07,0.00,,,,
323,10/04/2023 19:40:00,17.16,0.00,,,,
324,10/04/2023 19:45:00,17.20,0.00,,,,
325,10/04/2023 19:50:00,17.20,0.00,,,,
326,10/04/2023 19:55:00,17.16,0.00,,,,
327,10/04/2023 20:00:00,17.29,0.00,,,,
328,10/04/2023 20:05:00,17.20,0.00,,,,
329,10/04/2023 20:10:00,17.16,0.00,,,,
330,10/04/2023 20:15:00,17.07,0.00,,,,
331,10/04/2023 20:20:00,16.99,0.00,,,,
332,10/04/2023 20:25:00,16.94,0.00,,,,
333,10/04/2023 20:30:00,16.90,0.00,,,,
334,10/04/2023 20:35:00,16.99,0.00,,,,
335,10/04/2023 20:40:00,16.94,0.00,,,,
336,10/04/2023 20:45:00,16.94,0.00,,,,
337,10/04/2023 20:50:00,16.90,0.00,,,,
338,10/04/2023 20:55:00,16.90,0.00,,,,
339,10/04/2023 21:00:00,16.90,0.00,,,,
340,10/04/2023 21:05:00,16.73,0.00,,,,
341,10/04/2023 21:10:00,16.73,0.00,,,,
342,10/04/2023 21:15:00,16.73,0.00,,,,
343,10/04/2023 21:20:00,16.77,0.00,,,,
344,10/04/2023 21:25:00,16.73,0.00,,,,
345,10/04/2023 21:30:00,16.86,0.00,,,,
346,10/04/2023 21:35:00,16.81,0.00,,,,
347,10/04/2023 21:40:00,16.86,0.00,,,,
348,10/04/2023 21:45:00,16.81,0.00,,,,
349,10/04/2023 21:50:00,16.86,0.00,,,,
350,10/04/2023 21:55:00,16.90,0.00,,,,
351,10/04/2023 22:00:00,16.99,0.00,,,,
352,10/04/2023 22:05:00,17.03,0.00,,,,
353,10/04/2023 22:10:00,17.07,0.00,,,,
354,10/04/2023 22:15:00,17.03,0.00,,,,
355,10/04/2023 22:20:00,17.03,0.00,,,,
356,10/04/2023 22:25:00,17.03,0.00,,,,
357,10/04/2023 22:30:00,16.99,0.00,,,,
358,10/04/2023 22:35:00,17.07,0.00,,,,
359,10/04/2023 22:40:00,17.03,0.00,,,,
360,10/04/2023 22:45:00,16.94,0.00,,,,
361,10/04/2023 22:50:00,16.86,0.00,,,,
362,10/04/2023 22:55:00,16.73,0.00,,,,
363,10/04/2023 23:00:00,16.60,0.00,,,,
364,10/04/2023 23:05:00,16.56,0.00,,,,
365,10/04/2023 23:10:00,16.43,0.00,,,,
366,10/04/2023 23:15:00,16.34,0.00,,,,
367,10/04/2023 23:20:00,16.26,0.00,,,,
368,10/04/2023 23:25:00,16.08,0.00,,,,
369,10/04/2023 23:30:00,16.04,0.00,,,,
370,10/04/2023 23:35:00,15.96,0.00,,,,
371,10/04/2023 23:40:00,15.87,0.00,,,,
372,10/04/2023 23:45:00,15.78,0.00,,,,
373,10/04/2023 23:50:00,15.70,0.00,,,,
374,10/04/2023 23:55:00,15.61,0.00,,,,
375,10/05/2023 00:00:00,15.61,0.00,,,,
376,10/05/2023 00:05:00,15.66,0.00,,,,
377,10/05/2023 00:10:00,15.61,0.00,,,,
378,10/05/2023 00:15:00,15.74,0.00,,,,
379,10/05/2023 00:20:00,15.96,0.00,,,,
380,10/05/2023 00:25:00,16.81,0.00,,,,
381,10/05/2023 00:30:00,17.11,0.00,,,,
382,10/05/2023 00:35:00,17.16,0.00,,,,
383,10/05/2023 00:40:00,17.11,0.00,,,,
384,10/05/2023 00:45:00,17.24,0.00,,,,
385,10/05/2023 00:50:00,17.37,0.00,,,,
386,10/05/2023 00:55:00,17.46,0.00,,,,
387,10/05/2023 01:00:00,17.50,0.00,,,,
388,10/05/2023 01:05:00,17.50,0.00,,,,
389,10/05/2023 01:10:00,17.50,0.00,,,,
390,10/05/2023 01:15:00,17.54,0.00,,,,
391,10/05/2023 01:20:00,17.50,0.00,,,,
392,10/05/2023 01:25:00,17.54,0.00,,,,
393,10/05/2023 01:30:00,17.54,0.00,,,,
394,10/05/2023 01:35:00,17.59,0.00,,,,
395,10/05/2023 01:40:00,17.54,0.00,,,,
396,10/05/2023 01:45:00,17.54,0.00,,,,
397,10/05/2023 01:50:00,17.50,0.00,,,,
398,10/05/2023 01:55:00,17.50,0.00,,,,
399,10/05/2023 02:00:00,17.54,0.00,,,,
400,10/05/2023 02:05:00,17.50,0.00,,,,
401,10/05/2023 02:10:00,17.46,0.00,,,,
402,10/05/2023 02:15:00,17.50,0.00,,,,
403,10/05/2023 02:20:00,17.46,0.00,,,,
404,10/05/2023 02:25:00,17.50,0.00,,,,
405,10/05/2023 02:30:00,17.46,0.00,,,,
406,10/05/2023 02:35:00,17.46,0.00,,,,
407,10/05/2023 02:40:00,17.46,0.00,,,,
408,10/05/2023 02:45:00,17.41,0.00,,,,
409,10/05/2023 02:50:00,17.41,0.00,,,,
410,10/05/2023 02:55:00,17.41,0.00,,,,
411,10/05/2023 03:00:00,17.41,0.00,,,,
412,10/05/2023 03:05:00,17.41,0.00,,,,
413,10/05/2023 03:10:00,17.33,0.00,,,,
414,10/05/2023 03:15:00,17.37,0.00,,,,
415,10/05/2023 03:20:00,17.37,0.00,,,,
416,10/05/2023 03:25:00,17.29,0.00,,,,
417,10/05/2023 03:30:00,17.24,0.00,,,,
418,10/05/2023 03:35:00,17.24,0.00,,,,
419,10/05/2023 03:40:00,17.20,0.00,,,,
420,10/05/2023 03:45:00,17.20,0.00,,,,
421,10/05/2023 03:50:00,17.16,0.00,,,,
422,10/05/2023 03:55:00,17.16,0.00,,,,
423,10/05/2023 04:00:00,17.16,0.00,,,,
424,10/05/2023 04:05:00,17.16,0.00,,,,
425,10/05/2023 04:10:00,17.20,0.00,,,,
426,10/05/2023 04:15:00,17.16,0.00,,,,
427,10/05/2023 04:20:00,17.11,0.00,,,,
428,10/05/2023 04:25:00,17.16,0.00,,,,
429,10/05/2023 04:30:00,17.11,0.00,,,,
430,10/05/2023 04:35:00,17.11,0.00,,,,
431,10/05/2023 04:40:00,17.11,0.00,,,,
432,10/05/2023 04:45:00,17.07,0.00,,,,
433,10/05/2023 04:50:00,17.07,0.00,,,,
434,10/05/2023 04:55:00,17.03,0.00,,,,
435,10/05/2023 05:00:00,17.07,0.00,,,,
436,10/05/2023 05:05:00,17.07,0.00,,,,
437,10/05/2023 05:10:00,17.03,0.00,,,,
438,10/05/2023 05:15:00,17.03,0.00,,,,
439,10/05/2023 05:20:00,17.03,0.00,,,,
440,10/05/2023 05:25:00,17.07,0.00,,,,
441,10/05/2023 05:30:00,17.03,0.00,,,,
442,10/05/2023 05:35:00,16.99,0.00,,,,
443,10/05/2023 05:40:00,17.03,0.00,,,,
444,10/05/2023 05:45:00,16.99,0.00,,,,
445,10/05/2023 05:50:00,17.03,0.00,,,,
446,10/05/2023 05:55:00,16.99,0.00,,,,
447,10/05/2023 06:00:00,16.99,0.00,,,,
448,10/05/2023 06:05:00,17.03,0.00,,,,
449,10/05/2023 06:10:00,17.03,0.00,,,,
450,10/05/2023 06:15:00,17.03,0.00,,,,
451,10/05/2023 06:20:00,16.99,0.00,,,,
452,10/05/2023 06:25:00,17.03,0.00,,,,
453,10/05/2023 06:30:00,17.03,0.00,,,,
454,10/05/2023 06:35:00,17.03,1.75,,,,
455,10/05/2023 06:40:00,17.03,0.43,,,,
456,10/05/2023 06:45:00,17.03,0.00,,,,
457,10/05/2023 06:50:00,16.99,0.00,,,,
458,10/05/2023 06:55:00,16.99,57.72,,,,
459,10/05/2023 07:00:00,16.99,3.31,,,,
460,10/05/2023 07:05:00,16.99,109.32,,,,
461,10/05/2023 07:10:00,17.03,234.16,,,,
462,10/05/2023 07:15:00,17.07,13.70,,,,
463,10/05/2023 07:20:00,17.03,7.57,,,,
464,10/05/2023 07:25:00,17.07,72.22,,,,
465,10/05/2023 07:30:00,17.07,38.84,,,,
466,10/05/2023 07:35:00,17.03,60.40,,,,
467,10/05/2023 07:40:00,17.07,57.28,,,,
468,10/05/2023 07:45:00,17.11,1278.72,,,,
469,10/05/2023 07:50:00,17.07,43.16,,,,
470,10/05/2023 07:55:00,17.11,63.02,,,,
471,10/05/2023 08:00:00,17.11,325.84,,,,
472,10/05/2023 08:05:00,17.11,48.02,,,,
473,10/05/2023 08:10:00,17.16,3.14,,,,
474,10/05/2023 08:15:00,17.16,81.02,,,,
475,10/05/2023 08:20:00,17.16,22.48,,,,
476,10/05/2023 08:25:00,17.20,177.04,,,,
477,10/05/2023 08:30:00,17.24,41.46,,,,
478,10/05/2023 08:35:00,17.20,234.56,,,,
479,10/05/2023 08:40:00,17.24,35.34,,,,
480,10/05/2023 08:45:00,17.29,104.16,,,,
481,10/05/2023 08:50:00,17.29,99.80,,,,
482,10/05/2023 08:55:00,17.33,870.08,,,,
483,10/05/2023 09:00:00,17.37,1250.88,,,,
484,10/05/2023 09:05:00,17.41,294.32,,,,
485,10/05/2023 09:10:00,17.46,3728.64,,,,
486,10/05/2023 09:15:00,17.46,129.00,,,,
487,10/05/2023 09:20:00,17.50,1626.88,,,,
488,10/05/2023 09:25:00,17.54,1855.36,,,,
489,10/05/2023 09:30:00,17.59,1228.80,,,,
490,10/05/2023 09:35:00,17.63,1130.88,,,,
491,10/05/2023 09:40:00,17.67,225.20,,,,
492,10/05/2023 09:45:00,17.67,536.80,,,,
493,10/05/2023 09:50:00,17.72,192.96,,,,
494,10/05/2023 09:55:00,17.67,566.40,,,,
495,10/05/2023 10:00:00,17.76,1305.28,,,,
496,10/05/2023 10:05:00,17.76,395.68,,,,
497,10/05/2023 10:10:00,17.80,408.16,,,,
498,10/05/2023 10:15:00,17.84,791.68,,,,
499,10/05/2023 10:20:00,17.84,4775.68,,,,
500,10/05/2023 10:25:00,17.97,616.16,,,,
501,10/05/2023 10:30:00,17.89,5276.16,,,,
502,10/05/2023 10:35:00,18.02,482.56,,,,
503,10/05/2023 10:40:00,17.93,6940.16,,,,
504,10/05/2023 10:45:00,17.93,23.74,,,,
505,10/05/2023 10:50:00,17.97,655.68,,,,
506,10/05/2023 10:55:00,18.02,3112.96,,,,
507,10/05/2023 11:00:00,18.06,2179.84,,,,
508,10/05/2023 11:05:00,18.06,62.70,,,,
509,10/05/2023 11:10:00,18.06,259.52,,,,
510,10/05/2023 11:15:00,18.06,623.68,,,,
511,10/05/2023 11:20:00,18.10,3553.28,,,,
