#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
77,10/03/2023 00:25:00,17.76,0.00,,,,
78,10/03/2023 00:30:00,17.72,0.00,,,,
79,10/03/2023 00:35:00,17.76,0.00,,,,
80,10/03/2023 00:40:00,17.67,0.00,,,,
81,10/03/2023 00:45:00,17.67,0.00,,,,
82,10/03/2023 00:50:00,17.67,0.00,,,,
83,10/03/2023 00:55:00,17.67,0.00,,,,
84,10/03/2023 01:00:00,17.63,0.00,,,,
85,10/03/2023 01:05:00,17.63,0.00,,,,
86,10/03/2023 01:10:00,17.67,0.00,,,,
87,10/03/2023 01:15:00,17.59,0.00,,,,
88,10/03/2023 01:20:00,17.54,0.00,,,,
89,10/03/2023 01:25:00,17.50,0.00,,,,
90,10/03/2023 01:30:00,17.46,0.00,,,,
91,10/03/2023 01:35:00,17.50,0.00,,,,
92,10/03/2023 01:40:00,17.41,0.00,,,,
93,10/03/2023 01:45:00,17.41,0.00,,,,
94,10/03/2023 01:50:00,17.50,0.00,,,,
95,10/03/2023 01:55:00,17.41,0.00,,,,
96,10/03/2023 02:00:00,17.50,0.00,,,,
97,10/03/2023 02:05:00,17.50,0.00,,,,
98,10/03/2023 02:10:00,17.41,0.00,,,,
99,10/03/2023 02:15:00,17.41,0.00,,,,
100,10/03/2023 02:20:00,17.37,0.00,,,,
101,10/03/2023 02:25:00,17.41,0.00,,,,
102,10/03/2023 02:30:00,17.46,0.00,,,,
103,10/03/2023 02:35:00,17.46,0.00,,,,
104,10/03/2023 02:40:00,17.41,0.00,,,,
105,10/03/2023 02:45:00,17.46,0.00,,,,
106,10/03/2023 02:50:00,17.46,0.00,,,,
107,10/03/2023 02:55:00,17.46,0.00,,,,
108,10/03/2023 03:00:00,17.46,0.00,,,,
109,10/03/2023 03:05:00,17.50,0.00,,,,
110,10/03/2023 03:10:00,17.50,0.00,,,,
111,10/03/2023 03:15:00,17.50,0.00,,,,
112,10/03/2023 03:20:00,17.46,0.00,,,,
113,10/03/2023 03:25:00,17.46,0.00,,,,
114,10/03/2023 03:30:00,17.46,0.00,,,,
115,10/03/2023 03:35:00,17.46,0.00,,,,
116,10/03/2023 03:40:00,17.41,0.00,,,,
117,10/03/2023 03:45:00,17.46,0.00,,,,
118,10/03/2023 03:50:00,17.41,0.00,,,,
119,10/03/2023 03:55:00,17.46,0.00,,,,
120,10/03/2023 04:00:00,17.46,0.00,,,,
121,10/03/2023 04:05:00,17.46,0.00,,,,
122,10/03/2023 04:10:00,17.41,0.00,,,,
123,10/03/2023 04:15:00,17.46,0.00,,,,
124,10/03/2023 04:20:00,17.41,0.00,,,,
125,10/03/2023 04:25:00,17.41,0.00,,,,
126,10/03/2023 04:30:00,17.41,0.00,,,,
127,10/03/2023 04:35:00,17.37,0.00,,,,
128,10/03/2023 04:40:00,17.41,0.00,,,,
129,10/03/2023 04:45:00,17.41,0.00,,,,
130,10/03/2023 04:50:00,17.46,0.00,,,,
131,10/03/2023 04:55:00,17.41,0.00,,,,
132,10/03/2023 05:00:00,17.37,0.00,,,,
133,10/03/2023 05:05:00,17.33,0.00,,,,
134,10/03/2023 05:10:00,17.37,0.00,,,,
135,10/03/2023 05:15:00,17.37,0.00,,,,
136,10/03/2023 05:20:00,17.33,0.00,,,,
137,10/03/2023 05:25:00,17.41,0.00,,,,
138,10/03/2023 05:30:00,17.37,0.00,,,,
139,10/03/2023 05:35:00,17.33,0.00,,,,
140,10/03/2023 05:40:00,17.37,0.00,,,,
141,10/03/2023 05:45:00,17.33,0.00,,,,
142,10/03/2023 05:50:00,17.33,0.00,,,,
143,10/03/2023 05:55:00,17.37,0.00,,,,
144,10/03/2023 06:00:00,17.37,0.00,,,,
145,10/03/2023 06:05:00,17.37,0.00,,,,
146,10/03/2023 06:10:00,17.37,0.00,,,,
147,10/03/2023 06:15:00,17.37,0.00,,,,
148,10/03/2023 06:20:00,17.33,1.55,,,,
149,10/03/2023 06:25:00,17.33,0.22,,,,
150,10/03/2023 06:30:00,17.33,5.98,,,,
151,10/03/2023 06:35:00,17.33,20.73,,,,
152,10/03/2023 06:40:00,17.33,64.58,,,,
153,10/03/2023 06:45:00,17.33,174.80,,,,
154,10/03/2023 06:50:00,17.33,359.36,,,,
155,10/03/2023 06:55:00,17.37,560.96,,,,
156,10/03/2023 07:00:00,17.37,680.96,,,,
157,10/03/2023 07:05:00,17.37,969.28,,,,
158,10/03/2023 07:10:00,17.33,1545.60,,,,
159,10/03/2023 07:15:00,17.37,1117.44,,,,
160,10/03/2023 07:20:00,17.41,1750.40,,,,
161,10/03/2023 07:25:00,17.41,3418.88,,,,
162,10/03/2023 07:30:00,17.41,4817.92,,,,
163,10/03/2023 07:35:00,17.50,1449.60,,,,
164,10/03/2023 07:40:00,17.54,8775.68,,,,
165,10/03/2023 07:45:00,17.50,6612.48,,,,
166,10/03/2023 07:50:00,17.50,1136.96,,,,
167,10/03/2023 07:55:00,17.59,1262.08,,,,
168,10/03/2023 08:00:00,17.54,9139.20,,,,
169,10/03/2023 08:05:00,17.63,9676.80,,,,
170,10/03/2023 08:10:00,17.59,6763.52,,,,
171,10/03/2023 08:15:00,17.67,12656.64,,,,
172,10/03/2023 08:20:00,17.72,11770.88,,,,
173,10/03/2023 08:25:00,17.72,13332.48,,,,
174,10/03/2023 08:30:00,17.72,12416.00,,,,
175,10/03/2023 08:35:00,17.76,10004.48,,,,
176,10/03/2023 08:40:00,17.84,19645.44,,,,
177,10/03/2023 08:45:00,17.89,7073.28,,,,
178,10/03/2023 08:50:00,17.76,10639.36,,,,
179,10/03/2023 08:55:00,17.97,19758.08,,,,
180,10/03/2023 09:00:00,17.97,18068.48,,,,
181,10/03/2023 09:05:00,17.89,2521.60,,,,
182,10/03/2023 09:10:00,18.02,27443.20,,,,
183,10/03/2023 09:15:00,18.10,16957.44,,,,
184,10/03/2023 09:20:00,18.19,5324.80,,,,
185,10/03/2023 09:25:00,18.23,26767.36,,,,
186,10/03/2023 09:30:00,18.27,28026.88,,,,
187,10/03/2023 09:35:00,18.40,20362.24,,,,
188,10/03/2023 09:40:00,18.36,21647.36,,,,
189,10/03/2023 09:45:00,18.44,42721.28,,,,
190,10/03/2023 09:50:00,18.44,20951.04,,,,
191,10/03/2023 09:55:00,18.40,6868.48,,,,
192,10/03/2023 10:00:00,18.57,27258.88,,,,
193,10/03/2023 10:05:00,18.57,37079.04,,,,
194,10/03/2023 10:10:00,18.49,47964.16,,,,
195,10/03/2023 10:15:00,18.70,30310.40,,,,
196,10/03/2023 10:20:00,18.57,36741.12,,,,
197,10/03/2023 10:25:00,18.79,41502.72,,,,
198,10/03/2023 10:30:00,18.83,48701.44,,,,
199,10/03/2023 10:35:00,18.87,40550.40,,,,
200,10/03/2023 10:40:00,18.79,36567.04,,,,
201,10/03/2023 10:45:00,18.83,24227.84,,,,
202,10/03/2023 10:50:00,18.87,72417.28,,,,
203,10/03/2023 10:55:00,18.96,14535.68,,,,
204,10/03/2023 11:00:00,18.92,14648.32,,,,
205,10/03/2023 11:05:00,19.00,25548.80,,,,
206,10/03/2023 11:10:00,19.05,6809.60,,,,
207,10/03/2023 11:15:00,19.17,54435.84,,,,
208,10/03/2023 11:20:00,19.05,37365.76,,,,
209,10/03/2023 11:25:00,19.09,62464.00,,,,
210,10/03/2023 11:30:00,19.00,27105.28,,,,
211,10/03/2023 11:35:00,19.09,26869.76,,,,
212,10/03/2023 11:40:00,19.17,34959.36,,,,
213,10/03/2023 11:45:00,19.05,40028.16,,,,
214,10/03/2023 11:50:00,18.92,13486.08,,,,
215,10/03/2023 11:55:00,19.09,3863.04,,,,
216,10/03/2023 12:00:00,19.17,38512.64,,,,
217,10/03/2023 12:05:00,19.22,38072.32,,,,
218,10/03/2023 12:10:00,19.22,43991.04,,,,
219,10/03/2023 12:15:00,19.17,4910.08,,,,
220,10/03/2023 12:20:00,19.05,35973.12,,,,
221,10/03/2023 12:25:00,19.13,42332.16,,,,
222,10/03/2023 12:30:00,19.13,2570.24,,,,
223,10/03/2023 12:35:00,18.96,14863.36,,,,
224,10/03/2023 12:40:00,19.09,19548.16,,,,
225,10/03/2023 12:45:00,19.13,37201.92,,,,
226,10/03/2023 12:50:00,19.13,35880.96,,,,
227,10/03/2023 12:55:00,19.30,30607.36,,,,
228,10/03/2023 13:00:00,19.26,5511.68,,,,
229,10/03/2023 13:05:00,19.09,25794.56,,,,
230,10/03/2023 13:10:00,19.26,34027.52,,,,
231,10/03/2023 13:15:00,19.13,26900.48,,,,
232,10/03/2023 13:20:00,19.09,23367.68,,,,
233,10/03/2023 13:25:00,19.05,13086.72,,,,
234,10/03/2023 13:30:00,19.13,5090.56,,,,
235,10/03/2023 13:35:00,19.13,4725.76,,,,
236,10/03/2023 13:40:00,19.17,23326.72,,,,
237,10/03/2023 13:45:00,19.30,40243.20,,,,
238,10/03/2023 13:50:00,19.22,8038.40,,,,
239,10/03/2023 13:55:00,19.30,26828.80,,,,
240,10/03/2023 14:00:00,19.17,28446.72,,,,
241,10/03/2023 14:05:00,19.13,30105.60,,,,
242,10/03/2023 14:10:00,19.22,9712.64,,,,
243,10/03/2023 14:15:00,19.26,23746.56,,,,
244,10/03/2023 14:20:00,19.26,6786.56,,,,
245,10/03/2023 14:25:00,19.22,4654.08,,,,
246,10/03/2023 14:30:00,19.30,34836.48,,,,
247,10/03/2023 14:35:00,19.22,18432.00,,,,
248,10/03/2023 14:40:00,19.30,2060.80,,,,
249,10/03/2023 14:45:00,19.26,18590.72,,,,
250,10/03/2023 14:50:00,19.35,27822.08,,,,
251,10/03/2023 14:55:00,19.26,27699.20,,,,
252,10/03/2023 15:00:00,19.22,13926.40,,,,
253,10/03/2023 15:05:00,19.26,2897.92,,,,
254,10/03/2023 15:10:00,19.35,9272.32,,,,
255,10/03/2023 15:15:00,19.30,17218.56,,,,
256,10/03/2023 15:20:00,19.35,3653.12,,,,
257,10/03/2023 15:25:00,19.39,8867.84,,,,
258,10/03/2023 15:30:00,19.39,10160.64,,,,
259,10/03/2023 15:35:00,19.52,7539.20,,,,
260,10/03/2023 15:40:00,19.56,2129.92,,,,
261,10/03/2023 15:45:00,19.65,22251.52,,,,
262,10/03/2023 15:50:00,19.69,20981.76,,,,
263,10/03/2023 15:55:00,19.77,4433.92,,,,
264,10/03/2023 16:00:00,19.73,20413.44,,,,
265,10/03/2023 16:05:00,19.86,10017.28,,,,
266,10/03/2023 16:10:00,19.77,2876.16,,,,
267,10/03/2023 16:15:00,20.07,9420.80,,,,
268,10/03/2023 16:20:00,20.12,14330.88,,,,
269,10/03/2023 16:25:00,20.16,7590.40,,,,
270,10/03/2023 16:30:00,20.25,15400.96,,,,
271,10/03/2023 16:35:00,20.42,33587.20,,,,
272,10/03/2023 16:40:00,20.46,22917.12,,,,
273,10/03/2023 16:45:00,20.76,13803.52,,,,
274,10/03/2023 16:50:00,20.89,5391.36,,,,
275,10/03/2023 16:55:00,21.28,28190.72,,,,
276,10/03/2023 17:00:00,20.98,21043.20,,,,
277,10/03/2023 17:05:00,21.53,27330.56,,,,
278,10/03/2023 17:10:00,21.45,25671.68,,,,
279,10/03/2023 17:15:00,21.23,24616.96,,,,
280,10/03/2023 17:20:00,21.32,21002.24,,,,
281,10/03/2023 17:25:00,21.19,20275.20,,,,
282,10/03/2023 17:30:00,20.98,15395.84,,,,
283,10/03/2023 17:35:00,20.59,13194.24,,,,
284,10/03/2023 17:40:00,19.09,6448.64,,,,
285,10/03/2023 17:45:00,18.49,6013.44,,,,
286,10/03/2023 17:50:00,18.27,5547.52,,,,
287,10/03/2023 17:55:00,18.10,5036.80,,,,
288,10/03/2023 18:00:00,18.10,4576.00,,,,
289,10/03/2023 18:05:00,18.06,4011.52,,,,
290,10/03/2023 18:10:00,17.97,3411.20,,,,
291,10/03/2023 18:15:00,17.89,2782.72,,,,
292,10/03/2023 18:20:00,17.76,2160.64,,,,
293,10/03/2023 18:25:00,17.72,1550.72,,,,
294,10/03/2023 18:30:00,17.63,1003.84,,,,
295,10/03/2023 18:35:00,17.59,576.48,,,,
296,10/03/2023 18:40:00,17.54,284.64,,,,
297,10/03/2023 18:45:00,17.54,118.60,,,,
298,10/03/2023 18:50:00,17.59,40.57,,,,
299,10/03/2023 18:55:00,17.54,12.44,,,,
300,10/03/2023 19:00:00,17.50,3.54,,,,
301,10/03/2023 19:05:00,17.50,0.66,,,,
302,10/03/2023 19:10:00,17.41,0.00,,,,
303,10/03/2023 19:15:00,17.37,0.00,,,,
304,10/03/2023 19:20:00,17.29,0.00,,,,
305,10/03/2023 19:25:00,17.24,0.00,,,,
306,10/03/2023 19:30:00,17.29,0.00,,,,
307,10/03/2023 19:35:00,17.29,0.00,,,,
308,10/03/2023 19:40:00,17.37,0.00,,,,
309,10/03/2023 19:45:00,17.41,0.00,,,,
310,10/03/2023 19:50:00,17.46,0.00,,,,
311,10/03/2023 19:55:00,17.37,0.00,,,,
312,10/03/2023 20:00:00,17.20,0.00,,,,
313,10/03/2023 20:05:00,17.16,0.00,,,,
314,10/03/2023 20:10:00,16.86,0.00,,,,
315,10/03/2023 20:15:00,16.39,0.00,,,,
316,10/03/2023 20:20:00,16.17,0.00,,,,
317,10/03/2023 20:25:00,16.26,0.00,,,,
318,10/03/2023 20:30:00,16.30,0.00,,,,
319,10/03/2023 20:35:00,16.04,0.00,,,,
320,10/03/2023 20:40:00,15.36,0.00,,,,
321,10/03/2023 20:45:00,15.06,0.00,,,,
322,10/03/2023 20:50:00,15.23,0.00,,,,
323,10/03/2023 20:55:00,15.36,0.00,,,,
324,10/03/2023 21:00:00,15.40,0.00,,,,
325,10/03/2023 21:05:00,15.40,0.00,,,,
326,10/03/2023 21:10:00,15.53,0.00,,,,
327,10/03/2023 21:15:00,15.61,0.00,,,,
328,10/03/2023 21:20:00,15.66,0.00,,,,
329,10/03/2023 21:25:00,15.91,0.00,,,,
330,10/03/2023 21:30:00,16.13,0.00,,,,
331,10/03/2023 21:35:00,16.04,0.22,,,,
332,10/03/2023 21:40:00,15.83,0.00,,,,
333,10/03/2023 21:45:00,16.34,0.00,,,,
334,10/03/2023 21:50:00,17.33,0.00,,,,
335,10/03/2023 21:55:00,17.54,0.00,,,,
336,10/03/2023 22:00:00,17.63,0.00,,,,
337,10/03/2023 22:05:00,17.93,0.00,,,,
338,10/03/2023 22:10:00,17.84,0.00,,,,
339,10/03/2023 22:15:00,17.89,0.00,,,,
340,10/03/2023 22:20:00,18.06,0.00,,,,
341,10/03/2023 22:25:00,18.14,0.00,,,,
342,10/03/2023 22:30:00,18.14,0.00,,,,
343,10/03/2023 22:35:00,18.19,0.00,,,,
344,10/03/2023 22:40:00,18.19,0.00,,,,
345,10/03/2023 22:45:00,18.23,0.00,,,,
346,10/03/2023 22:50:00,18.23,0.00,,,,
347,10/03/2023 22:55:00,18.14,0.00,,,,
348,10/03/2023 23:00:00,18.23,0.00,,,,
349,10/03/2023 23:05:00,18.14,0.00,,,,
350,10/03/2023 23:10:00,18.14,0.00,,,,
351,10/03/2023 23:15:00,18.23,0.00,,,,
352,10/03/2023 23:20:00,18.19,0.00,,,,
353,10/03/2023 23:25:00,18.19,0.00,,,,
354,10/03/2023 23:30:00,18.19,0.00,,,,
355,10/03/2023 23:35:00,18.19,0.00,,,,
356,10/03/2023 23:40:00,18.14,0.00,,,,
357,10/03/2023 23:45:00,18.14,0.00,,,,
358,10/03/2023 23:50:00,18.10,0.00,,,,
359,10/03/2023 23:55:00,18.14,0.00,,,,
360,10/04/2023 00:00:00,18.10,0.00,,,,
361,10/04/2023 00:05:00,18.10,0.00,,,,
362,10/04/2023 00:10:00,18.10,0.00,,,,
363,10/04/2023 00:15:00,18.06,0.00,,,,
364,10/04/2023 00:20:00,18.02,0.00,,,,
365,10/04/2023 00:25:00,17.97,0.00,,,,
366,10/04/2023 00:30:00,17.97,0.00,,,,
367,10/04/2023 00:35:00,17.97,0.00,,,,
368,10/04/2023 00:40:00,17.93,0.00,,,,
369,10/04/2023 00:45:00,17.89,0.00,,,,
370,10/04/2023 00:50:00,17.84,0.00,,,,
371,10/04/2023 00:55:00,17.80,0.00,,,,
372,10/04/2023 01:00:00,17.76,0.00,,,,
373,10/04/2023 01:05:00,17.76,0.00,,,,
374,10/04/2023 01:10:00,17.72,0.00,,,,
375,10/04/2023 01:15:00,17.63,0.00,,,,
376,10/04/2023 01:20:00,17.67,0.00,,,,
377,10/04/2023 01:25:00,17.63,0.00,,,,
378,10/04/2023 01:30:00,17.63,0.00,,,,
379,10/04/2023 01:35:00,17.59,0.00,,,,
380,10/04/2023 01:40:00,17.54,0.00,,,,
381,10/04/2023 01:45:00,17.46,0.00,,,,
382,10/04/2023 01:50:00,17.50,0.00,,,,
383,10/04/2023 01:55:00,17.46,0.00,,,,
384,10/04/2023 02:00:00,17.46,0.00,,,,
385,10/04/2023 02:05:00,17.46,0.00,,,,
386,10/04/2023 02:10:00,17.46,0.00,,,,
387,10/04/2023 02:15:00,17.33,0.00,,,,
388,10/04/2023 02:20:00,17.37,0.00,,,,
389,10/04/2023 02:25:00,17.41,0.00,,,,
390,10/04/2023 02:30:00,17.41,0.00,,,,
391,10/04/2023 02:35:00,17.33,0.00,,,,
392,10/04/2023 02:40:00,17.33,0.00,,,,
393,10/04/2023 02:45:00,17.29,0.00,,,,
394,10/04/2023 02:50:00,17.29,0.00,,,,
395,10/04/2023 02:55:00,17.29,0.00,,,,
396,10/04/2023 03:00:00,17.29,0.00,,,,
397,10/04/2023 03:05:00,17.29,0.00,,,,
398,10/04/2023 03:10:00,17.24,0.00,,,,
399,10/04/2023 03:15:00,17.24,0.00,,,,
400,10/04/2023 03:20:00,17.24,0.00,,,,
401,10/04/2023 03:25:00,17.29,0.00,,,,
402,10/04/2023 03:30:00,17.24,0.00,,,,
403,10/04/2023 03:35:00,17.24,0.00,,,,
404,10/04/2023 03:40:00,17.24,0.00,,,,
405,10/04/2023 03:45:00,17.24,0.00,,,,
406,10/04/2023 03:50:00,17.24,0.00,,,,
407,10/04/2023 03:55:00,17.29,0.00,,,,
408,10/04/2023 04:00:00,17.20,0.00,,,,
409,10/04/2023 04:05:00,17.24,0.00,,,,
410,10/04/2023 04:10:00,17.29,0.00,,,,
411,10/04/2023 04:15:00,17.24,0.00,,,,
412,10/04/2023 04:20:00,17.33,0.00,,,,
413,10/04/2023 04:25:00,17.24,0.00,,,,
414,10/04/2023 04:30:00,17.24,0.00,,,,
415,10/04/2023 04:35:00,17.24,0.00,,,,
416,10/04/2023 04:40:00,17.24,0.00,,,,
417,10/04/2023 04:45:00,17.24,0.00,,,,
418,10/04/2023 04:50:00,17.29,0.00,,,,
419,10/04/2023 04:55:00,17.24,0.00,,,,
420,10/04/2023 05:00:00,17.20,0.00,,,,
421,10/04/2023 05:05:00,17.24,0.00,,,,
422,10/04/2023 05:10:00,17.20,0.00,,,,
423,10/04/2023 05:15:00,17.24,0.00,,,,
424,10/04/2023 05:20:00,17.20,0.00,,,,
425,10/04/2023 05:25:00,17.16,0.00,,,,
426,10/04/2023 05:30:00,17.20,0.00,,,,
427,10/04/2023 05:35:00,17.20,0.00,,,,
428,10/04/2023 05:40:00,17.16,0.00,,,,
429,10/04/2023 05:45:00,17.16,0.00,,,,
430,10/04/2023 05:50:00,17.20,0.00,,,,
431,10/04/2023 05:55:00,17.11,0.00,,,,
432,10/04/2023 06:00:00,17.11,0.00,,,,
433,10/04/2023 06:05:00,17.20,0.00,,,,
434,10/04/2023 06:10:00,17.16,0.00,,,,
435,10/04/2023 06:15:00,17.16,0.00,,,,
436,10/04/2023 06:20:00,17.11,0.22,,,,
437,10/04/2023 06:25:00,17.11,1.55,,,,
438,10/04/2023 06:30:00,17.07,6.43,,,,
439,10/04/2023 06:35:00,17.07,16.68,,,,
440,10/04/2023 06:40:00,17.11,58.80,,,,
441,10/04/2023 06:45:00,17.11,167.60,,,,
442,10/04/2023 06:50:00,17.11,301.28,,,,
443,10/04/2023 06:55:00,17.11,478.88,,,,
444,10/04/2023 07:00:00,17.11,91.00,,,,
445,10/04/2023 07:05:00,17.16,97.12,,,,
446,10/04/2023 07:10:00,17.11,1409.28,,,,
447,10/04/2023 07:15:00,17.20,2161.92,,,,
448,10/04/2023 07:20:00,17.16,2526.08,,,,
449,10/04/2023 07:25:00,17.16,2311.04,,,,
450,10/04/2023 07:30:00,17.20,2028.80,,,,
451,10/04/2023 07:35:00,17.24,3436.80,,,,
452,10/04/2023 07:40:00,17.24,2321.92,,,,
453,10/04/2023 07:45:00,17.29,4459.52,,,,
454,10/04/2023 07:50:00,17.33,5072.64,,,,
455,10/04/2023 07:55:00,17.41,3997.44,,,,
456,10/04/2023 08:00:00,17.37,9095.68,,,,
457,10/04/2023 08:05:00,17.37,8755.20,,,,
458,10/04/2023 08:10:00,17.37,6105.60,,,,
459,10/04/2023 08:15:00,17.50,8215.04,,,,
460,10/04/2023 08:20:00,17.54,4245.76,,,,
461,10/04/2023 08:25:00,17.67,12784.64,,,,
462,10/04/2023 08:30:00,17.63,14551.04,,,,
463,10/04/2023 08:35:00,17.72,15216.64,,,,
464,10/04/2023 08:40:00,17.63,16506.88,,,,
465,10/04/2023 08:45:00,17.67,10675.20,,,,
466,10/04/2023 08:50:00,17.89,2511.36,,,,
467,10/04/2023 08:55:00,17.89,7790.08,,,,
468,10/04/2023 09:00:00,17.89,2261.76,,,,
469,10/04/2023 09:05:00,17.97,14878.72,,,,
470,10/04/2023 09:10:00,18.06,10053.12,,,,
471,10/04/2023 09:15:00,18.06,9856.00,,,,
472,10/04/2023 09:20:00,18.14,21913.60,,,,
473,10/04/2023 09:25:00,18.27,15411.20,,,,
474,10/04/2023 09:30:00,18.36,24186.88,,,,
475,10/04/2023 09:35:00,18.40,19430.40,,,,
476,10/04/2023 09:40:00,18.32,25907.20,,,,
477,10/04/2023 09:45:00,18.44,39772.16,,,,
478,10/04/2023 09:50:00,18.49,6428.16,,,,
479,10/04/2023 09:55:00,18.49,37867.52,,,,
480,10/04/2023 10:00:00,18.57,6492.16,,,,
481,10/04/2023 10:05:00,18.32,3271.68,,,,
482,10/04/2023 10:10:00,18.57,27760.64,,,,
483,10/04/2023 10:15:00,18.53,17474.56,,,,
484,10/04/2023 10:20:00,18.57,33146.88,,,,
485,10/04/2023 10:25:00,18.66,25221.12,,,,
486,10/04/2023 10:30:00,18.79,36597.76,,,,
487,10/04/2023 10:35:00,18.74,2935.04,,,,
488,10/04/2023 10:40:00,18.66,7779.84,,,,
489,10/04/2023 10:45:00,18.74,23961.60,,,,
490,10/04/2023 10:50:00,18.57,1333.76,,,,
491,10/04/2023 10:55:00,18.79,32327.68,,,,
492,10/04/2023 11:00:00,18.87,12154.88,,,,
493,10/04/2023 11:05:00,18.79,20961.28,,,,
494,10/04/2023 11:10:00,18.53,13332.48,,,,
495,10/04/2023 11:15:00,18.83,17781.76,,,,
496,10/04/2023 11:20:00,18.92,45219.84,,,,
497,10/04/2023 11:25:00,18.74,7377.92,,,,
498,10/04/2023 11:30:00,18.70,20321.28,,,,
499,10/04/2023 11:35:00,18.62,24360.96,,,,
500,10/04/2023 11:40:00,18.96,37591.04,,,,
501,10/04/2023 11:45:00,18.96,5990.40,,,,
502,10/04/2023 11:50:00,19.09,40755.20,,,,
503,10/04/2023 11:55:00,18.92,39260.16,,,,
504,10/04/2023 12:00:00,18.96,3861.76,,,,
505,10/04/2023 12:05:00,18.96,16936.96,,,,
506,10/04/2023 12:10:00,18.92,35143.68,,,,
