#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,01/08/2024 12:30:00,25.61,69836.80,,,,
2,01/08/2024 12:35:00,25.48,52572.16,,,,
3,01/08/2024 12:40:00,25.09,51773.44,,,,
4,01/08/2024 12:45:00,25.05,51077.12,,,,
5,01/08/2024 12:50:00,24.58,50319.36,,,,
6,01/08/2024 12:55:00,24.49,49561.60,,,,
7,01/08/2024 13:00:00,24.49,48783.36,,,,
8,01/08/2024 13:05:00,24.36,48005.12,,,,
9,01/08/2024 13:10:00,24.24,47083.52,,,,
10,01/08/2024 13:15:00,24.06,46223.36,,,,
11,01/08/2024 13:20:00,23.76,45363.20,,,,
12,01/08/2024 13:25:00,23.46,44544.00,,,,
13,01/08/2024 13:30:00,23.64,43704.32,,,,
14,01/08/2024 13:35:00,23.46,42864.64,,,,
15,01/08/2024 13:40:00,23.38,42004.48,,,,
16,01/08/2024 13:45:00,23.08,41205.76,,,,
17,01/08/2024 13:50:00,22.73,40314.88,,,,
18,01/08/2024 13:55:00,22.78,39434.24,,,,
19,01/08/2024 14:00:00,22.78,38502.40,,,,
20,01/08/2024 14:05:00,22.43,37488.64,,,,
21,01/08/2024 14:10:00,22.39,36577.28,,,,
22,01/08/2024 14:15:00,21.96,35450.88,,,,
23,01/08/2024 14:20:00,21.83,34365.44,,,,
24,01/08/2024 14:25:00,21.92,33218.56,,,,
25,01/08/2024 14:30:00,22.18,31959.04,,,,
26,01/08/2024 14:35:00,22.18,30689.28,,,,
27,01/08/2024 14:40:00,22.05,29409.28,,,,
28,01/08/2024 14:45:00,21.62,28108.80,,,,
29,01/08/2024 14:50:00,21.10,26798.08,,,,
30,01/08/2024 14:55:00,20.89,25477.12,,,,
31,01/08/2024 15:00:00,20.76,24094.72,,,,
32,01/08/2024 15:05:00,20.76,22814.72,,,,
33,01/08/2024 15:10:00,20.42,21432.32,,,,
34,01/08/2024 15:15:00,20.20,20239.36,,,,
35,01/08/2024 15:20:00,20.12,18964.48,,,,
36,01/08/2024 15:25:00,19.95,17745.92,,,,
37,01/08/2024 15:30:00,20.03,16537.60,,,,
38,01/08/2024 15:35:00,19.86,15329.28,,,,
39,01/08/2024 15:40:00,19.52,14197.76,,,,
40,01/08/2024 15:45:00,19.09,13076.48,,,,
41,01/08/2024 15:50:00,18.32,12072.96,,,,
42,01/08/2024 15:55:00,17.97,11294.72,,,,
43,01/08/2024 16:00:00,17.80,10096.64,,,,
44,01/08/2024 16:05:00,17.54,8975.36,,,,
45,01/08/2024 16:10:00,17.03,8040.96,,,,
46,01/08/2024 16:15:00,16.64,7144.96,,,,
47,01/08/2024 16:20:00,15.70,6069.76,,,,
48,01/08/2024 16:25:00,15.01,5273.60,,,,
49,01/08/2024 16:30:00,13.94,4998.40,,,,
50,01/08/2024 16:35:00,13.51,4170.24,,,,
51,01/08/2024 16:40:00,13.81,3136.00,,,,
52,01/08/2024 16:45:00,13.17,2453.12,,,,
53,01/08/2024 16:50:00,13.43,1311.36,,,,
54,01/08/2024 16:55:00,12.78,929.28,,,,
55,01/08/2024 17:00:00,13.08,588.32,,,,
56,01/08/2024 17:05:00,13.68,336.64,,,,
57,01/08/2024 17:10:00,13.38,160.80,,,,
58,01/08/2024 17:15:00,13.73,31.91,,,,
59,01/08/2024 17:20:00,13.73,17.71,,,,
60,01/08/2024 17:25:00,13.85,8.25,,,,
61,01/08/2024 17:30:00,14.03,0.44,,,,
62,01/08/2024 17:35:00,14.11,0.66,,,,
63,01/08/2024 17:40:00,14.07,0.00,,,,
64,01/08/2024 17:45:00,14.07,0.00,,,,
65,01/08/2024 17:50:00,14.20,0.00,,,,
66,01/08/2024 17:55:00,14.20,0.00,,,,
67,01/08/2024 18:00:00,14.15,0.00,,,,
68,01/08/2024 18:05:00,14.20,0.00,,,,
69,01/08/2024 18:10:00,14.20,0.00,,,,
70,01/08/2024 18:15:00,14.20,0.00,,,,
71,01/08/2024 18:20:00,14.20,0.00,,,,
72,01/08/2024 18:25:00,14.20,0.00,,,,
73,01/08/2024 18:30:00,14.24,0.00,,,,
74,01/08/2024 18:35:00,14.20,0.00,,,,
75,01/08/2024 18:40:00,14.24,0.00,,,,
76,01/08/2024 18:45:00,14.24,0.00,,,,
77,01/08/2024 18:50:00,14.24,0.00,,,,
78,01/08/2024 18:55:00,14.24,0.00,,,,
79,01/08/2024 19:00:00,14.24,0.00,,,,
80,01/08/2024 19:05:00,14.20,0.00,,,,
81,01/08/2024 19:10:00,14.20,0.00,,,,
82,01/08/2024 19:15:00,14.20,0.00,,,,
83,01/08/2024 19:20:00,14.24,0.00,,,,
84,01/08/2024 19:25:00,14.24,0.00,,,,
85,01/08/2024 19:30:00,14.24,0.00,,,,
86,01/08/2024 19:35:00,14.20,0.00,,,,
87,01/08/2024 19:40:00,14.28,0.00,,,,
88,01/08/2024 19:45:00,14.24,0.00,,,,
89,01/08/2024 19:50:00,14.24,0.00,,,,
90,01/08/2024 19:55:00,14.20,0.00,,,,
91,01/08/2024 20:00:00,14.24,0.00,,,,
92,01/08/2024 20:05:00,14.24,0.00,,,,
93,01/08/2024 20:10:00,14.24,0.00,,,,
94,01/08/2024 20:15:00,14.20,0.00,,,,
95,01/08/2024 20:20:00,14.24,0.00,,,,
96,01/08/2024 20:25:00,14.24,0.00,,,,
97,01/08/2024 20:30:00,14.28,0.00,,,,
98,01/08/2024 20:35:00,14.20,0.00,,,,
99,01/08/2024 20:40:00,14.20,0.00,,,,
100,01/08/2024 20:45:00,14.24,0.00,,,,
101,01/08/2024 20:50:00,14.24,0.00,,,,
102,01/08/2024 20:55:00,14.24,0.00,,,,
103,01/08/2024 21:00:00,14.20,0.00,,,,
104,01/08/2024 21:05:00,14.15,0.00,,,,
105,01/08/2024 21:10:00,14.20,0.00,,,,
106,01/08/2024 21:15:00,14.24,0.00,,,,
107,01/08/2024 21:20:00,14.24,0.00,,,,
108,01/08/2024 21:25:00,14.24,0.00,,,,
109,01/08/2024 21:30:00,14.15,0.00,,,,
110,01/08/2024 21:35:00,14.15,0.00,,,,
111,01/08/2024 21:40:00,14.20,0.00,,,,
112,01/08/2024 21:45:00,14.15,0.00,,,,
113,01/08/2024 21:50:00,14.20,0.00,,,,
114,01/08/2024 21:55:00,14.15,0.00,,,,
115,01/08/2024 22:00:00,14.20,0.00,,,,
116,01/08/2024 22:05:00,14.11,0.00,,,,
117,01/08/2024 22:10:00,14.11,0.00,,,,
118,01/08/2024 22:15:00,14.15,0.00,,,,
119,01/08/2024 22:20:00,14.11,0.00,,,,
120,01/08/2024 22:25:00,14.11,0.00,,,,
121,01/08/2024 22:30:00,14.15,0.00,,,,
122,01/08/2024 22:35:00,14.11,0.00,,,,
123,01/08/2024 22:40:00,14.15,0.00,,,,
124,01/08/2024 22:45:00,14.11,0.00,,,,
125,01/08/2024 22:50:00,14.11,0.00,,,,
126,01/08/2024 22:55:00,14.07,0.00,,,,
127,01/08/2024 23:00:00,14.03,0.00,,,,
128,01/08/2024 23:05:00,13.98,0.00,,,,
129,01/08/2024 23:10:00,13.98,0.00,,,,
130,01/08/2024 23:15:00,14.03,0.00,,,,
131,01/08/2024 23:20:00,13.94,0.00,,,,
132,01/08/2024 23:25:00,13.94,0.00,,,,
133,01/08/2024 23:30:00,13.98,0.00,,,,
134,01/08/2024 23:35:00,13.98,0.00,,,,
135,01/08/2024 23:40:00,13.98,0.00,,,,
136,01/08/2024 23:45:00,13.98,0.00,,,,
137,01/08/2024 23:50:00,13.94,0.00,,,,
138,01/08/2024 23:55:00,13.94,0.00,,,,
139,01/09/2024 00:00:00,13.85,0.00,,,,
140,01/09/2024 00:05:00,13.94,0.00,,,,
141,01/09/2024 00:10:00,13.94,0.00,,,,
142,01/09/2024 00:15:00,14.03,0.00,,,,
