#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
37,01/08/2024 15:50:00,20.46,23459.84,,,,
38,01/08/2024 15:55:00,20.20,20833.28,,,,
39,01/08/2024 16:00:00,19.95,21975.04,,,,
40,01/08/2024 16:05:00,19.60,23828.48,,,,
41,01/08/2024 16:10:00,19.13,22435.84,,,,
42,01/08/2024 16:15:00,18.87,20203.52,,,,
43,01/08/2024 16:20:00,18.53,17674.24,,,,
44,01/08/2024 16:25:00,17.93,14817.28,,,,
45,01/08/2024 16:30:00,15.44,4321.28,,,,
46,01/08/2024 16:35:00,13.60,3662.08,,,,
47,01/08/2024 16:40:00,12.78,3093.76,,,,
48,01/08/2024 16:45:00,12.18,2486.40,,,,
49,01/08/2024 16:50:00,11.88,1891.84,,,,
50,01/08/2024 16:55:00,10.94,1332.48,,,,
51,01/08/2024 17:00:00,11.11,496.16,,,,
52,01/08/2024 17:05:00,12.57,490.24,,,,
53,01/08/2024 17:10:00,13.81,187.76,,,,
54,01/08/2024 17:15:00,13.60,55.26,,,,
55,01/08/2024 17:20:00,13.85,29.75,,,,
56,01/08/2024 17:25:00,14.24,7.84,,,,
57,01/08/2024 17:30:00,14.33,1.96,,,,
58,01/08/2024 17:35:00,14.37,0.43,,,,
59,01/08/2024 17:40:00,14.37,0.00,,,,
60,01/08/2024 17:45:00,14.33,0.00,,,,
61,01/08/2024 17:50:00,14.33,0.00,,,,
62,01/08/2024 17:55:00,14.33,0.00,,,,
63,01/08/2024 18:00:00,14.33,0.00,,,,
64,01/08/2024 18:05:00,14.28,0.00,,,,
65,01/08/2024 18:10:00,14.28,0.00,,,,
66,01/08/2024 18:15:00,14.24,0.00,,,,
67,01/08/2024 18:20:00,14.28,0.00,,,,
68,01/08/2024 18:25:00,14.28,0.00,,,,
69,01/08/2024 18:30:00,14.28,0.00,,,,
70,01/08/2024 18:35:00,14.28,0.00,,,,
71,01/08/2024 18:40:00,14.33,0.00,,,,
72,01/08/2024 18:45:00,14.33,0.00,,,,
73,01/08/2024 18:50:00,14.33,0.00,,,,
74,01/08/2024 18:55:00,14.24,0.00,,,,
75,01/08/2024 19:00:00,14.33,0.00,,,,
76,01/08/2024 19:05:00,14.28,0.00,,,,
77,01/08/2024 19:10:00,14.33,0.00,,,,
78,01/08/2024 19:15:00,14.33,0.00,,,,
79,01/08/2024 19:20:00,14.33,0.00,,,,
80,01/08/2024 19:25:00,14.28,0.00,,,,
81,01/08/2024 19:30:00,14.33,0.00,,,,
82,01/08/2024 19:35:00,14.28,0.00,,,,
83,01/08/2024 19:40:00,14.33,0.00,,,,
84,01/08/2024 19:45:00,14.37,0.00,,,,
85,01/08/2024 19:50:00,14.33,0.00,,,,
86,01/08/2024 19:55:00,14.33,0.00,,,,
87,01/08/2024 20:00:00,14.33,0.00,,,,
88,01/08/2024 20:05:00,14.37,0.00,,,,
89,01/08/2024 20:10:00,14.37,0.00,,,,
90,01/08/2024 20:15:00,14.33,0.00,,,,
91,01/08/2024 20:20:00,14.28,0.00,,,,
92,01/08/2024 20:25:00,14.33,0.00,,,,
93,01/08/2024 20:30:00,14.37,0.00,,,,
94,01/08/2024 20:35:00,14.37,0.00,,,,
95,01/08/2024 20:40:00,14.33,0.00,,,,
96,01/08/2024 20:45:00,14.28,0.00,,,,
97,01/08/2024 20:50:00,14.33,0.00,,,,
98,01/08/2024 20:55:00,14.33,0.00,,,,
99,01/08/2024 21:00:00,14.28,0.00,,,,
100,01/08/2024 21:05:00,14.28,0.00,,,,
101,01/08/2024 21:10:00,14.28,0.00,,,,
102,01/08/2024 21:15:00,14.33,0.00,,,,
103,01/08/2024 21:20:00,14.33,0.00,,,,
104,01/08/2024 21:25:00,14.28,0.00,,,,
105,01/08/2024 21:30:00,14.28,0.00,,,,
106,01/08/2024 21:35:00,14.28,0.00,,,,
107,01/08/2024 21:40:00,14.28,0.00,,,,
108,01/08/2024 21:45:00,14.33,0.00,,,,
109,01/08/2024 21:50:00,14.24,0.00,,,,
110,01/08/2024 21:55:00,14.28,0.00,,,,
111,01/08/2024 22:00:00,14.24,0.00,,,,
112,01/08/2024 22:05:00,14.24,0.00,,,,
113,01/08/2024 22:10:00,14.20,0.00,,,,
114,01/08/2024 22:15:00,14.20,0.00,,,,
115,01/08/2024 22:20:00,14.24,0.00,,,,
116,01/08/2024 22:25:00,14.24,0.00,,,,
117,01/08/2024 22:30:00,14.20,0.00,,,,
118,01/08/2024 22:35:00,14.20,0.00,,,,
119,01/08/2024 22:40:00,14.24,0.00,,,,
120,01/08/2024 22:45:00,14.20,0.00,,,,
121,01/08/2024 22:50:00,14.20,0.00,,,,
122,01/08/2024 22:55:00,14.15,0.00,,,,
123,01/08/2024 23:00:00,14.15,0.00,,,,
124,01/08/2024 23:05:00,14.15,0.00,,,,
125,01/08/2024 23:10:00,14.15,0.00,,,,
126,01/08/2024 23:15:00,14.20,0.00,,,,
127,01/08/2024 23:20:00,14.11,0.00,,,,
128,01/08/2024 23:25:00,14.11,0.00,,,,
129,01/08/2024 23:30:00,14.07,0.00,,,,
130,01/08/2024 23:35:00,14.11,0.00,,,,
131,01/08/2024 23:40:00,14.11,0.00,,,,
132,01/08/2024 23:45:00,14.07,0.00,,,,
133,01/08/2024 23:50:00,14.07,0.00,,,,
134,01/08/2024 23:55:00,14.07,0.00,,,,
135,01/09/2024 00:00:00,14.11,0.00,,,,
136,01/09/2024 00:05:00,14.11,0.00,,,,
137,01/09/2024 00:10:00,14.11,0.00,,,,
138,01/09/2024 00:15:00,14.11,0.00,,,,
139,01/09/2024 00:20:00,14.11,0.00,,,,
140,01/09/2024 00:25:00,14.03,0.00,,,,
141,01/09/2024 00:30:00,14.03,0.00,,,,
142,01/09/2024 00:35:00,14.03,0.00,,,,
143,01/09/2024 00:40:00,13.98,0.00,,,,
144,01/09/2024 00:45:00,14.03,0.00,,,,
145,01/09/2024 00:50:00,14.03,0.00,,,,
146,01/09/2024 00:55:00,13.98,0.00,,,,
147,01/09/2024 01:00:00,13.98,0.00,,,,
148,01/09/2024 01:05:00,13.98,0.00,,,,
149,01/09/2024 01:10:00,13.98,0.00,,,,
150,01/09/2024 01:15:00,13.94,0.00,,,,
151,01/09/2024 01:20:00,13.98,0.00,,,,
152,01/09/2024 01:25:00,13.98,0.00,,,,
153,01/09/2024 01:30:00,13.98,0.00,,,,
154,01/09/2024 01:35:00,13.98,0.00,,,,
155,01/09/2024 01:40:00,13.90,0.00,,,,
156,01/09/2024 01:45:00,13.85,0.00,,,,
157,01/09/2024 01:50:00,13.94,0.00,,,,
158,01/09/2024 01:55:00,13.94,0.00,,,,
159,01/09/2024 02:00:00,13.90,0.00,,,,
160,01/09/2024 02:05:00,13.94,0.00,,,,
161,01/09/2024 02:10:00,13.90,0.00,,,,
162,01/09/2024 02:15:00,13.85,0.00,,,,
163,01/09/2024 02:20:00,13.90,0.00,,,,
164,01/09/2024 02:25:00,13.90,0.00,,,,
165,01/09/2024 02:30:00,13.85,0.00,,,,
166,01/09/2024 02:35:00,13.85,0.00,,,,
167,01/09/2024 02:40:00,13.85,0.00,,,,
168,01/09/2024 02:45:00,13.90,0.00,,,,
169,01/09/2024 02:50:00,13.90,0.00,,,,
170,01/09/2024 02:55:00,13.90,0.00,,,,
171,01/09/2024 03:00:00,13.85,0.00,,,,
172,01/09/2024 03:05:00,13.81,0.00,,,,
173,01/09/2024 03:10:00,13.90,0.00,,,,
174,01/09/2024 03:15:00,13.90,0.00,,,,
175,01/09/2024 03:20:00,13.90,0.00,,,,
176,01/09/2024 03:25:00,13.90,0.00,,,,
177,01/09/2024 03:30:00,13.90,0.00,,,,
178,01/09/2024 03:35:00,13.90,0.00,,,,
179,01/09/2024 03:40:00,13.85,0.00,,,,
180,01/09/2024 03:45:00,13.90,0.00,,,,
181,01/09/2024 03:50:00,13.85,0.00,,,,
182,01/09/2024 03:55:00,13.77,0.00,,,,
183,01/09/2024 04:00:00,13.90,0.00,,,,
184,01/09/2024 04:05:00,13.85,0.00,,,,
185,01/09/2024 04:10:00,13.85,0.00,,,,
186,01/09/2024 04:15:00,13.85,0.00,,,,
187,01/09/2024 04:20:00,13.85,0.00,,,,
188,01/09/2024 04:25:00,13.81,0.00,,,,
189,01/09/2024 04:30:00,13.81,0.00,,,,
190,01/09/2024 04:35:00,13.85,0.00,,,,
191,01/09/2024 04:40:00,13.85,0.00,,,,
192,01/09/2024 04:45:00,13.90,0.00,,,,
193,01/09/2024 04:50:00,13.77,0.00,,,,
194,01/09/2024 04:55:00,13.81,0.00,,,,
195,01/09/2024 05:00:00,13.81,0.00,,,,
196,01/09/2024 05:05:00,13.85,0.00,,,,
197,01/09/2024 05:10:00,13.94,0.00,,,,
198,01/09/2024 05:15:00,13.90,0.00,,,,
199,01/09/2024 05:20:00,13.90,0.00,,,,
200,01/09/2024 05:25:00,13.90,0.00,,,,
201,01/09/2024 05:30:00,13.90,0.00,,,,
202,01/09/2024 05:35:00,13.90,0.00,,,,
203,01/09/2024 05:40:00,13.85,0.00,,,,
204,01/09/2024 05:45:00,13.85,0.00,,,,
205,01/09/2024 05:50:00,13.90,0.00,,,,
206,01/09/2024 05:55:00,13.85,0.00,,,,
207,01/09/2024 06:00:00,13.94,0.00,,,,
208,01/09/2024 06:05:00,13.90,0.00,,,,
209,01/09/2024 06:10:00,13.85,0.00,,,,
210,01/09/2024 06:15:00,13.90,0.00,,,,
211,01/09/2024 06:20:00,13.94,0.00,,,,
212,01/09/2024 06:25:00,14.03,0.00,,,,
213,01/09/2024 06:30:00,14.07,0.87,,,,
214,01/09/2024 06:35:00,14.07,3.26,,,,
215,01/09/2024 06:40:00,14.07,5.44,,,,
216,01/09/2024 06:45:00,13.94,16.99,,,,
217,01/09/2024 06:50:00,13.98,64.24,,,,
218,01/09/2024 06:55:00,14.03,153.12,,,,
219,01/09/2024 07:00:00,14.11,245.92,,,,
220,01/09/2024 07:05:00,14.03,168.00,,,,
221,01/09/2024 07:10:00,14.03,647.68,,,,
222,01/09/2024 07:15:00,14.15,604.64,,,,
223,01/09/2024 07:20:00,14.15,1130.88,,,,
224,01/09/2024 07:25:00,14.03,672.96,,,,
225,01/09/2024 07:30:00,14.11,1374.72,,,,
226,01/09/2024 07:35:00,14.07,134.72,,,,
227,01/09/2024 07:40:00,14.11,973.12,,,,
228,01/09/2024 07:45:00,13.85,212.96,,,,
229,01/09/2024 07:50:00,14.03,973.12,,,,
230,01/09/2024 07:55:00,13.90,375.68,,,,
231,01/09/2024 08:00:00,13.73,163.12,,,,
232,01/09/2024 08:05:00,13.90,930.24,,,,
233,01/09/2024 08:10:00,13.73,81.88,,,,
234,01/09/2024 08:15:00,13.68,3.48,,,,
235,01/09/2024 08:20:00,13.73,13.94,,,,
236,01/09/2024 08:25:00,13.68,22.29,,,,
237,01/09/2024 08:30:00,13.64,39.48,,,,
238,01/09/2024 08:35:00,13.68,568.80,,,,
239,01/09/2024 08:40:00,13.85,347.84,,,,
240,01/09/2024 08:45:00,13.98,3770.88,,,,
241,01/09/2024 08:50:00,14.11,4070.40,,,,
242,01/09/2024 08:55:00,13.77,194.56,,,,
243,01/09/2024 09:00:00,13.85,504.80,,,,
244,01/09/2024 09:05:00,14.03,1891.84,,,,
245,01/09/2024 09:10:00,13.90,4586.24,,,,
246,01/09/2024 09:15:00,13.90,1184.64,,,,
247,01/09/2024 09:20:00,13.85,2199.04,,,,
248,01/09/2024 09:25:00,13.85,1253.76,,,,
249,01/09/2024 09:30:00,13.94,939.20,,,,
250,01/09/2024 09:35:00,13.94,5762.56,,,,
251,01/09/2024 09:40:00,14.07,7470.08,,,,
252,01/09/2024 09:45:00,14.03,1948.16,,,,
253,01/09/2024 09:50:00,14.15,6993.92,,,,
254,01/09/2024 09:55:00,14.11,12569.60,,,,
255,01/09/2024 10:00:00,13.98,535.52,,,,
256,01/09/2024 10:05:00,14.15,9379.84,,,,
257,01/09/2024 10:10:00,14.41,13752.32,,,,
258,01/09/2024 10:15:00,14.58,21893.12,,,,
259,01/09/2024 10:20:00,14.58,3527.68,,,,
260,01/09/2024 10:25:00,14.54,3057.92,,,,
261,01/09/2024 10:30:00,14.67,17295.36,,,,
262,01/09/2024 10:35:00,14.80,35840.00,,,,
263,01/09/2024 10:40:00,15.18,22374.40,,,,
264,01/09/2024 10:45:00,15.61,29061.12,,,,
265,01/09/2024 10:50:00,15.83,45834.24,,,,
266,01/09/2024 10:55:00,16.56,26050.56,,,,
267,01/09/2024 11:00:00,18.06,31764.48,,,,
268,01/09/2024 11:05:00,17.80,48578.56,,,,
269,01/09/2024 11:10:00,18.62,47165.44,,,,
270,01/09/2024 11:15:00,18.87,44462.08,,,,
271,01/09/2024 11:20:00,21.53,80506.88,,,,
272,01/09/2024 11:25:00,23.85,80977.92,,,,
273,01/09/2024 11:30:00,24.06,80117.76,,,,
274,01/09/2024 11:35:00,25.48,80138.24,,,,
275,01/09/2024 11:40:00,27.11,80547.84,,,,
276,01/09/2024 11:45:00,28.14,80650.24,,,,
277,01/09/2024 11:50:00,29.08,80732.16,,,,
278,01/09/2024 11:55:00,29.30,81121.28,,,,
279,01/09/2024 12:00:00,29.26,81592.32,,,,
280,01/09/2024 12:05:00,29.60,81817.60,,,,
281,01/09/2024 12:10:00,29.68,81858.56,,,,
282,01/09/2024 12:15:00,29.51,81858.56,,,,
283,01/09/2024 12:20:00,29.26,81797.12,,,,
284,01/09/2024 12:25:00,29.13,81489.92,,,,
285,01/09/2024 12:30:00,28.87,81039.36,,,,
286,01/09/2024 12:35:00,28.70,80957.44,,,,
287,01/09/2024 12:40:00,28.40,81203.20,,,,
288,01/09/2024 12:45:00,28.65,80814.08,,,,
289,01/09/2024 12:50:00,29.00,80445.44,,,,
290,01/09/2024 12:55:00,28.91,80547.84,,,,
291,01/09/2024 13:00:00,28.70,80670.72,,,,
292,01/09/2024 13:05:00,28.57,80650.24,,,,
293,01/09/2024 13:10:00,29.13,80117.76,,,,
294,01/09/2024 13:15:00,28.78,79953.92,,,,
295,01/09/2024 13:20:00,29.30,79790.08,,,,
296,01/09/2024 13:25:00,29.47,80486.40,,,,
297,01/09/2024 13:30:00,28.91,72990.72,,,,
298,01/09/2024 13:35:00,28.14,76697.60,,,,
299,01/09/2024 13:40:00,28.31,76226.56,,,,
300,01/09/2024 13:45:00,28.31,74711.04,,,,
301,01/09/2024 13:50:00,27.84,73707.52,,,,
302,01/09/2024 13:55:00,27.50,72335.36,,,,
303,01/09/2024 14:00:00,27.20,70758.40,,,,
304,01/09/2024 14:05:00,27.20,69140.48,,,,
305,01/09/2024 14:10:00,27.02,68075.52,,,,
306,01/09/2024 14:15:00,26.81,66437.12,,,,
307,01/09/2024 14:20:00,26.77,65003.52,,,,
308,01/09/2024 14:25:00,26.72,63078.40,,,,
309,01/09/2024 14:30:00,26.55,61071.36,,,,
310,01/09/2024 14:35:00,26.47,59289.60,,,,
311,01/09/2024 14:40:00,26.51,58101.76,,,,
312,01/09/2024 14:45:00,26.90,58183.68,,,,
313,01/09/2024 14:50:00,26.94,58880.00,,,,
314,01/09/2024 14:55:00,26.81,43847.68,,,,
315,01/09/2024 15:00:00,25.57,47308.80,,,,
316,01/09/2024 15:05:00,26.25,46571.52,,,,
317,01/09/2024 15:10:00,22.86,31365.12,,,,
318,01/09/2024 15:15:00,22.39,32143.36,,,,
319,01/09/2024 15:20:00,22.39,32563.20,,,,
320,01/09/2024 15:25:00,22.31,37816.32,,,,
321,01/09/2024 15:30:00,22.82,42024.96,,,,
322,01/09/2024 15:35:00,23.98,46018.56,,,,
323,01/09/2024 15:40:00,24.75,46960.64,,,,
324,01/09/2024 15:45:00,24.36,36884.48,,,,
325,01/09/2024 15:50:00,23.72,35891.20,,,,
326,01/09/2024 15:55:00,21.79,20331.52,,,,
327,01/09/2024 16:00:00,20.07,25518.08,,,,
328,01/09/2024 16:05:00,20.55,26777.60,,,,
329,01/09/2024 16:10:00,19.09,13061.12,,,,
330,01/09/2024 16:15:00,18.06,22722.56,,,,
331,01/09/2024 16:20:00,17.41,16020.48,,,,
332,01/09/2024 16:25:00,15.91,6735.36,,,,
333,01/09/2024 16:30:00,14.97,5701.12,,,,
334,01/09/2024 16:35:00,14.37,4588.80,,,,
335,01/09/2024 16:40:00,13.77,3549.44,,,,
336,01/09/2024 16:45:00,13.34,2750.72,,,,
337,01/09/2024 16:50:00,13.00,2158.72,,,,
338,01/09/2024 16:55:00,12.78,1555.84,,,,
339,01/09/2024 17:00:00,12.52,1006.08,,,,
340,01/09/2024 17:05:00,12.31,601.92,,,,
341,01/09/2024 17:10:00,12.01,306.40,,,,
342,01/09/2024 17:15:00,11.92,137.00,,,,
343,01/09/2024 17:20:00,12.01,30.65,,,,
344,01/09/2024 17:25:00,11.79,17.23,,,,
345,01/09/2024 17:30:00,11.62,5.66,,,,
346,01/09/2024 17:35:00,11.58,1.74,,,,
347,01/09/2024 17:40:00,11.19,0.43,,,,
348,01/09/2024 17:45:00,11.54,0.00,,,,
349,01/09/2024 17:50:00,12.10,0.00,,,,
350,01/09/2024 17:55:00,13.25,0.00,,,,
351,01/09/2024 18:00:00,13.64,0.00,,,,
352,01/09/2024 18:05:00,14.37,0.00,,,,
353,01/09/2024 18:10:00,14.54,0.00,,,,
354,01/09/2024 18:15:00,14.54,0.00,,,,
355,01/09/2024 18:20:00,14.58,0.00,,,,
356,01/09/2024 18:25:00,14.58,0.00,,,,
357,01/09/2024 18:30:00,14.63,0.00,,,,
358,01/09/2024 18:35:00,14.63,0.00,,,,
359,01/09/2024 18:40:00,14.54,0.00,,,,
360,01/09/2024 18:45:00,14.54,0.00,,,,
361,01/09/2024 18:50:00,14.54,0.00,,,,
362,01/09/2024 18:55:00,14.54,0.00,,,,
363,01/09/2024 19:00:00,14.50,0.00,,,,
364,01/09/2024 19:05:00,14.58,0.00,,,,
365,01/09/2024 19:10:00,14.50,0.00,,,,
366,01/09/2024 19:15:00,14.50,0.00,,,,
367,01/09/2024 19:20:00,14.54,0.00,,,,
368,01/09/2024 19:25:00,14.50,0.00,,,,
369,01/09/2024 19:30:00,14.54,0.00,,,,
370,01/09/2024 19:35:00,14.50,0.00,,,,
371,01/09/2024 19:40:00,14.50,0.00,,,,
372,01/09/2024 19:45:00,14.50,0.00,,,,
373,01/09/2024 19:50:00,14.45,0.00,,,,
374,01/09/2024 19:55:00,14.54,0.00,,,,
375,01/09/2024 20:00:00,14.45,0.00,,,,
376,01/09/2024 20:05:00,14.45,0.00,,,,
377,01/09/2024 20:10:00,14.45,0.00,,,,
378,01/09/2024 20:15:00,14.45,0.00,,,,
379,01/09/2024 20:20:00,14.45,0.00,,,,
380,01/09/2024 20:25:00,14.45,0.00,,,,
381,01/09/2024 20:30:00,14.50,0.00,,,,
382,01/09/2024 20:35:00,14.50,0.00,,,,
383,01/09/2024 20:40:00,14.45,0.00,,,,
384,01/09/2024 20:45:00,14.41,0.00,,,,
385,01/09/2024 20:50:00,14.54,0.00,,,,
386,01/09/2024 20:55:00,14.45,0.00,,,,
387,01/09/2024 21:00:00,14.50,0.00,,,,
388,01/09/2024 21:05:00,14.45,0.00,,,,
389,01/09/2024 21:10:00,14.45,0.00,,,,
390,01/09/2024 21:15:00,14.50,0.00,,,,
391,01/09/2024 21:20:00,14.41,0.00,,,,
392,01/09/2024 21:25:00,14.45,0.00,,,,
393,01/09/2024 21:30:00,14.50,0.00,,,,
394,01/09/2024 21:35:00,14.45,0.00,,,,
395,01/09/2024 21:40:00,14.45,0.00,,,,
396,01/09/2024 21:45:00,14.50,0.00,,,,
397,01/09/2024 21:50:00,14.45,0.00,,,,
398,01/09/2024 21:55:00,14.50,0.00,,,,
399,01/09/2024 22:00:00,14.45,0.00,,,,
400,01/09/2024 22:05:00,14.41,0.00,,,,
401,01/09/2024 22:10:00,14.41,0.00,,,,
402,01/09/2024 22:15:00,14.45,0.00,,,,
403,01/09/2024 22:20:00,14.41,0.00,,,,
404,01/09/2024 22:25:00,14.41,0.00,,,,
405,01/09/2024 22:30:00,14.41,0.00,,,,
406,01/09/2024 22:35:00,14.37,0.00,,,,
407,01/09/2024 22:40:00,14.37,0.00,,,,
408,01/09/2024 22:45:00,14.37,0.00,,,,
409,01/09/2024 22:50:00,14.45,0.00,,,,
410,01/09/2024 22:55:00,14.41,0.00,,,,
411,01/09/2024 23:00:00,14.37,0.00,,,,
412,01/09/2024 23:05:00,14.37,0.00,,,,
413,01/09/2024 23:10:00,14.37,0.00,,,,
414,01/09/2024 23:15:00,14.41,0.00,,,,
415,01/09/2024 23:20:00,14.33,0.00,,,,
416,01/09/2024 23:25:00,14.28,0.00,,,,
417,01/09/2024 23:30:00,14.33,0.00,,,,
418,01/09/2024 23:35:00,14.33,0.00,,,,
419,01/09/2024 23:40:00,14.33,0.00,,,,
420,01/09/2024 23:45:00,14.37,0.00,,,,
421,01/09/2024 23:50:00,14.33,0.00,,,,
422,01/09/2024 23:55:00,14.28,0.00,,,,
423,01/10/2024 00:00:00,14.28,0.00,,,,
424,01/10/2024 00:05:00,14.33,0.00,,,,
425,01/10/2024 00:10:00,14.37,0.00,,,,
426,01/10/2024 00:15:00,14.37,0.00,,,,
427,01/10/2024 00:20:00,14.37,0.00,,,,
428,01/10/2024 00:25:00,14.41,0.00,,,,
429,01/10/2024 00:30:00,14.37,0.00,,,,
430,01/10/2024 00:35:00,14.37,0.00,,,,
431,01/10/2024 00:40:00,14.37,0.00,,,,
432,01/10/2024 00:45:00,14.37,0.00,,,,
433,01/10/2024 00:50:00,14.37,0.00,,,,
434,01/10/2024 00:55:00,14.33,0.00,,,,
435,01/10/2024 01:00:00,14.41,0.00,,,,
436,01/10/2024 01:05:00,14.41,0.00,,,,
437,01/10/2024 01:10:00,14.37,0.00,,,,
438,01/10/2024 01:15:00,14.41,0.00,,,,
439,01/10/2024 01:20:00,14.41,0.00,,,,
440,01/10/2024 01:25:00,14.41,0.00,,,,
441,01/10/2024 01:30:00,14.41,0.00,,,,
442,01/10/2024 01:35:00,14.45,0.00,,,,
443,01/10/2024 01:40:00,14.41,0.00,,,,
444,01/10/2024 01:45:00,14.45,0.00,,,,
445,01/10/2024 01:50:00,14.37,0.00,,,,
446,01/10/2024 01:55:00,14.41,0.00,,,,
447,01/10/2024 02:00:00,14.45,0.00,,,,
448,01/10/2024 02:05:00,14.41,0.00,,,,
449,01/10/2024 02:10:00,14.37,0.00,,,,
450,01/10/2024 02:15:00,14.37,0.00,,,,
451,01/10/2024 02:20:00,14.37,0.00,,,,
452,01/10/2024 02:25:00,14.33,0.00,,,,
453,01/10/2024 02:30:00,14.37,0.00,,,,
454,01/10/2024 02:35:00,14.33,0.00,,,,
455,01/10/2024 02:40:00,14.37,0.00,,,,
456,01/10/2024 02:45:00,14.33,0.00,,,,
457,01/10/2024 02:50:00,14.37,0.00,,,,
458,01/10/2024 02:55:00,14.28,0.00,,,,
459,01/10/2024 03:00:00,14.24,0.00,,,,
460,01/10/2024 03:05:00,14.28,0.00,,,,
461,01/10/2024 03:10:00,14.33,0.00,,,,
462,01/10/2024 03:15:00,14.28,0.00,,,,
463,01/10/2024 03:20:00,14.28,0.00,,,,
464,01/10/2024 03:25:00,14.28,0.00,,,,
465,01/10/2024 03:30:00,14.28,0.00,,,,
466,01/10/2024 03:35:00,14.28,0.00,,,,
467,01/10/2024 03:40:00,14.33,0.00,,,,
468,01/10/2024 03:45:00,14.33,0.00,,,,
469,01/10/2024 03:50:00,14.33,0.00,,,,
470,01/10/2024 03:55:00,14.41,0.00,,,,
471,01/10/2024 04:00:00,14.37,0.00,,,,
472,01/10/2024 04:05:00,14.37,0.00,,,,
473,01/10/2024 04:10:00,14.37,0.00,,,,
474,01/10/2024 04:15:00,14.41,0.00,,,,
475,01/10/2024 04:20:00,14.45,0.00,,,,
476,01/10/2024 04:25:00,14.41,0.00,,,,
477,01/10/2024 04:30:00,14.41,0.00,,,,
478,01/10/2024 04:35:00,14.41,0.00,,,,
479,01/10/2024 04:40:00,14.41,0.00,,,,
480,01/10/2024 04:45:00,14.41,0.00,,,,
481,01/10/2024 04:50:00,14.45,0.00,,,,
482,01/10/2024 04:55:00,14.45,0.00,,,,
483,01/10/2024 05:00:00,14.45,0.00,,,,
484,01/10/2024 05:05:00,14.45,0.00,,,,
485,01/10/2024 05:10:00,14.45,0.00,,,,
486,01/10/2024 05:15:00,14.45,0.00,,,,
487,01/10/2024 05:20:00,14.41,0.00,,,,
488,01/10/2024 05:25:00,14.45,0.00,,,,
489,01/10/2024 05:30:00,14.41,0.00,,,,
490,01/10/2024 05:35:00,14.45,0.00,,,,
491,01/10/2024 05:40:00,14.45,0.00,,,,
492,01/10/2024 05:45:00,14.45,0.00,,,,
493,01/10/2024 05:50:00,14.41,0.00,,,,
494,01/10/2024 05:55:00,14.45,0.00,,,,
495,01/10/2024 06:00:00,14.50,0.00,,,,
496,01/10/2024 06:05:00,14.45,0.00,,,,
497,01/10/2024 06:10:00,14.50,0.00,,,,
498,01/10/2024 06:15:00,14.45,0.00,,,,
499,01/10/2024 06:20:00,14.45,0.00,,,,
500,01/10/2024 06:25:00,14.45,0.00,,,,
501,01/10/2024 06:30:00,14.45,0.21,,,,
502,01/10/2024 06:35:00,14.45,0.43,,,,
503,01/10/2024 06:40:00,14.45,1.08,,,,
504,01/10/2024 06:45:00,14.45,25.51,,,,
505,01/10/2024 06:50:00,14.45,38.88,,,,
506,01/10/2024 06:55:00,14.50,148.76,,,,
507,01/10/2024 07:00:00,14.45,170.64,,,,
508,01/10/2024 07:05:00,14.50,303.84,,,,
