#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,01/08/2024 12:20:00,29.21,66723.84,,,,
2,01/08/2024 12:21:28,,,Logged,,,
3,01/08/2024 12:21:29,,,,Logged,,
4,01/08/2024 12:25:00,30.24,66416.64,,,,
5,01/08/2024 12:30:00,30.71,66396.16,,,,
6,01/08/2024 12:35:00,30.97,66355.20,,,,
7,01/08/2024 12:40:00,29.34,66744.32,,,,
8,01/08/2024 12:45:00,28.65,4739.84,,,,
9,01/08/2024 12:50:00,29.17,68198.40,,,,
10,01/08/2024 12:55:00,29.26,68730.88,,,,
11,01/08/2024 13:00:00,29.47,69427.20,,,,
12,01/08/2024 13:05:00,29.56,70225.92,,,,
13,01/08/2024 13:10:00,29.30,70799.36,,,,
14,01/08/2024 13:15:00,29.08,71782.40,,,,
15,01/08/2024 13:20:00,28.87,72171.52,,,,
16,01/08/2024 13:25:00,28.57,72253.44,,,,
17,01/08/2024 13:30:00,28.44,69345.28,,,,
18,01/08/2024 13:35:00,28.44,66191.36,,,,
19,01/08/2024 13:40:00,28.35,63385.60,,,,
20,01/08/2024 13:45:00,28.18,61173.76,,,,
21,01/08/2024 13:50:00,27.80,59248.64,,,,
22,01/08/2024 13:55:00,27.71,57589.76,,,,
23,01/08/2024 14:00:00,27.58,56197.12,,,,
24,01/08/2024 14:05:00,27.28,54743.04,,,,
25,01/08/2024 14:10:00,26.94,53452.80,,,,
26,01/08/2024 14:15:00,26.77,52326.40,,,,
27,01/08/2024 14:20:00,26.64,50831.36,,,,
28,01/08/2024 14:25:00,26.47,49889.28,,,,
29,01/08/2024 14:30:00,26.42,48824.32,,,,
30,01/08/2024 14:35:00,26.42,47964.16,,,,
31,01/08/2024 14:40:00,26.17,47267.84,,,,
32,01/08/2024 14:45:00,25.74,46387.20,,,,
33,01/08/2024 14:50:00,25.31,45629.44,,,,
34,01/08/2024 14:55:00,24.97,44974.08,,,,
35,01/08/2024 15:00:00,24.71,44072.96,,,,
36,01/08/2024 15:05:00,24.45,43356.16,,,,
37,01/08/2024 15:10:00,24.11,42311.68,,,,
38,01/08/2024 15:15:00,23.76,41164.80,,,,
39,01/08/2024 15:20:00,23.59,39669.76,,,,
40,01/08/2024 15:25:00,23.29,38010.88,,,,
41,01/08/2024 15:30:00,22.95,35932.16,,,,
42,01/08/2024 15:35:00,22.52,33556.48,,,,
43,01/08/2024 15:40:00,21.92,31303.68,,,,
44,01/08/2024 15:45:00,21.45,29071.36,,,,
45,01/08/2024 15:50:00,20.80,26961.92,,,,
46,01/08/2024 15:55:00,20.55,25405.44,,,,
47,01/08/2024 16:00:00,19.73,23808.00,,,,
48,01/08/2024 16:05:00,19.43,21913.60,,,,
49,01/08/2024 16:10:00,18.66,19911.68,,,,
50,01/08/2024 16:15:00,17.93,18037.76,,,,
51,01/08/2024 16:20:00,17.16,15994.88,,,,
52,01/08/2024 16:25:00,16.21,13895.68,,,,
53,01/08/2024 16:30:00,14.24,4281.60,,,,
54,01/08/2024 16:35:00,12.74,3402.24,,,,
55,01/08/2024 16:40:00,11.19,2812.16,,,,
56,01/08/2024 16:45:00,10.85,2281.60,,,,
57,01/08/2024 16:50:00,10.38,1720.32,,,,
58,01/08/2024 16:55:00,11.11,1233.60,,,,
59,01/08/2024 17:00:00,11.11,801.60,,,,
60,01/08/2024 17:05:00,11.84,453.12,,,,
61,01/08/2024 17:10:00,12.27,222.88,,,,
62,01/08/2024 17:15:00,13.04,94.40,,,,
63,01/08/2024 17:20:00,13.43,37.93,,,,
64,01/08/2024 17:25:00,13.60,12.61,,,,
65,01/08/2024 17:30:00,14.03,3.90,,,,
66,01/08/2024 17:35:00,13.98,1.08,,,,
67,01/08/2024 17:40:00,14.11,0.00,,,,
68,01/08/2024 17:45:00,14.15,0.00,,,,
69,01/08/2024 17:50:00,14.24,0.00,,,,
70,01/08/2024 17:55:00,14.20,0.00,,,,
71,01/08/2024 18:00:00,14.24,0.00,,,,
72,01/08/2024 18:05:00,14.24,0.00,,,,
73,01/08/2024 18:10:00,14.20,0.00,,,,
74,01/08/2024 18:15:00,14.20,0.00,,,,
75,01/08/2024 18:20:00,14.24,0.00,,,,
76,01/08/2024 18:25:00,14.28,0.00,,,,
77,01/08/2024 18:30:00,14.24,0.00,,,,
78,01/08/2024 18:35:00,14.24,0.00,,,,
79,01/08/2024 18:40:00,14.28,0.00,,,,
80,01/08/2024 18:45:00,14.24,0.00,,,,
81,01/08/2024 18:50:00,14.24,0.00,,,,
82,01/08/2024 18:55:00,14.28,0.00,,,,
83,01/08/2024 19:00:00,14.24,0.00,,,,
84,01/08/2024 19:05:00,14.28,0.00,,,,
85,01/08/2024 19:10:00,14.28,0.00,,,,
86,01/08/2024 19:15:00,14.24,0.00,,,,
87,01/08/2024 19:20:00,14.28,0.00,,,,
88,01/08/2024 19:25:00,14.24,0.00,,,,
89,01/08/2024 19:30:00,14.28,0.00,,,,
90,01/08/2024 19:35:00,14.28,0.00,,,,
91,01/08/2024 19:40:00,14.28,0.00,,,,
92,01/08/2024 19:45:00,14.33,0.00,,,,
93,01/08/2024 19:50:00,14.28,0.00,,,,
94,01/08/2024 19:55:00,14.28,0.00,,,,
95,01/08/2024 20:00:00,14.28,0.00,,,,
96,01/08/2024 20:05:00,14.33,0.00,,,,
97,01/08/2024 20:10:00,14.28,0.00,,,,
98,01/08/2024 20:15:00,14.28,0.00,,,,
99,01/08/2024 20:20:00,14.28,0.00,,,,
100,01/08/2024 20:25:00,14.33,0.00,,,,
101,01/08/2024 20:30:00,14.33,0.00,,,,
102,01/08/2024 20:35:00,14.33,0.00,,,,
103,01/08/2024 20:40:00,14.28,0.00,,,,
104,01/08/2024 20:45:00,14.28,0.00,,,,
105,01/08/2024 20:50:00,14.28,0.00,,,,
106,01/08/2024 20:55:00,14.24,0.00,,,,
107,01/08/2024 21:00:00,14.24,0.00,,,,
108,01/08/2024 21:05:00,14.24,0.00,,,,
109,01/08/2024 21:10:00,14.28,0.00,,,,
110,01/08/2024 21:15:00,14.24,0.00,,,,
111,01/08/2024 21:20:00,14.28,0.00,,,,
112,01/08/2024 21:25:00,14.28,0.00,,,,
113,01/08/2024 21:30:00,14.24,0.00,,,,
114,01/08/2024 21:35:00,14.24,0.00,,,,
115,01/08/2024 21:40:00,14.20,0.00,,,,
116,01/08/2024 21:45:00,14.20,0.00,,,,
117,01/08/2024 21:50:00,14.20,0.00,,,,
118,01/08/2024 21:55:00,14.24,0.00,,,,
119,01/08/2024 22:00:00,14.20,0.00,,,,
120,01/08/2024 22:05:00,14.20,0.00,,,,
121,01/08/2024 22:10:00,14.11,0.00,,,,
122,01/08/2024 22:15:00,14.20,0.00,,,,
123,01/08/2024 22:20:00,14.15,0.00,,,,
124,01/08/2024 22:25:00,14.11,0.00,,,,
125,01/08/2024 22:30:00,14.11,0.00,,,,
126,01/08/2024 22:35:00,14.11,0.00,,,,
127,01/08/2024 22:40:00,14.15,0.00,,,,
128,01/08/2024 22:45:00,14.15,0.00,,,,
129,01/08/2024 22:50:00,14.15,0.00,,,,
130,01/08/2024 22:55:00,14.11,0.00,,,,
131,01/08/2024 23:00:00,14.07,0.00,,,,
132,01/08/2024 23:05:00,14.03,0.00,,,,
133,01/08/2024 23:10:00,14.03,0.00,,,,
134,01/08/2024 23:15:00,14.07,0.00,,,,
135,01/08/2024 23:20:00,13.98,0.00,,,,
136,01/08/2024 23:25:00,14.03,0.00,,,,
137,01/08/2024 23:30:00,14.03,0.00,,,,
138,01/08/2024 23:35:00,13.94,0.00,,,,
139,01/08/2024 23:40:00,13.98,0.00,,,,
140,01/08/2024 23:45:00,13.94,0.00,,,,
