#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,01/08/2024 13:05:00,22.86,3938.56,,,,
2,01/08/2024 13:10:00,17.16,4304.64,,,,
3,01/08/2024 13:15:00,14.80,4280.32,,,,
4,01/08/2024 13:20:00,13.94,3264.00,,,,
5,01/08/2024 13:25:00,13.12,4156.16,,,,
6,01/08/2024 13:30:00,12.70,4121.60,,,,
7,01/08/2024 13:35:00,12.48,4079.36,,,,
8,01/08/2024 13:40:00,12.35,4039.68,,,,
9,01/08/2024 13:45:00,12.40,4577.28,,,,
10,01/08/2024 13:50:00,12.61,4047.36,,,,
11,01/08/2024 13:55:00,13.00,4069.12,,,,
12,01/08/2024 14:00:00,13.12,3864.32,,,,
13,01/08/2024 14:05:00,12.22,3822.08,,,,
14,01/08/2024 14:10:00,11.97,3790.08,,,,
15,01/08/2024 14:15:00,11.79,3768.32,,,,
16,01/08/2024 14:20:00,11.75,3733.76,,,,
17,01/08/2024 14:25:00,11.62,3697.92,,,,
18,01/08/2024 14:30:00,11.58,3673.60,,,,
19,01/08/2024 14:35:00,11.54,3651.84,,,,
20,01/08/2024 14:40:00,11.49,3604.48,,,,
21,01/08/2024 14:45:00,11.41,3575.04,,,,
22,01/08/2024 14:50:00,11.37,3543.04,,,,
23,01/08/2024 14:55:00,11.37,3512.32,,,,
24,01/08/2024 15:00:00,11.32,3472.64,,,,
25,01/08/2024 15:05:00,11.32,3432.96,,,,
26,01/08/2024 15:10:00,11.28,3412.48,,,,
27,01/08/2024 15:15:00,11.28,3353.60,,,,
28,01/08/2024 15:20:00,11.24,3311.36,,,,
29,01/08/2024 15:25:00,11.19,3262.72,,,,
30,01/08/2024 15:30:00,11.07,3207.68,,,,
31,01/08/2024 15:35:00,11.11,3138.56,,,,
32,01/08/2024 15:40:00,11.24,3068.16,,,,
33,01/08/2024 15:45:00,12.10,2882.56,,,,
34,01/08/2024 15:50:00,13.94,1967.36,,,,
35,01/08/2024 15:55:00,14.58,1854.08,,,,
36,01/08/2024 16:00:00,14.50,1746.56,,,,
37,01/08/2024 16:05:00,14.45,1704.32,,,,
38,01/08/2024 16:10:00,14.45,1554.56,,,,
39,01/08/2024 16:15:00,14.41,1439.36,,,,
40,01/08/2024 16:20:00,14.41,1456.64,,,,
41,01/08/2024 16:25:00,14.37,1257.92,,,,
42,01/08/2024 16:30:00,14.37,1030.40,,,,
43,01/08/2024 16:35:00,14.37,868.16,,,,
44,01/08/2024 16:40:00,14.33,430.08,,,,
45,01/08/2024 16:45:00,14.28,415.04,,,,
46,01/08/2024 16:50:00,14.28,201.36,,,,
47,01/08/2024 16:55:00,14.28,275.92,,,,
48,01/08/2024 17:00:00,14.33,156.04,,,,
49,01/08/2024 17:05:00,14.28,78.96,,,,
50,01/08/2024 17:10:00,14.24,45.20,,,,
51,01/08/2024 17:15:00,14.20,11.52,,,,
52,01/08/2024 17:20:00,14.20,3.77,,,,
53,01/08/2024 17:25:00,14.20,1.54,,,,
54,01/08/2024 17:30:00,14.20,0.00,,,,
55,01/08/2024 17:35:00,14.24,0.00,,,,
56,01/08/2024 17:40:00,14.24,0.00,,,,
57,01/08/2024 17:45:00,14.20,0.00,,,,
58,01/08/2024 17:50:00,14.24,0.00,,,,
59,01/08/2024 17:55:00,14.20,0.00,,,,
60,01/08/2024 18:00:00,14.20,0.00,,,,
61,01/08/2024 18:05:00,14.20,0.00,,,,
62,01/08/2024 18:10:00,14.24,0.00,,,,
63,01/08/2024 18:15:00,14.15,0.00,,,,
64,01/08/2024 18:20:00,14.20,0.00,,,,
65,01/08/2024 18:25:00,14.20,0.00,,,,
66,01/08/2024 18:30:00,14.20,0.00,,,,
67,01/08/2024 18:35:00,14.20,0.00,,,,
68,01/08/2024 18:40:00,14.28,0.00,,,,
69,01/08/2024 18:45:00,14.20,0.00,,,,
70,01/08/2024 18:50:00,14.24,0.00,,,,
71,01/08/2024 18:55:00,14.24,0.00,,,,
72,01/08/2024 19:00:00,14.24,0.00,,,,
73,01/08/2024 19:05:00,14.24,0.00,,,,
74,01/08/2024 19:10:00,14.20,0.00,,,,
75,01/08/2024 19:15:00,14.24,0.00,,,,
76,01/08/2024 19:20:00,14.24,0.00,,,,
77,01/08/2024 19:25:00,14.33,0.00,,,,
78,01/08/2024 19:30:00,14.24,0.00,,,,
79,01/08/2024 19:35:00,14.28,0.00,,,,
80,01/08/2024 19:40:00,14.28,0.00,,,,
81,01/08/2024 19:45:00,14.28,0.00,,,,
82,01/08/2024 19:50:00,14.28,0.00,,,,
83,01/08/2024 19:55:00,14.28,0.00,,,,
84,01/08/2024 20:00:00,14.24,0.00,,,,
85,01/08/2024 20:05:00,14.33,0.00,,,,
86,01/08/2024 20:10:00,14.28,0.00,,,,
87,01/08/2024 20:15:00,14.24,0.00,,,,
88,01/08/2024 20:20:00,14.28,0.00,,,,
89,01/08/2024 20:25:00,14.24,0.00,,,,
90,01/08/2024 20:30:00,14.28,0.00,,,,
91,01/08/2024 20:35:00,14.24,0.00,,,,
92,01/08/2024 20:40:00,14.24,0.00,,,,
93,01/08/2024 20:45:00,14.24,0.00,,,,
94,01/08/2024 20:50:00,14.24,0.00,,,,
95,01/08/2024 20:55:00,14.24,0.00,,,,
96,01/08/2024 21:00:00,14.24,0.00,,,,
97,01/08/2024 21:05:00,14.24,0.00,,,,
98,01/08/2024 21:10:00,14.24,0.00,,,,
99,01/08/2024 21:15:00,14.24,0.00,,,,
100,01/08/2024 21:20:00,14.24,0.00,,,,
101,01/08/2024 21:25:00,14.24,0.00,,,,
