#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,01/08/2024 12:15:00,24.45,55623.68,,,,
2,01/08/2024 12:20:00,26.25,54865.92,,,,
3,01/08/2024 12:25:00,26.77,54087.68,,,,
4,01/08/2024 12:30:00,26.94,53309.44,,,,
5,01/08/2024 12:35:00,26.85,52367.36,,,,
6,01/08/2024 12:40:00,26.85,51281.92,,,,
7,01/08/2024 12:45:00,26.77,50401.28,,,,
8,01/08/2024 12:50:00,26.30,49541.12,,,,
9,01/08/2024 12:55:00,26.21,48640.00,,,,
10,01/08/2024 13:00:00,26.25,47800.32,,,,
11,01/08/2024 13:05:00,26.25,46919.68,,,,
12,01/08/2024 13:10:00,25.95,45977.60,,,,
13,01/08/2024 13:15:00,25.61,44953.60,,,,
14,01/08/2024 13:20:00,25.35,43950.08,,,,
15,01/08/2024 13:25:00,25.05,43069.44,,,,
16,01/08/2024 13:30:00,25.01,42024.96,,,,
17,01/08/2024 13:35:00,24.92,41113.60,,,,
18,01/08/2024 13:40:00,24.79,40089.60,,,,
19,01/08/2024 13:45:00,24.41,39168.00,,,,
20,01/08/2024 13:50:00,24.02,38123.52,,,,
21,01/08/2024 13:55:00,23.94,37048.32,,,,
22,01/08/2024 14:00:00,23.98,35850.24,,,,
23,01/08/2024 14:05:00,23.51,34662.40,,,,
24,01/08/2024 14:10:00,23.21,33382.40,,,,
25,01/08/2024 14:15:00,22.95,32235.52,,,,
26,01/08/2024 14:20:00,22.82,30914.56,,,,
27,01/08/2024 14:25:00,22.65,29665.28,,,,
28,01/08/2024 14:30:00,22.65,28385.28,,,,
29,01/08/2024 14:35:00,22.65,27115.52,,,,
30,01/08/2024 14:40:00,22.43,25804.80,,,,
31,01/08/2024 14:45:00,21.96,24555.52,,,,
32,01/08/2024 14:50:00,21.58,23234.56,,,,
33,01/08/2024 14:55:00,21.23,22046.72,,,,
34,01/08/2024 15:00:00,21.06,20797.44,,,,
35,01/08/2024 15:05:00,20.72,19624.96,,,,
36,01/08/2024 15:10:00,20.46,18452.48,,,,
37,01/08/2024 15:15:00,20.20,17300.48,,,,
38,01/08/2024 15:20:00,19.99,16215.04,,,,
39,01/08/2024 15:25:00,19.73,15104.00,,,,
40,01/08/2024 15:30:00,19.43,14039.04,,,,
41,01/08/2024 15:35:00,19.09,13035.52,,,,
42,01/08/2024 15:40:00,18.62,12052.48,,,,
43,01/08/2024 15:45:00,18.06,11105.28,,,,
44,01/08/2024 15:50:00,17.37,10094.08,,,,
45,01/08/2024 15:55:00,16.43,9039.36,,,,
46,01/08/2024 16:00:00,14.58,5824.00,,,,
47,01/08/2024 16:05:00,13.55,5468.16,,,,
48,01/08/2024 16:10:00,13.21,4874.24,,,,
49,01/08/2024 16:15:00,13.04,4106.24,,,,
50,01/08/2024 16:20:00,12.74,4439.04,,,,
51,01/08/2024 16:25:00,12.57,4015.36,,,,
52,01/08/2024 16:30:00,12.35,3567.36,,,,
53,01/08/2024 16:35:00,12.14,3074.56,,,,
54,01/08/2024 16:40:00,12.05,2567.04,,,,
55,01/08/2024 16:45:00,11.88,2044.16,,,,
56,01/08/2024 16:50:00,11.75,1532.80,,,,
57,01/08/2024 16:55:00,11.67,1063.36,,,,
58,01/08/2024 17:00:00,11.54,656.64,,,,
59,01/08/2024 17:05:00,11.37,355.04,,,,
60,01/08/2024 17:10:00,11.19,162.52,,,,
61,01/08/2024 17:15:00,11.15,64.48,,,,
62,01/08/2024 17:20:00,10.98,22.51,,,,
63,01/08/2024 17:25:00,10.98,6.82,,,,
64,01/08/2024 17:30:00,11.02,1.97,,,,
65,01/08/2024 17:35:00,11.02,0.21,,,,
66,01/08/2024 17:40:00,10.21,0.00,,,,
67,01/08/2024 17:45:00,9.82,0.00,,,,
68,01/08/2024 17:50:00,10.51,0.00,,,,
69,01/08/2024 17:55:00,10.42,0.00,,,,
70,01/08/2024 18:00:00,11.54,0.00,,,,
71,01/08/2024 18:05:00,11.84,0.00,,,,
72,01/08/2024 18:10:00,12.18,0.00,,,,
73,01/08/2024 18:15:00,12.14,0.00,,,,
74,01/08/2024 18:20:00,12.78,0.00,,,,
75,01/08/2024 18:25:00,13.04,0.00,,,,
76,01/08/2024 18:30:00,13.25,0.00,,,,
77,01/08/2024 18:35:00,13.34,0.00,,,,
78,01/08/2024 18:40:00,13.64,0.00,,,,
79,01/08/2024 18:45:00,13.64,0.00,,,,
80,01/08/2024 18:50:00,13.68,0.00,,,,
81,01/08/2024 18:55:00,13.73,0.00,,,,
82,01/08/2024 19:00:00,13.77,0.00,,,,
83,01/08/2024 19:05:00,13.90,0.00,,,,
84,01/08/2024 19:10:00,13.90,0.00,,,,
85,01/08/2024 19:15:00,13.90,0.00,,,,
86,01/08/2024 19:20:00,13.90,0.00,,,,
87,01/08/2024 19:25:00,13.90,0.00,,,,
88,01/08/2024 19:30:00,13.98,0.00,,,,
89,01/08/2024 19:35:00,13.98,0.00,,,,
90,01/08/2024 19:40:00,13.98,0.00,,,,
91,01/08/2024 19:45:00,13.94,0.00,,,,
92,01/08/2024 19:50:00,14.03,0.00,,,,
93,01/08/2024 19:55:00,14.03,0.00,,,,
94,01/08/2024 20:00:00,14.11,0.00,,,,
95,01/08/2024 20:05:00,14.07,0.00,,,,
96,01/08/2024 20:10:00,13.98,0.00,,,,
97,01/08/2024 20:15:00,13.98,0.00,,,,
98,01/08/2024 20:20:00,13.98,0.00,,,,
99,01/08/2024 20:25:00,14.03,0.00,,,,
100,01/08/2024 20:30:00,13.98,0.00,,,,
101,01/08/2024 20:35:00,13.98,0.00,,,,
102,01/08/2024 20:40:00,14.03,0.00,,,,
103,01/08/2024 20:45:00,13.98,0.00,,,,
104,01/08/2024 20:50:00,13.94,0.00,,,,
105,01/08/2024 20:55:00,13.94,0.00,,,,
106,01/08/2024 21:00:00,13.98,0.00,,,,
107,01/08/2024 21:05:00,13.94,0.00,,,,
108,01/08/2024 21:10:00,13.90,0.00,,,,
109,01/08/2024 21:15:00,13.85,0.00,,,,
110,01/08/2024 21:20:00,13.90,0.00,,,,
111,01/08/2024 21:25:00,13.85,0.00,,,,
112,01/08/2024 21:30:00,13.77,0.00,,,,
113,01/08/2024 21:35:00,13.81,0.00,,,,
114,01/08/2024 21:40:00,13.77,0.00,,,,
115,01/08/2024 21:45:00,13.64,0.00,,,,
116,01/08/2024 21:50:00,13.43,0.00,,,,
117,01/08/2024 21:55:00,13.47,0.00,,,,
118,01/08/2024 22:00:00,13.47,0.00,,,,
119,01/08/2024 22:05:00,12.95,0.00,,,,
120,01/08/2024 22:10:00,13.21,0.00,,,,
121,01/08/2024 22:15:00,12.91,0.00,,,,
122,01/08/2024 22:20:00,12.87,0.00,,,,
123,01/08/2024 22:25:00,12.78,0.00,,,,
124,01/08/2024 22:30:00,12.40,0.00,,,,
125,01/08/2024 22:35:00,12.65,0.00,,,,
126,01/08/2024 22:40:00,12.61,0.00,,,,
127,01/08/2024 22:45:00,12.70,0.00,,,,
128,01/08/2024 22:50:00,12.52,0.00,,,,
129,01/08/2024 22:55:00,12.18,0.00,,,,
130,01/08/2024 23:00:00,11.11,0.00,,,,
131,01/08/2024 23:05:00,11.41,0.00,,,,
132,01/08/2024 23:10:00,11.97,0.00,,,,
133,01/08/2024 23:15:00,11.32,0.00,,,,
134,01/08/2024 23:20:00,11.02,0.00,,,,
135,01/08/2024 23:25:00,11.49,0.00,,,,
136,01/08/2024 23:30:00,10.38,0.00,,,,
137,01/08/2024 23:35:00,10.68,0.00,,,,
138,01/08/2024 23:40:00,10.81,0.00,,,,
139,01/08/2024 23:45:00,11.19,0.00,,,,
140,01/08/2024 23:50:00,11.15,0.00,,,,
141,01/08/2024 23:55:00,10.98,0.00,,,,
142,01/09/2024 00:00:00,10.38,0.00,,,,
143,01/09/2024 00:05:00,10.25,0.00,,,,
144,01/09/2024 00:10:00,10.29,0.00,,,,
145,01/09/2024 00:15:00,10.55,0.00,,,,
146,01/09/2024 00:20:00,9.56,0.00,,,,
147,01/09/2024 00:25:00,9.35,0.00,,,,
148,01/09/2024 00:30:00,9.91,0.00,,,,
149,01/09/2024 00:35:00,9.35,0.00,,,,
150,01/09/2024 00:40:00,9.65,0.00,,,,
151,01/09/2024 00:45:00,10.04,0.00,,,,
152,01/09/2024 00:50:00,11.45,0.00,,,,
153,01/09/2024 00:55:00,10.85,0.00,,,,
154,01/09/2024 01:00:00,10.85,0.00,,,,
155,01/09/2024 01:05:00,10.59,0.00,,,,
156,01/09/2024 01:10:00,10.72,0.00,,,,
157,01/09/2024 01:15:00,10.81,0.00,,,,
158,01/09/2024 01:20:00,11.92,0.00,,,,
159,01/09/2024 01:25:00,11.79,0.00,,,,
160,01/09/2024 01:30:00,12.05,0.00,,,,
161,01/09/2024 01:35:00,12.10,0.00,,,,
162,01/09/2024 01:40:00,11.88,0.00,,,,
163,01/09/2024 01:45:00,12.48,0.00,,,,
164,01/09/2024 01:50:00,12.35,0.00,,,,
165,01/09/2024 01:55:00,12.44,0.00,,,,
166,01/09/2024 02:00:00,12.78,0.00,,,,
167,01/09/2024 02:05:00,12.87,0.00,,,,
168,01/09/2024 02:10:00,13.12,0.00,,,,
169,01/09/2024 02:15:00,13.08,0.00,,,,
170,01/09/2024 02:20:00,13.25,0.00,,,,
171,01/09/2024 02:25:00,13.21,0.00,,,,
172,01/09/2024 02:30:00,13.17,0.00,,,,
173,01/09/2024 02:35:00,13.25,0.00,,,,
174,01/09/2024 02:40:00,13.25,0.00,,,,
175,01/09/2024 02:45:00,13.43,0.00,,,,
176,01/09/2024 02:50:00,13.47,0.00,,,,
177,01/09/2024 02:55:00,13.47,0.00,,,,
178,01/09/2024 03:00:00,13.47,0.00,,,,
179,01/09/2024 03:05:00,13.55,0.00,,,,
180,01/09/2024 03:10:00,13.60,0.00,,,,
181,01/09/2024 03:15:00,13.64,0.00,,,,
182,01/09/2024 03:20:00,13.60,0.00,,,,
183,01/09/2024 03:25:00,13.64,0.00,,,,
184,01/09/2024 03:30:00,13.64,0.00,,,,
185,01/09/2024 03:35:00,13.68,0.00,,,,
186,01/09/2024 03:40:00,13.60,0.00,,,,
187,01/09/2024 03:45:00,13.64,0.00,,,,
188,01/09/2024 03:50:00,13.68,0.00,,,,
189,01/09/2024 03:55:00,13.68,0.00,,,,
190,01/09/2024 04:00:00,13.68,0.00,,,,
191,01/09/2024 04:05:00,13.64,0.00,,,,
192,01/09/2024 04:10:00,13.73,0.00,,,,
193,01/09/2024 04:15:00,13.68,0.00,,,,
194,01/09/2024 04:20:00,13.68,0.00,,,,
195,01/09/2024 04:25:00,13.73,0.00,,,,
196,01/09/2024 04:30:00,13.64,0.00,,,,
197,01/09/2024 04:35:00,13.64,0.00,,,,
198,01/09/2024 04:40:00,13.60,0.00,,,,
199,01/09/2024 04:45:00,13.60,0.00,,,,
200,01/09/2024 04:50:00,13.64,0.00,,,,
201,01/09/2024 04:55:00,13.68,0.00,,,,
202,01/09/2024 05:00:00,13.68,0.00,,,,
203,01/09/2024 05:05:00,13.77,0.00,,,,
204,01/09/2024 05:10:00,13.81,0.00,,,,
205,01/09/2024 05:15:00,13.68,0.00,,,,
206,01/09/2024 05:20:00,13.77,0.00,,,,
207,01/09/2024 05:25:00,13.77,0.00,,,,
208,01/09/2024 05:30:00,13.81,0.00,,,,
209,01/09/2024 05:35:00,13.81,0.00,,,,
210,01/09/2024 05:40:00,13.81,0.00,,,,
211,01/09/2024 05:45:00,13.77,0.00,,,,
212,01/09/2024 05:50:00,13.81,0.00,,,,
213,01/09/2024 05:55:00,13.77,0.00,,,,
214,01/09/2024 06:00:00,13.73,0.00,,,,
215,01/09/2024 06:05:00,13.81,0.00,,,,
216,01/09/2024 06:10:00,13.81,0.00,,,,
217,01/09/2024 06:15:00,13.77,0.00,,,,
218,01/09/2024 06:20:00,13.77,0.00,,,,
219,01/09/2024 06:25:00,13.81,0.00,,,,
220,01/09/2024 06:30:00,13.73,0.21,,,,
221,01/09/2024 06:35:00,13.81,1.75,,,,
222,01/09/2024 06:40:00,13.77,0.65,,,,
223,01/09/2024 06:45:00,13.64,24.89,,,,
224,01/09/2024 06:50:00,13.64,16.06,,,,
225,01/09/2024 06:55:00,13.68,1.97,,,,
226,01/09/2024 07:00:00,13.77,221.28,,,,
227,01/09/2024 07:05:00,13.81,463.68,,,,
228,01/09/2024 07:10:00,13.73,397.60,,,,
229,01/09/2024 07:15:00,13.85,293.68,,,,
230,01/09/2024 07:20:00,13.73,815.04,,,,
231,01/09/2024 07:25:00,13.68,777.60,,,,
232,01/09/2024 07:30:00,13.77,594.40,,,,
233,01/09/2024 07:35:00,13.77,225.04,,,,
234,01/09/2024 07:40:00,13.81,249.84,,,,
235,01/09/2024 07:45:00,13.77,1049.28,,,,
236,01/09/2024 07:50:00,13.77,1781.76,,,,
237,01/09/2024 07:55:00,13.85,2696.96,,,,
238,01/09/2024 08:00:00,13.85,5099.52,,,,
239,01/09/2024 08:05:00,13.73,2067.20,,,,
240,01/09/2024 08:10:00,13.68,582.56,,,,
241,01/09/2024 08:15:00,13.68,1214.40,,,,
242,01/09/2024 08:20:00,13.64,1541.12,,,,
243,01/09/2024 08:25:00,13.73,1878.40,,,,
244,01/09/2024 08:30:00,13.77,707.20,,,,
245,01/09/2024 08:35:00,13.64,61.86,,,,
246,01/09/2024 08:40:00,13.64,641.76,,,,
247,01/09/2024 08:45:00,13.81,4593.92,,,,
248,01/09/2024 08:50:00,13.77,1891.84,,,,
249,01/09/2024 08:55:00,13.81,5905.92,,,,
250,01/09/2024 09:00:00,13.81,1786.24,,,,
251,01/09/2024 09:05:00,13.81,5457.92,,,,
252,01/09/2024 09:10:00,14.07,5228.80,,,,
253,01/09/2024 09:15:00,14.03,12554.24,,,,
254,01/09/2024 09:20:00,14.15,31068.16,,,,
255,01/09/2024 09:25:00,14.07,9123.84,,,,
256,01/09/2024 09:30:00,14.11,16558.08,,,,
257,01/09/2024 09:35:00,14.37,31877.12,,,,
258,01/09/2024 09:40:00,14.54,20756.48,,,,
259,01/09/2024 09:45:00,14.71,9868.80,,,,
260,01/09/2024 09:50:00,14.88,8949.76,,,,
261,01/09/2024 09:55:00,15.70,5557.76,,,,
262,01/09/2024 10:00:00,15.61,32430.08,,,,
263,01/09/2024 10:05:00,16.04,56504.32,,,,
264,01/09/2024 10:10:00,16.60,56852.48,,,,
265,01/09/2024 10:15:00,16.77,16977.92,,,,
266,01/09/2024 10:20:00,17.03,57364.48,,,,
267,01/09/2024 10:25:00,17.46,25671.68,,,,
268,01/09/2024 10:30:00,17.67,31191.04,,,,
269,01/09/2024 10:35:00,18.23,57937.92,,,,
270,01/09/2024 10:40:00,18.79,58429.44,,,,
271,01/09/2024 10:45:00,19.22,57835.52,,,,
272,01/09/2024 10:50:00,19.26,58081.28,,,,
273,01/09/2024 10:55:00,19.86,59228.16,,,,
274,01/09/2024 11:00:00,20.72,58880.00,,,,
275,01/09/2024 11:05:00,21.58,58880.00,,,,
276,01/09/2024 11:10:00,23.38,58880.00,,,,
277,01/09/2024 11:15:00,25.14,57200.64,,,,
278,01/09/2024 11:20:00,26.38,56729.60,,,,
279,01/09/2024 11:25:00,27.28,56279.04,,,,
280,01/09/2024 11:30:00,27.80,55828.48,,,,
281,01/09/2024 11:35:00,28.05,55336.96,,,,
282,01/09/2024 11:40:00,29.00,54865.92,,,,
283,01/09/2024 11:45:00,30.03,54272.00,,,,
284,01/09/2024 11:50:00,29.56,53493.76,,,,
285,01/09/2024 11:55:00,29.64,53166.08,,,,
286,01/09/2024 12:00:00,29.47,52633.60,,,,
287,01/09/2024 12:05:00,29.51,52121.60,,,,
288,01/09/2024 12:10:00,29.26,51097.60,,,,
289,01/09/2024 12:15:00,28.95,50462.72,,,,
290,01/09/2024 12:20:00,28.65,49745.92,,,,
291,01/09/2024 12:25:00,28.53,48885.76,,,,
292,01/09/2024 12:30:00,27.88,48128.00,,,,
293,01/09/2024 12:35:00,27.50,47411.20,,,,
