#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,01/08/2024 15:10:00,21.28,30976.00,,,,
2,01/08/2024 15:15:00,23.64,34242.56,,,,
3,01/08/2024 15:20:00,23.42,33095.68,,,,
4,01/08/2024 15:25:00,23.38,31959.04,,,,
5,01/08/2024 15:30:00,23.21,30638.08,,,,
6,01/08/2024 15:35:00,22.95,29194.24,,,,
7,01/08/2024 15:40:00,22.56,27668.48,,,,
8,01/08/2024 15:45:00,22.13,25968.64,,,,
9,01/08/2024 15:50:00,21.58,24453.12,,,,
10,01/08/2024 15:55:00,21.23,22640.64,,,,
11,01/08/2024 16:00:00,20.93,20684.80,,,,
12,01/08/2024 16:05:00,20.59,18928.64,,,,
13,01/08/2024 16:10:00,20.03,17090.56,,,,
14,01/08/2024 16:15:00,19.52,15319.04,,,,
15,01/08/2024 16:20:00,18.83,13465.60,,,,
16,01/08/2024 16:25:00,18.10,11627.52,,,,
17,01/08/2024 16:30:00,17.37,9666.56,,,,
18,01/08/2024 16:35:00,16.34,7047.68,,,,
19,01/08/2024 16:40:00,15.36,6041.60,,,,
20,01/08/2024 16:45:00,12.78,1728.00,,,,
21,01/08/2024 16:50:00,11.67,1312.00,,,,
22,01/08/2024 16:55:00,11.24,936.32,,,,
23,01/08/2024 17:00:00,10.89,600.96,,,,
24,01/08/2024 17:05:00,10.64,346.88,,,,
25,01/08/2024 17:10:00,10.38,172.96,,,,
26,01/08/2024 17:15:00,10.25,75.74,,,,
27,01/08/2024 17:20:00,10.04,27.73,,,,
28,01/08/2024 17:25:00,10.08,9.21,,,,
29,01/08/2024 17:30:00,10.04,2.52,,,,
30,01/08/2024 17:35:00,10.04,0.45,,,,
31,01/08/2024 17:40:00,10.12,0.00,,,,
32,01/08/2024 17:45:00,10.08,0.00,,,,
33,01/08/2024 17:50:00,10.16,0.00,,,,
34,01/08/2024 17:55:00,10.21,0.00,,,,
35,01/08/2024 18:00:00,10.34,0.00,,,,
36,01/08/2024 18:05:00,10.25,0.00,,,,
37,01/08/2024 18:10:00,10.21,0.00,,,,
38,01/08/2024 18:15:00,11.07,0.00,,,,
39,01/08/2024 18:20:00,12.48,0.00,,,,
40,01/08/2024 18:25:00,12.05,0.00,,,,
41,01/08/2024 18:30:00,13.34,0.00,,,,
42,01/08/2024 18:35:00,13.43,0.00,,,,
43,01/08/2024 18:40:00,13.64,0.00,,,,
44,01/08/2024 18:45:00,13.34,0.00,,,,
45,01/08/2024 18:50:00,13.85,0.00,,,,
46,01/08/2024 18:55:00,13.81,0.00,,,,
47,01/08/2024 19:00:00,13.90,0.00,,,,
48,01/08/2024 19:05:00,13.94,0.00,,,,
49,01/08/2024 19:10:00,14.07,0.00,,,,
50,01/08/2024 19:15:00,14.07,0.00,,,,
51,01/08/2024 19:20:00,13.98,0.00,,,,
52,01/08/2024 19:25:00,14.03,0.00,,,,
53,01/08/2024 19:30:00,14.03,0.00,,,,
54,01/08/2024 19:35:00,14.03,0.00,,,,
55,01/08/2024 19:40:00,14.07,0.00,,,,
56,01/08/2024 19:45:00,14.15,0.00,,,,
57,01/08/2024 19:50:00,14.11,0.00,,,,
58,01/08/2024 19:55:00,14.15,0.00,,,,
59,01/08/2024 20:00:00,14.15,0.00,,,,
60,01/08/2024 20:05:00,14.11,0.00,,,,
61,01/08/2024 20:10:00,14.11,0.00,,,,
62,01/08/2024 20:15:00,14.11,0.00,,,,
63,01/08/2024 20:20:00,14.11,0.00,,,,
64,01/08/2024 20:25:00,14.15,0.00,,,,
65,01/08/2024 20:30:00,14.20,0.00,,,,
66,01/08/2024 20:35:00,14.11,0.00,,,,
67,01/08/2024 20:40:00,14.03,0.00,,,,
68,01/08/2024 20:45:00,14.11,0.00,,,,
69,01/08/2024 20:50:00,14.07,0.00,,,,
70,01/08/2024 20:55:00,14.07,0.00,,,,
71,01/08/2024 21:00:00,14.07,0.00,,,,
72,01/08/2024 21:05:00,14.07,0.00,,,,
73,01/08/2024 21:10:00,14.07,0.00,,,,
74,01/08/2024 21:15:00,14.07,0.00,,,,
75,01/08/2024 21:20:00,14.11,0.00,,,,
76,01/08/2024 21:25:00,14.07,0.00,,,,
77,01/08/2024 21:30:00,14.03,0.00,,,,
78,01/08/2024 21:35:00,14.03,0.00,,,,
79,01/08/2024 21:40:00,13.94,0.00,,,,
80,01/08/2024 21:45:00,13.98,0.00,,,,
81,01/08/2024 21:50:00,13.43,0.00,,,,
82,01/08/2024 21:55:00,13.77,0.00,,,,
83,01/08/2024 22:00:00,13.81,0.00,,,,
84,01/08/2024 22:05:00,13.77,0.00,,,,
85,01/08/2024 22:10:00,13.81,0.00,,,,
86,01/08/2024 22:15:00,13.68,0.00,,,,
87,01/08/2024 22:20:00,13.64,0.00,,,,
88,01/08/2024 22:25:00,13.55,0.00,,,,
89,01/08/2024 22:30:00,13.17,0.00,,,,
90,01/08/2024 22:35:00,13.17,0.00,,,,
91,01/08/2024 22:40:00,13.30,0.00,,,,
92,01/08/2024 22:45:00,13.12,0.00,,,,
93,01/08/2024 22:50:00,13.30,0.00,,,,
94,01/08/2024 22:55:00,13.34,0.00,,,,
95,01/08/2024 23:00:00,13.25,0.00,,,,
96,01/08/2024 23:05:00,13.12,0.00,,,,
97,01/08/2024 23:10:00,13.17,0.00,,,,
98,01/08/2024 23:15:00,12.91,0.00,,,,
99,01/08/2024 23:20:00,12.44,0.00,,,,
100,01/08/2024 23:25:00,11.84,0.00,,,,
101,01/08/2024 23:30:00,11.28,0.00,,,,
102,01/08/2024 23:35:00,10.94,0.00,,,,
103,01/08/2024 23:40:00,10.98,0.00,,,,
104,01/08/2024 23:45:00,10.77,0.00,,,,
105,01/08/2024 23:50:00,10.55,0.00,,,,
106,01/08/2024 23:55:00,11.11,0.00,,,,
107,01/09/2024 00:00:00,10.94,0.00,,,,
108,01/09/2024 00:05:00,10.59,0.00,,,,
109,01/09/2024 00:10:00,10.21,0.00,,,,
110,01/09/2024 00:15:00,11.37,0.00,,,,
111,01/09/2024 00:20:00,11.41,0.00,,,,
112,01/09/2024 00:25:00,10.94,0.00,,,,
113,01/09/2024 00:30:00,10.29,0.00,,,,
114,01/09/2024 00:35:00,9.86,0.00,,,,
115,01/09/2024 00:40:00,11.19,0.00,,,,
116,01/09/2024 00:45:00,11.37,0.00,,,,
117,01/09/2024 00:50:00,11.11,0.00,,,,
118,01/09/2024 00:55:00,10.85,0.00,,,,
119,01/09/2024 01:00:00,10.46,0.00,,,,
120,01/09/2024 01:05:00,10.81,0.00,,,,
121,01/09/2024 01:10:00,10.68,0.00,,,,
122,01/09/2024 01:15:00,11.41,0.00,,,,
123,01/09/2024 01:20:00,11.19,0.00,,,,
124,01/09/2024 01:25:00,11.71,0.00,,,,
125,01/09/2024 01:30:00,11.79,0.00,,,,
126,01/09/2024 01:35:00,12.74,0.00,,,,
127,01/09/2024 01:40:00,12.14,0.00,,,,
128,01/09/2024 01:45:00,12.78,0.00,,,,
129,01/09/2024 01:50:00,11.28,0.00,,,,
130,01/09/2024 01:55:00,12.78,0.00,,,,
131,01/09/2024 02:00:00,13.04,0.00,,,,
132,01/09/2024 02:05:00,13.21,0.00,,,,
133,01/09/2024 02:10:00,13.34,0.00,,,,
134,01/09/2024 02:15:00,13.34,0.00,,,,
135,01/09/2024 02:20:00,13.47,0.00,,,,
136,01/09/2024 02:25:00,13.43,0.00,,,,
137,01/09/2024 02:30:00,13.43,0.00,,,,
138,01/09/2024 02:35:00,13.51,0.00,,,,
139,01/09/2024 02:40:00,13.51,0.00,,,,
140,01/09/2024 02:45:00,13.51,0.00,,,,
141,01/09/2024 02:50:00,13.64,0.00,,,,
142,01/09/2024 02:55:00,13.64,0.00,,,,
143,01/09/2024 03:00:00,13.55,0.00,,,,
144,01/09/2024 03:05:00,13.55,0.00,,,,
145,01/09/2024 03:10:00,13.64,0.00,,,,
146,01/09/2024 03:15:00,13.73,0.00,,,,
147,01/09/2024 03:20:00,13.68,0.00,,,,
148,01/09/2024 03:25:00,13.64,0.00,,,,
