#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,01/08/2024 13:00:00,28.83,48824.32,,,,
2,01/08/2024 13:05:00,29.81,48025.60,,,,
3,01/08/2024 13:10:00,29.64,47226.88,,,,
4,01/08/2024 13:15:00,29.68,46448.64,,,,
5,01/08/2024 13:20:00,29.56,45629.44,,,,
6,01/08/2024 13:25:00,29.17,44994.56,,,,
7,01/08/2024 13:30:00,29.00,44195.84,,,,
8,01/08/2024 13:35:00,28.70,43438.08,,,,
9,01/08/2024 13:40:00,28.74,42577.92,,,,
10,01/08/2024 13:45:00,28.57,41861.12,,,,
11,01/08/2024 13:50:00,28.44,41123.84,,,,
12,01/08/2024 13:55:00,28.31,40314.88,,,,
13,01/08/2024 14:00:00,28.31,39557.12,,,,
14,01/08/2024 14:05:00,28.05,38420.48,,,,
15,01/08/2024 14:10:00,27.84,37120.00,,,,
16,01/08/2024 14:15:00,27.67,35788.80,,,,
17,01/08/2024 14:20:00,27.63,34252.80,,,,
18,01/08/2024 14:25:00,27.41,32788.48,,,,
19,01/08/2024 14:30:00,27.63,31457.28,,,,
20,01/08/2024 14:35:00,27.58,30085.12,,,,
21,01/08/2024 14:40:00,27.41,28846.08,,,,
22,01/08/2024 14:45:00,26.81,27545.60,,,,
23,01/08/2024 14:50:00,26.60,26193.92,,,,
24,01/08/2024 14:55:00,26.51,24985.60,,,,
25,01/08/2024 15:00:00,26.38,23900.16,,,,
26,01/08/2024 15:05:00,26.34,23040.00,,,,
27,01/08/2024 15:10:00,26.30,21688.32,,,,
28,01/08/2024 15:15:00,26.08,20597.76,,,,
29,01/08/2024 15:20:00,26.12,19855.36,,,,
30,01/08/2024 15:25:00,26.25,18944.00,,,,
31,01/08/2024 15:30:00,26.38,16675.84,,,,
32,01/08/2024 15:35:00,25.99,16138.24,,,,
33,01/08/2024 15:40:00,25.87,14474.24,,,,
34,01/08/2024 15:45:00,25.22,14423.04,,,,
35,01/08/2024 15:50:00,24.54,13168.64,,,,
36,01/08/2024 15:55:00,21.88,12113.92,,,,
37,01/08/2024 16:00:00,19.99,12528.64,,,,
38,01/08/2024 16:05:00,17.72,13358.08,,,,
39,01/08/2024 16:10:00,16.69,5626.88,,,,
40,01/08/2024 16:15:00,16.47,9433.60,,,,
41,01/08/2024 16:20:00,16.04,7383.04,,,,
42,01/08/2024 16:25:00,15.18,5913.60,,,,
43,01/08/2024 16:30:00,14.71,1948.80,,,,
44,01/08/2024 16:35:00,14.50,1030.40,,,,
45,01/08/2024 16:40:00,14.33,492.96,,,,
46,01/08/2024 16:45:00,14.37,668.80,,,,
47,01/08/2024 16:50:00,14.33,516.48,,,,
48,01/08/2024 16:55:00,14.37,157.48,,,,
49,01/08/2024 17:00:00,14.37,107.36,,,,
50,01/08/2024 17:05:00,14.37,98.60,,,,
51,01/08/2024 17:10:00,14.33,14.91,,,,
52,01/08/2024 17:15:00,14.28,24.62,,,,
53,01/08/2024 17:20:00,14.28,0.00,,,,
54,01/08/2024 17:25:00,14.28,0.65,,,,
55,01/08/2024 17:30:00,14.28,0.21,,,,
56,01/08/2024 17:35:00,14.28,0.00,,,,
57,01/08/2024 17:40:00,14.28,0.00,,,,
58,01/08/2024 17:45:00,14.28,0.00,,,,
59,01/08/2024 17:50:00,14.28,0.00,,,,
60,01/08/2024 17:55:00,14.28,0.00,,,,
61,01/08/2024 18:00:00,14.24,0.00,,,,
62,01/08/2024 18:05:00,14.24,0.00,,,,
63,01/08/2024 18:10:00,14.28,0.00,,,,
64,01/08/2024 18:15:00,14.20,0.00,,,,
65,01/08/2024 18:20:00,14.28,0.00,,,,
66,01/08/2024 18:25:00,14.28,0.00,,,,
67,01/08/2024 18:30:00,14.28,0.00,,,,
68,01/08/2024 18:35:00,14.28,0.00,,,,
69,01/08/2024 18:40:00,14.28,0.00,,,,
70,01/08/2024 18:45:00,14.33,0.00,,,,
71,01/08/2024 18:50:00,14.28,0.00,,,,
72,01/08/2024 18:55:00,14.28,0.00,,,,
73,01/08/2024 19:00:00,14.33,0.00,,,,
74,01/08/2024 19:05:00,14.28,0.00,,,,
75,01/08/2024 19:10:00,14.28,0.00,,,,
76,01/08/2024 19:15:00,14.28,0.00,,,,
77,01/08/2024 19:20:00,14.33,0.21,,,,
78,01/08/2024 19:25:00,14.33,0.00,,,,
79,01/08/2024 19:30:00,14.28,0.00,,,,
80,01/08/2024 19:35:00,14.37,0.00,,,,
81,01/08/2024 19:40:00,14.28,0.00,,,,
82,01/08/2024 19:45:00,14.37,0.00,,,,
83,01/08/2024 19:50:00,14.33,0.00,,,,
84,01/08/2024 19:55:00,14.33,0.00,,,,
85,01/08/2024 20:00:00,14.33,0.00,,,,
86,01/08/2024 20:05:00,14.33,0.00,,,,
87,01/08/2024 20:10:00,14.33,0.00,,,,
88,01/08/2024 20:15:00,14.33,0.00,,,,
89,01/08/2024 20:20:00,14.33,0.00,,,,
90,01/08/2024 20:25:00,14.33,0.00,,,,
91,01/08/2024 20:30:00,14.33,0.00,,,,
92,01/08/2024 20:35:00,14.33,0.00,,,,
93,01/08/2024 20:40:00,14.28,0.00,,,,
94,01/08/2024 20:45:00,14.28,0.00,,,,
95,01/08/2024 20:50:00,14.28,0.00,,,,
96,01/08/2024 20:55:00,14.28,0.00,,,,
97,01/08/2024 21:00:00,14.33,0.00,,,,
98,01/08/2024 21:05:00,14.28,0.00,,,,
99,01/08/2024 21:10:00,14.24,0.00,,,,
100,01/08/2024 21:15:00,14.28,0.00,,,,
101,01/08/2024 21:20:00,14.28,0.00,,,,
102,01/08/2024 21:25:00,14.28,0.00,,,,
103,01/08/2024 21:30:00,14.24,0.00,,,,
104,01/08/2024 21:35:00,14.28,0.00,,,,
105,01/08/2024 21:40:00,14.28,0.00,,,,
106,01/08/2024 21:45:00,14.28,0.00,,,,
107,01/08/2024 21:50:00,14.24,0.00,,,,
108,01/08/2024 21:55:00,14.28,0.00,,,,
109,01/08/2024 22:00:00,14.28,0.00,,,,
110,01/08/2024 22:05:00,14.33,0.00,,,,
111,01/08/2024 22:10:00,14.28,0.00,,,,
112,01/08/2024 22:15:00,14.20,0.21,,,,
113,01/08/2024 22:20:00,14.20,0.00,,,,
114,01/08/2024 22:25:00,14.20,0.00,,,,
115,01/08/2024 22:30:00,14.15,0.00,,,,
116,01/08/2024 22:35:00,14.15,0.00,,,,
117,01/08/2024 22:40:00,14.15,0.00,,,,
118,01/08/2024 22:45:00,14.20,0.00,,,,
119,01/08/2024 22:50:00,14.15,0.00,,,,
120,01/08/2024 22:55:00,14.20,0.00,,,,
121,01/08/2024 23:00:00,14.15,0.00,,,,
122,01/08/2024 23:05:00,14.15,0.00,,,,
123,01/08/2024 23:10:00,14.15,0.00,,,,
124,01/08/2024 23:15:00,14.15,0.00,,,,
125,01/08/2024 23:20:00,14.11,0.00,,,,
126,01/08/2024 23:25:00,14.11,0.00,,,,
127,01/08/2024 23:30:00,14.15,0.00,,,,
128,01/08/2024 23:35:00,14.15,0.00,,,,
129,01/08/2024 23:40:00,14.11,0.00,,,,
130,01/08/2024 23:45:00,14.11,0.00,,,,
131,01/08/2024 23:50:00,14.11,0.00,,,,
132,01/08/2024 23:55:00,14.11,0.00,,,,
133,01/09/2024 00:00:00,14.07,0.00,,,,
134,01/09/2024 00:05:00,14.11,0.00,,,,
135,01/09/2024 00:10:00,14.11,0.00,,,,
136,01/09/2024 00:15:00,14.03,0.00,,,,
137,01/09/2024 00:20:00,14.03,0.00,,,,
138,01/09/2024 00:25:00,13.98,0.00,,,,
139,01/09/2024 00:30:00,14.03,0.00,,,,
140,01/09/2024 00:35:00,13.98,0.00,,,,
141,01/09/2024 00:40:00,13.94,0.00,,,,
142,01/09/2024 00:45:00,13.98,0.00,,,,
143,01/09/2024 00:50:00,13.98,0.00,,,,
