#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,01/08/2024 15:05:00,19.90,40970.24,,,,
2,01/08/2024 15:10:00,22.05,39188.48,,,,
3,01/08/2024 15:15:00,21.70,36792.32,,,,
4,01/08/2024 15:20:00,21.06,34109.44,,,,
5,01/08/2024 15:25:00,20.29,31723.52,,,,
6,01/08/2024 15:30:00,19.47,29163.52,,,,
7,01/08/2024 15:35:00,18.49,26675.20,,,,
8,01/08/2024 15:40:00,17.33,19194.88,,,,
9,01/08/2024 15:45:00,16.26,14356.48,,,,
10,01/08/2024 15:50:00,15.27,13025.28,,,,
11,01/08/2024 15:55:00,14.50,11176.96,,,,
12,01/08/2024 16:00:00,14.07,11545.60,,,,
13,01/08/2024 16:05:00,13.60,11304.96,,,,
14,01/08/2024 16:10:00,13.25,10629.12,,,,
15,01/08/2024 16:15:00,12.82,10288.64,,,,
16,01/08/2024 16:20:00,12.31,9331.20,,,,
17,01/08/2024 16:25:00,11.67,4938.24,,,,
18,01/08/2024 16:30:00,11.28,4404.48,,,,
19,01/08/2024 16:35:00,10.89,2915.84,,,,
20,01/08/2024 16:40:00,10.46,2195.20,,,,
21,01/08/2024 16:45:00,10.25,1701.12,,,,
22,01/08/2024 16:50:00,9.91,1279.04,,,,
23,01/08/2024 16:55:00,9.74,892.80,,,,
24,01/08/2024 17:00:00,9.52,576.32,,,,
25,01/08/2024 17:05:00,9.44,328.16,,,,
26,01/08/2024 17:10:00,9.31,163.64,,,,
27,01/08/2024 17:15:00,9.26,69.74,,,,
28,01/08/2024 17:20:00,9.18,25.54,,,,
29,01/08/2024 17:25:00,9.22,8.20,,,,
30,01/08/2024 17:30:00,9.26,2.36,,,,
31,01/08/2024 17:35:00,10.25,0.64,,,,
32,01/08/2024 17:40:00,11.75,0.00,,,,
33,01/08/2024 17:45:00,12.18,0.00,,,,
34,01/08/2024 17:50:00,11.62,0.00,,,,
35,01/08/2024 17:55:00,12.35,0.00,,,,
36,01/08/2024 18:00:00,13.17,0.00,,,,
37,01/08/2024 18:05:00,13.47,0.00,,,,
38,01/08/2024 18:10:00,13.43,0.00,,,,
39,01/08/2024 18:15:00,13.60,0.00,,,,
40,01/08/2024 18:20:00,13.68,0.00,,,,
41,01/08/2024 18:25:00,13.73,0.00,,,,
42,01/08/2024 18:30:00,13.81,0.00,,,,
43,01/08/2024 18:35:00,13.81,0.00,,,,
44,01/08/2024 18:40:00,13.90,0.00,,,,
45,01/08/2024 18:45:00,13.90,0.00,,,,
46,01/08/2024 18:50:00,13.94,0.00,,,,
47,01/08/2024 18:55:00,13.98,0.00,,,,
48,01/08/2024 19:00:00,13.98,0.00,,,,
49,01/08/2024 19:05:00,13.98,0.00,,,,
50,01/08/2024 19:10:00,13.98,0.00,,,,
51,01/08/2024 19:15:00,14.03,0.00,,,,
52,01/08/2024 19:20:00,14.03,0.00,,,,
53,01/08/2024 19:25:00,14.03,0.00,,,,
54,01/08/2024 19:30:00,14.03,0.00,,,,
55,01/08/2024 19:35:00,14.07,0.00,,,,
56,01/08/2024 19:40:00,14.03,0.00,,,,
57,01/08/2024 19:45:00,14.07,0.00,,,,
58,01/08/2024 19:50:00,14.11,0.00,,,,
59,01/08/2024 19:55:00,14.07,0.00,,,,
60,01/08/2024 20:00:00,14.07,0.00,,,,
61,01/08/2024 20:05:00,14.07,0.00,,,,
62,01/08/2024 20:10:00,14.07,0.00,,,,
63,01/08/2024 20:15:00,14.11,0.00,,,,
64,01/08/2024 20:20:00,14.07,0.00,,,,
65,01/08/2024 20:25:00,14.07,0.00,,,,
66,01/08/2024 20:30:00,14.07,0.00,,,,
67,01/08/2024 20:35:00,14.07,0.00,,,,
68,01/08/2024 20:40:00,14.07,0.00,,,,
69,01/08/2024 20:45:00,14.07,0.00,,,,
70,01/08/2024 20:50:00,14.03,0.00,,,,
71,01/08/2024 20:55:00,14.03,0.00,,,,
72,01/08/2024 21:00:00,14.03,0.00,,,,
73,01/08/2024 21:05:00,14.03,0.00,,,,
74,01/08/2024 21:10:00,14.03,0.00,,,,
75,01/08/2024 21:15:00,14.07,0.00,,,,
76,01/08/2024 21:20:00,14.03,0.00,,,,
77,01/08/2024 21:25:00,14.07,0.00,,,,
78,01/08/2024 21:30:00,14.03,0.00,,,,
79,01/08/2024 21:35:00,13.98,0.00,,,,
80,01/08/2024 21:40:00,13.98,0.00,,,,
81,01/08/2024 21:45:00,13.94,0.00,,,,
82,01/08/2024 21:50:00,13.94,0.00,,,,
83,01/08/2024 21:55:00,13.90,0.00,,,,
84,01/08/2024 22:00:00,13.90,0.00,,,,
85,01/08/2024 22:05:00,13.90,0.00,,,,
86,01/08/2024 22:10:00,13.90,0.00,,,,
87,01/08/2024 22:15:00,13.81,0.00,,,,
88,01/08/2024 22:20:00,13.77,0.00,,,,
89,01/08/2024 22:25:00,13.77,0.00,,,,
90,01/08/2024 22:30:00,13.73,0.00,,,,
91,01/08/2024 22:35:00,13.68,0.00,,,,
92,01/08/2024 22:40:00,13.73,0.00,,,,
93,01/08/2024 22:45:00,13.64,0.00,,,,
94,01/08/2024 22:50:00,13.43,0.00,,,,
95,01/08/2024 22:55:00,13.64,0.00,,,,
96,01/08/2024 23:00:00,13.64,0.00,,,,
97,01/08/2024 23:05:00,13.60,0.00,,,,
98,01/08/2024 23:10:00,13.68,0.00,,,,
99,01/08/2024 23:15:00,13.68,0.00,,,,
100,01/08/2024 23:20:00,13.55,0.00,,,,
101,01/08/2024 23:25:00,13.60,0.00,,,,
102,01/08/2024 23:30:00,13.51,0.00,,,,
103,01/08/2024 23:35:00,13.38,0.00,,,,
104,01/08/2024 23:40:00,13.38,0.00,,,,
105,01/08/2024 23:45:00,13.55,0.00,,,,
106,01/08/2024 23:50:00,13.47,0.00,,,,
107,01/08/2024 23:55:00,13.51,0.00,,,,
108,01/09/2024 00:00:00,13.47,0.00,,,,
109,01/09/2024 00:05:00,13.51,0.00,,,,
110,01/09/2024 00:10:00,13.43,0.00,,,,
111,01/09/2024 00:15:00,13.34,0.00,,,,
112,01/09/2024 00:20:00,13.00,0.00,,,,
113,01/09/2024 00:25:00,13.04,0.00,,,,
114,01/09/2024 00:30:00,13.30,0.00,,,,
115,01/09/2024 00:35:00,12.65,0.00,,,,
116,01/09/2024 00:40:00,13.25,0.00,,,,
117,01/09/2024 00:45:00,13.21,0.00,,,,
118,01/09/2024 00:50:00,13.34,0.00,,,,
119,01/09/2024 00:55:00,13.30,0.00,,,,
120,01/09/2024 01:00:00,13.21,0.00,,,,
121,01/09/2024 01:05:00,13.25,0.00,,,,
122,01/09/2024 01:10:00,13.30,0.00,,,,
123,01/09/2024 01:15:00,13.34,0.00,,,,
124,01/09/2024 01:20:00,13.30,0.00,,,,
125,01/09/2024 01:25:00,13.38,0.00,,,,
126,01/09/2024 01:30:00,13.43,0.00,,,,
127,01/09/2024 01:35:00,13.43,0.00,,,,
128,01/09/2024 01:40:00,13.38,0.00,,,,
129,01/09/2024 01:45:00,13.38,0.00,,,,
130,01/09/2024 01:50:00,13.38,0.00,,,,
131,01/09/2024 01:55:00,13.43,0.00,,,,
132,01/09/2024 02:00:00,13.43,0.00,,,,
133,01/09/2024 02:05:00,13.47,0.00,,,,
134,01/09/2024 02:10:00,13.47,0.00,,,,
135,01/09/2024 02:15:00,13.47,0.00,,,,
136,01/09/2024 02:20:00,13.51,0.00,,,,
137,01/09/2024 02:25:00,13.55,0.00,,,,
138,01/09/2024 02:30:00,13.51,0.00,,,,
139,01/09/2024 02:35:00,13.55,0.00,,,,
140,01/09/2024 02:40:00,13.51,0.00,,,,
141,01/09/2024 02:45:00,13.55,0.00,,,,
142,01/09/2024 02:50:00,13.60,0.00,,,,
143,01/09/2024 02:55:00,13.55,0.00,,,,
144,01/09/2024 03:00:00,13.55,0.00,,,,
145,01/09/2024 03:05:00,13.55,0.00,,,,
146,01/09/2024 03:10:00,13.55,0.00,,,,
147,01/09/2024 03:15:00,13.64,0.00,,,,
148,01/09/2024 03:20:00,13.60,0.00,,,,
149,01/09/2024 03:25:00,13.60,0.00,,,,
150,01/09/2024 03:30:00,13.64,0.00,,,,
151,01/09/2024 03:35:00,13.55,0.00,,,,
152,01/09/2024 03:40:00,13.55,0.00,,,,
153,01/09/2024 03:45:00,13.64,0.00,,,,
154,01/09/2024 03:50:00,13.64,0.00,,,,
155,01/09/2024 03:55:00,13.60,0.00,,,,
156,01/09/2024 04:00:00,13.60,0.00,,,,
157,01/09/2024 04:05:00,13.60,0.00,,,,
158,01/09/2024 04:10:00,13.55,0.00,,,,
159,01/09/2024 04:15:00,13.55,0.00,,,,
160,01/09/2024 04:20:00,13.60,0.00,,,,
161,01/09/2024 04:25:00,13.55,0.00,,,,
162,01/09/2024 04:30:00,13.55,0.00,,,,
163,01/09/2024 04:35:00,13.55,0.00,,,,
164,01/09/2024 04:40:00,13.55,0.00,,,,
165,01/09/2024 04:45:00,13.60,0.00,,,,
166,01/09/2024 04:50:00,13.51,0.00,,,,
167,01/09/2024 04:55:00,13.55,0.00,,,,
168,01/09/2024 05:00:00,13.60,0.00,,,,
169,01/09/2024 05:05:00,13.68,0.00,,,,
170,01/09/2024 05:10:00,13.64,0.00,,,,
171,01/09/2024 05:15:00,13.64,0.00,,,,
172,01/09/2024 05:20:00,13.64,0.00,,,,
173,01/09/2024 05:25:00,13.68,0.00,,,,
174,01/09/2024 05:30:00,13.64,0.00,,,,
175,01/09/2024 05:35:00,13.60,0.00,,,,
176,01/09/2024 05:40:00,13.51,0.00,,,,
177,01/09/2024 05:45:00,13.51,0.00,,,,
178,01/09/2024 05:50:00,13.51,0.00,,,,
179,01/09/2024 05:55:00,13.60,0.00,,,,
180,01/09/2024 06:00:00,13.60,0.00,,,,
181,01/09/2024 06:05:00,13.51,0.00,,,,
182,01/09/2024 06:10:00,13.47,0.00,,,,
183,01/09/2024 06:15:00,13.55,0.00,,,,
184,01/09/2024 06:20:00,13.60,0.00,,,,
185,01/09/2024 06:25:00,13.60,0.00,,,,
186,01/09/2024 06:30:00,13.60,0.00,,,,
187,01/09/2024 06:35:00,13.60,0.00,,,,
188,01/09/2024 06:40:00,13.47,0.21,,,,
189,01/09/2024 06:45:00,13.47,0.21,,,,
190,01/09/2024 06:50:00,13.55,0.43,,,,
191,01/09/2024 06:55:00,13.60,0.21,,,,
192,01/09/2024 07:00:00,13.55,0.21,,,,
193,01/09/2024 07:05:00,13.55,0.00,,,,
194,01/09/2024 07:10:00,13.60,0.43,,,,
195,01/09/2024 07:15:00,13.55,0.00,,,,
196,01/09/2024 07:20:00,13.55,0.00,,,,
197,01/09/2024 07:25:00,13.60,10.16,,,,
198,01/09/2024 07:30:00,13.51,2.15,,,,
199,01/09/2024 07:35:00,13.43,1.72,,,,
200,01/09/2024 07:40:00,13.47,0.00,,,,
201,01/09/2024 07:45:00,13.43,4.51,,,,
202,01/09/2024 07:50:00,13.55,20.29,,,,
203,01/09/2024 07:55:00,13.55,3.87,,,,
204,01/09/2024 08:00:00,13.43,0.21,,,,
205,01/09/2024 08:05:00,13.47,0.86,,,,
206,01/09/2024 08:10:00,13.43,1.50,,,,
207,01/09/2024 08:15:00,13.43,0.21,,,,
208,01/09/2024 08:20:00,13.38,0.43,,,,
209,01/09/2024 08:25:00,13.43,15.80,,,,
210,01/09/2024 08:30:00,13.43,0.00,,,,
211,01/09/2024 08:35:00,13.43,19.68,,,,
212,01/09/2024 08:40:00,13.47,1.07,,,,
213,01/09/2024 08:45:00,13.55,22.47,,,,
214,01/09/2024 08:50:00,13.51,15.94,,,,
215,01/09/2024 08:55:00,13.51,3.22,,,,
216,01/09/2024 09:00:00,13.47,808.64,,,,
217,01/09/2024 09:05:00,13.60,7.82,,,,
218,01/09/2024 09:10:00,13.55,21.23,,,,
219,01/09/2024 09:15:00,13.51,2.79,,,,
220,01/09/2024 09:20:00,13.51,214.00,,,,
221,01/09/2024 09:25:00,13.51,96.24,,,,
222,01/09/2024 09:30:00,13.55,42.42,,,,
223,01/09/2024 09:35:00,13.64,47.64,,,,
224,01/09/2024 09:40:00,13.60,3811.84,,,,
225,01/09/2024 09:45:00,13.64,4119.04,,,,
226,01/09/2024 09:50:00,13.64,1415.68,,,,
227,01/09/2024 09:55:00,13.68,3440.64,,,,
228,01/09/2024 10:00:00,13.68,295.28,,,,
229,01/09/2024 10:05:00,13.73,849.28,,,,
230,01/09/2024 10:10:00,13.77,114.08,,,,
231,01/09/2024 10:15:00,13.85,1663.36,,,,
232,01/09/2024 10:20:00,13.98,112.80,,,,
